"sequence","visible_label","arc_id","arc_phase","concrete_event","tension_1_10","reward_1_10","hook_1_10","information_weight","action_weight","relationship_weight","emotion_weight","material_or_status_weight","pacing_note"
"679","대망 679화","GA-C02","도입/약속","김덕현은 시에라리온 집중 위험을 들어 톤코릴리 철광산 지분 50% 매각을 건의하고 혁권은 매수 후보 탐색을 지시하며, 박상빈은 김종원의 수천억 원대 차명 자산을 조세회피처 페이퍼컴퍼니로 넘기는 대가로 이근홍에게 법무팀장 자리를 제안한다","5","6","5","7","4","4","4","7","혁권은 매수 후보를 찾아야 하고, 이근홍은 김종원의 수천억 원대 차명재산을 조세회피처로 옮기는 위험한 실무를 맡는다. 여기에 이근홍이 돈과 권력을 함께 얻을 법무팀장 제안에 흔들린다라는 새 불확실성도 겹친다. → 이근홍이 돈과 권력을 함께 얻을 법무팀장 제안에 흔들린다"
"680","대망 680화","GA-C02","전진","이근홍은 차명계좌 정리팀 구성에 동의하고 이두현은 두 사람의 비밀 회동을 의심하며, 혁권은 아틀라스 용병과 MI-24를 붙여 프리타운 지사 재개를 승인한 뒤 북경제철 계열 차이나 몰리브덴의 35억 달러 제안이 산둥제철과의 합병 주도권 확보용임을 알아낸다","5","7","5","7","4","4","4","7","혁권은 매수 후보를 찾아야 하고, 이근홍은 김종원의 수천억 원대 차명재산을 조세회피처로 옮기는 위험한 실무를 맡는다. → 중국 철강 구조조정 시한이 두세 달뿐이라 매도자인 혁권이 절대적으로 유리해진다"
"681","대망 681화","GA-C02","압박","혁권은 톤코릴리 지분 매각을 확정하고, 주성철과 서은하는 노형석 노트북의 보안을 풀어 북한 121부대가 제작한 불법 도박 프로그램과 현재 운영 중인 사이트를 찾아내며, 김덕현은 시에라리온 정부의 매각 반대에 부딪힌다","6","6","5","7","4","7","4","7","혁권은 매수 후보를 찾아야 하고, 이근홍은 김종원의 수천억 원대 차명재산을 조세회피처로 옮기는 위험한 실무를 맡는다. → 두테 장관이 시에라리온 정부 지분도 함께 팔아야 승인하겠다는 뜻을 내비친다"
"682","대망 682화","GA-C02","결산/다음 훅","시에라리온 정부는 톤코릴리 지분 20% 동반 매각을 요구하고, 김인철은 차명자산 정리를 감지해 이근홍 감시와 이두현 정보대금 10억 원 지급을 지시하며, 혁권은 본가에서 어머니의 반찬을 받고 용돈을 드리고, 정현구는 김인철의 불법 도박 수익으로 현금 10억 원을 마련해 차민성에게 건넨다","5","8","7","8","4","7","4","7","혁권은 매수 후보를 찾아야 하고, 이근홍은 김종원의 수천억 원대 차명재산을 조세회피처로 옮기는 위험한 실무를 맡는다. → 정현구가 차민성에게 10억 원 외에 별도의 봉투까지 내민다"
"683","대망 683화","GA-C03","도입/약속","임영식과 정지택은 차민성이 현금 사과상자를 받는 장면을 촬영하고 [#WIN-WIN] 백성균은 불법 도박 사이트가 김인철의 월 100억 원대 비자금원임을 밝혀내며, 혁권은 주성철에게 사이트 장악과 자금 흐름 추적을 맡기고 차이나 몰리브덴의 지분 60%·38억 달러 제안을 거절한 채 철수 카드로 압박한다","5","6","5","8","4","7","4","7","백성균은 불법 도박 사이트가 김인철에게 매달 100억 원대 비자금을 공급한다는 사실을 밝혀낸다. 여기에 웨딩드레스 화보를 찍으러 온 소현 일행이 외진 야생 화원 촬영장에 도착한다라는 새 불확실성도 겹친다. → 웨딩드레스 화보를 찍으러 온 소현 일행이 외진 야생 화원 촬영장에 도착한다"
"684","대망 684화","GA-C03","전진","소현은 엘리 사브 드레스와 베일을 입고 웨딩 화보를 촬영해 혁권에게 신붓감 사진을 보내고, 혁권은 카지노 영업장 3천㎡ 확장 승인을 보고받아 리조트 부지를 1만 평까지 확보하고 객실 60개 증설 및 정현태 PD 드라마 촬영 연계를 추진한다","5","5","5","8","4","7","4","4","백성균은 불법 도박 사이트가 김인철에게 매달 100억 원대 비자금을 공급한다는 사실을 밝혀낸다. → 카지노 개장과 드라마 촬영 시기를 맞춰 샹그릴라 리조트 홍보 효과를 극대화하기로 한다"
"685","대망 685화","GA-C03","압박","백수광은 황빈과의 꽌시를 내세워 톤코릴리 지분을 산둥제철에 팔아 달라고 요청하고 혁권은 회동을 수락하며, 김덕현에게 산둥제철의 기존 제안이 지분 50%·30억 달러였음을 확인한 뒤 북경제철 협상도 계속 유지하라고 지시한다","6","7","7","8","4","4","4","7","백성균은 불법 도박 사이트가 김인철에게 매달 100억 원대 비자금을 공급한다는 사실을 밝혀낸다. → 혁권이 북경제철을 산둥제철의 가격을 끌어올릴 압박 카드로 쓰려는 의도를 드러낸다"
"686","대망 686화","GA-C03","압박","혁권은 북경제철의 옵션 제안을 협상 카드로 남긴 채 황빈에게 톤코릴리 지분 70%를 45억 달러에 요구하고, 백수광의 체면과 철강 구조조정 경쟁을 역이용해 42억 5천만 달러와 대금 절반의 단기채권·군수품·철강제품 지급안을 제시한다","6","6","5","7","4","4","4","7","백성균은 불법 도박 사이트가 김인철에게 매달 100억 원대 비자금을 공급한다는 사실을 밝혀낸다. → 현금 부담이 줄고 재고까지 처분할 수 있다는 계산에 황빈이 제안을 진지하게 검토한다"
"687","대망 687화","GA-C03","결산/다음 훅","황빈은 3년 만기 연 7.3% 채권 조건을 수용하고 코로마는 비밀계좌 1억 5천만 달러를 대가로 위임장을 발급하며, 톤코릴리 지분 65%를 42억 5천만 달러에 산둥제철에 매각해 혁권은 35억 달러를 확보하고 그중 10억 달러를 솔루시두스 프로젝트 자금으로 김덕현에게 맡긴다","5","9","7","7","4","4","4","7","백성균은 불법 도박 사이트가 김인철에게 매달 100억 원대 비자금을 공급한다는 사실을 밝혀낸다. → 박상빈이 김인철을 그룹에서 축출하기 위해 태일가스를 그의 몫으로 계열 분리하자고 이명순을 설득한다"
"688","대망 688화","GA-C04","도입/약속","이명순은 태일가스를 김인철에게 넘겨 계열 분리하는 안을 승인하고, 김인철은 차명 비자금 4,600억 원을 옮기는 이근홍의 혼외자를 약점으로 캐게 한 뒤 [#아직도 정신을 못 차리는 놈들이 있군] 본가에서 태일가스 독립 요구를 거부하며 끝까지 그룹에 남겠다고 선언한다","5","6","5","7","4","7","4","7","김인철은 4,600억 원 차명 비자금을 옮기는 이근홍을 통제하려고 그의 혼외자를 약점으로 조사한다. 여기에 김덕현이 쌀·소총탄·군복·박격포탄 등 중국 측 현물 목록을 혁권에게 제시한다라는 새 불확실성도 겹친다. → 김덕현이 쌀·소총탄·군복·박격포탄 등 중국 측 현물 목록을 혁권에게 제시한다"
"689","대망 689화","GA-C04","전진","혁권은 3억 달러 중국제 군수물자 운송과 코로마·움부야의 내분을 점검해 광산 경비 증원을 지시하고 백수광과 관계를 굳혔으며, 김인철은 형 김성균의 마약 투약 자료로 전병주에게 수사를 청탁한다","5","6","5","8","4","7","4","7","김인철은 4,600억 원 차명 비자금을 옮기는 이근홍을 통제하려고 그의 혼외자를 약점으로 조사한다. → 전병주가 재벌 장남 수사의 위험과 출세 기회 사이에서 흔들린다"
"690","대망 690화","GA-C04","전진","전병주는 외제차와 현금 골프백을 받고 김성균 수사를 맡으며, 주성철은 불법 도박 서버와 일본 거래소의 10억 8천만 엔을 장악하고, 김범수는 경비원에게 고등어를 줬다가 주민 대표의 갑질을 목격한다","5","6","5","7","4","7","4","7","김인철은 4,600억 원 차명 비자금을 옮기는 이근홍을 통제하려고 그의 혼외자를 약점으로 조사한다. → 주민 대표가 경비원의 생계까지 좌우한다는 사실에 김범수가 무거운 마음으로 돌아선다"
"691","대망 691화","GA-C04","전진","혁권은 대이란 제재를 피해 여객기 부품 추가 밀수는 거절하되 600만 달러 의약품 운송을 수락하고, 박상빈은 국민연금 지지 대가로 옥정구 측 의료법인에 100억 원을 주기로 하며 용산드림타워 사고와 미분양으로 태일건설의 자금난이 심화된다","5","7","5","7","4","4","4","7","김인철은 4,600억 원 차명 비자금을 옮기는 이근홍을 통제하려고 그의 혼외자를 약점으로 조사한다. → 대출 규제·공급 폭탄 탓에 수도권 사업장 세 곳의 미분양이 절반을 넘었다는 보고가 나온다"
"692","대망 692화","GA-C04","압박","혁권은 원유 선물 숏을 청산해 4천만 달러를 벌고 태일그룹 지분을 모은 페이퍼컴퍼니로부터 계열 분리 지지를 요청받으며, 부모 집에서 주민 대표가 경비원·미화원 절반을 즉시 해고한 사정을 듣는다","6","6","5","7","4","4","4","7","김인철은 4,600억 원 차명 비자금을 옮기는 이근홍을 통제하려고 그의 혼외자를 약점으로 조사한다. → 무관하다고 여긴 아파트 인원 감축 문제에 혁권이 곧 직접 엮일 전조가 드리운다"
"693","대망 693화","GA-C04","압박","김범수가 해고자들에게 물을 뿌린 주민 대표를 말리다 쌍방 폭행 조사를 받자 혁권이 지석영을 부르고, 시의회 의장 심치국이 직위를 내세워 구속을 요구하지만 백성균과 혁권에게 제압당한다","7","4","5","7","6","4","4","4","김인철은 4,600억 원 차명 비자금을 옮기는 이근홍을 통제하려고 그의 혼외자를 약점으로 조사한다. → 도착한 지석영이 심치국의 뒷배까지 캐서 사건을 깔끔히 정리하겠다고 나선다"
"694","대망 694화","GA-C04","전환","CCTV로 주민 대표의 선제 시비가 확인돼 치료비 없이 신고를 취소하는 합의가 이뤄지고, 혁권은 부모를 모욕한 심치국을 응징하라 지시한 뒤 무인 방범 계약이 시세보다 2억 원 부풀려진 사실을 듣는다","6","6","5","8","4","4","4","7","김인철은 4,600억 원 차명 비자금을 옮기는 이근홍을 통제하려고 그의 혼외자를 약점으로 조사한다. → 지석영이 심치국 부부가 아파트 공사비를 빼돌려 선거 비자금을 만들려 했다고 추정한다"
"695","대망 695화","GA-C04","전환","혁권은 심치국을 검찰에 바로 넘기지 말고 밑바닥까지 끌어내리기로 하며, 양익현은 혁권 부모와 충돌한 책임을 물어 심치국의 마포구청장 공천 지원을 철회하고 용서를 받아 오라고 명령한다","6","6","7","7","4","4","4","7","김인철은 4,600억 원 차명 비자금을 옮기는 이근홍을 통제하려고 그의 혼외자를 약점으로 조사한다. → 백성균의 조사로 아파트 공금 3억 원 유용과 부국전자의 서울시 CCTV 납품 비리까지 드러난다"
"696","대망 696화","GA-C04","결산/다음 훅","혁권은 심치국 부부의 공금 유용과 부국전자 싸구려 CCTV 납품 자료를 지석영에게 넘기고, 솔 루시두스에서는 350억 원을 들인 미리내 명동점 개장 계획과 매장량 6억 배럴짜리 퍼미언 셰일광구의 2억 5천만 달러 인수 제안을 검토한다","5","8","7","8","4","4","4","7","김인철은 4,600억 원 차명 비자금을 옮기는 이근홍을 통제하려고 그의 혼외자를 약점으로 조사한다. → 채권으로 대금을 치를 수 있다는 조건에 혁권이 셰일광구 투자 가능성을 진지하게 따진다"
"697","대망 697화","GA-C05","도입/약속","혁권은 퍼미언 광구를 현장 확인 후 인수하기로 하고 사과하러 온 심치국을 모욕해 내쫓는다 [#돈은 피보다 진하다] 공천이 위태로워진 심치국은 양익현 등에게 준 뇌물 내역과 녹음 파일을 금고에서 꺼낸다","5","4","5","8","4","4","4","4","사과하러 온 심치국은 혁권에게 모욕당해 쫓겨나고 공천까지 위태로워진다. 여기에 심치국이 공천을 빼앗기면 비장의 뇌물 증거를 폭로하겠다고 결심한다라는 새 불확실성도 겹친다. → 심치국이 공천을 빼앗기면 비장의 뇌물 증거를 폭로하겠다고 결심한다"
"698","대망 698화","GA-C05","전진","심치국은 아파트 공금에서 빼돌린 현금 2억 원을 양익현에게 바치려다 불법 정치자금·횡령·배임 혐의로 체포되고, 혁권은 해고된 경비원·미화원을 명동점 직원으로 채용하며, 오차돈은 김인철에게 계열 분리 저지를 요구한다","6","6","5","7","6","7","4","7","사과하러 온 심치국은 혁권에게 모욕당해 쫓겨나고 공천까지 위태로워진다. → 김인철이 태일가스만 받고 물러서지 않으며 숨겨 둔 대응책이 있다고 장담한다"
"699","대망 699화","GA-C05","전진","대검의 양익현 비리 수사 때문에 미루던 전병주를 김인철이 현금 든 사과 상자로 재차 매수해 김성균 긴급체포 영장을 신청하게 하고, 김성균은 420세대 할인 분양에 반발하는 계약자 보상을 거부한다","6","6","5","7","6","7","4","7","사과하러 온 심치국은 혁권에게 모욕당해 쫓겨나고 공천까지 위태로워진다. → 김포 현장에 전병주와 서울지검 수사관들이 나타나 김성균 앞에서 신분을 밝힌다"
"700","대망 700화","GA-C05","압박","전병주는 캡타곤 상습 투약 혐의로 김성균을 체포해 기자들 앞에 세우고 사장실·차량·자택을 압수수색하며, 혁권은 밀수 혐의까지 있다는 보고로 임시 주총 무산을 예상하고, 박상빈은 그룹 인맥을 동원해 사건 수습에 나선다","7","6","5","8","6","7","4","7","사과하러 온 심치국은 혁권에게 모욕당해 쫓겨나고 공천까지 위태로워진다. → 조사실에서 김귀원 변호사가 모든 혐의를 부인하며 오히려 검찰에 책임을 묻겠다고 압박한다"
"701","대망 701화","GA-C05","전환","전병주는 김성균 사장실에서 나온 캡타곤 수십 정을 제시해 결백 주장을 무너뜨리고, 박상빈은 사건 무마 청탁 뒤 고혈압약으로 위장된 독약을 먹어 숨지며 이두현은 차민성의 지시로 심장마비처럼 꾸미고 20억 원을 받기로 한다","6","6","5","7","4","7","4","7","사과하러 온 심치국은 혁권에게 모욕당해 쫓겨나고 공천까지 위태로워진다. → 이두현이 독약과 약통을 없애 증거를 인멸하고 김인철은 바에서 결과를 기다린다"
"702","대망 702화","GA-C05","결산/다음 훅","김인철은 차민성에게 박상빈 제거 완료를 보고받고, 혁권은 소현과 있다가 사망 소식을 접한 뒤 김인철이 검찰 수사와 살인을 결합해 판을 뒤집었다고 의심해 태일그룹 주주 명부를 요구하며, 김성균은 임시 주총 연기를 받아들인다","5","6","7","8","4","7","4","4","사과하러 온 심치국은 혁권에게 모욕당해 쫓겨나고 공천까지 위태로워진다. → 김귀원은 구속이 유력하지만 법원에 손을 써 보석으로 곧 풀려날 수 있다고 김성균을 안심시킨다"
"703","대망 703화","GA-C06","도입/약속","김성균은 돈을 얼마든 써서 보석을 성사시키라 명령하고, 오귀남 지검장은 전병주의 김성균 수사에 검사 둘을 붙여 전폭 지원하면서 이를 조의창 정책실장 비리 스캔들을 덮을 카드로 청와대와 거래한다 이어 [#네 마음대로는 안 될 거야Ⅰ] 김성균의 구속영장 발부를 확인하고, 양익현이 청와대와 조의창 특검 무산을 거래한 뒤 배신한 심치국에게 중형을 압박했다는 보고를 받아 심치국 사건에서 손을 뗀다","5","6","7","8","4","7","4","7","오귀남은 전병주의 김성균 수사에 검사 둘을 붙이고 조의창 정책실장 비리 스캔들을 덮을 카드로 청와대와 거래한다. 여기에 태일그룹의 청탁을 접으려던 오귀남이 청와대 편으로 갈아타며 김성균 사건의 확전을 예고한다 이어 양익현의 보복으로 심치국의 장기 수감이 확실해진다라는 새 불확실성도 겹친다. → 태일그룹의 청탁을 접으려던 오귀남이 청와대 편으로 갈아타며 김성균 사건의 확전을 예고한다 이어 양익현의 보복으로 심치국의 장기 수감이 확실해진다"
"704","대망 704화","GA-C06","전진","소현은 어머니에게 혁권과 결혼까지 생각한다고 털어놓고 소개를 약속하며, 박상빈의 썰렁한 빈소를 나온 이근홍은 차민성 일당에게 납치돼 김인철 앞에서 비자금·차명주식 해외 이전 작업을 추궁받는다","6","6","5","7","6","7","4","7","오귀남은 전병주의 김성균 수사에 검사 둘을 붙이고 조의창 정책실장 비리 스캔들을 덮을 카드로 청와대와 거래한다. → 김인철이 극비 페이퍼컴퍼니 작업을 알고 있자 이근홍이 평정심을 잃는다"
"705","대망 705화","GA-C06","전진","이근홍은 버진아일랜드 페이퍼컴퍼니를 넘기는 대가로 그룹 법무팀장 자리와 1천만 달러를 받기로 하고, 혁권은 이란 혁명수비대를 이스라엘과의 협상장에 데려오면 대이란 거래를 한 차례 용인하겠다는 CIA 제안을 거절한다","5","6","5","7","4","4","4","7","오귀남은 전병주의 김성균 수사에 검사 둘을 붙이고 조의창 정책실장 비리 스캔들을 덮을 카드로 청와대와 거래한다. → 이스라엘이 예비군과 기갑부대를 골란고원에 모으는데도 혁권은 중재에서 손을 뗀다"
"706","대망 706화","GA-C06","전진","혁권은 CIA 제안을 거절한 채 아부다비의 만수르와 약속하고 태일산업 지분 10%를 가진 ‘명동 흑곰’ 박형윤 접촉을 지시하며, 김성균의 보석 허가와 태일건설 수사 지속 소식을 듣는다","5","6","5","7","4","7","4","7","오귀남은 전병주의 김성균 수사에 검사 둘을 붙이고 조의창 정책실장 비리 스캔들을 덮을 카드로 청와대와 거래한다. → 서울구치소 앞 취재진이 보석으로 나올 김성균을 기다린다"
"707","대망 707화","GA-C06","압박","김성균은 보석 출소 뒤 기자들 앞에서 사죄하면서도 혐의를 부인하고, 혁권은 만수르에게 이스라엘의 시리아 남부 진격 계획을 알려 신뢰를 얻어 6천만 달러 규모 난민 구호물자 구매권을 보상받는다","6","6","5","7","4","7","4","7","오귀남은 전병주의 김성균 수사에 검사 둘을 붙이고 조의창 정책실장 비리 스캔들을 덮을 카드로 청와대와 거래한다. → 혁권이 의약품·식량·모포·천막 목록을 하킴에게 건네며 조달 지시를 내리려 한다"
"708","대망 708화","GA-C06","압박","혁권은 구호물자를 보름 안에 준비하고 의약품은 삼영제약에 주문하라 지시하며, 이근홍은 김성균을 속여 다음 달까지 시간을 번 뒤 비자금 4,500만 달러를 김인철에게 넘기고 100만 달러를 챙긴다","6","6","5","7","4","7","4","7","오귀남은 전병주의 김성균 수사에 검사 둘을 붙이고 조의창 정책실장 비리 스캔들을 덮을 카드로 청와대와 거래한다. → 도박 사이트 감시 화면에서 주성철이 갑작스러운 자금 변화를 포착한다"
"709","대망 709화","GA-C06","압박","주성철 부부는 4,500만 달러가 도박 사이트에서 쪼개져 체크 재팬으로 세탁되는 것을 찾아 혁권에게 알리고, 김인철은 입금 완료를 확인한 뒤 둘째 형수 홍수연에게 태일산업 지분을 시세 두 배로 넘기라고 요구한다","6","6","7","8","4","7","4","7","오귀남은 전병주의 김성균 수사에 검사 둘을 붙이고 조의창 정책실장 비리 스캔들을 덮을 카드로 청와대와 거래한다. → [#네 마음대로는 안 될 거야Ⅱ] 홍수연이 아이들 몫이라며 거부하자 김인철이 가족의 안전까지 거론해 위협한다"
"710","대망 710화","GA-C06","압박","김인철은 부도 위기의 홍수연 친정에 500억 원이 필요하다는 약점을 찔러 사흘의 숙고를 받아내고, 귀국한 혁권은 4,500만 달러가 국내 대포계좌 10개로 환전되는 흐름을 추적시킨 뒤 이스라엘의 다마스쿠스 공항 폭격 뉴스를 본다","7","6","5","7","6","7","4","7","오귀남은 전병주의 김성균 수사에 검사 둘을 붙이고 조의창 정책실장 비리 스캔들을 덮을 카드로 청와대와 거래한다. → 주한 이란대사관 팔레가 별도 용건으로 만나자며 혁권을 이태원으로 부른다"
"711","대망 711화","GA-C06","전환","팔레는 25억 달러어치 민수품을 이란에 공급하면 국제가 절반의 원유로 결제하고 솔레이마니의 친구가 될 수 있다고 제안해 승낙을 얻으며, 혁권은 CIA 중재를 맡는 조건으로 VLCC 25척분 원유와 맞교환 물품의 제재 묵인을 요구한다","6","7","5","7","4","4","4","7","오귀남은 전병주의 김성균 수사에 검사 둘을 붙이고 조의창 정책실장 비리 스캔들을 덮을 카드로 청와대와 거래한다. → 솔레이마니와의 담판 가능성에 흔들린 샌더슨이 하루 뒤 답하겠다고 한다"
"712","대망 712화","GA-C06","전환","미국 수뇌부는 중동 전면전 방지를 위해 혁권의 대이란 대규모 거래를 묵인하는 안을 대통령에게 올리기로 하고, 혁권은 세탁된 530억 원이 김인철에게 갔으며 차민성이 홍수연과 은밀히 만났다는 보고를 받아 속셈을 캐라고 지시한다","6","6","5","8","4","7","4","7","오귀남은 전병주의 김성균 수사에 검사 둘을 붙이고 조의창 정책실장 비리 스캔들을 덮을 카드로 청와대와 거래한다. → 혁권이 태일산업 지분 10%를 사기 위해 ‘명동 흑곰’ 박형윤의 기와집에 들어간다"
"713","대망 713화","GA-C06","결산/다음 훅","박형윤은 태일산업 10%가 ‘큰아들 몫’이라며 3천억 원대 제안을 거절하고, 홍수연은 500억 원과 백화점·유통 계열분리 약속을 받고 김문관의 지분을 김인철에게 비밀 매도하며, 솔레이마니는 혁권의 면담을 수락한다","5","9","7","7","4","7","4","7","오귀남은 전병주의 김성균 수사에 검사 둘을 붙이고 조의창 정책실장 비리 스캔들을 덮을 카드로 청와대와 거래한다. → 혁권이 이란 주문량 절반을 원유 인수 때 먼저 가져가겠다고 약속한다"
"714","대망 714화","GA-C07","도입/약속","혁권은 ULCC 5척과 VLCC 7척 등 선단 임대를 확정하고, 모사드 국장 스텔마치는 거래 저지와 복수를 위해 키돈 책임자 슈페너에게 혁권 암살을 맡겨 한국에 잠입시킨다","5","4","5","6","4","4","4","4","모사드 국장 스텔마치는 거래 저지와 복수를 위해 키돈 책임자 슈페너에게 혁권 암살을 맡긴다. 여기에 [#키돈Kidon] 하킴이 홍수연의 ST해운 대여금과 김인철 자금 530억 원이 일치한다고 보고하고 혁권이 숨은 주식 거래를 의심한다라는 새 불확실성도 겹친다. → [#키돈Kidon] 하킴이 홍수연의 ST해운 대여금과 김인철 자금 530억 원이 일치한다고 보고하고 혁권이 숨은 주식 거래를 의심한다"
"715","대망 715화","GA-C07","전진","혁권은 홍수연이 태일산업 3%를 이면계약으로 김인철에게 넘겼다고 간파하고 불법도박 사이트와 체크 재팬 파괴를 지시하며, 박형윤이 북한에 두고 온 큰아들 몫으로 지분을 보관했다는 가족사를 알아낸다","5","6","7","7","4","7","4","7","모사드 국장 스텔마치는 거래 저지와 복수를 위해 키돈 책임자 슈페너에게 혁권 암살을 맡긴다. → 슈페너가 정예 키돈 10명에게 다음 날 혁권의 빌라를 10분 안에 급습해 사살하라고 명령한다"
"716","대망 716화","GA-C07","전진","혁권은 생산원가가 배럴당 40달러로 낮아진 퍼미언 분지 셰일오일 광구를 2억5천만 달러에 인수하도록 전권을 주고, 키돈 저격수는 철갑탄으로 혁권을 노리지만 75㎜ 방탄유리에 막혀 경호원만 맞힌다","5","6","7","7","4","4","4","7","모사드 국장 스텔마치는 거래 저지와 복수를 위해 키돈 책임자 슈페너에게 혁권 암살을 맡긴다. → 슈페너가 알파·브라보 팀에 철문을 폭파하고 빌라로 진입하라고 명령한다"
"717","대망 717화","GA-C07","압박","키돈이 창문과 복도를 양면 돌파해 경호원들을 사살하자 혁권 일행은 옆집 비상탈출구로 내려가지만, 혁권은 남은 부하들을 버릴 수 없다며 되돌아가 배후 기습으로 적을 쓸어버리기로 한다","8","6","5","6","8","7","4","7","모사드 국장 스텔마치는 거래 저지와 복수를 위해 키돈 책임자 슈페너에게 혁권 암살을 맡긴다. → 4분째 저항에 막힌 로스버그가 수류탄을 받아 빌라 내부 돌입을 준비한다"
"718","대망 718화","GA-C07","압박","로스버그 팀이 수류탄으로 돌입해 알아바디를 죽이지만 혁권의 배후 기습에 전멸하고 하킴은 총탄 세 발을 맞으며, 혁권은 부상자들을 데리고 탈출하고 슈페너는 경찰특공대 접근에 철수한다","8","4","5","6","6","4","7","4","모사드 국장 스텔마치는 거래 저지와 복수를 위해 키돈 책임자 슈페너에게 혁권 암살을 맡긴다. → CIA가 습격 배후를 모사드 키돈으로 파악하지만 혁권의 생사는 즉시 확인하지 못한다"
