"sequence","visible_label","title","start_line","end_line","entry_state","reader_promise","protagonist_goal","action","resistance_or_cost","turn_or_reveal","paid_reward","state_change_axis","state_change","ending_hook","closed_loops","opened_loops","arc_id","confidence"
"98","대망 098화","하룻밤의 꿈","14620","14764","혹시 부모한테만 티를 안 낼 뿐, 몰래 사귀는 아가씨가 있나 싶어 방문 앞에서 몰래 귀를 쫑긋 세운 적도 있지만 이리 보고 저리 봐도 혁권의 근처엔 여자라곤 개미 눈곱만큼도 없는 게 분명했다.","하룻밤의 꿈 — 혹시 부모한테만 티를 안 낼 뿐, 몰래 사귀는 아가씨가 있나 싶어 방문 앞에서 몰래 귀를 쫑긋 세운 적도 있지만 이리 보고 저리 봐도 혁권의 근처엔 여자라곤 개미 눈곱만큼도 없는 게 분명했다.","이번 거래로 혁권은 모함메드 장관에게 줄 뒷돈을 제하고도 2천만 달러가 넘는 거액을 챙길 수 있었다.","혹시 부모한테만 티를 안 낼 뿐, 몰래 사귀는 아가씨가 있나 싶어 방문 앞에서 몰래 귀를 쫑긋 세운 적도 있지만 이리 보고 저리 봐도 혁권의 근처엔 여자라곤 개미 눈곱만큼도 없는 게 분명했다.","우리 아들 저러다 혼자 늙어 죽는 것은 아니냐며 날이 갈수록 수심이 깊어지는 박필순이었지만, 사실은 여자 복이 없는 게 아니라 스스로 굴러들어오는 것을 걷어차는 형편이라는 것을 알면 당장 혁권의 멱살을 붙잡고 싸대기를 날려도…","감정사들이 무진동 차량에서 내려진 나무상자에서 작품들을 하나씩 꺼내 살펴보는 동안 수장고 내부를 둘러본 혁권은 한쪽에 가득 쌓여 있는 미술품들을 발견하곤 살짝 놀란 표정을 지었다.","혁권 — 선금으로 미리 받은 5천만 달러까지 합쳐 정확히 약속한 2억 달러가 됐다.","money","혁권 — 선금으로 미리 받은 5천만 달러까지 합쳐 정확히 약속한 2억 달러가 됐다.","이슬람 형제단이 여길 장악한다면 많은 인적자원에 경제력까지 한 손에 틀어쥐면서 그야말로 등 뒤에 날개를 다는 격이나 마찬가지였다.","선금으로 미리 받은 5천만 달러까지 합쳐 정확히 약속한 2억 달러가 됐다.","이슬람 형제단이 여길 장악한다면 많은 인적자원에 경제력까지 한 손에 틀어쥐면서 그야말로 등 뒤에 날개를 다는 격이나 마찬가지였다.","GA-A19","0.92"
"99","대망 099화","","14765","14898","개인적으로도 악연이었지만 너무나도 극단적인 성향을 지닌 단체였기에 리비아 정국을 더 큰 혼란 속으로 끌고 들어갈 가능성이 컸다.","해안도로를 신나게 달린 혁권은 시내로 차 머리를 돌려 중앙광장을 찾았다.; 공격전에 동시다발적으로 자살 폭탄 테러를 감행해서 각 세력을 혼란에 빠뜨리고는 미처 상황을 수습하기 전에 치고 들어갔으니 속수무책이었을 겁니다.","손짓, 발짓으로 여자가 다시 상황을 설명하려고 할 때, 불쑥 뒤에서 나타난 혁권이 50유로짜리 지폐를 내밀었다.","해안도로를 신나게 달린 혁권은 시내로 차 머리를 돌려 중앙광장을 찾았다.","공격전에 동시다발적으로 자살 폭탄 테러를 감행해서 각 세력을 혼란에 빠뜨리고는 미처 상황을 수습하기 전에 치고 들어갔으니 속수무책이었을 겁니다.","한쪽 손을 들어 잠시 턱을 매만지면서 고심하던 혁권은 이내 결정을 내렸다.","혁권 — 나이도 한참 어려 보이고, 지갑까지 통째로 잃어버린 걸 뻔히 아는데 굳이 연락처까지 주어 가며 돈을 받을 생각은 없었다.","money","혁권 — 나이도 한참 어려 보이고, 지갑까지 통째로 잃어버린 걸 뻔히 아는데 굳이 연락처까지 주어 가며 돈을 받을 생각은 없었다.","그것을 비웃는 걸로 받아들였는지 여자가 발끈해서는 비아냥거렸다.","나이도 한참 어려 보이고, 지갑까지 통째로 잃어버린 걸 뻔히 아는데 굳이 연락처까지 주어 가며 돈을 받을 생각은 없었다.","그것을 비웃는 걸로 받아들였는지 여자가 발끈해서는 비아냥거렸다.","GA-A19","0.89"
"100","대망 100화","","14899","15046","연락처를 받지 않고선 절대 안 물러날 것 같은 고집스러운 표정이었다.","결국 혁권은 내가 졌다며 양손을 들어 올리곤 냅킨 끄트머리에 볼펜으로 전화번호를 적어 그녀에게 건넸다.; 지연이 배낭여행 카페와 인터넷 검색을 통해 가장 효율적인 코스를 만들어 놓은 것에 반해…","어딜 갈까 고민하던 두 사람은 지연이 원래 관광하려고 짜 놓은 루트대로 움직이기로 했다.","결국 혁권은 내가 졌다며 양손을 들어 올리곤 냅킨 끄트머리에 볼펜으로 전화번호를 적어 그녀에게 건넸다.","지연이 배낭여행 카페와 인터넷 검색을 통해 가장 효율적인 코스를 만들어 놓은 것에 반해, 혁권은 애초에 아무 생각 없이 어슬렁거리고 있던 것에 불과했으므로 어느 쪽을 선택하는 것이 더 현명한 것인지는 고민할 여지조차 없었다.","부하랑 이해관계에 따른 동업자를 빼면, 진짜 친구라고 부를 만한 사람이 몇 안 남는다는 끔찍한 사실을 깨달은 것이다.","본래 그녀의 예산으로는 턱도 없을 만큼 비싼 가게였으나 혁권이 아무렇지도 않게 들어가 먼저 주문 해 버렸기 때문에 지연도 ‘에라, 모르겠다.’ 하고 얻어먹을 셈이었다.","relationship","본래 그녀의 예산으로는 턱도 없을 만큼 비싼 가게였으나 혁권이 아무렇지도 않게 들어가 먼저 주문 해 버렸기 때문에 지연도 ‘에라, 모르겠다.’ 하고 얻어먹을 셈이었다.","얼굴에 물음표가 가득한 채 이쪽을 바라보는 지연의 모습에 약간 고민하던 혁권은 마침내 진실을 털어놓았다.","본래 그녀의 예산으로는 턱도 없을 만큼 비싼 가게였으나 혁권이 아무렇지도 않게 들어가 먼저 주문 해 버렸기 때문에 지연도 ‘에라, 모르겠다.’ 하고 얻어먹을 셈이었다.","얼굴에 물음표가 가득한 채 이쪽을 바라보는 지연의 모습에 약간 고민하던 혁권은 마침내 진실을 털어놓았다.","GA-A19","0.89"
"101","대망 101화","","15047","15202","그러고 보니 그 직원이 키드 어쩌고 하는 걸 들은 것 같기도 했다.","손을 들어 가볍게 노크를 하고는 문을 연 박상빈 실장을 따라 회장실 안으로 들어갔다.; 그래도 네가 맡은 유럽과 중동, 아프리카 쪽이 특히 어렵다고 하던데 걱정이구나. 작년에 비해서 매출이 반토막이 났다면서?","뭐, 다른 뜻은 없고요. 그쪽도 아시다시피 저 당분간 예산이 좀 많이 부족하거든요. 혁권 씨도 오랜만에 한국 사람 만나서 반가웠을 테고, 저도 그러니까…","손을 들어 가볍게 노크를 하고는 문을 연 박상빈 실장을 따라 회장실 안으로 들어갔다.","그래도 네가 맡은 유럽과 중동, 아프리카 쪽이 특히 어렵다고 하던데 걱정이구나. 작년에 비해서 매출이 반토막이 났다면서?","고급 호텔처럼 두꺼운 카펫이 깔린 복도에 모습을 드러낸 건 바로 회장의 셋째 아들인 김인철 이사였다.","김종원 — 아버지한테 잘 보이려는 건 알겠는데 그래봤자 그룹을 물려받는 건 장남인 나야. 나중에 떡고물이라도 받아먹으려면 지금부터라도 처신을 똑바로 하는 것이 좋을 거야.","money","김종원 — 아버지한테 잘 보이려는 건 알겠는데 그래봤자 그룹을 물려받는 건 장남인 나야. 나중에 떡고물이라도 받아먹으려면 지금부터라도 처신을 똑바로 하는 것이 좋을 거야.","김성균이 무섭게 눈을 부라리자 김인철 역시 이를 드러내면서 날을 세웠다.","아버지한테 잘 보이려는 건 알겠는데 그래봤자 그룹을 물려받는 건 장남인 나야. 나중에 떡고물이라도 받아먹으려면 지금부터라도 처신을 똑바로 하는 것이 좋을 거야.","김성균이 무섭게 눈을 부라리자 김인철 역시 이를 드러내면서 날을 세웠다.","GA-A19","0.89"
"102","대망 102화","가로채기","15203","15371","신뢰 여부보다는 물산에서 관리하는 페이퍼 컴퍼니가 나중에 작업을 다 끝내고 없애 버리기 좋아서 선택한 거였지만, 화가 머리끝까지 치밀어 오른 김성균은 미쳐 그것까지 생각하지 못했다.","가로채기 — 자연스레 양쪽으로 갈라진 사람들 사이를 고고하게 가르며 떠나는 김인철의 뒷모습에, 뒤늦게 정신을 차린 김성균의 입에서 이를 가는 소리가 흘러나왔다.","김인철이 스위스로 간다는 건데 유럽이 담당 지역이었지만 그가 알기로 스위스에 회사 업무로 갈 일은 없었다.","자연스레 양쪽으로 갈라진 사람들 사이를 고고하게 가르며 떠나는 김인철의 뒷모습에, 뒤늦게 정신을 차린 김성균의 입에서 이를 가는 소리가 흘러나왔다.","푹신한 가죽 시트에 몸을 기댄 김인철은 그런 것에 시선을 주지 않고 사뭇 진지한 얼굴로 맞은편에 앉은 이동철 부장을 봤다.","커다란 점보제트기에서 내린 김인철은 수행원들과 함께 공항 청사를 빠져나와 미리 대기하고 있던 리무진을 타고 취리히 시내로 들어갔다.","마카오에서 필요한 모든 정보를 확보하고도 꾹 참고 기다리고 있던 것이 드디어 결실을 보려고 했다.","money","마카오에서 필요한 모든 정보를 확보하고도 꾹 참고 기다리고 있던 것이 드디어 결실을 보려고 했다.","걱정했던 것보다 피해가 크지 않고 수리에 필요한 부품도 있다니 정말 기쁜 소식이 아닐 수 없었다.","마카오에서 필요한 모든 정보를 확보하고도 꾹 참고 기다리고 있던 것이 드디어 결실을 보려고 했다.","걱정했던 것보다 피해가 크지 않고 수리에 필요한 부품도 있다니 정말 기쁜 소식이 아닐 수 없었다.","GA-A20","0.92"
"103","대망 103화","","15372","15511","케노스 함장이 약간 씁쓸한 목소리로 대답했다.","혁권 — 팔을 들어 시계를 확인하자 레스토랑에 들어간 지 채 20분도 되지 않았다.; 로비 카페에서 자리를 지키고 있던 하킴이 막 엘리베이터에서 내린 김인철 일행을 유심히 살펴보고는 핸드폰을 꺼냈다.","체크인 한 김인철은 설마 자신이 감시당하고 있다고 생각 하지 못하고 수행원들을 모두 데리고 저녁을 먹기 위해 아래층에 있는 레스토랑으로 내려갔다.","혁권 — 팔을 들어 시계를 확인하자 레스토랑에 들어간 지 채 20분도 되지 않았다.","로비 카페에서 자리를 지키고 있던 하킴이 막 엘리베이터에서 내린 김인철 일행을 유심히 살펴보고는 핸드폰을 꺼냈다.","어린애도 하지 않을 법한 투정을 부리며 주위를 발칵 뒤집어 놓는 김인철의 행동도 그렇지만, 그걸 묵묵히 받아 내야만 하는 제 처지도 역시 한탄스럽기만 했다.","혁권 — 하루에 2천 달러나 받는 방답게 프레지던트 룸은 아주 넓고 화려하게 꾸며져 있었지만, 구경을 온 것이 아니었기에 그런 건 눈에 들어오지 않았다.","money","혁권 — 하루에 2천 달러나 받는 방답게 프레지던트 룸은 아주 넓고 화려하게 꾸며져 있었지만, 구경을 온 것이 아니었기에 그런 건 눈에 들어오지 않았다.","상대방 역시 그가 알아차렸다는 걸 깨달았는지 한번 시선을 마주하고는 곧장 딴 데로 눈을 돌렸다.","하루에 2천 달러나 받는 방답게 프레지던트 룸은 아주 넓고 화려하게 꾸며져 있었지만, 구경을 온 것이 아니었기에 그런 건 눈에 들어오지 않았다.","상대방 역시 그가 알아차렸다는 걸 깨달았는지 한번 시선을 마주하고는 곧장 딴 데로 눈을 돌렸다.","GA-A20","0.89"
"104","대망 104화","","15512","15647","오윤태 과장은 치밀어 오르는 호기심을 꾹 억누르고 모른 척 시선을 미끄러뜨렸다.","기껏 비자금을 다른 곳으로 옮겼는데 괜히 꼬리를 잡혀 시끄러워지는 걸 김인철도 원하지 않았기에 상대의 제안을 받아들였다.; 다행히 양옆에 있던 이동철 부장과 오윤태 과장이 황급히 받쳐 줘서 두 사람이 동시에 쓰러지는 사태는 면했으나 정신을 차리고 보니 이미 김인철의 소매에서 진한 커피…","김인철이 마음에 안 든다는 듯이 콧방귀를 뀌는 사이 엘리베이터가 목적지에 도착했다.","기껏 비자금을 다른 곳으로 옮겼는데 괜히 꼬리를 잡혀 시끄러워지는 걸 김인철도 원하지 않았기에 상대의 제안을 받아들였다.","다행히 양옆에 있던 이동철 부장과 오윤태 과장이 황급히 받쳐 줘서 두 사람이 동시에 쓰러지는 사태는 면했으나 정신을 차리고 보니 이미 김인철의 소매에서 진한 커피 물이 뚝뚝 떨어지고 있었다.","엘리베이터에 탄 김인철이 이동철을 보며 슬쩍 한국말로 불만을 드러냈다.","김인철 — 이걸로 필요한 절차는 다 끝났습니다. 아까 말씀드린 대로 약간의 세탁을 거친 후에 오후 1시까지 돈이 모두 지정하신 계좌로 입금할 겁니다.","money","김인철 — 이걸로 필요한 절차는 다 끝났습니다. 아까 말씀드린 대로 약간의 세탁을 거친 후에 오후 1시까지 돈이 모두 지정하신 계좌로 입금할 겁니다.","고개를 든 김인철은 즉시 탁자 위에 올려둔 노트북을 조작해 인터넷 뱅킹을 열고 비밀번호와 보안키를 쳤다.","이걸로 필요한 절차는 다 끝났습니다. 아까 말씀드린 대로 약간의 세탁을 거친 후에 오후 1시까지 돈이 모두 지정하신 계좌로 입금할 겁니다.","고개를 든 김인철은 즉시 탁자 위에 올려둔 노트북을 조작해 인터넷 뱅킹을 열고 비밀번호와 보안키를 쳤다.","GA-A20","0.89"
"105","대망 105화","","15648","15776","그 순간 아래층에 머물고 있던 혁권의 노트북에도 똑같은 화면이 떴다.","아니, 김인철은 각기 다른 계좌로 이체를 시킨다고 생각했지만, 사실은 미리 심어 둔 해킹 프로그램에 의해 전혀 엉뚱한 곳으로 돈을 보내고 있었다.; 이렇게 김인철이 절망에 허우적거리고 있을 때 혁권은 중간에서 가로챈 돈을 추적이 어렵게 여러 은행 계좌로 돌렸다.","노트북을 좀비PC로 만들어서 훤히 다 엿보고 있는 줄도 모르고 김인철은 들어온 비자금을 다시 8개로 쪼개 다른 비밀계좌로 옮기기 시작했다.","아니, 김인철은 각기 다른 계좌로 이체를 시킨다고 생각했지만, 사실은 미리 심어 둔 해킹 프로그램에 의해 전혀 엉뚱한 곳으로 돈을 보내고 있었다.","이렇게 김인철이 절망에 허우적거리고 있을 때 혁권은 중간에서 가로챈 돈을 추적이 어렵게 여러 은행 계좌로 돌렸다.","한쪽 팔을 뻗은 혁권이 8자리로 된 번호를 입력하자 계좌의 존재 여부를 확인한 여직원이 다시 입을 열었다.","혁권 — 수수료 30만 달러를 제하고 현금으로 정확히 2,350만 달러입니다.","money","혁권 — 수수료 30만 달러를 제하고 현금으로 정확히 2,350만 달러입니다.","맞은편에 있던 하인리히도 따라 일어나 그에게 악수를 청했다.","수수료 30만 달러를 제하고 현금으로 정확히 2,350만 달러입니다.","맞은편에 있던 하인리히도 따라 일어나 그에게 악수를 청했다.","GA-A20","0.89"
"106","대망 106화","","15777","15937","가볍게 답한 혁권이 돌아섬과 동시에 문 옆에서 대기하고 있던 자말이 다가와 책상에 놓인 알루미늄 가방을 챙겼다.","하룻밤 사이에 얼굴이 초췌하게 변한 김인철이 벌겋게 충혈된 눈으로 쏘아보며 고함을 내지르자 유럽 지사에서 급히 수배해서 불러온 컴퓨터 전문가가 어깨를 움츠리면서 말했다.; 사내는 씩씩거리는 김인철의 눈치를 살피면서 조심스럽게 대답했다.","이번 작업을 그가 맡게 되자 감정을 드러내며 심하게 다툰 일이 있었기에 김인철은 마음 한구석에서 의심을 완전히 털어 내지 못했다.","하룻밤 사이에 얼굴이 초췌하게 변한 김인철이 벌겋게 충혈된 눈으로 쏘아보며 고함을 내지르자 유럽 지사에서 급히 수배해서 불러온 컴퓨터 전문가가 어깨를 움츠리면서 말했다.","사내는 씩씩거리는 김인철의 눈치를 살피면서 조심스럽게 대답했다.","미간을 찡그린 김인철은 이내 이를 부드득 갈며 말했다.","예상보다 현지 상황이 더 복잡하게 꼬여 있었습니다. 미스라타 민병대가 도시를 장악하는 건 맞지만 일원화된 지휘 체계를 세우지 못하고 소규모 무리로 흩어져 내부에서 서로 알력을 벌이는 중이더군요…","money","예상보다 현지 상황이 더 복잡하게 꼬여 있었습니다. 미스라타 민병대가 도시를 장악하는 건 맞지만 일원화된 지휘 체계를 세우지 못하고 소규모 무리로 흩어져 내부에서 서로 알력을 벌이는 중이더군요…","핸드폰을 내려놓은 혁권은 그새 필터 근처까지 타들어 간 담배를 재떨이에 비벼 껐다.","예상보다 현지 상황이 더 복잡하게 꼬여 있었습니다. 미스라타 민병대가 도시를 장악하는 건 맞지만 일원화된 지휘 체계를 세우지 못하고 소규모 무리로 흩어져 내부에서 서로 알력을 벌이는 중이더군요…","핸드폰을 내려놓은 혁권은 그새 필터 근처까지 타들어 간 담배를 재떨이에 비벼 껐다.","GA-A20","0.89"
"107","대망 107화","아테네","15938","16081","밤이 늦은 시간이었지만 스위스에서 방금 도착한 김인철은 쉬지도 못하고 곧장 공항에서 평창동 본가로 가고 있었다.","아테네 — 김인철이 양팔을 내저으면서 아니라고 하자 김종원 회장은 손바닥으로 앉아 있는 소파 팔걸이를 세게 내려치며 추궁했다.","김인철 — 이런 말씀을 드려도 할지 모르겠습니다만 회장님께서 야단을 치시면 무조건 잘못했다고 용서를 구하십시오.","김인철이 양팔을 내저으면서 아니라고 하자 김종원 회장은 손바닥으로 앉아 있는 소파 팔걸이를 세게 내려치며 추궁했다.","잔뜩 힘이 들어간 부리부리한 눈동자는 누구 하나라도 걸리면 피를 보지 않고선 끝나지만은 않을 것 같다는 착각이 들 정도로 심상치 않은 분노를 내뿜고 있었으며…","비록 김종원 회장의 비위를 거스를까 두려워 겉으로 드러내진 않았으나 둘 다 막내인 김인철이 주제도 모르고 까불다가 제풀에 거꾸러진 것을 기뻐하고 있었다.","김인철은 곤혹스러운 상황에서 구해 준 박상빈 실장에게 눈으로 고마움을 표시하고는 슬쩍 비어 있는 자리에 앉았다.","money","김인철은 곤혹스러운 상황에서 구해 준 박상빈 실장에게 눈으로 고마움을 표시하고는 슬쩍 비어 있는 자리에 앉았다.","만약 이게 걸린다면 고구마 줄기처럼 비자금과 관계된 거래 내역이 줄줄이 드러날 수밖에 없었다.","김인철은 곤혹스러운 상황에서 구해 준 박상빈 실장에게 눈으로 고마움을 표시하고는 슬쩍 비어 있는 자리에 앉았다.","만약 이게 걸린다면 고구마 줄기처럼 비자금과 관계된 거래 내역이 줄줄이 드러날 수밖에 없었다.","GA-A21","0.92"
"108","대망 108화","","16082","16245","한국이라면 뇌물을 찔러 주고 적당히 무마라도 시키겠지만, 집요하기로 유명한 미국 세무 당국에는 그런 것이 통하지 않았다.","뒤에 있는 자말과 하킴과도 눈인사를 한 케노스 함장은 한쪽 팔을 들어 출구를 가리키면서 말했다.; 전에 거래 할 때도 전반적인 해운 업계 불황에 자금 운용에 곤란을 겪고 있더니 결국 더 이상 버티지 못한 모양이었다.","한편 혁권은 미스라타 항구 관리 책임자와 협상이 잘 끝났다는 보고를 받자마자 곧장 그리스 아테네로 날아갔다.","뒤에 있는 자말과 하킴과도 눈인사를 한 케노스 함장은 한쪽 팔을 들어 출구를 가리키면서 말했다.","전에 거래 할 때도 전반적인 해운 업계 불황에 자금 운용에 곤란을 겪고 있더니 결국 더 이상 버티지 못한 모양이었다.","섭섭하게 이거 왜 이러십니까? 진짜로 아테네까지 왔는데 그냥 갈 수가 없어서 연락을 드린 겁니다.","살펴보니 원래 포세이돈 함에 달려 있다가 보스께서 인수하시면서 철거한 발사대였습니다. 예비 부품과 함께 창고에 보관하고 있다가 이번에 같이 섞여 들어온 것 같습니다.","status","살펴보니 원래 포세이돈 함에 달려 있다가 보스께서 인수하시면서 철거한 발사대였습니다. 예비 부품과 함께 창고에 보관하고 있다가 이번에 같이 섞여 들어온 것 같습니다.","혁권은 잔을 들어 시원한 음료를 한 모금 마시고는 이야기를 했다.","살펴보니 원래 포세이돈 함에 달려 있다가 보스께서 인수하시면서 철거한 발사대였습니다. 예비 부품과 함께 창고에 보관하고 있다가 이번에 같이 섞여 들어온 것 같습니다.","혁권은 잔을 들어 시원한 음료를 한 모금 마시고는 이야기를 했다.","GA-A21","0.89"
"109","대망 109화","","16246","16401","혁권의 말대로 국경이나 종교를 가리지 않고 오더가 있으면 설사 남극이라고 해도 기꺼이 달려가는 것이 상사맨이었다.","핸드폰을 꺼내 액정에 뜬 번호를 확인한 혁권은 짧게 혀를 찼다.; 주춤한 오윤태 과장은 그의 눈치를 살피면서 불안감을 쏟아 냈다.","그날 오후 혁권은 자말과 하킴 두 사람을 대동하고 예전에 한번 용선傭船을 한 적 있는 쥬피터 해운을 찾아갔다.","핸드폰을 꺼내 액정에 뜬 번호를 확인한 혁권은 짧게 혀를 찼다.","주춤한 오윤태 과장은 그의 눈치를 살피면서 불안감을 쏟아 냈다.","순간 중년인을 비롯한 해운사 측 인사들의 표정이 딱딱하게 경직됐다.","여러모로 이쪽 입장을 많이 반영했지만 쥬피터 해운도 경영난에 보유한 현금이 거의 바닥나 어려운 상황에서 선금 200만 달러가 들어와 한숨 돌릴 수 있었으니 그리 나쁘지 않은 계약이었다.","money","여러모로 이쪽 입장을 많이 반영했지만 쥬피터 해운도 경영난에 보유한 현금이 거의 바닥나 어려운 상황에서 선금 200만 달러가 들어와 한숨 돌릴 수 있었으니 그리 나쁘지 않은 계약이었다.","여러모로 이쪽 입장을 많이 반영했지만 쥬피터 해운도 경영난에 보유한 현금이 거의 바닥나 어려운 상황에서 선금 200만 달러가 들어와 한숨 돌릴 수 있었으니 그리 나쁘지 않은 계약이었다.","순간 중년인을 비롯한 해운사 측 인사들의 표정이 딱딱하게 경직됐다.","여러모로 이쪽 입장을 많이 반영했지만 쥬피터 해운도 경영난에 보유한 현금이 거의 바닥나 어려운 상황에서 선금 200만 달러가 들어와 한숨 돌릴 수 있었으니 그리 나쁘지 않은 계약이었다.","GA-A21","0.89"
"110","대망 110화","","16402","16553","혁권은 객실 소파에 몸을 기대고 앉아 발레타에 있는 부하에게 핸드폰으로 지시를 내렸다.","여종업원을 따라 안쪽 조용한 자리로 가자 미리 와서 앉아 있던 홍성완 지사장이 한쪽 팔을 들며 그를 맞이했다.; 제가 투자하는 돈으로 적당한 의류공장을 인수한 다음, 이민해 올 사람들을 고용해 운영할 생각입니다. 물론 많지는 않겠지만 고용인 가운데엔 그리스인들도 포함할 거고요.","홍성완 지사장이 소개해 준 고위 관리를 만나러 혁권은 시내에 있는 고급 레스토랑으로 갔다.","여종업원을 따라 안쪽 조용한 자리로 가자 미리 와서 앉아 있던 홍성완 지사장이 한쪽 팔을 들며 그를 맞이했다.","제가 투자하는 돈으로 적당한 의류공장을 인수한 다음, 이민해 올 사람들을 고용해 운영할 생각입니다. 물론 많지는 않겠지만 고용인 가운데엔 그리스인들도 포함할 거고요.","뜻밖의 이야기에 케카스는 눈을 가늘게 떴고 동석한 홍성완 지사장도 깜짝 놀란 얼굴로 그를 봤다.","혁권 — 말 그대로 나라를 탈출해 도망쳐 온 난민이 아니라 합법적인 절차를 밟아 그리스에서 거주하기 위해 이민을 신청한다는 겁니다.","status","혁권 — 말 그대로 나라를 탈출해 도망쳐 온 난민이 아니라 합법적인 절차를 밟아 그리스에서 거주하기 위해 이민을 신청한다는 겁니다.","혁권이 손짓을 하자 뒤에 서 있던 자말이 승용차 트렁크에서 아까 준 것과 비슷하게 생긴 나무 상자를 꺼내 왔다.","말 그대로 나라를 탈출해 도망쳐 온 난민이 아니라 합법적인 절차를 밟아 그리스에서 거주하기 위해 이민을 신청한다는 겁니다.","혁권이 손짓을 하자 뒤에 서 있던 자말이 승용차 트렁크에서 아까 준 것과 비슷하게 생긴 나무 상자를 꺼내 왔다.","GA-A21","0.89"
"111","대망 111화","","16554","16713","로마네 콩티 못지않은 고급 와인으로 한 병에 8,832달러, 한화로 1천만 원이 넘는 명품이었다.","뒤 혁권은 중개인 사무실로 가서 공장 주인과 만나 매매 계약서를 쓰고 은행에서 찾아온 현금을 건네주는 걸로 거래를 끝마쳤다.; 보시다시피 지은 지 얼마 하지 않아서 건물이 튼튼하고 앞뒤로 넓은 공터가 있어서 주차장이나 하역장으로 쓸 수도 있습니다…","아직 처리해야 할 일이 남았기에 그를 대신해서 자말이 내일 일찍 출항하는 화물선을 타고 발레타까지 가기로 되어 있었다.","뒤 혁권은 중개인 사무실로 가서 공장 주인과 만나 매매 계약서를 쓰고 은행에서 찾아온 현금을 건네주는 걸로 거래를 끝마쳤다.","보시다시피 지은 지 얼마 하지 않아서 건물이 튼튼하고 앞뒤로 넓은 공터가 있어서 주차장이나 하역장으로 쓸 수도 있습니다. 그리고 직물을 제조하던 곳이라 의류공장을 차리기에 딱 적격이지요.","가운데 달린 방범 렌즈를 통해 내다본 혁권은 복도에 서 있는 자말을 확인하곤 문에 달린 잠금장치를 열었다.","혁권 — 원래는 80만 유로를 넘게 받아야 하는 물건이지만 계약을 하신다면 제가 주인한테 이야기 해서 75만 유로까지는 맞춰 드릴 수 있습니다.","status","혁권 — 원래는 80만 유로를 넘게 받아야 하는 물건이지만 계약을 하신다면 제가 주인한테 이야기 해서 75만 유로까지는 맞춰 드릴 수 있습니다.","핸드폰을 꺼내 든 혁권은 미리 선임해 둔 변호사한테 준비한 서류를 이민국에 제출하도록 지시했다.","원래는 80만 유로를 넘게 받아야 하는 물건이지만 계약을 하신다면 제가 주인한테 이야기 해서 75만 유로까지는 맞춰 드릴 수 있습니다.","핸드폰을 꺼내 든 혁권은 미리 선임해 둔 변호사한테 준비한 서류를 이민국에 제출하도록 지시했다.","GA-A21","0.89"
"112","대망 112화","이주","16714","16871","변호사한테 나머지 절차를 맡긴 혁권은 며칠 뒤 비행기를 타고 발레타로 날아갔다.","이주 — 아무래도 시야에 제약이 있는 야간에는 배를 부두에 접안하는 것도 어려울 뿐만 아니라 만약의 경우 대처하기가 힘들었기에 혁권은 가능하면 환한 낮에 미스라타로 들어가길 원했다.","변호사한테 나머지 절차를 맡긴 혁권은 며칠 뒤 비행기를 타고 발레타로 날아갔다.","아무래도 시야에 제약이 있는 야간에는 배를 부두에 접안하는 것도 어려울 뿐만 아니라 만약의 경우 대처하기가 힘들었기에 혁권은 가능하면 환한 낮에 미스라타로 들어가길 원했다.","마지막 화물을 실은 트럭이 시커먼 매연을 내뿜으면서 떠나자 작업을 감독하던 자말이 그에게 다가와 말했다.","순간 분위기가 차갑게 얼어붙으면서 긴장감이 감돌았지만 혁권은 조금도 위축되는 것 없이 상대를 봤다.","혁권 — 1만 달러를 더 보태 원래 요구했던 액수를 채워 주겠소. 그러니 이쯤에서 끝냅시다.","money","혁권 — 1만 달러를 더 보태 원래 요구했던 액수를 채워 주겠소. 그러니 이쯤에서 끝냅시다.","불리한 상황이었지만 그는 조금의 동요도 보이지 않았다.","1만 달러를 더 보태 원래 요구했던 액수를 채워 주겠소. 그러니 이쯤에서 끝냅시다.","불리한 상황이었지만 그는 조금의 동요도 보이지 않았다.","GA-A22","0.92"
