sequence,visible_label,title,start_line,end_line,entry_state,reader_promise,protagonist_goal,action,resistance_or_cost,turn_or_reveal,paid_reward,state_change_axis,state_change,ending_hook,closed_loops,opened_loops,arc_id,confidence
261,"261","눈에는 눈 (5)",46424,46598,"모기지 회사 연쇄파산으로 백악관 내부가 갈리고 부시는 예전에 거절한 김민재를 다시 찾는다.","무시당한 경고자가 미국 경제 회의의 필수 당사자로 역전되고 가족의 전폭적 신뢰를 받는다.","백악관·재무부·연준과의 대면전을 준비하고 SAVE가 보험 주도권을 더 모은다.","크리스 대사에게 내년 초 비공식 워싱턴 회의를 수락하고 개인 자산까지 현금화하라고 조언한 뒤 김태중에게 태우를 맡기고 2007년 첫날 미국으로 날아가 약한 투자자들의 보험권 일부 매입을 지시한다.","연준은 여전히 낙관론을 고수하고 김태중은 손자가 모난 돌이 되어 공격받을 것을 걱정하며 보험사들은 계약 해지를 애원한다.","HSBC가 100억 달러 손실을 예고하고 뉴센추리 파산이 임박해 위기가 공식 신호탄을 쏘며 부시가 다음 날 당장 만나자고 재촉한다.","김민재는 김태중의 그룹 위임과 미국 대통령·연준을 상대할 주도권을 얻고 보험 매집까지 확대한다.","관계·지위·돈","손자-할아버지 관계는 걱정 속 위임으로 성숙하고 SAVE는 위기 관찰자에서 미국 구조조정 협상자로 넘어간다.","시차 적응도 없이 워싱턴으로 가서 백악관과 연준의 ‘개소리’를 들을 차례다.","백악관이 먼저 재접촉하는 보험 루프","워싱턴 책임 공방과 위기 주도권 쟁탈 루프","S2-A02","high"
262,"262화","카운트다운 (1)",46599,46766,"김민재는 부시·버냉키·연준 이사회·재무부가 모인 비밀회의에 유일한 외부 경고자로 참석한다.","미국 금융 엘리트의 오판을 스스로 책임지게 만들고 큰 금융사만 골라 먹겠다는 포식자 지위를 확인한다.","뉴센추리 폭탄을 떠안지 않으면서 연준에 위기 책임을 고정하고 월가의 현금 지원 요청을 거절한다.","채권등급·현금고갈·평가기관 담합을 공격해 연준으로부터 ‘금융 시스템 책임’ 발언을 끌어낸 뒤 조지 소로스의 퀀텀펀드만 동맹으로 남긴다.","연준·재무부 다수는 조정 국면을 주장하고 뉴센추리 인수를 떠넘기며 부시도 김민재에게 축객령을 내린다.","김민재는 작은 모기지사 대신 투자회사·보험사를 원한다고 선언하고 퀀텀펀드가 자신의 경고를 따라 안전하다는 사실을 확인한다.","향후 실패 책임은 연준에 귀속되고 SAVE·퀀텀은 월가 생존자 동맹이 된다.","지위·협상","김민재는 정부에 조언하는 후원자에서 위기 뒤 금융사를 선별할 잠재 인수자로 올라서고 연준은 스스로 책임을 진다.","월가 대부분이 SAVE의 자금을 구걸하지만 김민재는 더 큰 먹잇감이 쓰러질 때까지 기다린다.","사전 경고와 연준 책임 전가 루프","대형 금융사 파산·보험금·인수 수확 루프","S2-A03","high"
263,"263","카운트다운 (2)",46767,46931,"서브프라임 도미노가 익어 가는 동안 김민재는 캘리포니아 지분 기업들의 미래 사업을 선점한다.","애플 파크 수주와 애플 전기차 협업이라는 브랜드·사업 보상을 연속 지급한다.","경제위기 전 태우건설·자동차·IT의 초대형 협업 계약을 묶어 둔다.","스티브 잡스에게 UFO형 애플 신사옥을 태우건설이 맡겠다고 하고 태우·카이 전기차에 애플 UI·OS·디자인·구독 서비스를 결합하는 애플카 구두합의를 만든 뒤 아마존 자동화 시설을 보러 간다.","전기차는 미완성 이미지가 강하고 스티브는 애플 이름과 개발비·지분 손실에 까다로운 기준을 적용한다.","아이폰 공동 성공을 근거로 스티브가 소프트웨어 비용을 애플이 부담하고 최고 디자이너까지 투입하기로 한다.","태우건설은 최소 50억 달러급 애플 파크 수주를 얻고 태우자동차는 저가 이미지를 애플 브랜드로 바꿀 통로를 얻는다.","사업·브랜드","애플-태우 관계가 스마트폰·가전에서 사옥·전기차·구독 생태계로 확장된다.","제프리 베조스가 산업 혁신을 일으킬 아마존 자동화 설비를 완성했다고 선언한다.","애플 파크 수주와 애플카 구두합의 루프","아마존·태우 무인공장 협업과 서브프라임 도미노 루프","S2-A03","high"
264,"264","카운트다운 (3)",46932,47106,"김민재는 아마존 물류 자동화 성과를 확인하며 지분 IT사 협업을 훑고 SAVE로 돌아온다.","무인공장 기술과 보험증서 가치 폭등을 함께 보여 주고 가족의 장기 미국 체류 허락을 지급한다.","태우 미래 제조 기반을 확보하면서 CITI·리먼 등 대형 금융사 수확 시점까지 참는다.","지게차 로봇·자동검수·로봇팔·드론을 점검해 10년 내 무인공장을 약속하고 다이먼에게 CITI가 완전히 소진될 때까지 기다리게 한 뒤 김태중의 ‘완벽히 끝내고 오라’는 전언을 받는다.","자동화 비용은 아직 인건비보다 비싸고 다이먼은 복수심에 들떠 있으며 CITI도 2만 명 감원으로 버틴다.","뉴센추리 파산과 베어스턴스 손실이 신용등급 하락을 촉발하고 1년 시간 점프 끝에 리먼 파산설까지 현실화한다.","태우는 자동화 투자·국제 협업 수십조 원을 묶고 김민재는 할아버지에게 그룹 규모를 두 배로 키워 돌아오겠다고 약속한다.","사업·관계·돈","한국 운영권은 김태중에게 안정적으로 위임되고 SAVE의 보험은 투기표에서 금융사 생사를 쥔 다이아몬드로 변한다.","1년 뒤 리먼 브라더스가 흔들리며 씨 뿌리기가 끝나고 수확기가 시작된다.","아마존 물류 자동화 검수와 위기 대기 루프","CITI·리먼·AIZ를 고르는 금융 수확 루프","S2-A03","high"
265,"265","카운트다운 (4)",47107,47279,"리먼까지 흔들리는 가운데 CITI는 25배 레버리지와 보험 계약으로 현금이 바닥나고 후계자 제시카를 협상자로 보낸다.","다이먼을 내친 CITI 후계가 구걸하고 거절당하는 복수의 전초와 미국 정부의 정식 구조협상 요청을 지급한다.","CITI·모건스탠리·AIZ의 약점을 보험 청구권으로 묶어 정부와 최상의 조건을 협상한다.","샌디 웨일·제시카의 무책임을 관찰하고 다이먼이 보험료 5배 해지 제안을 내쫓은 뒤 한 팀장에게 모건스탠리·AIZ 보험 노출액을 확인한다.","CITI는 600억 달러 손실과 후계자 무능에도 과거 정을 요구하고 AIZ 3천억 달러 보험은 청구하면 미국 보험 시스템까지 무너뜨린다.","SAVE와 핀테크의 동의 없이는 미국 정부가 살릴 회사조차 정할 수 없다는 권력 구조가 완성되고 정부가 두 사람을 함께 워싱턴으로 간곡히 부른다.","다이먼은 샌디 웨일에게 버림받은 과거를 지위 역전으로 보상받고 김민재는 미국 구조조정의 조커 AIZ 증서를 쥔다.","지위·관계·돈","CITI가 갑에서 구제 요청자로 추락하고 SAVE·핀테크는 개별 투자자를 넘어 국가 금융구제의 필수 채권자가 된다.","정권 말기 정부를 상대로 가장 맛있는 금융 과실만 고를 협상이 열린다.","CITI의 사전 해지 시도와 대형사 노출 확인 루프","워싱턴 구제 조건 협상과 금융사 선별 인수 루프","S2-A03","high"
266,"266","월가의 하이에나 (1)",47280,47441,"김민재와 다이먼은 AIZ를 살리지 않으면 3천~4천억 달러 보험 청구로 월가 절반을 무너뜨릴 수 있는 채권자로 워싱턴에 앉는다.","무례한 연준을 사과시키고 미국 최대 보험사를 주당 4달러에 요구하는 대역전 협상을 펼친다.","보험금을 포기하는 대신 AIZ의 지배권·정부 지원·책임자 처벌을 얻는다.","연준 인사의 모욕에 다이먼과 실제 퇴장해 재무부를 굴복시키고 사전 경고 보고서로 책임 전가를 차단한 뒤 AIZ 70% 이상을 부실 공개 후 4달러에 인수하겠다고 버틴다.","연준은 김민재를 사태 주범처럼 몰고 AIZ 현 주가·경영 규모를 들어 헐값 인수에 반대한다.","버냉키가 7달러를 제시할 만큼 협상 주도권이 뒤집히지만 김민재는 손해를 감수하는 구조자라는 명분으로 ‘4달러’를 고수한다.","SAVE가 미국 최대 보험사 지배권을 얻을 실질 협상선에 도달하고 연준은 경고 무시 책임 때문에 침묵한다.","지위·돈","김민재는 정부의 구제 대상이 아니라 정부가 사과하고 자산을 내놓아야 하는 최상위 채권자로 확정된다.","다이먼의 보험 청구 압박을 등에 업고 AIZ 4달러 인수 여부를 결판낸다.","미국 정부의 구조협상 개시 루프","AIZ 가격·경영권 확정과 CITI 수확 루프","S2-A03","high"
267,"267","월가의 하이에나 (2)",47442,47596,"AIZ 인수 가격은 4달러에서 막혔고 미국 정부는 다른 부실 금융사까지 살릴 방안을 요구한다.","AIZ와 CITI를 한 회의에서 확보하고 다이먼이 샌디 웨일의 왕좌를 빼앗는다.","AIZ·태우증권·SAVE의 결합과 핀테크·CITI 합병을 정부 보증 아래 확정한다.","다이먼이 AIZ 청구를 선언해 4달러·70% 지분을 관철하고 태우증권-SAVE-AIZ 합병안을 제시하며 CITI 인수에는 전 경영진 해임과 국세청 압박을 조건으로 건다.","AIZ 직원 이탈·새우가 고래를 삼키는 경영 불안과 CITI 노욕 경영진의 저항이 남는다.","정부가 채무 탕감·공적자금·만기 연장·부실펀드 청산을 약속하고 일주일 세무·형사 조사 끝에 다이먼을 CITI 회장석에 앉힌다.","김민재는 AIZ 지배권을 얻고 다이먼은 자신을 내쫓은 샌디 웨일을 정부 관료 앞에서 끌어내리는 복수를 완성한다.","지위·관계·돈","SAVE·태우증권은 미국 보험제국으로 재편되고 핀테크 은행은 세계 최대 금융그룹 CITI를 흡수한다.","재무부 호위 속 다이먼이 샌디 웨일에게 왕좌 탈환을 선언한다.","AIZ·CITI 구제 조건 협상 루프","두 초대형 금융그룹 통합·정상화와 잔여 보험자산 수확 루프","S2-A03","high"
268,"268화","월가의 하이에나 (3)",47597,47759,"다이먼은 CITI 왕좌를 되찾았고 김민재는 AIZ·SAVE·태우증권의 복잡한 합병을 마무리해야 한다.","복수의 정서 결산과 태우그룹 금융제국의 실소유주 공개를 연속 지급한다.","두 금융그룹의 내부 이탈을 막고 태우 측 경영진에게 새 지배 구조를 인계한다.","다이먼의 경영진 물갈이·구조조정을 승인하고 핀테크로 SAVE의 비공개 자산을 넘긴 뒤 데이비드를 AIZ 회식에 투입하고 박 사장을 금융계열 총괄로 승진시키며 SAVE가 자신의 회사임을 밝힌다.","AIZ는 유대가 없어 직원 이탈 위험이 있고 세 회사 합병 규모가 지나치게 크며 박 사장·기획실장은 SAVE의 동기를 이해하지 못한다.","다이먼은 복수 후 정신과 진료까지 끝내고 평생 CITI 왕좌를 지키겠다고 충성하며 한 팀장이 ‘도련님 전담팀’의 SAVE 창업 비밀을 증언한다.","다이먼의 과거 응어리가 해소되고 태우그룹은 투자·보험·증권을 아우르는 국제 금융 계열과 신뢰 가능한 총괄 사장을 얻는다.","관계·지위·조직","숨은 SAVE가 태우그룹 공식 계열로 전환되고 김민재의 개인 금융망이 가족기업의 공개 세계 금융축으로 통합된다.","충격에 빠진 기획실장과 박 사장을 재촉하며 아직 남은 과실 수확으로 이동한다.","다이먼의 CITI 복수와 SAVE 실소유 비밀 루프","AIZ 정상화·태우 금융계열 공개와 다음 산업 인수 루프","S2-A03","high"
269,"269화","월가의 하이에나 (4)",47760,47922,"AIZ·SAVE·태우증권 합병이 끝나 김민재가 장기 미국 체류를 마치고 한국에 귀환한다.","국민적 영웅 환영과 할아버지에게 ‘미국 최대 보험사’를 선물하는 가족 보상 뒤 더 큰 자동차 야심을 건다.","김태중의 승인을 받아 GM 또는 포드를 태우 돈 없이 인수할 준비를 한다.","공항 군중과 취재진을 통과해 김태중에게 SAVE 정체·AIZ 부채상환 계획을 설명하고 1700억 달러 부채에서 불필요 자산을 덜어 자동차사를 인수하겠다고 설득한다.","김태중은 사전 상의 없는 거대 인수와 SAVE의 과거 공격에 화내고 GM·포드 부채가 태우 전체를 빨아들일 블랙홀이라 반대한다.","태우·SAVE 현금은 쓰지 않고 보험증서와 미국 지원으로 부채를 줄이겠다는 조건에 김태중이 인수를 허락한다.","김민재는 국민적 지위와 할아버지의 자랑·승인을 얻고 태우는 금융 1위 도약 다음으로 자동차 세계 1위를 노린다.","관계·지위·사업","비밀 투자자 시기가 끝나 공개 재벌 영웅으로 귀환하며 가족의 세계경영 승계 신뢰가 강화된다.","김태중도 눈을 빛내며 GM과 포드 중 어느 회사를 삼킬지 묻는다.","AIZ 합병·SAVE 공개·미국 체류 루프","미국 완성차 무자본 인수와 세계 1위 자동차 루프","S2-A04","high"
270,"270","월가의 하이에나 (5)",47923,48088,"새 보수 정권이 출범했지만 태우는 대선에 줄을 서지 않고 애플 파크 등 해외 일감으로 독립성을 유지한다.","한국 정부가 자랑하는 리먼 인수안을 김민재가 역으로 25조 원 자산 거래 기회로 바꾼다.","산업은행의 위험한 리먼 인수에서 태우의 보험증서를 최고가로 현금화·자산화한다.","강 대위 식당에서 주영곤 재무부 차관·유성민 산업은행 회장을 만나 리먼 6천억 달러 부채 위험을 경고하면서도 보험증서 대가로 AA·AA- 기업 여신 25조 원과 부동산을 요구한다.","새 정부는 태우를 국책사업 후순위로 두고 산업은행은 연준의 ‘안전자산만 인수’ 약속을 믿어 국고 규모의 위험을 과소평가한다.","곧 무가치해질 수 있는 리먼 보험증서를 산업은행이 보험금 10% 가치와 우량 여신·부동산으로 사겠다고 먼저 제시한다.","태우는 정치 줄서기 없이도 애플 신사옥 일감과 25조 원급 국가은행 자산을 얻을 협상력을 확인한다.","돈·정치","김민재의 위기 지식이 미국 금융사 인수뿐 아니라 한국 정부의 오판까지 수익·보호 기회로 바꾼다.","25조 원 여신에 더해 어떤 산업은행 부동산을 받을지 협상이 남는다.","새 정권과 태우의 거리 설정 루프","리먼 보험증서 매각·산업은행 인수 저지 또는 대가 회수 루프","S2-A04","high"
