"sequence","visible_label","title","start_line","end_line","entry_state","reader_promise","protagonist_goal","action","resistance_or_cost","turn_or_reveal","paid_reward","state_change_axis","state_change","ending_hook","closed_loops","opened_loops","arc_id","confidence"
"511","511","식량 카르텔 (1)","89364","89522","중국이 기술전에서 수세에 몰리고 다음 곡물 카르텔 협상이 열린다 상태","곡물망·장비·소재를 선점해 국가 생존선을 만드는 보상","식량 카르텔과 한일전 준비 국면에서 카길·와이자타 앞에서 연 1천억 달러 곡물 구매와 농장 임차를 제안한다","카길·와이자타 앞에서 연 1천억 달러 곡물 구매와 농장 임차를 제안한다","곡물메이저와 일본 소재독점이 공급망을 죈다","탐욕과 경쟁을 이용해 곡물 메이저 단일전선을 갈라놓는다","탐욕과 경쟁을 이용해 곡물 메이저 단일전선을 갈라놓는다","물량·공급망","식량 카르텔과 한일전 준비의 주도권이 이 사건으로 김민재·태우 쪽에 한 단계 이동한다","비테라를 태우 곡물회사로 바꾸고 세계 농업 인프라 임차망을 묶는다 문제로 이어진다","카길·와이자타 앞에서 연 1천억 달러 곡물 구매와 농장 임차를 제안한다의 당면 실행·결정","비테라를 태우 곡물회사로 바꾸고 세계 농업 인프라 임차망을 묶는다","S3-A02","0.94"
"512","512","식량 카르텔 (2)","89523","89696","탐욕과 경쟁을 이용해 곡물 메이저 단일전선을 갈라놓는다 상태","곡물망·장비·소재를 선점해 국가 생존선을 만드는 보상","식량 카르텔과 한일전 준비 국면에서 비테라를 태우 곡물회사로 바꾸고 세계 농업 인프라 임차망을 묶는다","비테라를 태우 곡물회사로 바꾸고 세계 농업 인프라 임차망을 묶는다","곡물메이저와 일본 소재독점이 공급망을 죈다","한국 반도체가 흔들려도 버틸 식량 무기와 태우상사의 축이 생긴다","한국 반도체가 흔들려도 버틸 식량 무기와 태우상사의 축이 생긴다","물량·공급망","식량 카르텔과 한일전 준비의 주도권이 이 사건으로 김민재·태우 쪽에 한 단계 이동한다","중국에서 해고된 기술자를 막고 인도·베트남에 레거시 팹과 HBM·GPU 투자를 배치한다 문제로 이어진다","비테라를 태우 곡물회사로 바꾸고 세계 농업 인프라 임차망을 묶는다의 당면 실행·결정","중국에서 해고된 기술자를 막고 인도·베트남에 레거시 팹과 HBM·GPU 투자를 배치한다","S3-A02","0.94"
"513","513","식량 카르텔 (3)","89697","89854","한국 반도체가 흔들려도 버틸 식량 무기와 태우상사의 축이 생긴다 상태","곡물망·장비·소재를 선점해 국가 생존선을 만드는 보상","식량 카르텔과 한일전 준비 국면에서 중국에서 해고된 기술자를 막고 인도·베트남에 레거시 팹과 HBM·GPU 투자를 배치한다","중국에서 해고된 기술자를 막고 인도·베트남에 레거시 팹과 HBM·GPU 투자를 배치한다","곡물메이저와 일본 소재독점이 공급망을 죈다","동남아 동맹과 첨단칩 주도권을 동시에 확보하는 생산지도가 그려진다","동남아 동맹과 첨단칩 주도권을 동시에 확보하는 생산지도가 그려진다","물량·공급망","식량 카르텔과 한일전 준비의 주도권이 이 사건으로 김민재·태우 쪽에 한 단계 이동한다","레거시 공장 물량을 배분한 뒤 ASML을 찾아 EUV 장비 선점 협상에 들어간다 문제로 이어진다","중국에서 해고된 기술자를 막고 인도·베트남에 레거시 팹과 HBM·GPU 투자를 배치한다의 당면 실행·결정","레거시 공장 물량을 배분한 뒤 ASML을 찾아 EUV 장비 선점 협상에 들어간다","S3-A02","0.94"
"514","514","식량 카르텔 (4)","89855","90022","동남아 동맹과 첨단칩 주도권을 동시에 확보하는 생산지도가 그려진다 상태","곡물망·장비·소재를 선점해 국가 생존선을 만드는 보상","식량 카르텔과 한일전 준비 국면에서 레거시 공장 물량을 배분한 뒤 ASML을 찾아 EUV 장비 선점 협상에 들어간다","레거시 공장 물량을 배분한 뒤 ASML을 찾아 EUV 장비 선점 협상에 들어간다","곡물메이저와 일본 소재독점이 공급망을 죈다","중국 제재 뒤에도 태우가 장비 부족을 겪지 않을 교섭창이 열린다","중국 제재 뒤에도 태우가 장비 부족을 겪지 않을 교섭창이 열린다","물량·공급망","식량 카르텔과 한일전 준비의 주도권이 이 사건으로 김민재·태우 쪽에 한 단계 이동한다","ASML 증설비를 대고 기존 EUV 50퍼센트·신규 70퍼센트와 후일 DUV까지 약속받는다 문제로 이어진다","레거시 공장 물량을 배분한 뒤 ASML을 찾아 EUV 장비 선점 협상에 들어간다의 당면 실행·결정","ASML 증설비를 대고 기존 EUV 50퍼센트·신규 70퍼센트와 후일 DUV까지 약속받는다","S3-A02","0.94"
"515","515","식량 카르텔 (5)","90023","90196","중국 제재 뒤에도 태우가 장비 부족을 겪지 않을 교섭창이 열린다 상태","곡물망·장비·소재를 선점해 국가 생존선을 만드는 보상","식량 카르텔과 한일전 준비 국면에서 ASML 증설비를 대고 기존 EUV 50퍼센트·신규 70퍼센트와 후일 DUV까지 약속받는다","ASML 증설비를 대고 기존 EUV 50퍼센트·신규 70퍼센트와 후일 DUV까지 약속받는다","곡물메이저와 일본 소재독점이 공급망을 죈다","첨단·레거시 양쪽 장비 공급의 병목을 태우가 통제하게 된다","첨단·레거시 양쪽 장비 공급의 병목을 태우가 통제하게 된다","물량·공급망","식량 카르텔과 한일전 준비의 주도권이 이 사건으로 김민재·태우 쪽에 한 단계 이동한다","베트남의 김태중에게 저점 투자를 맡기고 귀국해 손실을 감수한 28GHz·스타링크 구축을 명령한다 문제로 이어진다","ASML 증설비를 대고 기존 EUV 50퍼센트·신규 70퍼센트와 후일 DUV까지 약속받는다의 당면 실행·결정","베트남의 김태중에게 저점 투자를 맡기고 귀국해 손실을 감수한 28GHz·스타링크 구축을 명령한다","S3-A02","0.94"
"516","516","동맹 형성 (1)","90197","90378","첨단·레거시 양쪽 장비 공급의 병목을 태우가 통제하게 된다 상태","곡물망·장비·소재를 선점해 국가 생존선을 만드는 보상","식량 카르텔과 한일전 준비 국면에서 베트남의 김태중에게 저점 투자를 맡기고 귀국해 손실을 감수한 28GHz·스타링크 구축을 명령한다","베트남의 김태중에게 저점 투자를 맡기고 귀국해 손실을 감수한 28GHz·스타링크 구축을 명령한다","곡물메이저와 일본 소재독점이 공급망을 죈다","회귀 전 통신 실패를 되풀이하지 않을 5G·자율주행 기반을 지킨다","회귀 전 통신 실패를 되풀이하지 않을 5G·자율주행 기반을 지킨다","물량·공급망","식량 카르텔과 한일전 준비의 주도권이 이 사건으로 김민재·태우 쪽에 한 단계 이동한다","일본 초계기 갈등을 계기로 일본 소재를 2~10배 비축하고 관련주 공매도를 준비한다 문제로 이어진다","베트남의 김태중에게 저점 투자를 맡기고 귀국해 손실을 감수한 28GHz·스타링크 구축을 명령한다의 당면 실행·결정","일본 초계기 갈등을 계기로 일본 소재를 2~10배 비축하고 관련주 공매도를 준비한다","S3-A02","0.94"
"517","517","동맹 형성 (2)","90379","90540","회귀 전 통신 실패를 되풀이하지 않을 5G·자율주행 기반을 지킨다 상태","곡물망·장비·소재를 선점해 국가 생존선을 만드는 보상","식량 카르텔과 한일전 준비 국면에서 일본 초계기 갈등을 계기로 일본 소재를 2~10배 비축하고 관련주 공매도를 준비한다","일본 초계기 갈등을 계기로 일본 소재를 2~10배 비축하고 관련주 공매도를 준비한다","곡물메이저와 일본 소재독점이 공급망을 죈다","다가올 수출규제를 재고와 금융수익으로 되받아칠 시간이 확보된다","다가올 수출규제를 재고와 금융수익으로 되받아칠 시간이 확보된다","물량·공급망","식량 카르텔과 한일전 준비의 주도권이 이 사건으로 김민재·태우 쪽에 한 단계 이동한다","이영한의 해외망으로 마스크·병동을 늘리고 머스크·오용재를 일본 제재 방어선에 묶는다 문제로 이어진다","일본 초계기 갈등을 계기로 일본 소재를 2~10배 비축하고 관련주 공매도를 준비한다의 당면 실행·결정","이영한의 해외망으로 마스크·병동을 늘리고 머스크·오용재를 일본 제재 방어선에 묶는다","S3-A02","0.94"
"518","518","동맹 형성 (3)","90541","90722","다가올 수출규제를 재고와 금융수익으로 되받아칠 시간이 확보된다 상태","곡물망·장비·소재를 선점해 국가 생존선을 만드는 보상","식량 카르텔과 한일전 준비 국면에서 이영한의 해외망으로 마스크·병동을 늘리고 머스크·오용재를 일본 제재 방어선에 묶는다","이영한의 해외망으로 마스크·병동을 늘리고 머스크·오용재를 일본 제재 방어선에 묶는다","곡물메이저와 일본 소재독점이 공급망을 죈다","방역과 반도체 양쪽에서 민간 동맹이 작동하기 시작한다","방역과 반도체 양쪽에서 민간 동맹이 작동하기 시작한다","물량·공급망","식량 카르텔과 한일전 준비의 주도권이 이 사건으로 김민재·태우 쪽에 한 단계 이동한다","듀폰 현지화를 타진하고 일본의 대북 밀수 영상·자금 증거를 강 대위와 모은다 문제로 이어진다","이영한의 해외망으로 마스크·병동을 늘리고 머스크·오용재를 일본 제재 방어선에 묶는다의 당면 실행·결정","듀폰 현지화를 타진하고 일본의 대북 밀수 영상·자금 증거를 강 대위와 모은다","S3-A02","0.94"
"519","519","동맹 형성 (4)","90723","90882","방역과 반도체 양쪽에서 민간 동맹이 작동하기 시작한다 상태","곡물망·장비·소재를 선점해 국가 생존선을 만드는 보상","식량 카르텔과 한일전 준비 국면에서 듀폰 현지화를 타진하고 일본의 대북 밀수 영상·자금 증거를 강 대위와 모은다","듀폰 현지화를 타진하고 일본의 대북 밀수 영상·자금 증거를 강 대위와 모은다","곡물메이저와 일본 소재독점이 공급망을 죈다","일본을 외교적으로 역공할 카드와 포토레지스트 대체선이 함께 생긴다","일본을 외교적으로 역공할 카드와 포토레지스트 대체선이 함께 생긴다","물량·공급망","식량 카르텔과 한일전 준비의 주도권이 이 사건으로 김민재·태우 쪽에 한 단계 이동한다","듀폰에 2천만 달러와 지분 30퍼센트로 한국 EUV 포토레지스트 공장을 세운다 문제로 이어진다","듀폰 현지화를 타진하고 일본의 대북 밀수 영상·자금 증거를 강 대위와 모은다의 당면 실행·결정","듀폰에 2천만 달러와 지분 30퍼센트로 한국 EUV 포토레지스트 공장을 세운다","S3-A02","0.94"
"520","520","동맹 형성 (5)","90883","91041","일본을 외교적으로 역공할 카드와 포토레지스트 대체선이 함께 생긴다 상태","곡물망·장비·소재를 선점해 국가 생존선을 만드는 보상","식량 카르텔과 한일전 준비 국면에서 듀폰에 2천만 달러와 지분 30퍼센트로 한국 EUV 포토레지스트 공장을 세운다","듀폰에 2천만 달러와 지분 30퍼센트로 한국 EUV 포토레지스트 공장을 세운다","곡물메이저와 일본 소재독점이 공급망을 죈다","일본 정책 변경 시 계약을 끊고 업체를 빼올 소재 자립 덫이 완성된다","일본 정책 변경 시 계약을 끊고 업체를 빼올 소재 자립 덫이 완성된다","물량·공급망","식량 카르텔과 한일전 준비의 주도권이 이 사건으로 김민재·태우 쪽에 한 단계 이동한다","센트리언 진단·백신 연구와 대형 제약공장을 손실을 감수하고 확대한다 문제로 이어진다","듀폰에 2천만 달러와 지분 30퍼센트로 한국 EUV 포토레지스트 공장을 세운다의 당면 실행·결정","센트리언 진단·백신 연구와 대형 제약공장을 손실을 감수하고 확대한다","S3-A02","0.94"
"521","521","폭풍 전야 (1)","91042","91200","일본 정책 변경 시 계약을 끊고 업체를 빼올 소재 자립 덫이 완성된다 상태","이 상무 복수와 일본 수출규제를 역수확하는 보상","중국 보조금 덫과 일본 개전 국면에서 센트리언 진단·백신 연구와 대형 제약공장을 손실을 감수하고 확대한다","센트리언 진단·백신 연구와 대형 제약공장을 손실을 감수하고 확대한다","중국 은폐와 일본 정부의 기습 규제가 시간 압박을 만든다","미중 휴전 뒤 올 전염병 폭풍을 받을 생산능력이 선행 구축된다","미중 휴전 뒤 올 전염병 폭풍을 받을 생산능력이 선행 구축된다","복수·국가전","중국 보조금 덫과 일본 개전의 주도권이 이 사건으로 김민재·태우 쪽에 한 단계 이동한다","수감된 이 상무에게 가짜·도난 반도체 기술을 건네 중국 보조금 사냥꾼으로 쓴다 문제로 이어진다","센트리언 진단·백신 연구와 대형 제약공장을 손실을 감수하고 확대한다의 당면 실행·결정","수감된 이 상무에게 가짜·도난 반도체 기술을 건네 중국 보조금 사냥꾼으로 쓴다","S3-A03","0.94"
"522","522","폭풍 전야 (2)","91201","91367","미중 휴전 뒤 올 전염병 폭풍을 받을 생산능력이 선행 구축된다 상태","이 상무 복수와 일본 수출규제를 역수확하는 보상","중국 보조금 덫과 일본 개전 국면에서 수감된 이 상무에게 가짜·도난 반도체 기술을 건네 중국 보조금 사냥꾼으로 쓴다","수감된 이 상무에게 가짜·도난 반도체 기술을 건네 중국 보조금 사냥꾼으로 쓴다","중국 은폐와 일본 정부의 기습 규제가 시간 압박을 만든다","원수에게 중국 돈을 빨아오게 하는 복수 겸 자금 회수 장치가 가동된다","원수에게 중국 돈을 빨아오게 하는 복수 겸 자금 회수 장치가 가동된다","복수·국가전","중국 보조금 덫과 일본 개전의 주도권이 이 사건으로 김민재·태우 쪽에 한 단계 이동한다","조 사장·박진훈을 거친 USB로 이 상무를 움직이고 마스크 생산을 200~400퍼센트 늘린다 문제로 이어진다","수감된 이 상무에게 가짜·도난 반도체 기술을 건네 중국 보조금 사냥꾼으로 쓴다의 당면 실행·결정","조 사장·박진훈을 거친 USB로 이 상무를 움직이고 마스크 생산을 200~400퍼센트 늘린다","S3-A03","0.94"
"523","523","폭풍 전야 (3)","91368","91543","원수에게 중국 돈을 빨아오게 하는 복수 겸 자금 회수 장치가 가동된다 상태","이 상무 복수와 일본 수출규제를 역수확하는 보상","중국 보조금 덫과 일본 개전 국면에서 조 사장·박진훈을 거친 USB로 이 상무를 움직이고 마스크 생산을 200~400퍼센트 늘린다","조 사장·박진훈을 거친 USB로 이 상무를 움직이고 마스크 생산을 200~400퍼센트 늘린다","중국 은폐와 일본 정부의 기습 규제가 시간 압박을 만든다","미중 협상 결렬과 우한 사태에 앞선 두 개의 물량 우위가 생긴다","미중 협상 결렬과 우한 사태에 앞선 두 개의 물량 우위가 생긴다","복수·국가전","중국 보조금 덫과 일본 개전의 주도권이 이 사건으로 김민재·태우 쪽에 한 단계 이동한다","미중 협상 결렬·관세·홍콩시위에 맞춰 공매도하고 중국 전역에 가짜 팹을 번식시킨다 문제로 이어진다","조 사장·박진훈을 거친 USB로 이 상무를 움직이고 마스크 생산을 200~400퍼센트 늘린다의 당면 실행·결정","미중 협상 결렬·관세·홍콩시위에 맞춰 공매도하고 중국 전역에 가짜 팹을 번식시킨다","S3-A03","0.94"
"524","524","폭풍 전야 (4)","91544","91711","미중 협상 결렬과 우한 사태에 앞선 두 개의 물량 우위가 생긴다 상태","이 상무 복수와 일본 수출규제를 역수확하는 보상","중국 보조금 덫과 일본 개전 국면에서 미중 협상 결렬·관세·홍콩시위에 맞춰 공매도하고 중국 전역에 가짜 팹을 번식시킨다","미중 협상 결렬·관세·홍콩시위에 맞춰 공매도하고 중국 전역에 가짜 팹을 번식시킨다","중국 은폐와 일본 정부의 기습 규제가 시간 압박을 만든다","시장 하락 수익과 중국 보조금 누수라는 이중 보상이 발생한다","시장 하락 수익과 중국 보조금 누수라는 이중 보상이 발생한다","복수·국가전","중국 보조금 덫과 일본 개전의 주도권이 이 사건으로 김민재·태우 쪽에 한 단계 이동한다","G20를 앞두고 GSOMIA·대북밀수·차량용칩을 일본 제재 대응 카드로 묶는다 문제로 이어진다","미중 협상 결렬·관세·홍콩시위에 맞춰 공매도하고 중국 전역에 가짜 팹을 번식시킨다의 당면 실행·결정","G20를 앞두고 GSOMIA·대북밀수·차량용칩을 일본 제재 대응 카드로 묶는다","S3-A03","0.94"
"525","525","폭풍 전야 (5)","91712","91878","시장 하락 수익과 중국 보조금 누수라는 이중 보상이 발생한다 상태","이 상무 복수와 일본 수출규제를 역수확하는 보상","중국 보조금 덫과 일본 개전 국면에서 G20를 앞두고 GSOMIA·대북밀수·차량용칩을 일본 제재 대응 카드로 묶는다","G20를 앞두고 GSOMIA·대북밀수·차량용칩을 일본 제재 대응 카드로 묶는다","중국 은폐와 일본 정부의 기습 규제가 시간 압박을 만든다","미중 일시 휴전 뒤 곧 시작될 한일전의 대응 순서가 확정된다","미중 일시 휴전 뒤 곧 시작될 한일전의 대응 순서가 확정된다","복수·국가전","중국 보조금 덫과 일본 개전의 주도권이 이 사건으로 김민재·태우 쪽에 한 단계 이동한다","G20 직후 트럼프의 방한과 반도체도시 방문을 일본 공매도 개시 신호로 삼는다 문제로 이어진다","G20를 앞두고 GSOMIA·대북밀수·차량용칩을 일본 제재 대응 카드로 묶는다의 당면 실행·결정","G20 직후 트럼프의 방한과 반도체도시 방문을 일본 공매도 개시 신호로 삼는다","S3-A03","0.94"
