sequence,visible_label,title,start_line,end_line,entry_state,reader_promise,protagonist_goal,action,resistance_or_cost,turn_or_reveal,paid_reward,state_change_axis,state_change,ending_hook,closed_loops,opened_loops,arc_id,confidence
141,141화,닭장 (5),25728,25921,태우는 회계 부채가 깨끗하지만 검찰 조사를 아직 치르는 중이다,윤현길이 국제 비리 자료 앞에서 무너지는 정치 복수를 지급한다,수사 방어력을 확인하고 윤현길에게 평생 쓸 족쇄를 채운다,태우의 회계·부채 자료로 혐의를 방어한 뒤 미국·중국·러시아 비리 자료를 내밀어 윤현길의 항복을 받는다,공식 무혐의 전의 검찰 수사와 조부 구속 위험이 남아 있다,윤현길이 용서를 빌고 다른 권력자를 낚는 미끼가 되겠다고 한다,김태중을 향한 수사 칼날을 꺾고 정적을 정보원으로 묶는다,가족·정치,윤현길은 공격자에서 민재에게 생사를 맡긴 도구가 된다,수사 충격을 받은 김태중이 회장직을 내려놓겠다고 한다,윤현길의 공격 저지,김태중 은퇴 결정,DCA-N13,0.96
142,142화,카르텔 (1),25922,26107,윤현길은 제압됐지만 김태중은 구속 위기 후 회장직을 놓으려 한다,조부를 살려 두면서 민재가 그룹 실권을 받는 가족 결산을 준다,김태중의 완전 은퇴를 막고 자신이 임시 경영을 맡는다,김태중을 설득해 베트남 체류만 허용하고 민재가 그룹을 사실상 맡는다,조부의 상처와 후계자의 갑작스러운 책임 증가가 비용이다,김태중이 손자에게 권한을 넘기되 베트남에서 회복하기로 한다,가족 생존과 태우의 경영 승계를 함께 지킨다,가족·직책,민재가 태우의 사실상 총수로 올라선다,국내 아이폰 판매를 막는 WIPI 카르텔이 나타난다,김태중 수사·은퇴 위기,WIPI 규제전,DCA-N13,0.98
143,143화,카르텔 (2),26108,26283,태우 실권을 맡자 통신사들이 WIPI로 국내 아이폰 판매를 막는다,국내 담합을 국제 통상전으로 뒤집는 첫 수를 보여 준다,WIPI 협상 실패 뒤 미국의 무역 압박을 끌어온다,통신 카르텔과 직접 협상이 깨지자 데이비드를 미국으로 보내 통상 문제화를 준비한다,와이파이 수익을 잃을 통신사와 방송위원회 규정이 버틴다,국내 단말 규제가 미국 기업 차별 문제로 재정의된다,카르텔 밖에서 압박할 슈퍼 301조 경로를 연다,통상·규제,아이폰 국내 출시전이 한국 기업끼리의 협상에서 국가 간 쟁점으로 커진다,미국 흥행을 근거로 실제 철회 압박을 만들어야 한다,국내 협상 실패,미국 통상 압박,DCA-N14,0.98
144,144화,카르텔 (3),26284,26459,미국에서 아이폰이 흥행하지만 국내 카르텔은 WIPI를 고수한다,청와대 철회 명령까지 끌어내도 현장 저항이 남는 공방을 준다,슈퍼 301조와 해외 제조사 공동성명으로 정부를 움직인다,미국 흥행을 근거로 무역 압박과 공동성명을 가동해 방송위원회 철회 지시를 끌어낸다,통신·단말 카르텔은 정치 압박을 무시하고 계속 버틴다,규정 방패가 제거된 것이 아니라 정부가 철회를 명령한 단계에 도달한다,카르텔을 흔들 공식 정치 압력을 확보한다,정치·통상,태우는 정부를 자기 편에 세웠지만 업계의 복종은 아직 얻지 못한다,삼진·CL 내부 이해관계를 갈라야 한다,미국 통상 압박 발동,업계 저항 해체,DCA-N14,0.96
145,145화,카르텔 (4),26460,26621,정부 명령에도 통신·단말 카르텔이 WIPI를 고집한다,부품 매출을 미끼로 제조사 내부를 갈라놓는 역공을 지급한다,삼진·CL 부품 부문이 휴대전화 부문에 맞서게 한다,장경준의 정치망을 쓰고 아이폰 300만 대 추가 계약과 일본 대체 압박을 동시에 건다,자사 스마트폰 보호와 막대한 부품 주문이 같은 그룹 안에서 충돌한다,부품 계열사가 카르텔 유지보다 애플 주문을 택한다,삼진 회장이 WIPI 지지 철회를 검토할 내부 압력을 만든다,조직·계약,카르텔이 한 덩어리에서 매출이 갈린 이해집단으로 쪼개진다,삼진 회장의 최종 철회 지시가 남는다,부품사 이탈 유도,WIPI 지지 철회,DCA-N14,0.98
146,146화,카르텔 (5),26622,26781,삼진 내부가 흔들리고 방송위원회도 WIPI 강제를 미룰 명분을 찾는다,규제 철회와 높은 국내 조립비를 감수한 출시 길을 결산한다,WIPI 지지를 거두게 하고 국내 생산·판매 일정을 확정한다,삼진 회장의 WIPI 지지 철회와 방송위원회 적용 연기를 받아내고 태우가 높은 국내 조립비를 감수한다,원가 상승과 통신사의 막판 저항이 출시 이후 수익을 깎는다,스마트폰 개발 결정은 아직 나오지 않지만 아이폰 국내 판매 장벽은 열린다,국내 아이폰 생산·판매가 가능한 규제 환경을 얻는다,규제·시장,카르텔이 무너지고 태우가 단기 비용을 떠안은 선점자로 남는다,출시 첫 주 판매와 와이파이 인프라가 승패를 숫자로 보여 줘야 한다,WIPI 규제전,국내 아이폰 흥행 검증,DCA-N14,0.97
147,147화,반등 (1),26782,26941,규제는 풀렸지만 국내 조립비와 초기 수요가 아이폰 성패를 가른다,10만 대 매진과 와이파이망이 카르텔전 승리를 실물로 증명한다,초기 품절을 이용해 태우통신의 스마트폰 생활권을 만든다,초도 10만 대가 일주일 만에 매진되자 500곳 넘는 매장에 와이파이·충전망을 설치한다,비싼 조립비와 부족한 공공 와이파이가 이용 확산을 막는다,흥행을 본 삼진이 자체 스마트폰 개발을 결정한다,태우통신이 국내 스마트폰 생태계의 기준을 선점한다,판매·인프라,아이폰이 규제 논쟁에서 일상 소비재로 넘어간다,회복된 주가를 바탕으로 다음 공동개발 계약을 열어야 한다,국내 출시 흥행,AI·TV 공동개발,DCA-N15,0.98
148,148화,반등 (2),26942,27105,아이폰 국내 흥행과 애플 지분 가치가 태우전자 주가를 끌어올린다,시장 반등을 차세대 AI 지분으로 바꾸는 협상을 지급한다,잡스와 AI 공동개발 비용·지분을 절반씩 나눈다,두 달간 주가 회복을 확인하고 AI 공동개발 비용과 지분을 50대50으로 합의한다,AI 상용화 불확실성과 양사의 지적재산권 욕심이 맞선다,태우의 자금과 애플 기기를 결합한 공동 연구 구조가 성립한다,시장가치 회복과 AI 자산 절반을 확보한다,기술·지분,태우가 부품 공급자를 넘어 애플의 공동 기술 소유자가 된다,태블릿과 TV 플랫폼의 빈자리를 누가 차지할지 남는다,AI 공동개발 합의,태블릿·TV 제안,DCA-N15,0.98
149,149화,반등 (3),27106,27278,AI 공동개발 뒤 민재는 아이폰 다음 화면과 생산 혁신을 노린다,애플 TV 합의와 아마존 로봇 제안을 연속으로 여는 확장을 보여 준다,태블릿·TV 콘텐츠 수익과 스마트공장 파트너를 확보한다,태블릿과 애플·태우 TV를 제안해 70대30 지분·수익 구조를 합의하고 베조스에게 로봇 공장을 제안한다,개발비를 태우가 부담해야 하고 두 글로벌 창업자의 이해를 맞춰야 한다,전자 콘텐츠 협상이 자동차 공장 자동화 제안으로 확장된다,애플 TV 공동사업과 아마존 협상판을 얻는다,제품·동맹,태우의 반등이 화면 사업과 제조 혁신으로 넓어진다,아마존이 로봇·스마트팩토리 공동개발을 받아들일지 남는다,애플 TV 합의,아마존 로봇 동맹,DCA-N15,0.98
150,150화,반등 (4),27279,27463,애플 TV 합의 뒤 아마존과 제조 로봇 협상이 이어진다,공동개발 계약과 WTC 장기임차 의뢰가 서로 다른 미래 준비를 연다,아마존 로봇 동맹을 맺고 8월 전 WTC 장기리스 협상을 시작한다,아마존과 로봇·스마트팩토리 공동개발을 체결하고 데이비드에게 세계무역센터 장기임차를 알아보게 한다,로봇 개발 인력과 WTC 임대인의 동의를 모두 얻어야 한다,자동차 공장 전문가 파견은 확정되지만 99년·32억 달러 계약은 아직 체결 전이다,스마트공장 파트너와 WTC 협상 창구를 확보한다,기술동맹·부동산,아마존 계약은 닫히고 뉴욕 거점은 협상 단계로 열린다,데이비드가 장기임차 조건을 실제 계약으로 만들어야 한다,아마존 공동개발 계약,WTC 장기리스 협상,DCA-N15,0.96
151,151화,반등 (5),27464,27639,WTC 장기리스 협상이 계약으로 돌아오고 9월의 위험 시계가 다가온다,99년 사용권을 사람을 살리는 공사장으로 바꾸는 준비를 지급한다,WTC 보험·리모델링·구조 인력을 9월 전에 배치한다,99년 32억 달러 임차를 확정하고 모든 보험을 든 뒤 두 동을 비우는 리모델링과 구조 인력 배치를 지시한다,거대한 공사비와 이유를 모르는 현장 반발이 비용이다,리모델링 명목이 입주자 대피와 붕괴 대응 장비 배치를 가능하게 한다,WTC 사용권이 참사 대비 생존 장치로 전환된다,부동산·생존,WTC 두 동이 수익 부동산에서 통제 가능한 구조 현장으로 바뀐다,예정된 9·11 공격을 실제로 견뎌야 한다,WTC 임차 계약,9·11 생존 시험,DCA-N15,0.99
152,152화,친구 혹은 적 (1),27640,27823,WTC는 비워지고 구조팀이 배치된 채 9·11 아침을 맞는다,대형 참사의 인명 피해를 줄이고 금융 공포를 기회로 바꾸는 결산을 준다,현장을 구하고 공포 매도를 막은 뒤 저점 매수를 준비한다,9·11 직후 공매도·매도를 금지하고 크레인과 구조 인력을 투입해 붕괴를 통제한다,비행기 탑승자 희생과 미국 전역의 공황은 막을 수 없다,WTC 내부 사망자가 없고 건물 붕괴도 현장 장비로 통제된다,대규모 인명 피해를 줄이고 미국의 신뢰와 보험 청구권을 얻는다,생존·신뢰,민재의 부동산 준비가 사람을 살린 국제적 공로로 바뀐다,전쟁 열기 속 미국 자산과 정치 노선을 선택해야 한다,WTC 생존 계획,전후 투자·정치 방패,DCA-N15,0.99
153,153화,친구 혹은 적 (2),27824,28005,9·11 뒤 미국은 전쟁으로 기울고 태우는 AI 인재와 자동차 방패가 필요하다,세계급 연구자와 미국 원로의 협상을 통해 전쟁 밖 보호선을 만든다,제임스 힌톤과 AI 협력선을 만들고 반덤핑 예외를 얻는다,미국 체류 중 식당에서 제임스 힌톤을 만나 연구 협력을 제안하고 조지 슐츠와 자동차 반덤핑 예외를 협상한다,미국의 전쟁 참여 요구와 힌톤 연구팀의 독립성이 거래를 제한한다,부시 재선 지원을 대가로 태우가 전쟁에 직접 올라타지 않는 길이 열린다,AI 스승과 미국 자동차시장 방패를 동시에 얻는다,인재·정치,태우가 AI 연구축과 미국 내 비개입 보호선을 갖춘다,귀국 뒤 아이폰·스마트TV와 국내 SNS 기회를 점검해야 한다,미국 보호 협상,한국의 모바일·SNS 확장,DCA-N15,0.97
154,154화,친구 혹은 적 (3),28006,28171,미국 보호선을 만든 민재가 귀국해 아이폰 40만 대와 스마트TV 진행을 확인한다,성장한 모바일 생태계가 세이월드 창업자를 부르는 다음 목표를 연다,국내 실적을 점검하고 서광수와 만날 자리를 만든다,아이폰·스마트TV 현황을 보고받고 세이월드 창업자 서광수를 만나고 싶다고 지시한다,서광수가 KS와 거래 중이라는 정보조차 아직 직접 확인되지 않았다,태우의 다음 확장점이 SNS라는 판단이 서지만 면담은 다음 화로 넘어간다,모바일 반등을 SNS 사업으로 이을 후보를 특정한다,시장·탐색,서광수가 잠재 영입 대상이 되고 협상은 미착수 상태다,서광수 면담에서 KS 계약과 감정을 확인해야 한다,아이폰·TV 실적 점검,서광수 첫 협상,DCA-N16,0.94
155,155화,친구 혹은 적 (4),28172,28345,서광수는 민재의 투자 제안을 듣고 KS 계약 때문에 흔들린다,별도 보고로 드러난 강압 계약이 SNS 복수전의 명분이 된다,서광수에게 독립 경영을 제시하고 KS의 세이월드 인수 수법을 파악한다,서광수와 투자·독립 경영을 논의한 뒤 기획실 보고로 KS의 70억 원 주식 인수와 박동희의 동문 압박을 확인한다,이미 진행된 주식 계약과 서광수의 책임감이 즉시 이탈을 막는다,민재는 세이월드를 되사는 대신 더 강한 서비스를 만들기로 한다,복수 대상과 계약 약점을 특정하고 독자 SNS 역공을 결정한다,계약·복수,세이월드 인수 기회가 KS를 겨냥한 플랫폼 전쟁으로 바뀐다,태우IT에 어떤 기능과 조직을 줄지 실행해야 한다,KS 강압 구조 확인,독자 SNS 개발,DCA-N16,0.96
156,156화,친구 혹은 적 (5),28346,28515,KS 인수에 맞설 독자 SNS 개발이 결정됐고 태우IT 인력이 모인다,100명 기능 분담과 복지 약속이 조직의 속도를 끌어올린다,SNS 기능을 병렬 개발하고 직원이 떠나지 않을 복지를 건다,태우IT 100명에게 미니홈피·일촌·배경음악·미래 기능을 나눠 맡기고 재택·안식년 복지를 제시한다,1천 명 조직의 동시 개발 부담과 카드업계 광기가 새 위험이다,직원들은 파격 복지와 기능별 책임을 받고 개발에 뛰어든다,SNS 복수전의 개발 조직과 충성 기반을 얻는다,조직·복지,태우IT가 아이디어 집단에서 대규모 SNS 제작진으로 전환한다,카드대란을 이용할 금융 임무가 아직 배치되지 않았다,SNS 개발 조직 구성,CL카드 위기 활용,DCA-N16,0.95
157,157화,광기. (1),28516,28676,SNS 개발이 시작되고 카드 광기를 본 민재가 다이먼에게 CL카드 인수를 맡긴다,마크 영입 제안과 삼진 특허 협상의 두 미완 거래를 병렬로 연다,페이스북 창업자를 포섭하고 삼진의 특허 의존도를 확인한다,다이먼에게 CL카드 인수를 지시하고 데이비드에게 마크 30% 지분 제안을 맡긴 뒤 오희건과 특허 협상을 시작한다,마크의 수락은 확인되지 않았고 삼진도 조건을 확정하지 않았다,삼진이 태우 핵심특허 없이는 수익성 있는 스마트폰을 만들기 어렵다고 인정한다,카드 인수 임무와 두 기술 협상의 주도권을 얻는다,인재·협상,다이먼·마크·삼진이 각기 태우가 제시한 거래 앞에 선다,특허료 대신 기본 앱 탑재 조건을 관철해야 한다,CL카드 임무 배치,마크 수락과 삼진 조건 합의,DCA-N16,0.96
158,158화,광기. (2),28677,28838,오희건은 특허가 필요하고 민재는 단기 로열티보다 플랫폼 확산을 원한다,경쟁사 스마트폰까지 태우 서비스의 유통망으로 만드는 거래를 지급한다,삼진에 낮은 특허료와 태우 기본 앱 탑재를 맞바꾼다,삼진 스마트폰에 태우 사이트·앱을 기본 탑재하는 조건으로 특허료를 낮추고 카드업계 부실을 재확인한다,삼진 내부 반발과 카드 부채의 불투명성이 남는다,애플과 삼진 어느 쪽이 팔려도 태우가 수수료를 얻는 구조가 성립한다,경쟁사 단말을 태우 플랫폼의 고객 유입로로 바꾼다,특허·플랫폼,삼진은 경쟁자이면서 태우 서비스의 배포 파트너가 된다,외환은행과 CL카드 부실 규모를 더 파악해야 한다,삼진 특허 협상,카드·은행 인수 조사,DCA-N16,0.98
159,159화,광기. (3),28839,29001,삼진 기본 앱 합의 뒤 민재는 메신저·숏폼 인재와 카드 부실을 함께 찾는다,거절당한 개발자들이 지분과 자본을 받고 태우 편에 서는 보상을 준다,임재범·서문영을 계약하고 금융 부실 조사선을 유지한다,외환은행·카드 부실을 조사시키며 임재범에게 코코아톡 합작을 제안하고 서문영에게 지분 20%·계약금 50억 원을 제시한다,기존 포털의 거절 경험과 신규 서비스의 불확실성이 두 개발자를 망설이게 한다,스티브의 설득과 태우 조건이 두 사람의 수락을 끌어낸다,메신저와 짧은 영상 SNS의 핵심 창업자·기술을 선점한다,인재·계약,태우IT의 플랫폼 축이 내부 개발에서 창업자 연합으로 확장된다,CL카드 돈줄을 끊을 명동 작전이 필요하다,임재범·서문영 계약,카드 유동성 포위,DCA-N16,0.98
160,160화,광기. (4),29002,29175,CL카드 부실을 싸게 인수하려면 현금서비스와 채권 유동성을 먼저 막아야 한다,명동이 카드사의 돈줄을 끊어 위기를 앞당기는 금융 역공을 보여 준다,박만덕·이영한과 카드대란의 시간표를 당긴다,박만덕과 이영한에게 CL카드 채권·10조 원대 유동성을 설명하고 대출 차단·채권 압박·부실 발급 가속을 맡긴다,시장 전체 피해와 명동 자금의 대규모 노출이 비용이다,명동이 대출과 채권 유통을 막으며 CL카드의 현금 흐름이 급격히 마른다,채권단 인수 가격을 떨어뜨릴 금융 포위망을 만든다,금융·유동성,CL카드는 확장 경쟁자에서 현금서비스 중단 직전의 표적이 된다,실제 현금서비스 중단 뒤 채권단과 가격 협상을 해야 한다,명동 압박망 구성,CL카드 매각 협상,DCA-N16,0.96
