sequence,visible_label,arc_id,arc_phase,concrete_event,tension_1_10,reward_1_10,hook_1_10,information_weight,action_weight,relationship_weight,emotion_weight,material_or_status_weight,pacing_note
692,성공시대 692화,L03,setup,김용태가 검찰에 출두하고 종일이 청와대 훈장을 받는 날 DMZ 미군 피격으로 전쟁 위기가 터진다,10,4,9,3,5,1,4,2,원문 #평행선 전환. 행동 5/5·감정 4/5가 중심이고 긴장 10/10·보상 4/10·훅 9/10으로 새 목표와 상대를 제시한다. 다음 비트는 ‘공습훈련과 약물 밀수 현안 속에서 횡단관 입찰이 흔들리고 종일은 김재규의 정치 의도를 읽는다’다.
693,성공시대 693화,L03,escalation,공습훈련과 약물 밀수 현안 속에서 횡단관 입찰이 흔들리고 종일은 김재규의 정치 의도를 읽는다,6,4,8,4,2,1,2,4,정보 4/5·물질·지위 4/5가 중심이고 긴장 6/10·보상 4/10·훅 8/10으로 문제 규모나 비용을 키운다. 다음 비트는 ‘국가안보회의에서 즉시 예비군 동원론과 남덕우의 준비 후 유보안이 맞선다’다.
694,성공시대 694화,L03,turn,국가안보회의에서 즉시 예비군 동원론과 남덕우의 준비 후 유보안이 맞선다,8,4,8,3,2,1,2,2,정보 3/5·행동 2/5가 중심이고 긴장 8/10·보상 4/10·훅 8/10으로 판세·관계의 방향을 꺾는다. 다음 비트는 ‘대통령은 공개 핵 카드와 성급한 전쟁론을 거부하고 종일은 현영에게 가족 안전을 약속한다’다.
695,성공시대 695화,L03,turn,대통령은 공개 핵 카드와 성급한 전쟁론을 거부하고 종일은 현영에게 가족 안전을 약속한다,10,4,9,4,5,5,4,4,행동 5/5·관계 5/5가 중심이고 긴장 10/10·보상 4/10·훅 9/10으로 판세·관계의 방향을 꺾는다. 다음 비트는 ‘포드 행정부가 일본 전력 활용과 북한 사과를 검토하며 비공식 특사 카드가 떠오른다’다.
696,성공시대 696화,L03,payoff,포드 행정부가 일본 전력 활용과 북한 사과를 검토하며 비공식 특사 카드가 떠오른다,7,8,7,3,2,1,2,2,정보 3/5·행동 2/5가 중심이고 긴장 7/10·보상 8/10·훅 7/10으로 이번 소결산을 지급하고 다음 압력으로 넘긴다. 다음 비트는 ‘미국이 종일에게 평양 특사를 요청하며 조총련 송금과 탄약 지원을 협상 지렛대로 제시한다’다.
697,성공시대 697화,L04,setup,미국이 종일에게 평양 특사를 요청하며 조총련 송금과 탄약 지원을 협상 지렛대로 제시한다,6,4,8,3,4,1,2,2,원문 #방북 전환. 행동 4/5·정보 3/5가 중심이고 긴장 6/10·보상 4/10·훅 8/10으로 새 목표와 상대를 제시한다. 다음 비트는 ‘종일은 부산 출장이라고 둘러대고 현영과 작별한 뒤 이한승과 북행 길에 오른다’다.
698,성공시대 698화,L04,escalation,종일은 부산 출장이라고 둘러대고 현영과 작별한 뒤 이한승과 북행 길에 오른다,6,4,8,3,2,5,4,2,관계 5/5·감정 4/5가 중심이고 긴장 6/10·보상 4/10·훅 8/10으로 문제 규모나 비용을 키운다. 다음 비트는 ‘30킬로톤 핵무기 사진과 김정일·소련 특사 정보를 브리핑받는 동안 북한 수뇌부도 대응책을 논의한다’다.
699,성공시대 699화,L04,turn,30킬로톤 핵무기 사진과 김정일·소련 특사 정보를 브리핑받는 동안 북한 수뇌부도 대응책을 논의한다,8,4,8,3,2,1,2,2,정보 3/5·행동 2/5가 중심이고 긴장 8/10·보상 4/10·훅 8/10으로 판세·관계의 방향을 꺾는다. 다음 비트는 ‘종일이 판문점을 넘어 감시 속에 평양으로 들어가며 개인 사업가의 역할이 국가 특사로 바뀐다’다.
700,성공시대 700화,L04,payoff,종일이 판문점을 넘어 감시 속에 평양으로 들어가며 개인 사업가의 역할이 국가 특사로 바뀐다,7,8,7,3,2,1,2,2,정보 3/5·행동 2/5가 중심이고 긴장 7/10·보상 8/10·훅 7/10으로 이번 소결산을 지급하고 다음 압력으로 넘긴다. 다음 비트는 ‘종일이 오진우·김정일에게 사과를 요구하지만 첫 회담은 고성과 퇴장으로 결렬된다’다.
701,성공시대 701화,L05,setup,종일이 오진우·김정일에게 사과를 요구하지만 첫 회담은 고성과 퇴장으로 결렬된다,6,4,8,3,2,1,2,2,원문 #평양 전환. 정보 3/5·행동 2/5가 중심이고 긴장 6/10·보상 4/10·훅 8/10으로 새 목표와 상대를 제시한다. 다음 비트는 ‘북한은 시간을 끌고 종일은 가족 영상을 보며 고립을 버틴다’다.
702,성공시대 702화,L05,escalation,북한은 시간을 끌고 종일은 가족 영상을 보며 고립을 버틴다,4,4,8,3,2,5,4,2,관계 5/5·감정 4/5가 중심이고 긴장 4/10·보상 4/10·훅 8/10으로 문제 규모나 비용을 키운다. 다음 비트는 ‘황남건과의 식사에서 통미봉남 속셈을 확인한 종일은 감시원을 속여 평양 거리를 살핀다’다.
703,성공시대 703화,L05,escalation,황남건과의 식사에서 통미봉남 속셈을 확인한 종일은 감시원을 속여 평양 거리를 살핀다,6,4,8,3,2,1,2,2,정보 3/5·행동 2/5가 중심이고 긴장 6/10·보상 4/10·훅 8/10으로 문제 규모나 비용을 키운다. 다음 비트는 ‘종일이 B-1A 폭격기의 평양 저공비행 시위를 착안해 서울과 미국에 위험한 승부수를 건다’다.
704,성공시대 704화,L05,escalation,종일이 B-1A 폭격기의 평양 저공비행 시위를 착안해 서울과 미국에 위험한 승부수를 건다,10,4,9,3,5,1,4,2,행동 5/5·감정 4/5가 중심이고 긴장 10/10·보상 4/10·훅 9/10으로 문제 규모나 비용을 키운다. 다음 비트는 ‘괌에서 B-1A 세 대가 발진해 북한 방공망을 향해 저고도 침투를 시작한다’다.
705,성공시대 705화,L05,turn,괌에서 B-1A 세 대가 발진해 북한 방공망을 향해 저고도 침투를 시작한다,8,4,8,3,2,1,2,2,정보 3/5·행동 2/5가 중심이고 긴장 8/10·보상 4/10·훅 8/10으로 판세·관계의 방향을 꺾는다. 다음 비트는 ‘폭격기 편대가 계기비행으로 레이더 사각을 파고들자 평양 방공 지휘부가 혼란에 빠진다’다.
706,성공시대 706화,L05,turn,폭격기 편대가 계기비행으로 레이더 사각을 파고들자 평양 방공 지휘부가 혼란에 빠진다,10,4,9,3,5,1,4,2,행동 5/5·감정 4/5가 중심이고 긴장 10/10·보상 4/10·훅 9/10으로 판세·관계의 방향을 꺾는다. 다음 비트는 ‘공습경보와 SAM 발사 속에서 김정일이 공포에 질리고 미군 편대는 회피기동에 들어간다’다.
707,성공시대 707화,L05,payoff,공습경보와 SAM 발사 속에서 김정일이 공포에 질리고 미군 편대는 회피기동에 들어간다,7,8,7,3,2,1,2,2,정보 3/5·행동 2/5가 중심이고 긴장 7/10·보상 8/10·훅 7/10으로 이번 소결산을 지급하고 다음 압력으로 넘긴다. 다음 비트는 ‘플레어로 미사일을 피한 폭격기가 평양에 전단을 뿌리고 김일성의 건강까지 흔든다’다.
708,성공시대 708화,L05,payoff,플레어로 미사일을 피한 폭격기가 평양에 전단을 뿌리고 김일성의 건강까지 흔든다,10,8,7,3,5,1,4,2,행동 5/5·감정 4/5가 중심이고 긴장 10/10·보상 8/10·훅 7/10으로 이번 소결산을 지급하고 다음 압력으로 넘긴다. 다음 비트는 ‘김일성이 김정일의 복수론을 제어하고 소련·중국의 미온적 태도 속에서 황남건을 다시 보낸다’다.
709,성공시대 709화,L06,setup,김일성이 김정일의 복수론을 제어하고 소련·중국의 미온적 태도 속에서 황남건을 다시 보낸다,6,4,8,3,2,1,2,2,원문 #담판 전환. 정보 3/5·행동 2/5가 중심이고 긴장 6/10·보상 4/10·훅 8/10으로 새 목표와 상대를 제시한다. 다음 비트는 ‘종일이 핵 보복과 체제 붕괴를 직설적으로 경고하며 북한에 최종 시한을 건다’다.
710,성공시대 710화,L06,escalation,종일이 핵 보복과 체제 붕괴를 직설적으로 경고하며 북한에 최종 시한을 건다,6,4,8,3,2,1,2,2,정보 3/5·행동 2/5가 중심이고 긴장 6/10·보상 4/10·훅 8/10으로 문제 규모나 비용을 키운다. 다음 비트는 ‘북한이 유엔사 사과와 USS 푸에블로호 반환에 합의하고 미 항모 철수로 교환된다’다.
711,성공시대 711화,L06,escalation,북한이 유엔사 사과와 USS 푸에블로호 반환에 합의하고 미 항모 철수로 교환된다,6,8,8,3,2,1,2,2,정보 3/5·행동 2/5가 중심이고 긴장 6/10·보상 8/10·훅 8/10으로 문제 규모나 비용을 키운다. 다음 비트는 ‘귀환한 종일이 연락을 끊었던 일을 현영에게 꾸중 듣고 부부 관계를 회복한다’다.
712,성공시대 712화,L06,turn,귀환한 종일이 연락을 끊었던 일을 현영에게 꾸중 듣고 부부 관계를 회복한다,8,4,8,3,2,5,4,2,관계 5/5·감정 4/5가 중심이고 긴장 8/10·보상 4/10·훅 8/10으로 판세·관계의 방향을 꺾는다. 다음 비트는 ‘횡단관 경쟁자 제국건설이 할리드 왕자를 등에 업자 종일과 정명주가 52억9천만 달러 입찰안을 정한다’다.
713,성공시대 713화,L06,turn,횡단관 경쟁자 제국건설이 할리드 왕자를 등에 업자 종일과 정명주가 52억9천만 달러 입찰안을 정한다,8,4,8,3,2,1,2,5,물질·지위 5/5·정보 3/5가 중심이고 긴장 8/10·보상 4/10·훅 8/10으로 판세·관계의 방향을 꺾는다. 다음 비트는 ‘종일이 왈리드의 지원을 거절당하고 왕실 연줄로 기울어진 입찰판을 확인한다’다.
714,성공시대 714화,L06,payoff,종일이 왈리드의 지원을 거절당하고 왕실 연줄로 기울어진 입찰판을 확인한다,7,8,7,3,2,1,2,2,정보 3/5·행동 2/5가 중심이고 긴장 7/10·보상 8/10·훅 7/10으로 이번 소결산을 지급하고 다음 압력으로 넘긴다. 다음 비트는 ‘박영주를 다독인 종일이 무하마드에게서 파이잘 국왕의 신의의 반지를 다시 확인한다’다.
715,성공시대 715화,L07,setup,박영주를 다독인 종일이 무하마드에게서 파이잘 국왕의 신의의 반지를 다시 확인한다,6,4,8,3,2,1,2,5,원문 #신의의 반지 전환. 물질·지위 5/5·정보 3/5가 중심이고 긴장 6/10·보상 4/10·훅 8/10으로 새 목표와 상대를 제시한다. 다음 비트는 ‘반지가 왕에게 단 한 번 청할 권리임을 알고 종일이 컨소시엄 지분과 알현 전략을 조정한다’다.
716,성공시대 716화,L07,escalation,반지가 왕에게 단 한 번 청할 권리임을 알고 종일이 컨소시엄 지분과 알현 전략을 조정한다,6,4,8,3,2,1,2,5,물질·지위 5/5·정보 3/5가 중심이고 긴장 6/10·보상 4/10·훅 8/10으로 문제 규모나 비용을 키운다. 다음 비트는 ‘파이잘은 노골적 특혜를 거부하지만 종일의 과거 횃불 공사 신의를 기억하고 무사드를 소개한다’다.
717,성공시대 717화,L07,turn,파이잘은 노골적 특혜를 거부하지만 종일의 과거 횃불 공사 신의를 기억하고 무사드를 소개한다,8,4,8,3,4,1,2,5,물질·지위 5/5·행동 4/5가 중심이고 긴장 8/10·보상 4/10·훅 8/10으로 판세·관계의 방향을 꺾는다. 다음 비트는 ‘무사드가 부패 추궁 중 총을 뽑자 종일이 파이잘을 구하고 왕실의 절대 신뢰를 얻는다’다.
718,성공시대 718화,L07,turn,무사드가 부패 추궁 중 총을 뽑자 종일이 파이잘을 구하고 왕실의 절대 신뢰를 얻는다,8,8,8,3,2,1,2,5,물질·지위 5/5·정보 3/5가 중심이고 긴장 8/10·보상 8/10·훅 8/10으로 판세·관계의 방향을 꺾는다. 다음 비트는 ‘무사드 처형과 함께 종일은 아미르·왕실 양자 지위를 받고 50억 달러 횡단관을 수의계약한다’다.
719,성공시대 719화,L07,payoff,무사드 처형과 함께 종일은 아미르·왕실 양자 지위를 받고 50억 달러 횡단관을 수의계약한다,7,8,7,3,2,1,2,5,물질·지위 5/5·정보 3/5가 중심이고 긴장 7/10·보상 8/10·훅 7/10으로 이번 소결산을 지급하고 다음 압력으로 넘긴다. 다음 비트는 ‘귀국한 종일은 무사드 참수 소식을 듣고 일본의 요구에 반발한 아디다스 회장 다슬러를 주목한다’다.
720,성공시대 720화,L08,setup,귀국한 종일은 무사드 참수 소식을 듣고 일본의 요구에 반발한 아디다스 회장 다슬러를 주목한다,6,4,8,3,2,1,2,5,원문 #다슬러 전환. 물질·지위 5/5·정보 3/5가 중심이고 긴장 6/10·보상 4/10·훅 8/10으로 새 목표와 상대를 제시한다. 다음 비트는 ‘다슬러가 서울 지지로 움직일 수 있는 IOC 35표를 제시하고 종일에게 협상 기회가 열린다’다.
721,성공시대 721화,L08,escalation,다슬러가 서울 지지로 움직일 수 있는 IOC 35표를 제시하고 종일에게 협상 기회가 열린다,6,8,8,4,4,1,2,5,물질·지위 5/5·정보 4/5가 중심이고 긴장 6/10·보상 8/10·훅 8/10으로 문제 규모나 비용을 키운다. 다음 비트는 ‘대통령이 전권을 주자 종일은 홍콩에서 다슬러의 의류 독점·휘장 사업 요구를 듣는다’다.
722,성공시대 722화,L08,escalation,대통령이 전권을 주자 종일은 홍콩에서 다슬러의 의류 독점·휘장 사업 요구를 듣는다,6,4,8,4,2,1,2,5,물질·지위 5/5·정보 4/5가 중심이고 긴장 6/10·보상 4/10·훅 8/10으로 문제 규모나 비용을 키운다. 다음 비트는 ‘종일이 휘장 합작 지분을 7대3에서 조정하며 아디다스와 서울 지지 35표를 맞바꾼다’다.
723,성공시대 723화,L08,turn,종일이 휘장 합작 지분을 7대3에서 조정하며 아디다스와 서울 지지 35표를 맞바꾼다,8,8,8,4,2,1,2,5,물질·지위 5/5·정보 4/5가 중심이고 긴장 8/10·보상 8/10·훅 8/10으로 판세·관계의 방향을 꺾는다. 다음 비트는 ‘다슬러가 사마란치를 설득하고 종일은 파이잘 구명 사건의 국제 신뢰 효과까지 얻는다’다.
724,성공시대 724화,L08,turn,다슬러가 사마란치를 설득하고 종일은 파이잘 구명 사건의 국제 신뢰 효과까지 얻는다,8,4,8,3,2,1,2,5,물질·지위 5/5·정보 3/5가 중심이고 긴장 8/10·보상 4/10·훅 8/10으로 판세·관계의 방향을 꺾는다. 다음 비트는 ‘스페인 표가 서울로 굳어지는 사이 대국일보가 김종필 부정축재 의혹을 다시 터뜨린다’다.
725,성공시대 725화,L08,payoff,스페인 표가 서울로 굳어지는 사이 대국일보가 김종필 부정축재 의혹을 다시 터뜨린다,7,8,7,4,2,1,2,5,물질·지위 5/5·정보 4/5가 중심이고 긴장 7/10·보상 8/10·훅 7/10으로 이번 소결산을 지급하고 다음 압력으로 넘긴다. 다음 비트는 ‘김종필 부정축재 보도가 재점화되고 청와대는 비밀 자산 때문에 그를 해외로 내보낸다’다.
726,성공시대 726화,L09,setup,김종필 부정축재 보도가 재점화되고 청와대는 비밀 자산 때문에 그를 해외로 내보낸다,6,4,8,4,2,1,2,4,원문 #다가오는 위기 전환. 정보 4/5·물질·지위 4/5가 중심이고 긴장 6/10·보상 4/10·훅 8/10으로 새 목표와 상대를 제시한다. 다음 비트는 ‘김종필이 귀국 전 당 조직 보전을 지시하고 종일에게 김재규의 당권 야심을 알린다’다.
727,성공시대 727화,L09,escalation,김종필이 귀국 전 당 조직 보전을 지시하고 종일에게 김재규의 당권 야심을 알린다,6,4,8,4,4,1,2,4,정보 4/5·행동 4/5가 중심이고 긴장 6/10·보상 4/10·훅 8/10으로 문제 규모나 비용을 키운다. 다음 비트는 ‘김종필이 동맹을 청하자 종일과 신직수는 공천 열 자리로 김재규 진입을 막기로 한다’다.
728,성공시대 728화,L09,turn,김종필이 동맹을 청하자 종일과 신직수는 공천 열 자리로 김재규 진입을 막기로 한다,8,4,8,4,2,1,2,4,정보 4/5·물질·지위 4/5가 중심이고 긴장 8/10·보상 4/10·훅 8/10으로 판세·관계의 방향을 꺾는다. 다음 비트는 ‘김정렴의 카지노 비자금 공작과 성태정 해외 도피 뒤 야당에 정치사찰 녹음테이프가 접근한다’다.
729,성공시대 729화,L09,payoff,김정렴의 카지노 비자금 공작과 성태정 해외 도피 뒤 야당에 정치사찰 녹음테이프가 접근한다,7,8,7,3,2,1,2,2,정보 3/5·행동 2/5가 중심이고 긴장 7/10·보상 8/10·훅 7/10으로 이번 소결산을 지급하고 다음 압력으로 넘긴다. 다음 비트는 ‘성태정 측 녹음테이프가 김대중에게 넘어가고 종일은 가족 수영장 장면 뒤 반격 시한을 듣는다’다.
730,성공시대 730화,L10,setup,성태정 측 녹음테이프가 김대중에게 넘어가고 종일은 가족 수영장 장면 뒤 반격 시한을 듣는다,4,4,8,3,2,5,4,2,원문 #반격 전환. 관계 5/5·감정 4/5가 중심이고 긴장 4/10·보상 4/10·훅 8/10으로 새 목표와 상대를 제시한다. 다음 비트는 ‘김종필계가 국회 폭로를 준비하며 정치사찰 테이프 공개까지 사흘의 카운트다운에 들어간다’다.
731,성공시대 731화,L10,escalation,김종필계가 국회 폭로를 준비하며 정치사찰 테이프 공개까지 사흘의 카운트다운에 들어간다,6,4,8,4,2,1,2,4,정보 4/5·물질·지위 4/5가 중심이고 긴장 6/10·보상 4/10·훅 8/10으로 문제 규모나 비용을 키운다. 다음 비트는 ‘김재규·김정렴이 테이프 존재를 파악해 탈취를 지시하고 신직수가 종일에게 사찰 내용을 전한다’다.
732,성공시대 732화,L10,turn,김재규·김정렴이 테이프 존재를 파악해 탈취를 지시하고 신직수가 종일에게 사찰 내용을 전한다,8,4,8,4,4,1,2,4,정보 4/5·행동 4/5가 중심이고 긴장 8/10·보상 4/10·훅 8/10으로 판세·관계의 방향을 꺾는다. 다음 비트는 ‘종일은 토지개발 금융안을 내고 대통령에게 강남 투기 단속이라는 새 정치 의제를 제시한다’다.
733,성공시대 733화,L10,payoff,종일은 토지개발 금융안을 내고 대통령에게 강남 투기 단속이라는 새 정치 의제를 제시한다,7,8,7,4,2,1,2,4,정보 4/5·물질·지위 4/5가 중심이고 긴장 7/10·보상 8/10·훅 7/10으로 이번 소결산을 지급하고 다음 압력으로 넘긴다. 다음 비트는 ‘대통령이 강남 투기 단속을 지시한 직후 김정렴 쪽이 울산 행동대장 나운봉을 투입한다’다.
734,성공시대 734화,L11,setup,대통령이 강남 투기 단속을 지시한 직후 김정렴 쪽이 울산 행동대장 나운봉을 투입한다,6,4,8,4,4,1,2,4,원문 #테러 전환. 정보 4/5·행동 4/5가 중심이고 긴장 6/10·보상 4/10·훅 8/10으로 새 목표와 상대를 제시한다. 다음 비트는 ‘나운봉 일당이 김대중 차량 행렬을 습격해 정치사찰 테이프를 빼앗는다’다.
735,성공시대 735화,L11,escalation,나운봉 일당이 김대중 차량 행렬을 습격해 정치사찰 테이프를 빼앗는다,10,4,9,3,5,1,4,2,행동 5/5·감정 4/5가 중심이고 긴장 10/10·보상 4/10·훅 9/10으로 문제 규모나 비용을 키운다. 다음 비트는 ‘부상한 김대중이 특별검사와 사찰 폭로를 고수하며 여권의 계산을 깨뜨린다’다.
736,성공시대 736화,L11,turn,부상한 김대중이 특별검사와 사찰 폭로를 고수하며 여권의 계산을 깨뜨린다,8,4,8,3,2,1,2,2,정보 3/5·행동 2/5가 중심이고 긴장 8/10·보상 4/10·훅 8/10으로 판세·관계의 방향을 꺾는다. 다음 비트는 ‘김대중의 기자회견으로 중앙정보부 사찰이 드러나고 김정렴은 김재규에게 버림 가능성을 경고한다’다.
737,성공시대 737화,L11,turn,김대중의 기자회견으로 중앙정보부 사찰이 드러나고 김정렴은 김재규에게 버림 가능성을 경고한다,8,4,8,4,2,1,2,4,정보 4/5·물질·지위 4/5가 중심이고 긴장 8/10·보상 4/10·훅 8/10으로 판세·관계의 방향을 꺾는다. 다음 비트는 ‘김재규가 대통령에게 거짓 보고하고 야당 자작극 프레임을 흘려 진상 규명을 흐린다’다.
738,성공시대 738화,L11,payoff,김재규가 대통령에게 거짓 보고하고 야당 자작극 프레임을 흘려 진상 규명을 흐린다,7,8,7,4,2,1,2,4,정보 4/5·물질·지위 4/5가 중심이고 긴장 7/10·보상 8/10·훅 7/10으로 이번 소결산을 지급하고 다음 압력으로 넘긴다. 다음 비트는 ‘김대중 병상 동정 여론이 커지고 김종필은 종일에게 공개 개입을 자제하라고 한다’다.
739,성공시대 739화,L12,setup,김대중 병상 동정 여론이 커지고 김종필은 종일에게 공개 개입을 자제하라고 한다,6,4,8,4,2,1,2,4,원문 #혼란 전환. 정보 4/5·물질·지위 4/5가 중심이고 긴장 6/10·보상 4/10·훅 8/10으로 새 목표와 상대를 제시한다. 다음 비트는 ‘김정렴이 검찰 인맥으로 수사 정보를 빼내고 특검 국면을 역이용할 준비를 한다’다.
740,성공시대 740화,L12,escalation,김정렴이 검찰 인맥으로 수사 정보를 빼내고 특검 국면을 역이용할 준비를 한다,6,4,8,3,2,1,2,2,정보 3/5·행동 2/5가 중심이고 긴장 6/10·보상 4/10·훅 8/10으로 문제 규모나 비용을 키운다. 다음 비트는 ‘김종필계가 특검을 지지해 김재규의 당권 야심을 까려는 동안 가족은 보약 소동으로 긴장을 누그러뜨린다’다.
741,성공시대 741화,L12,escalation,김종필계가 특검을 지지해 김재규의 당권 야심을 까려는 동안 가족은 보약 소동으로 긴장을 누그러뜨린다,4,8,8,4,2,5,4,4,관계 5/5·정보 4/5가 중심이고 긴장 4/10·보상 8/10·훅 8/10으로 문제 규모나 비용을 키운다. 다음 비트는 ‘김정렴이 구속 수사를 받지만 최창봉을 통해 핵심 증거가 지워진다’다.
742,성공시대 742화,L12,escalation,김정렴이 구속 수사를 받지만 최창봉을 통해 핵심 증거가 지워진다,6,4,8,3,2,1,2,2,정보 3/5·행동 2/5가 중심이고 긴장 6/10·보상 4/10·훅 8/10으로 문제 규모나 비용을 키운다. 다음 비트는 ‘검찰이 수위를 낮추고 윤상중이 신민당원 가담을 폭로해 테러 책임선을 야권으로 돌린다’다.
743,성공시대 743화,L12,turn,검찰이 수위를 낮추고 윤상중이 신민당원 가담을 폭로해 테러 책임선을 야권으로 돌린다,8,4,8,3,2,1,2,2,정보 3/5·행동 2/5가 중심이고 긴장 8/10·보상 4/10·훅 8/10으로 판세·관계의 방향을 꺾는다. 다음 비트는 ‘신민당이 당원 연루를 인정하자 김영삼이 김대중의 동정 독주를 경계하며 야권 공조를 흔든다’다.
744,성공시대 744화,L12,payoff,신민당이 당원 연루를 인정하자 김영삼이 김대중의 동정 독주를 경계하며 야권 공조를 흔든다,7,8,7,3,2,1,2,2,정보 3/5·행동 2/5가 중심이고 긴장 7/10·보상 8/10·훅 7/10으로 이번 소결산을 지급하고 다음 압력으로 넘긴다. 다음 비트는 ‘김정렴이 불기소로 풀려나고 강남 수사 역풍까지 받아 종일의 정치 반격이 실패로 끝난다’다.
