sequence,visible_label,title,start_line,end_line,entry_state,reader_promise,protagonist_goal,action,resistance_or_cost,turn_or_reveal,paid_reward,state_change_axis,state_change,ending_hook,closed_loops,opened_loops,arc_id,confidence
715,성공시대 715화,신의의 반지,100325,100459,"직전 화의 ‘종일이 왈리드의 지원을 거절당하고 왕실 연줄로 기울어진 입찰판을 확인한다’가 한 국면을 닫은 뒤, 이 화 안의 원문 #신의의 반지 전환이 신의의 반지와 파이잘 구명을 연다.",‘반지가 왕에게 단 한 번 청할 권리임을 알고 종일이 컨소시엄 지분과 알현 전략을 조정한다’까지 가기 전에 ‘왕실 부패와 무사드의 총격이 국왕의 생명과 대성 컨소시엄을 함께 끝낼 수 있다’라는 압력을 넘을 수 있는가가 이 화의 독자 질문이다.,과거의 신의를 왕실 신뢰로 바꾸고 횡단관 계약의 기울기를 뒤집는다.,박영주를 다독인 종일이 무하마드에게서 파이잘 국왕의 신의의 반지를 다시 확인한다.,왕실 부패와 무사드의 총격이 국왕의 생명과 대성 컨소시엄을 함께 끝낼 수 있다.,국제 지위 축이 신의의 반지와 파이잘 구명의 다음 단계로 이동한다.,유예: 말뿐이던 지지·명예가 표나 계약으로 환원된다.,status,다음 판단의 기준이 ‘반지가 왕에게 단 한 번 청할 권리임을 알고 종일이 컨소시엄 지분과 알현 전략을 조정한다’로 옮겨 간다.,다음 회차에는 반지가 왕에게 단 한 번 청할 권리임을 알고 종일이 컨소시엄 지분과 알현 전략을 조정한다,직전 화의 ‘종일이 왈리드의 지원을 거절당하고 왕실 연줄로 기울어진 입찰판을 확인한다’가 남긴 즉시 과제는 이번 실행으로 결론을 미룬 채 다음 압력으로 넘어간다.,반지가 왕에게 단 한 번 청할 권리임을 알고 종일이 컨소시엄 지분과 알현 전략을 조정한다; 신의의 반지와 파이잘 구명,L07,high
716,성공시대 716화,신의의 반지,100460,100593,직전 화의 ‘박영주를 다독인 종일이 무하마드에게서 파이잘 국왕의 신의의 반지를 다시 확인한다’가 만든 조건에서 신의의 반지와 파이잘 구명의 압박 단계가 시작된다.,‘파이잘은 노골적 특혜를 거부하지만 종일의 과거 횃불 공사 신의를 기억하고 무사드를 소개한다’까지 가기 전에 ‘왕실 부패와 무사드의 총격이 국왕의 생명과 대성 컨소시엄을 함께 끝낼 수 있다’라는 압력을 넘을 수 있는가가 이 화의 독자 질문이다.,과거의 신의를 왕실 신뢰로 바꾸고 횡단관 계약의 기울기를 뒤집는다.,반지가 왕에게 단 한 번 청할 권리임을 알고 종일이 컨소시엄 지분과 알현 전략을 조정한다.,왕실 부패와 무사드의 총격이 국왕의 생명과 대성 컨소시엄을 함께 끝낼 수 있다.,국제 지위 축이 신의의 반지와 파이잘 구명의 다음 단계로 이동한다.,유예: 적대 인물이 우군으로 바뀌어 영향력의 외연이 넓어진다.,status,다음 판단의 기준이 ‘파이잘은 노골적 특혜를 거부하지만 종일의 과거 횃불 공사 신의를 기억하고 무사드를 소개한다’로 옮겨 간다.,다음 회차에는 파이잘은 노골적 특혜를 거부하지만 종일의 과거 횃불 공사 신의를 기억하고 무사드를 소개한다,직전 화의 ‘박영주를 다독인 종일이 무하마드에게서 파이잘 국왕의 신의의 반지를 다시 확인한다’가 남긴 즉시 과제는 이번 실행으로 결론을 미룬 채 다음 압력으로 넘어간다.,파이잘은 노골적 특혜를 거부하지만 종일의 과거 횃불 공사 신의를 기억하고 무사드를 소개한다; 신의의 반지와 파이잘 구명,L07,high
717,성공시대 717화,신의의 반지,100594,100719,직전 화의 ‘반지가 왕에게 단 한 번 청할 권리임을 알고 종일이 컨소시엄 지분과 알현 전략을 조정한다’가 만든 조건에서 신의의 반지와 파이잘 구명의 전환 단계가 시작된다.,‘무사드가 부패 추궁 중 총을 뽑자 종일이 파이잘을 구하고 왕실의 절대 신뢰를 얻는다’까지 가기 전에 ‘왕실 부패와 무사드의 총격이 국왕의 생명과 대성 컨소시엄을 함께 끝낼 수 있다’라는 압력을 넘을 수 있는가가 이 화의 독자 질문이다.,과거의 신의를 왕실 신뢰로 바꾸고 횡단관 계약의 기울기를 뒤집는다.,파이잘은 노골적 특혜를 거부하지만 종일의 과거 횃불 공사 신의를 기억하고 무사드를 소개한다.,왕실 부패와 무사드의 총격이 국왕의 생명과 대성 컨소시엄을 함께 끝낼 수 있다.,국제 지위 축이 신의의 반지와 파이잘 구명의 다음 단계로 이동한다.,유예: 국가적 성취가 종일과 실무진의 공적 보상으로 돌아온다.,status,다음 판단의 기준이 ‘무사드가 부패 추궁 중 총을 뽑자 종일이 파이잘을 구하고 왕실의 절대 신뢰를 얻는다’로 옮겨 간다.,다음 회차에는 무사드가 부패 추궁 중 총을 뽑자 종일이 파이잘을 구하고 왕실의 절대 신뢰를 얻는다,직전 화의 ‘반지가 왕에게 단 한 번 청할 권리임을 알고 종일이 컨소시엄 지분과 알현 전략을 조정한다’가 남긴 즉시 과제는 이번 실행으로 결론을 미룬 채 다음 압력으로 넘어간다.,무사드가 부패 추궁 중 총을 뽑자 종일이 파이잘을 구하고 왕실의 절대 신뢰를 얻는다; 신의의 반지와 파이잘 구명,L07,high
718,성공시대 718화,신의의 반지,100720,100864,직전 화의 ‘파이잘은 노골적 특혜를 거부하지만 종일의 과거 횃불 공사 신의를 기억하고 무사드를 소개한다’가 만든 조건에서 신의의 반지와 파이잘 구명의 전환 단계가 시작된다.,‘무사드 처형과 함께 종일은 아미르·왕실 양자 지위를 받고 50억 달러 횡단관을 수의계약한다’까지 가기 전에 ‘왕실 부패와 무사드의 총격이 국왕의 생명과 대성 컨소시엄을 함께 끝낼 수 있다’라는 압력을 넘을 수 있는가가 이 화의 독자 질문이다.,과거의 신의를 왕실 신뢰로 바꾸고 횡단관 계약의 기울기를 뒤집는다.,무사드가 부패 추궁 중 총을 뽑자 종일이 파이잘을 구하고 왕실의 절대 신뢰를 얻는다.,왕실 부패와 무사드의 총격이 국왕의 생명과 대성 컨소시엄을 함께 끝낼 수 있다.,국제 지위 축이 신의의 반지와 파이잘 구명의 다음 단계로 이동한다.,지급: 서울 또는 대성의 국제 신뢰와 협상력이 한 단계 오른다.,status,다음 판단의 기준이 ‘무사드 처형과 함께 종일은 아미르·왕실 양자 지위를 받고 50억 달러 횡단관을 수의계약한다’로 옮겨 간다.,다음 회차에는 무사드 처형과 함께 종일은 아미르·왕실 양자 지위를 받고 50억 달러 횡단관을 수의계약한다,직전 화의 ‘파이잘은 노골적 특혜를 거부하지만 종일의 과거 횃불 공사 신의를 기억하고 무사드를 소개한다’가 남긴 즉시 과제는 이번 실행으로 구체 성과로 확인된다.,무사드 처형과 함께 종일은 아미르·왕실 양자 지위를 받고 50억 달러 횡단관을 수의계약한다; 신의의 반지와 파이잘 구명,L07,high
719,성공시대 719화,신의의 반지,100865,101003,직전 화의 ‘무사드가 부패 추궁 중 총을 뽑자 종일이 파이잘을 구하고 왕실의 절대 신뢰를 얻는다’가 만든 조건에서 신의의 반지와 파이잘 구명의 결산 단계가 시작된다.,‘귀국한 종일은 무사드 참수 소식을 듣고 일본의 요구에 반발한 아디다스 회장 다슬러를 주목한다’까지 가기 전에 ‘왕실 부패와 무사드의 총격이 국왕의 생명과 대성 컨소시엄을 함께 끝낼 수 있다’라는 압력을 넘을 수 있는가가 이 화의 독자 질문이다.,과거의 신의를 왕실 신뢰로 바꾸고 횡단관 계약의 기울기를 뒤집는다.,무사드 처형과 함께 종일은 아미르·왕실 양자 지위를 받고 50억 달러 횡단관을 수의계약한다.,왕실 부패와 무사드의 총격이 국왕의 생명과 대성 컨소시엄을 함께 끝낼 수 있다.,국제 지위 축이 신의의 반지와 파이잘 구명의 가시적 결산으로 이동한다.,지급: 말뿐이던 지지·명예가 표나 계약으로 환원된다.,status,다음 판단의 기준이 ‘귀국한 종일은 무사드 참수 소식을 듣고 일본의 요구에 반발한 아디다스 회장 다슬러를 주목한다’로 옮겨 간다.,다음 회차에는 귀국한 종일은 무사드 참수 소식을 듣고 일본의 요구에 반발한 아디다스 회장 다슬러를 주목한다,직전 화의 ‘무사드가 부패 추궁 중 총을 뽑자 종일이 파이잘을 구하고 왕실의 절대 신뢰를 얻는다’가 남긴 즉시 과제는 이번 실행으로 구체 성과로 확인된다.,귀국한 종일은 무사드 참수 소식을 듣고 일본의 요구에 반발한 아디다스 회장 다슬러를 주목한다; 다음 소제목 #다슬러,L07,high
720,성공시대 720화,다슬러,101004,101145,"직전 화의 ‘무사드 처형과 함께 종일은 아미르·왕실 양자 지위를 받고 50억 달러 횡단관을 수의계약한다’가 한 국면을 닫은 뒤, 이 화 안의 원문 #다슬러 전환이 다슬러와 올림픽 35표 연합을 연다.",‘다슬러가 서울 지지로 움직일 수 있는 IOC 35표를 제시하고 종일에게 협상 기회가 열린다’까지 가기 전에 ‘아디다스의 상업권 요구나 일본의 경제력이 서울의 명분을 압도할 수 있다’라는 압력을 넘을 수 있는가가 이 화의 독자 질문이다.,다슬러의 국제 스포츠 인맥을 서울 올림픽 지지표로 묶는다.,귀국한 종일은 무사드 참수 소식을 듣고 일본의 요구에 반발한 아디다스 회장 다슬러를 주목한다.,아디다스의 상업권 요구나 일본의 경제력이 서울의 명분을 압도할 수 있다.,국제 지위 축이 다슬러와 올림픽 35표 연합의 다음 단계로 이동한다.,유예: 국가적 성취가 종일과 실무진의 공적 보상으로 돌아온다.,status,다음 판단의 기준이 ‘다슬러가 서울 지지로 움직일 수 있는 IOC 35표를 제시하고 종일에게 협상 기회가 열린다’로 옮겨 간다.,다음 회차에는 다슬러가 서울 지지로 움직일 수 있는 IOC 35표를 제시하고 종일에게 협상 기회가 열린다,직전 화의 ‘무사드 처형과 함께 종일은 아미르·왕실 양자 지위를 받고 50억 달러 횡단관을 수의계약한다’가 남긴 즉시 과제는 이번 실행으로 결론을 미룬 채 다음 압력으로 넘어간다.,다슬러가 서울 지지로 움직일 수 있는 IOC 35표를 제시하고 종일에게 협상 기회가 열린다; 다슬러와 올림픽 35표 연합,L08,high
721,성공시대 721화,다슬러,101146,101295,직전 화의 ‘귀국한 종일은 무사드 참수 소식을 듣고 일본의 요구에 반발한 아디다스 회장 다슬러를 주목한다’가 만든 조건에서 다슬러와 올림픽 35표 연합의 압박 단계가 시작된다.,‘대통령이 전권을 주자 종일은 홍콩에서 다슬러의 의류 독점·휘장 사업 요구를 듣는다’까지 가기 전에 ‘아디다스의 상업권 요구나 일본의 경제력이 서울의 명분을 압도할 수 있다’라는 압력을 넘을 수 있는가가 이 화의 독자 질문이다.,다슬러의 국제 스포츠 인맥을 서울 올림픽 지지표로 묶는다.,다슬러가 서울 지지로 움직일 수 있는 IOC 35표를 제시하고 종일에게 협상 기회가 열린다.,아디다스의 상업권 요구나 일본의 경제력이 서울의 명분을 압도할 수 있다.,국제 지위 축이 다슬러와 올림픽 35표 연합의 다음 단계로 이동한다.,지급: 서울 또는 대성의 국제 신뢰와 협상력이 한 단계 오른다.,status,다음 판단의 기준이 ‘대통령이 전권을 주자 종일은 홍콩에서 다슬러의 의류 독점·휘장 사업 요구를 듣는다’로 옮겨 간다.,다음 회차에는 대통령이 전권을 주자 종일은 홍콩에서 다슬러의 의류 독점·휘장 사업 요구를 듣는다,직전 화의 ‘귀국한 종일은 무사드 참수 소식을 듣고 일본의 요구에 반발한 아디다스 회장 다슬러를 주목한다’가 남긴 즉시 과제는 이번 실행으로 구체 성과로 확인된다.,대통령이 전권을 주자 종일은 홍콩에서 다슬러의 의류 독점·휘장 사업 요구를 듣는다; 다슬러와 올림픽 35표 연합,L08,high
722,성공시대 722화,다슬러,101296,101437,직전 화의 ‘다슬러가 서울 지지로 움직일 수 있는 IOC 35표를 제시하고 종일에게 협상 기회가 열린다’가 만든 조건에서 다슬러와 올림픽 35표 연합의 압박 단계가 시작된다.,‘종일이 휘장 합작 지분을 7대3에서 조정하며 아디다스와 서울 지지 35표를 맞바꾼다’까지 가기 전에 ‘아디다스의 상업권 요구나 일본의 경제력이 서울의 명분을 압도할 수 있다’라는 압력을 넘을 수 있는가가 이 화의 독자 질문이다.,다슬러의 국제 스포츠 인맥을 서울 올림픽 지지표로 묶는다.,대통령이 전권을 주자 종일은 홍콩에서 다슬러의 의류 독점·휘장 사업 요구를 듣는다.,아디다스의 상업권 요구나 일본의 경제력이 서울의 명분을 압도할 수 있다.,국제 지위 축이 다슬러와 올림픽 35표 연합의 다음 단계로 이동한다.,유예: 말뿐이던 지지·명예가 표나 계약으로 환원된다.,status,다음 판단의 기준이 ‘종일이 휘장 합작 지분을 7대3에서 조정하며 아디다스와 서울 지지 35표를 맞바꾼다’로 옮겨 간다.,다음 회차에는 종일이 휘장 합작 지분을 7대3에서 조정하며 아디다스와 서울 지지 35표를 맞바꾼다,직전 화의 ‘다슬러가 서울 지지로 움직일 수 있는 IOC 35표를 제시하고 종일에게 협상 기회가 열린다’가 남긴 즉시 과제는 이번 실행으로 결론을 미룬 채 다음 압력으로 넘어간다.,종일이 휘장 합작 지분을 7대3에서 조정하며 아디다스와 서울 지지 35표를 맞바꾼다; 다슬러와 올림픽 35표 연합,L08,high
723,성공시대 723화,다슬러,101438,101546,직전 화의 ‘대통령이 전권을 주자 종일은 홍콩에서 다슬러의 의류 독점·휘장 사업 요구를 듣는다’가 만든 조건에서 다슬러와 올림픽 35표 연합의 전환 단계가 시작된다.,‘다슬러가 사마란치를 설득하고 종일은 파이잘 구명 사건의 국제 신뢰 효과까지 얻는다’까지 가기 전에 ‘아디다스의 상업권 요구나 일본의 경제력이 서울의 명분을 압도할 수 있다’라는 압력을 넘을 수 있는가가 이 화의 독자 질문이다.,다슬러의 국제 스포츠 인맥을 서울 올림픽 지지표로 묶는다.,종일이 휘장 합작 지분을 7대3에서 조정하며 아디다스와 서울 지지 35표를 맞바꾼다.,아디다스의 상업권 요구나 일본의 경제력이 서울의 명분을 압도할 수 있다.,국제 지위 축이 다슬러와 올림픽 35표 연합의 다음 단계로 이동한다.,지급: 적대 인물이 우군으로 바뀌어 영향력의 외연이 넓어진다.,status,다음 판단의 기준이 ‘다슬러가 사마란치를 설득하고 종일은 파이잘 구명 사건의 국제 신뢰 효과까지 얻는다’로 옮겨 간다.,다음 회차에는 다슬러가 사마란치를 설득하고 종일은 파이잘 구명 사건의 국제 신뢰 효과까지 얻는다,직전 화의 ‘대통령이 전권을 주자 종일은 홍콩에서 다슬러의 의류 독점·휘장 사업 요구를 듣는다’가 남긴 즉시 과제는 이번 실행으로 구체 성과로 확인된다.,다슬러가 사마란치를 설득하고 종일은 파이잘 구명 사건의 국제 신뢰 효과까지 얻는다; 다슬러와 올림픽 35표 연합,L08,high
724,성공시대 724화,다슬러,101547,101666,직전 화의 ‘종일이 휘장 합작 지분을 7대3에서 조정하며 아디다스와 서울 지지 35표를 맞바꾼다’가 만든 조건에서 다슬러와 올림픽 35표 연합의 전환 단계가 시작된다.,‘스페인 표가 서울로 굳어지는 사이 대국일보가 김종필 부정축재 의혹을 다시 터뜨린다’까지 가기 전에 ‘아디다스의 상업권 요구나 일본의 경제력이 서울의 명분을 압도할 수 있다’라는 압력을 넘을 수 있는가가 이 화의 독자 질문이다.,다슬러의 국제 스포츠 인맥을 서울 올림픽 지지표로 묶는다.,다슬러가 사마란치를 설득하고 종일은 파이잘 구명 사건의 국제 신뢰 효과까지 얻는다.,아디다스의 상업권 요구나 일본의 경제력이 서울의 명분을 압도할 수 있다.,국제 지위 축이 다슬러와 올림픽 35표 연합의 다음 단계로 이동한다.,지급: 국가적 성취가 종일과 실무진의 공적 보상으로 돌아온다.,status,다음 판단의 기준이 ‘스페인 표가 서울로 굳어지는 사이 대국일보가 김종필 부정축재 의혹을 다시 터뜨린다’로 옮겨 간다.,다음 회차에는 스페인 표가 서울로 굳어지는 사이 대국일보가 김종필 부정축재 의혹을 다시 터뜨린다,직전 화의 ‘종일이 휘장 합작 지분을 7대3에서 조정하며 아디다스와 서울 지지 35표를 맞바꾼다’가 남긴 즉시 과제는 이번 실행으로 구체 성과로 확인된다.,스페인 표가 서울로 굳어지는 사이 대국일보가 김종필 부정축재 의혹을 다시 터뜨린다; 다슬러와 올림픽 35표 연합,L08,high
725,성공시대 725화,다슬러,101667,101797,직전 화의 ‘다슬러가 사마란치를 설득하고 종일은 파이잘 구명 사건의 국제 신뢰 효과까지 얻는다’가 만든 조건에서 다슬러와 올림픽 35표 연합의 결산 단계가 시작된다.,‘김종필 부정축재 보도가 재점화되고 청와대는 비밀 자산 때문에 그를 해외로 내보낸다’까지 가기 전에 ‘아디다스의 상업권 요구나 일본의 경제력이 서울의 명분을 압도할 수 있다’라는 압력을 넘을 수 있는가가 이 화의 독자 질문이다.,다슬러의 국제 스포츠 인맥을 서울 올림픽 지지표로 묶는다.,스페인 표가 서울로 굳어지는 사이 대국일보가 김종필 부정축재 의혹을 다시 터뜨린다.,아디다스의 상업권 요구나 일본의 경제력이 서울의 명분을 압도할 수 있다.,국제 지위 축이 다슬러와 올림픽 35표 연합의 가시적 결산으로 이동한다.,부분 지급: 서울 또는 대성의 국제 신뢰와 협상력이 한 단계 오른다.,status,다음 판단의 기준이 ‘김종필 부정축재 보도가 재점화되고 청와대는 비밀 자산 때문에 그를 해외로 내보낸다’로 옮겨 간다.,다음 회차에는 김종필 부정축재 보도가 재점화되고 청와대는 비밀 자산 때문에 그를 해외로 내보낸다,직전 화의 ‘다슬러가 사마란치를 설득하고 종일은 파이잘 구명 사건의 국제 신뢰 효과까지 얻는다’가 남긴 즉시 과제는 이번 실행으로 일부 결과를 얻고 남은 비용만 다음 화로 넘긴다.,김종필 부정축재 보도가 재점화되고 청와대는 비밀 자산 때문에 그를 해외로 내보낸다; 다음 소제목 #다가오는 위기,L08,high
726,성공시대 726화,다가오는 위기,101798,101933,"직전 화의 ‘스페인 표가 서울로 굳어지는 사이 대국일보가 김종필 부정축재 의혹을 다시 터뜨린다’가 한 국면을 닫은 뒤, 이 화 안의 원문 #다가오는 위기 전환이 김종필 축출과 공화당 당권 전쟁을 연다.",‘김종필이 귀국 전 당 조직 보전을 지시하고 종일에게 김재규의 당권 야심을 알린다’까지 가기 전에 ‘비밀 국유재산 성격의 자산 의혹이 공개되면 대통령과 공화당까지 붕괴한다’라는 압력을 넘을 수 있는가가 이 화의 독자 질문이다.,김종필계가 제거되는 것을 막고 김재규의 여당 장악을 차단한다.,김종필 부정축재 보도가 재점화되고 청와대는 비밀 자산 때문에 그를 해외로 내보낸다.,비밀 국유재산 성격의 자산 의혹이 공개되면 대통령과 공화당까지 붕괴한다.,정치 권력 축이 김종필 축출과 공화당 당권 전쟁의 다음 단계로 이동한다.,유예: 동맹 또는 공적 명분을 확보한다.,politics,다음 판단의 기준이 ‘김종필이 귀국 전 당 조직 보전을 지시하고 종일에게 김재규의 당권 야심을 알린다’로 옮겨 간다.,다음 회차에는 김종필이 귀국 전 당 조직 보전을 지시하고 종일에게 김재규의 당권 야심을 알린다,직전 화의 ‘스페인 표가 서울로 굳어지는 사이 대국일보가 김종필 부정축재 의혹을 다시 터뜨린다’가 남긴 즉시 과제는 이번 실행으로 결론을 미룬 채 다음 압력으로 넘어간다.,김종필이 귀국 전 당 조직 보전을 지시하고 종일에게 김재규의 당권 야심을 알린다; 김종필 축출과 공화당 당권 전쟁,L09,high
727,성공시대 727화,다가오는 위기,101934,102119,직전 화의 ‘김종필 부정축재 보도가 재점화되고 청와대는 비밀 자산 때문에 그를 해외로 내보낸다’가 만든 조건에서 김종필 축출과 공화당 당권 전쟁의 압박 단계가 시작된다.,‘김종필이 동맹을 청하자 종일과 신직수는 공천 열 자리로 김재규 진입을 막기로 한다’까지 가기 전에 ‘비밀 국유재산 성격의 자산 의혹이 공개되면 대통령과 공화당까지 붕괴한다’라는 압력을 넘을 수 있는가가 이 화의 독자 질문이다.,김종필계가 제거되는 것을 막고 김재규의 여당 장악을 차단한다.,김종필이 귀국 전 당 조직 보전을 지시하고 종일에게 김재규의 당권 야심을 알린다.,비밀 국유재산 성격의 자산 의혹이 공개되면 대통령과 공화당까지 붕괴한다.,정치 권력 축이 김종필 축출과 공화당 당권 전쟁의 다음 단계로 이동한다.,유예: 상대의 거짓말과 취약점이 가시화된다.,politics,다음 판단의 기준이 ‘김종필이 동맹을 청하자 종일과 신직수는 공천 열 자리로 김재규 진입을 막기로 한다’로 옮겨 간다.,다음 회차에는 김종필이 동맹을 청하자 종일과 신직수는 공천 열 자리로 김재규 진입을 막기로 한다,직전 화의 ‘김종필 부정축재 보도가 재점화되고 청와대는 비밀 자산 때문에 그를 해외로 내보낸다’가 남긴 즉시 과제는 이번 실행으로 결론을 미룬 채 다음 압력으로 넘어간다.,김종필이 동맹을 청하자 종일과 신직수는 공천 열 자리로 김재규 진입을 막기로 한다; 김종필 축출과 공화당 당권 전쟁,L09,high
728,성공시대 728화,다가오는 위기,102120,102272,직전 화의 ‘김종필이 귀국 전 당 조직 보전을 지시하고 종일에게 김재규의 당권 야심을 알린다’가 만든 조건에서 김종필 축출과 공화당 당권 전쟁의 전환 단계가 시작된다.,‘김정렴의 카지노 비자금 공작과 성태정 해외 도피 뒤 야당에 정치사찰 녹음테이프가 접근한다’까지 가기 전에 ‘비밀 국유재산 성격의 자산 의혹이 공개되면 대통령과 공화당까지 붕괴한다’라는 압력을 넘을 수 있는가가 이 화의 독자 질문이다.,김종필계가 제거되는 것을 막고 김재규의 여당 장악을 차단한다.,김종필이 동맹을 청하자 종일과 신직수는 공천 열 자리로 김재규 진입을 막기로 한다.,비밀 국유재산 성격의 자산 의혹이 공개되면 대통령과 공화당까지 붕괴한다.,정치 권력 축이 김종필 축출과 공화당 당권 전쟁의 다음 단계로 이동한다.,유예: 공격 주체와 권력선이 선명해진다.,politics,다음 판단의 기준이 ‘김정렴의 카지노 비자금 공작과 성태정 해외 도피 뒤 야당에 정치사찰 녹음테이프가 접근한다’로 옮겨 간다.,다음 회차에는 김정렴의 카지노 비자금 공작과 성태정 해외 도피 뒤 야당에 정치사찰 녹음테이프가 접근한다,직전 화의 ‘김종필이 귀국 전 당 조직 보전을 지시하고 종일에게 김재규의 당권 야심을 알린다’가 남긴 즉시 과제는 이번 실행으로 결론을 미룬 채 다음 압력으로 넘어간다.,김정렴의 카지노 비자금 공작과 성태정 해외 도피 뒤 야당에 정치사찰 녹음테이프가 접근한다; 김종필 축출과 공화당 당권 전쟁,L09,high
729,성공시대 729화,다가오는 위기,102273,102434,직전 화의 ‘김종필이 동맹을 청하자 종일과 신직수는 공천 열 자리로 김재규 진입을 막기로 한다’가 만든 조건에서 김종필 축출과 공화당 당권 전쟁의 결산 단계가 시작된다.,‘성태정 측 녹음테이프가 김대중에게 넘어가고 종일은 가족 수영장 장면 뒤 반격 시한을 듣는다’까지 가기 전에 ‘비밀 국유재산 성격의 자산 의혹이 공개되면 대통령과 공화당까지 붕괴한다’라는 압력을 넘을 수 있는가가 이 화의 독자 질문이다.,김종필계가 제거되는 것을 막고 김재규의 여당 장악을 차단한다.,김정렴의 카지노 비자금 공작과 성태정 해외 도피 뒤 야당에 정치사찰 녹음테이프가 접근한다.,비밀 국유재산 성격의 자산 의혹이 공개되면 대통령과 공화당까지 붕괴한다.,정치 권력 축이 김종필 축출과 공화당 당권 전쟁의 가시적 결산으로 이동한다.,부분 지급: 정치적 생존 공간과 대응 시한을 번다.,politics,다음 판단의 기준이 ‘성태정 측 녹음테이프가 김대중에게 넘어가고 종일은 가족 수영장 장면 뒤 반격 시한을 듣는다’로 옮겨 간다.,다음 회차에는 성태정 측 녹음테이프가 김대중에게 넘어가고 종일은 가족 수영장 장면 뒤 반격 시한을 듣는다,직전 화의 ‘김종필이 동맹을 청하자 종일과 신직수는 공천 열 자리로 김재규 진입을 막기로 한다’가 남긴 즉시 과제는 이번 실행으로 일부 결과를 얻고 남은 비용만 다음 화로 넘긴다.,성태정 측 녹음테이프가 김대중에게 넘어가고 종일은 가족 수영장 장면 뒤 반격 시한을 듣는다; 다음 소제목 #반격,L09,high
730,성공시대 730화,반격,102435,102597,"직전 화의 ‘김정렴의 카지노 비자금 공작과 성태정 해외 도피 뒤 야당에 정치사찰 녹음테이프가 접근한다’가 한 국면을 닫은 뒤, 이 화 안의 원문 #반격 전환이 정치사찰 테이프와 강남 투기 역공을 연다.",‘김종필계가 국회 폭로를 준비하며 정치사찰 테이프 공개까지 사흘의 카운트다운에 들어간다’까지 가기 전에 ‘테이프 탈취와 권력기관 개입이 야당 테러 및 역풍으로 이어진다’라는 압력을 넘을 수 있는가가 이 화의 독자 질문이다.,김재규의 불법 사찰을 드러내고 청와대의 공격 축을 부동산 투기로 돌린다.,성태정 측 녹음테이프가 김대중에게 넘어가고 종일은 가족 수영장 장면 뒤 반격 시한을 듣는다.,테이프 탈취와 권력기관 개입이 야당 테러 및 역풍으로 이어진다.,정치 권력 축이 정치사찰 테이프와 강남 투기 역공의 다음 단계로 이동한다.,유예: 상대의 거짓말과 취약점이 가시화된다.,politics,다음 판단의 기준이 ‘김종필계가 국회 폭로를 준비하며 정치사찰 테이프 공개까지 사흘의 카운트다운에 들어간다’로 옮겨 간다.,다음 회차에는 김종필계가 국회 폭로를 준비하며 정치사찰 테이프 공개까지 사흘의 카운트다운에 들어간다,직전 화의 ‘김정렴의 카지노 비자금 공작과 성태정 해외 도피 뒤 야당에 정치사찰 녹음테이프가 접근한다’가 남긴 즉시 과제는 이번 실행으로 결론을 미룬 채 다음 압력으로 넘어간다.,김종필계가 국회 폭로를 준비하며 정치사찰 테이프 공개까지 사흘의 카운트다운에 들어간다; 정치사찰 테이프와 강남 투기 역공,L10,high
731,성공시대 731화,반격,102598,102756,직전 화의 ‘성태정 측 녹음테이프가 김대중에게 넘어가고 종일은 가족 수영장 장면 뒤 반격 시한을 듣는다’가 만든 조건에서 정치사찰 테이프와 강남 투기 역공의 압박 단계가 시작된다.,‘김재규·김정렴이 테이프 존재를 파악해 탈취를 지시하고 신직수가 종일에게 사찰 내용을 전한다’까지 가기 전에 ‘테이프 탈취와 권력기관 개입이 야당 테러 및 역풍으로 이어진다’라는 압력을 넘을 수 있는가가 이 화의 독자 질문이다.,김재규의 불법 사찰을 드러내고 청와대의 공격 축을 부동산 투기로 돌린다.,김종필계가 국회 폭로를 준비하며 정치사찰 테이프 공개까지 사흘의 카운트다운에 들어간다.,테이프 탈취와 권력기관 개입이 야당 테러 및 역풍으로 이어진다.,정치 권력 축이 정치사찰 테이프와 강남 투기 역공의 다음 단계로 이동한다.,유예: 공격 주체와 권력선이 선명해진다.,politics,다음 판단의 기준이 ‘김재규·김정렴이 테이프 존재를 파악해 탈취를 지시하고 신직수가 종일에게 사찰 내용을 전한다’로 옮겨 간다.,다음 회차에는 김재규·김정렴이 테이프 존재를 파악해 탈취를 지시하고 신직수가 종일에게 사찰 내용을 전한다,직전 화의 ‘성태정 측 녹음테이프가 김대중에게 넘어가고 종일은 가족 수영장 장면 뒤 반격 시한을 듣는다’가 남긴 즉시 과제는 이번 실행으로 결론을 미룬 채 다음 압력으로 넘어간다.,김재규·김정렴이 테이프 존재를 파악해 탈취를 지시하고 신직수가 종일에게 사찰 내용을 전한다; 정치사찰 테이프와 강남 투기 역공,L10,high
