sequence,visible_label,title,start_line,end_line,entry_state,reader_promise,protagonist_goal,action,resistance_or_cost,turn_or_reveal,paid_reward,state_change_axis,state_change,ending_hook,closed_loops,opened_loops,arc_id,confidence
"137","137화","균열 (1)","28256","28431","대현건설 인수 계약은 끝났지만 사업·인력·자산이 흩어져 있다","새 주인이 부실 자산을 성장판으로 재배치한다","건설사와 야구단의 첫 운영 원칙을 세운다","150만 평 산업용지와 야구단을 묶어 인수하고 초당적 민자위원회·재매입 구조를 설계한다","기존 오너 일가와 정치권이 각자 몫을 요구할 수 있다","산업용지는 향후 부동산 상승과 SOC 수주의 기반임이 드러난다","대현건설이 10년 주문과 자금줄을 가진 회생 기업으로 출발한다","조직 안정","인수자 정후가 장기 주문을 배분하는 실질 회장 역할을 맡는다","첫 이사회에서 내부 파벌이 정면으로 드러난다","인수 자산 범위 확정","김학수 파벌과 협력사 비리","M103","high"
"138","138화","균열 (2)","28432","28643","대현건설 이사회는 채권단·오너·임원 파벌로 갈라져 있다","정후가 첫 회의에서 돈과 증거로 낡은 권력을 걷어낸다","신규 1조 원 일감을 방해할 내부 카르텔을 제거한다","부채 상환과 SOC 주문을 발표한 뒤 김학수 가족 협력사의 리베이트 자료를 공개한다","한 파벌을 치면 공사 경험과 인맥까지 빠져나갈 수 있다","비리가 개인이 아니라 임원 연합의 이익 구조였음이 확인된다","김학수와 연계 임원들이 즉시 퇴출되고 이사회 발언권이 정후에게 모인다","조직 권력","외부 인수자에서 내부 인사권을 행사하는 최고 의사결정자로 바뀐다","남은 채권단 출신 인력을 어디에 쓸지가 남는다","비리 파벌 폭로","현장 재배치와 프리미엄 아파트","M103","high"
"139","139화","균열 (3)","28644","28811","파벌은 제거됐지만 과잉 인력과 낮은 브랜드 가치가 남았다","해고 대신 적재적소 배치와 상품 개선이 성과로 지급된다","조직 충격을 줄이면서 주택사업 수익성을 되살린다","채권단 출신을 아파트 PF 컨소시엄으로 옮기고 임금·하도급 단가를 높이며 수영장·보안·홈네트워크를 넣는다","비용을 먼저 올리면 부실 회사 적자가 더 커질 수 있다","타이거펀드가 미분양을 100% 인수해 분양 위험을 제거한다","현장 불안이 진정되고 프리미엄 아파트 라인이 착수된다","동료·조직 인정","정후식 보상과 책임 구조가 대현건설 운영 표준이 된다","한국 카드사의 현금서비스 부실 신호가 포착된다","조직 재배치","카드업계 공매도와 GL카드 인수","M103","high"
"140","140화","균열 (4)","28812","28990","카드사들이 무차별 현금서비스와 카드채 발행으로 몸집을 키운다","정후가 산업 균열을 숏 수익과 우량사 확장으로 바꾼다","붕괴 전에 손실 포지션과 인수 표적을 확정한다","카드사 주식 5조 원 숏과 CDS 5조 원을 준비하고 한서카드를 안전한 기준점으로 세운다","당국이 연착륙을 시도하면 붕괴 시점과 손실 규모가 달라진다","GL카드 지분 30% 뒤에 20조 원 부채가 있어 배터리까지 묶을 지렛대가 된다","숏·CDS와 GL카드 인수의 이중 작전이 승인된다","거래 능력","정후가 시장 붕괴를 예측하는 데서 경쟁사 통합까지 설계한다","감독당국을 먼저 움직여야 한다","금융 균열 포착","금감위 감사와 GL배터리 확보","M103","high"
"141","141화","균열 (5)","28991","29194","대형 카드 작전을 수행할 인력과 기술 기반이 부족하다","채용과 사내 발명이 다음 인수전의 무기가 된다","작전 인력과 반도체 경영자를 동시에 확보한다","펀드 100명·IT 300명·계열사 1천 명 채용을 지시하고 팻 겔싱어를 표적으로 삼는다","급격한 채용은 비용과 문화 충돌을 키운다","넥핀 동료들이 월패드·와이파이·블루투스·ARS·문자 특허를 이미 만들어 두었다","스마트 아파트 기술과 카드전 수행 조직이 한꺼번에 늘어난다","능력·동료 관계","동료 아이디어를 사내 자산으로 인정하고 대형 조직을 꾸리는 리더가 된다","ATL의 로빈 쩡과 GL배터리 연계안이 열린다","작전 준비","중국 배터리 인재와 금융당국 설득","M103","high"
"142","142화","원 플러스 원 (1)","29195","29371","ATL은 기술은 있지만 자금·양산 기반이 약하다","배터리 인재 지원이 카드사 인수의 숨은 한 수가 된다","로빈 쩡을 한국 R&D 축으로 묶고 GL배터리까지 노린다","즉시 1억 달러와 장기 10억 달러를 약속하며 정밀 자동화·한국 이전을 제안한다","해외 연구진 이전과 실패 가능성에 거액을 선투자한다","정후가 원하는 진짜 표적은 카드사가 아니라 GL그룹 배터리 부문임이 드러난다","ATL 인력과 기술이 한국 배터리 연구망에 들어온다","산업 포트폴리오","정후가 금융 인수로 제조 기술을 사는 복합 거래 설계자가 된다","금감위가 카드 부실을 공식 확인해야 한다","ATL 지원 합의","감독당국 감사와 신용 강등","M104","high"
"143","143화","원 플러스 원 (2)","29372","29552","카드 부실은 업계 내부에 숨겨져 있고 정부는 월드컵 충격을 두려워한다","정후의 경고가 공식 감사 숫자로 확인된다","금감위를 움직여 조기 규제를 시작하게 한다","임영근에게 부시 대통령 만년필을 건네고 80조 원 부채·10조 원 부실을 경고한다","과장으로 판명되면 정치·감독 신뢰를 함께 잃는다","긴급 감사가 실제 부실이 보고치의 세 배 이상임을 확인한다","청와대와 금감위가 월드컵 전 카드 규제에 착수한다","기관 신뢰","정후의 예측이 감독정책을 촉발하는 공인 정보로 인정된다","규제 발표에 맞춘 숏·CDS 수익화가 남는다","카드 부실 입증","시장 급락과 GL 고립","M104","high"
"144","144화","원 플러스 원 (3)","29553","29754","정부 규제와 신용평가 강등이 카드업계를 덮친다","준비된 포지션이 숫자로 보상받고 한서카드는 승자가 된다","숏 수익을 확정하면서 GL만 구조적으로 고립시킨다","5조 원 숏·5조 원 CDS를 집행하고 한서카드의 안전 광고와 역CDS를 병행한다","정부 구제책과 업계 공동 대응이 가격 하락을 막을 수 있다","감사 결과와 등급 하락이 카드채 차환을 동시에 끊는다","총 11~12조 원 규모 이익 기대와 한서카드 고객 유입을 얻는다","수익·시장 지위","정후의 회사가 붕괴의 수혜자가 아닌 안전한 대안으로 자리 잡는다","20조 원 부채의 GL카드를 누가 떠안을지가 남는다","카드 숏 논리 입증","GL그룹과 정부의 인수 압박","M104","high"
"145","145화","원 플러스 원 (4)","29755","29953","GL카드는 20조 원 부실인데 정부 지원은 2천억 원뿐이다","정후가 떠넘기기 협상을 더 큰 할인으로 되받아친다","카드사와 배터리를 함께 얻을 조건을 끌어낸다","채권 30% 감면안을 거부하고 GL그룹·청와대 압박 속에서 50% 감면을 요구한다","인수를 늦추면 금융 시스템 붕괴 책임을 뒤집어쓸 수 있다","대통령이 직접 채권 50% 감면과 GL그룹 1조 원 분담을 결정한다","타이거펀드 부담이 2조 원으로 낮아지고 협상 우위가 굳어진다","거래 권력","정부가 부탁하는 구제 인수자 위치로 올라선다","정후가 배터리 부문을 추가 조건으로 꺼낸다","채권 감면 확정","GL배터리 번들 인수","M104","high"
"146","146화","원 플러스 원 (5)","29954","30138","카드 인수 가격은 정리됐지만 제조업 보상은 계약에 없다","부실 카드 한 곳의 구조가 배터리 성장축까지 지급한다","GL배터리와 안정적 수요를 헐값에 묶어 온다","GL카드 2조 원 인수 조건에 배터리 부문 1천억 원·20년 재진입 금지·GL전자 5년 30% 구매를 넣는다","GL그룹의 미래 성장 사업을 빼앗아 장기 원한을 살 수 있다","정부가 금융 안정 명분으로 원플러스원 구조를 밀어붙인다","GL카드와 GL배터리를 한 계약으로 확보한다","자산·산업 지위","정후의 영향권이 카드 금융과 리튬폴리머 제조로 확장된다","카드 고객 구제와 배터리 인력 보상이 필요하다","GL카드·배터리 인수","한호카드 통합과 로빈 쩡 연구진 정착","M104","high"
"147","147화","몰려드는 인재들 (1)","30139","30310","인수 직후 GL카드 고객·직원·채권이 혼란에 빠져 있다","정후가 차익을 고객 신뢰와 통합 브랜드로 환원한다","한서·GL카드를 한호카드로 안정 통합한다","회수 가능 채권은 남기고 부실은 은행에 넘기며 2조 원 숏 이익으로 이자 감면·수수료 인하를 시행한다","구제 비용을 크게 쓰면 인수 수익이 줄고 도덕적 해이 비판이 생긴다","역CDS 수익이 고객 지원 재원을 보충한다","한호카드가 부실 피해자를 구제하는 안전 카드사로 출범한다","고객 신뢰·브랜드","정후의 위기 수익이 소비자 보상으로 보이는 평판을 얻는다","GL배터리 연구진의 고용·개발 체계를 재설계해야 한다","카드 통합과 고객 구제","배터리 R&D 확대","M105","high"
"148","148화","몰려드는 인재들 (2)","30311","30509","GL배터리는 인수 충격과 기술 격차로 사기가 낮다","해고 없는 인수와 파격 보상이 해외 인재를 끌어온다","로빈 쩡 팀과 기존 연구진을 한 조직으로 묶는다","로빈과 연구원 20명을 한국에 데려오고 주거·학교를 지원하며 연 1조 원의 절반을 R&D에 배정한다","대규모 연구비와 무해고 약속은 단기 적자를 키운다","리튬폴리머 팀 성과에 별도 보너스를 주며 기존 인력의 반발을 막는다","핵심 연구진 100명을 선발하고 기술 경쟁 체제가 열린다","동료·조직 인정","정후가 인수를 해고가 아닌 인재 유입 사건으로 바꾼다","반도체 회사를 이끌 세계급 CEO 영입이 남는다","배터리 인력 정착","팻 겔싱어 영입","M105","high"
"149","149화","몰려드는 인재들 (3)","30510","30670","대현반도체는 설비와 돈은 있어도 독립 전략을 이끌 수장이 없다","정후가 업계 최고 인재에게 장기 자율권을 지급한다","팻 겔싱어를 대현반도체 대표로 영입한다","인텔 급여의 두 배와 30년 보유 약속·중립 파운드리 원칙을 제시한다","글로벌 본류를 떠나 한국 부실 반도체사를 맡아야 하는 경력 위험이 크다","겔싱어는 단기 매각이 없는 자본과 설계·파운드리 중립성에 끌린다","겔싱어가 대현반도체 사장직을 수락한다","조직 위상·인재망","정후가 투자자가 아니라 세계급 CEO를 임명하는 산업 오너가 된다","첫 고객 계약과 외환은행 인수 표적이 열린다","겔싱어 영입","중립 파운드리 수주와 외환은행 입찰","M105","high"
"150","150화","몰려드는 인재들 (4)","30671","30878","월드컵 열기 속에서 새 반도체 회사와 금융 계열의 다음 축이 비어 있다","인재 유입이 고객 계약과 은행 인수전으로 이어진다","대현반도체의 중립성을 팔고 외환은행 매각 판을 선점한다","IT CEO 만찬에서 애플 등 시험 생산을 따내고 외환은행의 저BIS·론스타 구조를 조사한다","은행 인수에는 정부 승인과 2~3조 원 자금이 필요하다","자체 은행을 가지면 에버베드 수수료와 계열 금융을 내부화할 수 있다","대현반도체의 첫 잠재 고객군과 외환은행 인수 논리가 확보된다","사업 지위","정후의 산업 포트폴리오가 제조·카드에서 상업은행까지 확장될 문턱에 선다","코메르츠방크 30% 지분과 정부의 입찰 통제가 나타난다","반도체 고객 설득","외환은행 공개입찰과 론스타 경쟁","M105","high"
"151","151화","차려진 밥상 (1)","30879","31090","외환은행 30% 주주 코메르츠방크와 정부가 매각 열쇠를 쥐고 있다","정후가 조작된 부실 밥상을 경쟁자보다 먼저 읽는다","론스타용 저가 매각 구조를 깨고 정식 입찰을 연다","한스 뮐러와 지분 협의를 시작하고 BIS 8% 미만 연출 정황을 추적한다","정부 관료·은행 경영진·해외 사모펀드 이해가 한데 묶여 있다","BIS 하락이 자연 부실이 아니라 매각 자격을 맞춘 의도적 설계임을 확신한다","외환은행 인수전의 숨은 규칙과 상대편이 특정된다","정보 우위","정후가 공개 가격이 아니라 규제 숫자의 배후를 읽는 인수자로 선다","금융감독위원장의 승인과 보호가 필요하다","매각 조작 정황 포착","감독당국 설득","M106","high"
"152","152화","차려진 밥상 (2)","31091","31249","론스타는 단기 차익 자본이고 타이거펀드도 외국계라는 약점이 있다","장기 보유 약속이 감독당국의 선택을 바꾼다","금융감독위원장을 타이거펀드 편으로 끌어온다","부실 정리·장기 보유·고용 유지안을 제시하고 조작 스캔들 공개 가능성을 압박한다","정치권은 외국 자본 특혜와 관치금융 비판을 두려워한다","정후가 백악관 인맥으로 임영근의 국제기구 진출까지 보장할 수 있음을 보인다","금감위가 공개입찰과 타이거펀드 참여를 승인한다","기관 관계","정후가 감독 대상 외국 자본에서 당국의 구제 파트너로 바뀐다","재경부와 론스타가 언론전을 준비한다","감독 승인","공개입찰 가격전과 청와대 중재","M106","high"
"153","153화","차려진 밥상 (3)","31250","31435","공개입찰이 열리자 재경부는 타이거펀드의 약점을 언론에 흘린다","정후가 공격을 정부 보증 조건으로 되돌려준다","청와대의 중립과 빠른 심사를 확보한다","언론 공세를 견디며 지연이 없으면 8조 원 액면 보장을 제공하겠다고 제시한다","보증 약속은 실제 부실이 커질 경우 막대한 현금 부담이 된다","청와대는 재정 없이 은행 안정성을 확보할 수 있어 중립을 택한다","입찰 일정이 보호되고 타이거펀드 신뢰가 올라간다","정치적 지위","정부가 정후의 자본을 위험 요소가 아닌 안전판으로 취급한다","론스타 측 내부 조작자와 가격 눈치싸움이 남는다","청와대 중립 확보","허위 정보전과 최종 입찰가","M106","high"
"154","154화","차려진 밥상 (4)","31436","31626","론스타·칼라일·재경부·은행 내부가 BIS 정보를 공유한다","정후가 상대 정보망에 역정보를 흘려 가격을 통제한다","경쟁자들이 낮은 가격을 확신하게 만든다","대니를 이중 정보원으로 써서 이정훈·오창진에게 더 나쁜 부실 자료를 전달한다","거짓 정보가 들키면 입찰 배제와 신뢰 붕괴를 감수해야 한다","상대는 타이거펀드도 겁먹었다고 오판한다","론스타와 칼라일의 공격적 입찰 의지가 꺾인다","거래 전술","정후가 자금력뿐 아니라 정보전으로 M&A 판을 지휘한다","최종 봉투에서 얼마를 쓸지가 결정된다","상대 카르텔 식별","2조5천억 원 승부수","M106","high"
"155","155화","차려진 밥상 (5)","31627","31847","경쟁자들은 2조3천억 원 안팎이면 충분하다고 믿는다","작은 가격 차이가 국가 은행의 소유권을 가른다","과도한 프리미엄 없이 최종 입찰을 이긴다","론스타·칼라일의 예상가를 확인하고 2조5천억 원을 써낸다","너무 높으면 부실을 떠안고 너무 낮으면 조작 세력에 은행을 뺏긴다","역정보 덕에 경쟁 입찰가가 2조3천억 원 아래에 머문다","타이거펀드가 외환은행 우선협상대상자가 된다","자산·지위","정후가 카드사를 넘어 시중은행 경영권까지 확보한다","조작 증거를 폭로할지 덮을지 선택해야 한다","입찰 승리","외환은행 정상화와 한호카드 합병","M106","high"
"156","156화","정리 정돈 (1)","31848","32031","외환은행은 손에 들어왔지만 매각 조작과 낮은 BIS가 남아 있다","정후가 보복보다 장기 관계와 정상화를 선택한다","은행을 빠르게 신뢰 가능한 금융 허브로 만든다","조작을 폭로하지 않고 감독당국과 관계를 보존하며 한호카드를 합치고 자본을 보강한다","범죄 정황을 덮는 도덕적 비용과 추가 자본 투입이 필요하다","미국 지점이 에버베드 판매망이 되어 구조화금융 수수료를 내부화한다","BIS가 회복되고 시장은 타이거펀드의 장기 보유를 신뢰한다","조직·금융 지위","정후의 계열망에 상업은행·카드·증권화 판매가 연결된다","배터리 기술 목표와 계열사 정리 작업이 이어진다","외환은행 인수·정상화","차세대 배터리와 정보망 정비","M106","high"
"157","157화","정리 정돈 (2)","32032","32189","GL배터리는 안정성과 수율을 높였지만 경쟁 제품과 격차가 작다","정후가 숫자로 명확한 차세대 배터리 목표를 건다","휴대기기·전기차용 고밀도 배터리 로드맵을 만든다","3mm·20g·200Wh/L·500회 90%와 NCM523에서 811·실리콘·급속충전·BMS 전환을 지시한다","불량률이 절반이어도 새 화학계는 폭발 위험과 막대한 R&D 손실이 따른다","특허 수익 3%와 무제한 설비 투자가 연구진의 위험 감수를 보상한다","GL배터리가 추격사가 아니라 수치 목표를 가진 선행 연구 조직이 된다","기술 능력","정후가 인수 자산을 차세대 기술 플랫폼으로 재정의한다","롤북·레드라인·계열 지분 정리로 시선이 옮겨간다","배터리 운영체계 확정","정보·콘텐츠 조직 재편","M107","high"
"158","158화","정리 정돈 (3)","32190","32353","롤북은 1위지만 서비스와 인력이 빠르게 늘어 통제가 어렵다","성장 조직을 기능별로 분리해 더 큰 실험을 가능하게 한다","콘텐츠와 정보보안 사업의 책임선을 정리한다","라디오·팟캐스트를 아이팟에 연결하고 개발자를 300→500→1천 명으로 늘리며 레드라인을 정보·보안 법인으로 분리한다","인건비·서버비와 조직 중복이 급증한다","레드라인이 합법 보안·리스크 관리와 비공개 정보 수집을 함께 맡는다","롤북은 미디어 플랫폼으로 레드라인은 정보망으로 역할이 선명해진다","조직 구조","정후의 개인 감각이 전문 계열사와 부서 권한으로 제도화된다","미국 주택대출 데이터에서 더 큰 균열이 보인다","조직 정리","서브프라임 붕괴 예측","M107","high"
"159","159화","정리 정돈 (4)","32354","32538","리먼은 Alt-A·서브프라임을 MBS·CDO로 포장해 AAA를 만든다","정후가 호황 속에서 5년 뒤 붕괴를 읽는다","장기 주택 버블 포지션의 시기와 상품을 확정한다","등급 쇼핑·무서류 대출·재포장을 분석해 미국 주택시장 붕괴를 예측한다","수년간 프리미엄을 내며 버텨야 하고 시점 오차가 치명적이다","신용평가가 위험을 없앤 게 아니라 여러 층에 숨겼음이 드러난다","서브프라임 숏과 CDS가 타이거펀드의 장기 핵심 미션이 된다","예측 능력","정후의 투자 시야가 단기 사건에서 세계 금융위기 규모로 넓어진다","계열 지분과 명동 사채시장까지 정리해야 한다","주택 버블 진단","명동 자금·정보망 흡수","M107","high"
"160","160화","정리 정돈 (5)","32539","32706","명동 사채업자들이 여러 계열사 지분과 음성 정보를 쥐고 있다","정후가 불법 회색지대를 제도권 금융으로 끌어들인다","계열 지분을 회수하고 일본계 대부업 진입을 막는다","3조 원을 넣어 제3금융사를 만들고 명동 측에 지분·의결권 30%를 제안한다","음성 자금의 불투명성과 기존 세력의 불신을 떠안는다","외환은행·한호카드 NPL을 안정적으로 공급하는 합법 수익원이 설득 카드가 된다","명동 자금과 인맥이 타이거펀드 금융망에 편입된다","정보·금융 지배력","정후가 제도권과 사채시장을 연결하는 조정자로 올라선다","양방향 정보 교환과 디지털화 조건이 남는다","제3금융 구조 합의","명동 정보의 옴니스 편입","M107","high"
"161","161화","거미줄 (1)","32707","32901","명동 세력은 돈보다 자신들의 정보와 생존권을 중시한다","거래망이 정후의 예측 엔진을 촘촘하게 만든다","NPL 사업과 오프라인 정보망을 상호 이익으로 묶는다","은행 부실채권을 공급하고 지분을 NPL과 교환하며 레드라인 200명으로 장부·소문을 디지털화한다","민감한 사생활·채무 정보를 다루는 법적·평판 비용이 크다","명동이 제공자이자 검증자 역할을 맡아 정보 정확도가 높아진다","옴니스가 국내 비공식 금융 흐름까지 읽는 거미줄이 된다","정보 능력","정후의 불협화음 감각이 조직적 데이터망과 결합한다","페이팔 매각에서 새로운 인재 네트워크가 열린다","명동 금융 편입","페이팔 창업자들과 신규 정보회사","M107","high"
"162","162화","거미줄 (2)","32902","33126","이베이는 페이팔 인수를 원하지만 롤북 연동을 끊으면 가치가 떨어진다","정후가 매각 뒤 흩어질 창업자들을 다음 회사로 묶는다","페이팔 거래를 성사시키고 카터 틸의 후속 사업을 선점한다","22억 달러 매각을 수용하되 카터의 새 정보회사에 타이거 25%·카터 25%·네트워크 50%를 제안한다","현재 성공 기업을 팔고 미정 사업에 자본을 약속해야 한다","카터는 정후가 만든 롤북 결제 연계가 매각가를 지탱했음을 인정한다","페이팔 엑시트와 차세대 창업자 지분망을 동시에 얻는다","인재·투자망","정후가 회사를 사는 투자자에서 창업자 생태계를 설계하는 후견인이 된다","매각 파티에서 머스크와 영상 창업자들이 합류한다","페이팔 매각","P-프로젝트와 팔란시아","M108","high"
"163","163화","거미줄 (3)","33127","33337","페이팔 매각 파티에 각자 새 꿈을 가진 창업자들이 모인다","한 번의 엑시트가 우주·전기차·영상의 씨앗으로 분배된다","차세대 산업별 핵심 인재와 선투자 관계를 맺는다","머스크의 우주·전기차에 1억 달러와 배터리를 약속하고 채드 헐리 일행을 롤북으로 영입한다","성공 확률이 낮은 사업 여러 개에 자금과 기술을 동시에 건다","정후·카터·머스크·채드의 P-프로젝트 인맥이 형성된다","롤북 영상팀과 미래 우주·전기차 투자권을 확보한다","인재 네트워크","정후가 서로 다른 천재들의 공동 자본·기술 허브가 된다","카터의 정보회사를 정부 고객에게 증명해야 한다","인재 영입","팔란시아의 첫 CIA 시연","M108","high"
