sequence,visible_label,arc_id,arc_phase,concrete_event,tension_1_10,reward_1_10,hook_1_10,information_weight,action_weight,relationship_weight,emotion_weight,material_or_status_weight,pacing_note
"138","138화","M103","escalation","김학수 가족 리베이트를 공개하고 파벌 임원을 퇴출한다","8","9","8","3","4","5","5","4","증거 공개와 즉시 해임이 강한 조직 장악 보상을 만든다"
"139","139화","M103","payoff","인력을 PF로 옮기고 미분양 보증 아래 프리미엄 아파트를 연다","5","8","7","3","3","5","4","5","해고 대신 재배치·상품 개선을 보여 관계 보상을 지급한다"
"140","140화","M103","bridge","카드업 80조 부채를 보고 5조 숏·5조 CDS를 준비한다","7","4","9","5","3","2","2","5","완결 직후 더 큰 금융 균열을 제시해 감속 없이 다음 판으로 간다"
"141","141화","M103","bridge","1천400명 채용과 겔싱어 영입 표적·스마트홈 특허를 묶는다","6","6","8","4","2","4","3","5","사람과 사내 발명을 다음 작전의 준비 보상으로 쌓는다"
"142","142화","M104","setup","로빈 쩡에게 11억 달러와 한국 이전을 제안해 배터리 축을 연다","5","6","8","4","2","4","3","5","카드 붕괴 전에 숨은 제조업 표적을 먼저 노출한다"
"143","143화","M104","escalation","금감위 감사가 카드 부실이 보고치 세 배임을 확인한다","8","7","9","5","2","4","4","4","예측이 공식 숫자로 검증되며 시장 폭발 직전 긴장을 높인다"
"144","144화","M104","turn","규제·등급하락에 숏·CDS가 터지고 한서카드 고객이 늘어난다","9","9","8","3","4","3","4","5","급락 액션과 안전 브랜드 보상을 같은 호흡에 지급한다"
"145","145화","M104","escalation","대통령 중재로 채권 50% 감면과 GL 1조 원 분담을 끌어낸다","8","7","8","4","3","5","4","5","정부 개입을 정후의 인수 단가 인하로 돌려 권력 상승을 보인다"
"146","146화","M104","payoff","GL카드 2조 원과 GL배터리 1천억 원·20년 금지를 묶는다","7","10","8","3","3","4","4","5","제목의 원플러스원을 계약 숫자로 또렷하게 지급한다"
"147","147화","M105","setup","2조 원 숏 이익을 고객 이자·수수료 감면과 한호카드 통합에 쓴다","5","8","7","3","2","5","4","5","차익을 고객 보상으로 환전해 인수자 평판을 안정시킨다"
"148","148화","M105","escalation","로빈 연구진을 정착시키고 연 1조 원 중 절반을 R&D에 건다","5","7","8","3","2","5","4","5","주거·학교·보너스로 인재 유입의 감정 보상을 살린다"
"149","149화","M105","payoff","두 배 연봉·30년 보유로 겔싱어를 대현반도체 사장에 앉힌다","6","9","8","3","2","5","5","5","세계급 인재의 수락 자체를 지위 영수증으로 크게 쓴다"
"150","150화","M105","bridge","시험 생산 고객을 모으고 외환은행 저BIS 매각을 포착한다","6","5","9","5","2","3","2","5","인재 Arc를 은행 인수 미스터리로 빠르게 갈아탄다"
"151","151화","M106","setup","코메르츠방크 지분과 론스타용 BIS 8% 조작 정황을 찾는다","7","4","9","5","2","3","2","4","숨은 규칙을 먼저 보여 정보전의 독자 우위를 만든다"
"152","152화","M106","escalation","장기 보유·구제안을 앞세워 금감위원장의 입찰 승인을 받는다","7","7","8","4","2","5","3","5","정책 신뢰를 얻지만 재경부 반격을 남겨 긴장을 유지한다"
"153","153화","M106","escalation","8조 원 액면 보증으로 청와대 중립과 빠른 입찰을 산다","8","6","8","4","2","4","3","5","거대한 책임 비용이 승리의 무게를 키운다"
"154","154화","M106","turn","대니가 허위 부실 정보를 론스타·칼라일에 흘린다","8","5","9","5","3","3","3","4","정적인 입찰을 첩보전으로 바꿔 다음 봉투의 긴장을 당긴다"
"155","155화","M106","climax","경쟁가를 2조3천억 아래에 묶고 2조5천억 원으로 낙찰받는다","9","10","7","3","3","4","4","5","작은 가격 차이로 시중은행 경영권을 강하게 지급한다"
"156","156화","M106","payoff","조작 폭로를 접고 한호 합병·BIS 회복·에버베드 판매망을 만든다","5","8","7","4","2","4","3","5","보복 대신 운영 보상을 주며 은행 Arc를 차분히 닫는다"
"157","157화","M107","setup","200Wh/L·500회 90% 배터리 목표와 특허 3%를 건다","5","5","7","5","2","4","2","4","수치 로드맵으로 정리 Arc의 첫 리듬을 기술 중심으로 잡는다"
"158","158화","M107","escalation","롤북 개발자를 1천 명까지 늘리고 레드라인을 분리한다","5","6","7","4","2","4","2","5","조직 확대를 다음 정보·플랫폼 능력의 준비 보상으로 쓴다"
"159","159화","M107","turn","MBS·CDO 등급 쇼핑에서 5년 뒤 미국 주택 붕괴를 읽는다","7","4","9","5","1","2","2","4","정보 밀도를 높여 장기 메인 퀘스트를 심는다"
"160","160화","M107","escalation","명동에 3조 원 제3금융사와 지분 30%·NPL 공급을 제안한다","7","6","8","4","2","5","3","5","회색 자본 협상을 구체 숫자로 밀어 긴장을 유지한다"
"161","161화","M107","payoff","레드라인 200명이 명동 장부와 소문을 옴니스에 편입한다","5","8","8","4","2","5","3","4","오프라인 관계가 예측 능력으로 바뀌며 페이팔 거미줄을 연다"
"162","162화","M108","setup","페이팔 22억 달러 매각과 카터 후속회사 지분구조를 확정한다","6","8","8","4","2","5","3","5","현재 엑시트와 미래 인재 지분을 함께 지급한다"
"163","163화","M108","escalation","머스크 우주·EV와 채드 영상팀에 1억 달러씩 씨앗을 뿌린다","5","7","8","3","2","5","4","5","인물 관계와 미래 사업을 빠르게 늘리는 확장 회차다"
"164","164화","M108","turn","리먼의 탐욕을 이용해 네이키드 CDS 로비를 맡긴다","7","5","8","5","2","3","2","5","장기 위기 예측을 실제 거래 도구로 바꾸는 제도적 전환이다"
"165","165화","M108","payoff","옴니스가 이스탄불 테러망을 찾아 CIA 계약·데이터를 얻는다","8","9","9","5","3","4","3","5","기관 검증과 이라크전 훅을 함께 지급해 다음 Arc 속도를 높인다"
"166","166화","M109","setup","이라크 유가 포트폴리오와 형의 야구 과학화 미션을 동시에 연다","6","4","8","4","2","4","4","4","국제 투자와 가족 현장을 병치해 표면 변화를 준다"
"167","167화","M109","escalation","CIA 현장에서 테러 물류를 맞히고 GPU 숏폼을 시연한다","7","8","8","4","3","4","3","4","두 기술 영수증을 빠르게 지급해 확신을 끌어올린다"
"168","168화","M109","escalation","WTI 선물·콜·에너지 롱·여행 숏으로 200억 달러를 배치한다","8","4","9","5","3","2","2","5","포트폴리오 구성을 숫자로 보여 개전 카운트다운을 만든다"
"169","169화","M109","turn","야구단에 1천fps·레이더·3D 슈트와 부상 예측을 넣는다","5","7","8","3","3","5","4","4","거래 긴장 사이에 가족·현장 보상을 넣어 리듬을 환기한다"
"170","170화","M109","payoff","308억 달러로 첫 거래를 닫고 508억 달러 역포지션을 건다","9","10","9","4","5","2","4","5","결산 즉시 방향을 뒤집어 보상 뒤 긴장을 더 크게 남긴다"
"171","171화","M110","setup","옴니스가 사담의 티크리트 은신 가능성을 제시하지만 군이 거절한다","8","3","9","5","2","3","3","4","정보는 강하되 제도 신뢰가 부족해 목표를 선명히 막는다"
"172","172화","M110","climax","블랙워터·CIA 검증 뒤 생포 작전이 성공한다","10","9","8","3","5","4","5","5","현장 성공으로 정보·투자 두 줄의 결산 문을 연다"
"173","173화","M110","payoff","후속 거래 226억 달러를 벌고 개인 10억 달러·지분을 받는다","6","10","7","3","3","4","5","5","작품 제목 약속을 현금과 지분으로 최고 강도로 지급한다"
"174","174화","M110","payoff","글로벌전략본부장·특별투자 3인자와 추가 운용자금을 얻는다","4","10","7","3","1","5","5","5","금전 보상 다음에 직함·권한 보상을 한 번 더 쌓는다"
"175","175화","M110","bridge","팔란시아 기관 계약과 빈 라덴·숏폼 미션을 연다","5","5","9","5","2","4","2","4","축포 뒤 곧바로 국가안보와 플랫폼 문제를 배치한다"
"176","176화","M111","setup","방송·해외 스포츠 계약 뒤 야구 영상은 거절에도 먼저 올린다","6","5","8","4","3","4","3","4","권리 분쟁과 출시 흥분을 함께 여는 도발적 시작이다"
"177","177화","M111","escalation","심판 오심·편향을 전 구단 데이터로 공개해 팬 여론을 뒤집는다","8","7","9","4","3","5","5","3","갈등을 개인 제재에서 리그 공정성으로 크게 전환한다"
"178","178화","M111","payoff","구단에 광고 30%·장비 30억 원을 주고 위원장을 해임한다","7","9","8","3","3","5","4","5","제도 교체와 현금 보상을 같은 회차에 밀집한다"
"179","179화","M111","escalation","성인·불법 업로더가 다층 필터를 뚫자 힌튼을 찾는다","8","3","9","5","2","3","3","3","성장 부작용을 차세대 기술 훅으로 바꾼다"
"180","180화","M111","bridge","CPU 한계를 GPU 병렬연산으로 풀 AI 두뇌 구상을 제시한다","6","5","9","5","2","3","3","4","문제 설명을 시장 창조 약속으로 바꾸며 출발선을 연다"
"181","181화","M112","setup","엔비디아 재고 30만 개·PC방 1만 GPU·힌튼 연 5억 달러를 묶는다","7","7","8","5","2","4","3","5","계산·판매·인재 조건을 한꺼번에 제시해 규모를 각인한다"
"182","182화","M112","escalation","넥핀 냉각으로 열 20%와 소음을 낮춰 죽은 GPU를 되살린다","6","8","7","3","4","4","3","5","현장 개선 수치가 미래 비전을 빠르게 현실화한다"
"183","183화","M112","escalation","일본·미국 DRAM 인재를 모두 뽑고 연 1조 원 적자를 감수한다","6","6","8","4","2","5","3","5","비용을 크게 보여 기술 추격의 결심과 인재 보상을 강화한다"
"184","184화","M112","turn","40명 팀이 실패 무벌점·400% 보너스 아래 2주 시제품을 만든다","7","8","8","3","4","5","5","4","직원 행동·감정·보상을 앞세운 조직형 상승 회차다"
"185","185화","M112","payoff","통화·와이파이·영상·게임을 시연하고 즉시 100만 원씩 준다","6","9","10","3","4","5","5","4","작동 증거와 현금 보상 뒤 사스 경보로 강한 급전환을 만든다"
"186","186화","M113","setup","사스 숏·제약 롱과 고려대병원 음압병실을 동시에 착수한다","8","4","9","5","3","4","4","5","재난 투자와 생명 보호를 병렬로 시작해 책임감을 높인다"
"187","187화","M113","escalation","유상철을 설득하고 2주 공사·WHO 선언으로 초기 판단을 증명한다","7","7","8","4","3","5","4","4","가족 관계와 공식 경보가 동시에 신뢰를 보탠다"
"188","188화","M113","turn","첫 환자를 격리하고 90억 달러 숏을 닫아 회복 롱으로 뒤집는다","9","9","8","4","4","4","4","5","의료 성공과 투자 반전을 한 호흡에 처리한다"
"189","189화","M113","payoff","사망 0·142억 달러 추가 이익 뒤 여의도·용산을 산다","6","10","8","3","3","4","4","5","재난 결산을 서울 실물자산으로 곧바로 환전한다"
"190","190화","M113","bridge","방역 광고·복지부 지지로 재경부를 눌러 범부처 회의를 연다","7","7","9","4","2","5","4","5","공공 평판을 정치 협상력으로 바꾸며 다음 대형 프로젝트를 건다"
"191","191화","M114","setup","수익보장 없는 10조 원 BTO·초과비용 부담으로 용산 승인을 받는다","8","8","8","4","2","4","3","5","사업권 보상과 50년 책임을 함께 주어 무게를 유지한다"
"192","192화","M114","escalation","부지를 사고 철강·H빔을 선구매하며 6개월 착공을 준비한다","6","7","7","3","4","4","3","5","승인을 현장 주문·채용으로 바꿔 실물감을 높인다"
"193","193화","M114","turn","삼진·GL 거절 뒤 중소업체 정전식 패널 컨소시엄을 만든다","7","6","9","4","3","5","3","5","대기업 저항을 독자 공급망 탄생으로 전환한다"
"194","194화","M114","escalation","롤북 OS와 네오마블 게임을 작동 시제품에 결합한다","5","7","8","3","3","5","3","4","하드웨어 중심 리듬에 콘텐츠·사람 표면을 보탠다"
"195","195화","M114","bridge","닌텐다에 모바일 IP·선급·네오마블 제작을 제안하지만 거절당한다","7","4","9","4","2","4","3","5","거절로 끝내되 지분 투자라는 더 큰 협상 문을 연다"
"196","196화","M115","setup","게임 PDA·모션캡처를 시연해 닌텐다 5%·750억 엔을 제시한다","7","7","8","4","3","5","3","5","실물 데모가 폐쇄적 게임사의 내부 지지를 만든다"
"197","197화","M115","payoff","닌텐다 IP와 GL배터리·대현칩·넥스콘 10% 물량을 얻는다","5","9","7","3","2","4","3","5","지분·콘텐츠·제조 주문을 밀집 지급한다"
"198","198화","M115","escalation","PC방 200곳과 경기·강원·서울·부산 데이터센터를 깐다","5","6","8","4","3","3","2","5","물리 인프라를 빠르게 넓혀 다음 글로벌 고객의 기반을 보인다"
"199","199화","M115","turn","구글을 유치하고 거절한 MS의 레거시 원격실행 취약점을 찾는다","7","6","9","5","2","3","2","4","고객 협상이 기술 미스터리로 바뀌며 훅을 끌어올린다"
"200","200화","M115","climax","MS 방문단 앞에서 취약점을 재현하고 수정 코드를 작동시킨다","8","9","9","4","4","4","3","5","기술 액션과 빌 게이츠 호출을 강한 지위 보상으로 지급한다"
"201","201화","M116","setup","MS 3.5%·100억 달러 락업과 한국 아시아 허브를 맞바꾼다","6","9","8","4","2","5","3","5","CEO 협상 보상을 크게 주고 국가안보 미션으로 전환한다"
"202","202화","M116","escalation","GPU 실시간 재균형으로 빈 라덴 은신처를 1년 안에 찾기로 한다","7","4","9","5","2","4","3","4","기술 약속의 국가적 비용을 높여 긴장을 재축적한다"
"203","203화","M116","turn","예측 30%가 CIA 5%를 넘고 배터리 100개 중 지연 폭발이 나온다","8","7","9","5","3","3","3","4","서로 다른 두 실험 결과를 한 회차에 묶어 정보 밀도를 높인다"
"204","204화","M116","escalation","애플·일본 공급사가 3% 폭발 보고를 묵살하고 넥스콘은 기록을 남긴다","8","3","10","4","2","4","4","4","정직한 행동이 무시되는 답답함으로 실제 사고를 강하게 예고한다"
"205","205화","M116","climax","연쇄 폭발 뒤 일본 몰드를 GL로 옮기는 전량교체안을 낸다","9","7","9","3","4","4","4","5","위기 액션을 공급망 지배 기회로 즉시 뒤집는다"
"206","206화","M117","setup","첫 사고 기록과 3억 달러 브랜드 피해로 잡스 승인을 받는다","8","7","8","4","2","5","3","5","압박 협상과 책임 결정을 빠르게 밀어붙인다"
"207","207화","M117","payoff","라인 25% 개선·클린샘플 뒤 애플 전량과 닌텐다 30%를 얻는다","7","10","8","3","4","4","4","5","현장 숫자와 독점 주문을 명확한 제조 보상으로 준다"
"208","208화","M117","setup","미쓰비시차를 분해해 제동·연료·전기 등 다섯 결함을 찾는다","7","4","9","4","4","2","2","4","공급 성공 직후 새로운 산업 의심으로 리듬을 재가동한다"
"209","209화","M117","escalation","50대 모두 같은 결함이고 힌튼 GPU는 20배 가속을 낸다","8","8","8","4","4","3","3","4","반복 검증과 AI 보상을 병치해 확신을 강화한다"
"210","210화","M117","bridge","99.87% 조작 패턴 뒤 와타세공업을 사서 손장부를 확보한다","8","7","9","5","3","3","3","5","내부 자료 확보로 공개 폭로 직전의 훅을 세운다"
"211","211화","M118","climax","20년 재료 바꿔치기·시험 생략을 공개해 주가와 조사를 터뜨린다","10","8","9","5","4","3","4","5","증거 폭발과 내부고발자 등장을 최고 긴장으로 배치한다"
"212","212화","M118","payoff","15억 달러 숏을 닫고 일본 주문이 한국 계열사로 이동한다","6","9","8","3","3","3","3","5","현금보다 산업 공급 이동을 더 큰 보상으로 강조한다"
"213","213화","M118","escalation","타임 인터뷰로 일본의 한국 배후설을 미국 소비자 안전 프레임으로 꺾는다","7","7","8","4","1","5","3","4","정치 여론전으로 속도를 낮추되 평판 보상을 준다"
"214","214화","M118","turn","장편 영상·추천을 만들며 아보타바드 수상 저택을 찾는다","7","5","9","5","2","3","2","4","플랫폼 개발에서 국가 표적으로 자연스럽게 시선을 전환한다"
"215","215화","M118","climax","보행·그림자 일치 99%로 펜타곤의 빈 라덴 표적 검토를 얻는다","9","8","10","5","2","4","4","5","숫자 99% 뒤 마지막 1%를 남겨 다음 Arc를 강하게 당긴다"
"216","216화","M119","setup","소아마비 DNA 수집과 수백 건물 배치 시뮬레이션을 제안한다","9","4","9","5","3","4","4","4","윤리·작전 위험을 동시에 올려 긴장을 유지한다"
"217","217화","M119","escalation","FBI·CIA·NSA·NIST 기술과 데이터를 팔란시아에 연결한다","7","7","8","5","2","5","3","5","기관 관계 보상을 주면서 실전 검증을 남긴다"
"218","218화","M119","climax","5분 급습·2분 단축·DNA 100%로 빈 라덴 사살을 확정한다","10","10","8","3","5","5","5","5","행동·정체 확인·대통령 포옹을 최고 밀도로 지급한다"
"219","219화","M119","payoff","미군 공사 40억 달러·90nm 성공 뒤 타워램을 발상한다","5","9","8","4","2","4","3","5","비공개 공로를 건설·반도체의 실물 보상으로 환전한다"
"220","220화","M119","bridge","힌튼이 겔싱어를 설득하고 CIA 우회 일본기술 인수를 연다","6","6","9","4","2","5","3","5","인물 설득과 공급망 훅으로 다음 기술 인수 Arc를 연다"
"221","221화","M120","setup","미국 회사를 앞세워 일본 접합·TSV·열 기술을 100억 달러까지 산다","7","6","8","4","2","3","2","5","비용 팽창과 상대 오판이 거래 긴장을 만든다"
"222","222화","M120","payoff","인수 기술이 멀티미디어 시제품의 크기·무게·열을 줄인다","4","8","7","3","3","4","3","4","장기 투자의 조기 제품 보상으로 잠시 호흡을 낮춘다"
"223","223화","M120","setup","유료 얼리 액세스·타이거 신탁으로 50개 미완성 게임을 검증한다","6","5","8","4","2","4","3","4","새 거래 규칙을 설명하며 몬스터 헌터리스 훅을 건다"
"224","224화","M120","turn","칼콘에 500만 달러·환수 없음·70% 몫을 주고 3시간 매출을 낸다","7","9","8","3","3","5","5","5","개발자 구제와 즉시 매출을 감정적으로 크게 지급한다"
"225","225화","M120","payoff","1주 200만 사용자·30만 동접 뒤 1천억 달러 빅3 숏을 제안한다","5","10","10","3","2","4","4","5","플랫폼 승전보 직후 더 큰 금융전쟁 훅으로 수직 상승한다"
"226","226화","M121","setup","500억 현금·네이키드 CDS로 1천억 달러 자동차 포지션을 짠다","8","4","9","5","2","3","2","5","금액과 정치 성역을 제시해 초반부터 고압으로 시작한다"
"227","227화","M121","escalation","언론 봉쇄를 칼 로브의 선거·노조 공격 지원으로 뚫는다","8","6","8","4","2","5","3","4","정치 관계가 시장 작전의 방파제로 기능한다"
"228","228화","M121","turn","임원 가족의 전용기·호텔 사치를 공개해 노조 분노를 돌린다","8","8","8","4","2","5","5","3","여론의 표적을 바꾸는 감정적 전환이 강하다"
"229","229화","M121","payoff","나흘 청산으로 700억 달러·140%를 벌고 인수 요청을 받는다","7","10","9","3","4","4","4","5","초대형 수익 직후 구원 책임을 부과해 보상에 비용을 붙인다"
"230","230화","M121","bridge","크라이슬러·GM을 버리고 클래스B 40%의 포드를 고른다","6","4","9","4","1","3","2","5","대상 선정으로 액션을 잠시 늦추고 공동경영 질문을 선명히 한다"
"231","231화","M122","setup","가문은 클래스B·기존사업, 타이거는 구조조정·EV를 맡기로 한다","7","8","8","4","2","5","4","5","권한 분할이 적대적 관계를 동맹으로 바꾸는 핵심 전환이다"
"232","232화","M122","escalation","20% 블록과 100억 달러 신주로 30%·1년 EV 약속을 확정한다","7","7","8","4","2","4","3","5","지분 숫자와 일정 비용으로 공동경영을 실물화한다"
"233","233화","M122","payoff","공동경영 발표 뒤 주가 20%·등급 A-·정부 지원을 얻는다","5","10","8","3","2","4","4","5","시장·등급·정치 세 보상을 한꺼번에 지급한다"
"234","234화","M122","turn","다카타 폭발 에어백을 공개해 일본차 숏·미국 조사를 건다","8","5","9","5","3","3","3","5","경쟁사 악재로 포드 외부전선을 빠르게 확장한다"
"235","235화","M122","bridge","2배 보너스 팀이 미래차를 만들고 장동구가 공급망 동맹을 청한다","6","7","9","3","3","5","4","5","제품 준비와 한국 회장 방문으로 다음 공간·인물을 예고한다"
"236","236화","M123","setup","장동구 요청을 포드 유휴공장·상호 협력사 구조로 설계한다","6","5","8","4","2","5","3","5","산업 협상을 구체 생산·고용 표면으로 시작한다"
"237","237화","M123","payoff","빌 포드가 수락하고 제휴 발표 뒤 이틀 주가 15%가 오른다","6","9","9","3","2","5","4","5","계약과 시장 반응을 지급한 뒤 모터쇼 커버를 걷는다"
"238","238화","M123","climax","컨셉카 시연으로 주가 2배를 찍고 잡스의 공동개발 요청을 받는다","9","10","9","3","5","5","5","5","작동 제품·대중 반응·CEO 인정이 가장 강한 제품 보상을 만든다"
"239","239화","M123","turn","스마트폰 시제품으로 로열티 3%를 15%·앱 50%로 올린다","7","10","8","4","3","5","4","5","숨겨 둔 제품이 협상 가격과 생태계 권한을 뒤집는다"
"240","240화","M123","bridge","500억 달러 지부·완전 정전식 패널 뒤 삼진 독점안을 거절한다","7","7","9","4","2","5","3","5","귀국 보상과 국내 대기업 충돌을 붙여 다음 Arc를 연다"
"241","241화","M124","setup","잡스가 완전 정전식을 보고 아이폰·한국 공동센터를 확정한다","6","9","9","4","2","5","5","5","두 협상 결렬을 애플의 실제 수요로 즉시 뒤집는다"
"242","242화","M124","escalation","오희건·고본호가 같은 VIP실에서 주문·단가·공장비를 경쟁한다","7","8","8","3","1","5","4","5","재계 거물의 직접 방문을 사회적 지위 보상으로 살린다"
"243","243화","M124","payoff","50:50 생산·중소 납품·3년 애플 우선을 관철하고 위튜브를 연다","6","10","8","4","2","5","4","5","산업 계약 결산 직후 새 플랫폼 버튼으로 리듬을 전환한다"
"244","244화","M124","escalation","위튜브 3만 명에서 콘텐츠를 늘리고 스트리밍 개발 중 부시 재선을 본다","5","7","8","4","2","4","3","4","느린 성장과 정치 결산을 섞어 장기 호흡을 만든다"
"245","245화","M124","bridge","오바마 조기 후원·모기지 포지션 확대 뒤 머스크 방문을 받는다","5","6","9","5","1","4","2","5","현재 승리를 4년 뒤 정치·금융·기술 훅으로 분산한다"
"246","246화","M125","setup","머스크 EV를 지원한 밤 WIPI 의무화가 플랫폼 수익을 막음을 찾는다","7","5","10","5","2","4","3","5","친구·사업 장면에서 법제 위기로 급전환해 훅을 세운다"
"247","247화","M125","escalation","빈 라덴 공로를 써 칼 로브·상무부·USTR 압박을 가동한다","9","6","9","4","2","5","4","5","희소 정치 카드를 태우는 비용이 제도전 긴장을 높인다"
"248","248화","M125","payoff","한국 대통령이 국제표준 OS 예외와 국산 공공단말 보상을 승인한다","7","9","8","5","1","4","3","5","보이지 않는 로비가 실제 고시 문구로 지급된다"
"249","249화","M125","escalation","OS·앱·게임 조직을 나누자 잡스가 핵심팀 전원을 한국으로 옮긴다","7","8","9","4","2","5","4","5","법적 승리를 인력·공장이라는 직장 표면으로 안착시킨다"
"250","250화","M125","bridge","아이폰 밤샘 중 카트리나를 감지해 600억 달러 포지션을 승인받는다","9","6","10","5","4","4","5","5","직원 소진과 초대형 재난 베팅을 겹치고 번호 누락 경계에서 끊는다"
