arc_id,arc_name,start_sequence,end_sequence,start_label,end_label,episode_count,main_characters,main_locations,concrete_premise,central_question,promise,pressure_escalation,mid_turn,concrete_payoff,relationship_change,status_or_ability_change,residual_cost,next_arc_bridge,boundary_signals,confidence
"M111","숏폼 필터링에서 AI로","176","180","176화","180화","5","이정후; 채드 헐리; 야구단 구단주들; 제프리 힌튼; 롤북 개발팀","롤북 사무실; 야구위원회; 구단주 회의; AI 연구 협상","정후는 숏폼 권리 분쟁과 불법 업로드를 리그 개혁·기계학습·GPU 시장의 출발점으로 바꾼다","플랫폼 성장의 법·운영 비용을 다음 기술 우위로 전환할 수 있는가","권리 충돌이 영상 수익; 리그 인정; AI 연구라는 연쇄 보상으로 지급된다","야구위 삭제 요구; 오심 논란; 전 구단 이해; 성인·불법 영상 우회; 사람 검수 비용이 상승한다","모든 구단 판정 데이터를 공개해 자기 팀 특혜 논란을 리그 공정성 문제로 뒤집는다","위원장 해임; 구단 30% 광고수익; 과학화 지원; 숏폼 성장; 힌튼·GPU 연구 미션을 얻는다","구단주들은 정후를 위협적 업로더에서 리그 전체 투자 파트너로 인정한다","정후가 콘텐츠 플랫폼 오너에서 AI 계산시장까지 발주하는 기술 방향 결정자로 확장된다","검수 책임; 트래픽 비용; GPU 재고·발열; AI 성공 불확실성이 남는다","엔비디아 재고·힌튼 연구·한국 공장을 묶은 AI GPU 프로젝트로 넘어간다","178화에서 야구 권리분쟁이 제도적으로 닫힘; 179–180화에서 새 병목이 불법 필터링과 GPU 계산으로 명확히 교체됨","high"
"M112","AI GPU와 멀티미디어 시제품 출발선","181","185","181화","185화","5","이정후; 젠슨 황; 제프리 힌튼; 팻 겔싱어; 시제품팀 직원들","엔비디아 협상장; 넥스콘 재작업장; 대현반도체; 시제품 부서","정후는 죽은 GPU 재고·불황기 DRAM 인재·아이팟 포토를 AI 인프라와 작동하는 스마트 기기 시제품으로 묶는다","검증되지 않은 미래 기술을 직원이 만질 수 있는 제품과 보상으로 바꿀 수 있는가","거액 발주가 재고 회생; 세계 인재; 2주 시제품; 즉시 보너스로 지급된다","30만 GPU 열·소음; 연 1조 원 반도체 적자; 해외 인재 경쟁; 조악한 시제품; SoC 병목이 누적된다","실패 무벌점·성공 400% 보너스 아래 40명 팀이 2주 만에 통화·와이파이·영상·게임을 통합한다","GPU 열 20% 개선; 한국 AI공장; DRAM 인재망; 작동 시제품; 40명 전원 현금 보상; 90nm 통합칩 일정이 생긴다","직원들은 정후를 불가능을 요구하되 실패를 보호하고 성과를 즉시 지불하는 상사로 신뢰한다","정후의 미래 통찰이 연구계약·공장·팀·제품으로 실행 가능한 조직 능력이 된다","막대한 적자; 상용화 전 소형화·전력 문제; AI 모델 미검증이 남는다","옴니스의 사스 조기경보가 기술조직과 자본의 사회적 사용을 시험한다","185화에서 네 핵심 기능과 보너스 지급으로 시제품 미션이 결산됨; 같은 화 말미의 원인불명 폐렴 경보가 다음 Arc를 직접 연다","high"
"M113","사스 양방향 수익과 용산 협상","186","190","186화","190화","5","이정후; 유상철; 유민정; 부지부장; 복지부·재경부 관계자","고려대병원; 타이거펀드 거래실; 여의도; 용산 철도부지; 정부 회의","정후는 사스를 숏·회복 롱으로 두 번 거래하면서 음압병실을 만들고 그 공적 신뢰로 용산 개발 협상장을 연다","감염병 수익이 실제 생명 보호와 도시개발 자격으로 정당화될 수 있는가","사건 영수증이 230억 달러+ 수익; 사망 0; 병실; 서울 핵심사업 기회로 겹쳐 지급된다","감염 확산; 첫 환자; 의료진 위험; 3배 레버리지; 재경부 외국자본 공격; 10조 원 BTO 위험이 높아진다","2주 음압병실과 지정 허브가 첫 환자를 막고 한국의 사망자 0 기록을 만든다","1차 약 90억·2차 142억 달러; 유상철 신뢰; 여의도 건물; 범부처 용산회의를 얻는다","유상철은 정후를 딸의 상사 이상으로 믿고 복지부는 그를 방역 투자자로 방어한다","정후가 재난 투자자에서 병원·정부가 실적을 인정하는 공공 프로젝트 발주자로 격상된다","방역 공로의 사익 활용 비판; 50년 회수 위험; 시장 역포지션 도덕 비용이 남는다","범부처 회의에서 수익보장 없는 10조 원 용산 BTO를 승인받는다","189화에서 사스 양방향 거래와 무사망 성과가 결산됨; 190화에서 갈등 표면이 의료·시장보다 재경부·용산 도시개발로 이동함","high"
"M114","용산 프로젝트와 모바일 생태계 착수","191","195","191화","195화","5","이정후; 정부 부처 관계자; 대현건설 직원; 네오마블 CEO; 닌텐다 경영진","정부 회의; 용산; 대현건설; 패널 컨소시엄; 네오마블; 닌텐다 협상장","정후는 용산 10조 원 BTO를 가동하고 동시에 터치패널·OS·게임으로 휴대기기 생태계를 조립한다","돈만 큰 프로젝트들을 공사·협력사·작동 콘텐츠의 구체적 일정으로 바꿀 수 있는가","정부 승인과 R&D 투자가 토지·고용·시제품 파트너·게임 IP 협상으로 지급된다","무수익보장 BTO; 5년 공기; 대기업 패널 거절; 중소 컨소시엄 비용; 닌텐다의 폐쇄성이 압박한다","삼진·GL 거절 뒤 중소기업에 200억 인프라·300억 개발비를 주며 타이거 소유 패널망을 만든다","용산 승인·선구매·채용; 정전식 컨소시엄; 롤북 OS; 네오마블 파트너; 닌텐다 전략투자 협상권을 얻는다","정부·협력사·게임사는 정후를 자금원이 아니라 장기 위험을 떠안는 프로젝트 오너로 대한다","정후의 영향이 금융에서 도시 인프라와 모바일 제품 생태계까지 병렬 확장된다","10조 원 회수; 패널 상용화 실패; 닌텐다 IP 거절 위험이 남는다","닌텐다 5% 투자·부품 공급을 닫고 전국 데이터센터·게임 스토어를 구축한다","192화에서 용산이 발주·채용 단계로 운영화됨; 193화부터 새 병목이 패널·OS·게임 생태계로 바뀌고 195화 투자 협상이 다음 Arc를 연다","high"
"M115","닌텐다·데이터센터·MS 인프라 구축","196","200","196화","200화","5","이정후; 닌텐다 경영진; 네오마블; 구글 관계자; 마이크로소프트 방문단; 빌 게이츠","닌텐다 회의; 넥스콘; 레드라인 PC방; 데이터센터; MS 시연장","정후는 닌텐다 지분·IP와 한국 제조망을 엮고 자체 데이터센터·게임 스토어·글로벌 클라우드 고객을 확보한다","콘텐츠와 서버가 없는 플랫폼을 글로벌 기업이 찾는 인프라로 만들 수 있는가","기술 시연이 유명 IP; 부품 주문; 서버 거점; CEO 호출로 단계별 지급된다","닌텐다 자존심; 10% 시험물량; 서버·전력비; MS 거절; 레거시 취약점의 책임공개 위험이 커진다","정후가 MS 원격실행 취약점을 재현하고 작동하는 수정 코드를 제공한다","닌텐다 5%·10개 IP; GL배터리·대현칩·넥스콘 주문; 전국 데이터망; 구글 거점; 빌 게이츠 초청을 얻는다","닌텐다·구글은 정후 조직을 공급사보다 공동 로드맵 파트너로 보기 시작한다","정후가 게임 투자자에서 콘텐츠·제조·데이터센터를 잇는 플랫폼 인프라 소유자로 격상된다","초기 플랫폼 적자; 보안 유지; 대형 고객 SLA와 닌텐다 품질 책임이 남는다","게이츠와 MS 지분·한국 허브를 묶고 빈 라덴 AI·애플 배터리 위기를 처리한다","197화에서 닌텐다 거래가 공급계약으로 닫힘; 198–200화에서 중심 자산이 데이터센터와 MS 보안으로 바뀌며 CEO 초청이 다음 Arc를 연다","high"
"M116","MS 거점과 애플 배터리 판 뒤집기","201","205","201화","205화","5","이정후; 빌 게이츠; 워런 버핏; 카터 틸; 제프리 힌튼; 스티브 잡스; 넥스콘 직원","MS 협상장; 팔란시아; 넥스콘 품질실; 애플 공동 TF","정후는 MS 3.5%·아시아 허브를 얻고 AI 추적을 실전화하는 한편 일본 배터리 결함을 애플 공급망 전환 기회로 만든다","글로벌 CEO 신뢰와 품질 책임을 장기 지분·독점 공급으로 바꿀 수 있는가","보안·예측·품질 검증이 지분; 기관 성능; 애플 협상 우위로 지급된다","100억 달러 락업; 빈 라덴 오탐; 3% 배터리 폭발; 고객의 경고 무시; 리콜 시간압박이 높아진다","정후가 사고 전 보고서를 남겨 넥스콘 책임을 분리하고 폭발 뒤 GL 전량교체안을 즉시 제시한다","MS 지분·한국허브; AI 예측 30%; 배터리 결함 증거; 애플 GL 전환 협상권을 얻는다","게이츠·버핏은 감염센터까지 협업하고 애플은 무시했던 정후에게 위기 해결을 의존한다","정후가 기술 제보자·조립사에서 글로벌 지분 파트너와 공급망 위기 지휘자로 오른다","리콜 비용; GL 증산 실패 위험; 국가안보 모델 책임이 남는다","잡스에게 전량 교체를 승인받고 일본 제조업 전체의 품질 저하를 검증한다","201화에서 MS 거래가 지분·거점으로 결산됨; 203–205화 배터리 실험→사고→대체안의 인과가 다음 공급전환 Arc를 직접 연다","high"
"M117","애플 전량 공급과 일본 제조 결함 확신","206","210","206화","210화","5","이정후; 스티브 잡스; GL배터리 직원; 로버트슨; 제프리 힌튼; 일본 하청 직원","애플 TF; GL배터리 공장; 정비소; 미쓰비시 검사 데이터; 와타세공업","정후는 애플 전량교체를 일주일 안에 끝내 GL을 독점 공급사로 만들고 배터리에서 일본 자동차·전기 품질 조작까지 파고든다","한 번의 품질 위기를 공급권과 산업 전체의 증거로 확대할 수 있는가","선제 경고와 현장 개선이 글로벌 주문; AI 성과; 경쟁사 내부 장부로 지급된다","잡스 승인; 24시간 증산; 최종검증 전 생산책임; 50대 분해; 일본 법적 반격; 비밀 하청 인수가 압박한다","옴니스가 미쓰비시 검사 99.87%·38% 반복 패턴을 찾아 결함이 우연이 아님을 증명한다","애플 전량·닌텐다 30% 배터리 주문; 라인 25% 개선; 50대 동일 결함; 와타세 원자료를 얻는다","애플은 정후를 위기 공급자에서 브랜드를 지킨 품질 파트너로 인정한다","정후가 제조 품질을 계약·통계·인수로 검증하는 국제 산업 판정자로 격상된다","몰드 이전 비용; 조기 양산 책임; 하청 인수의 법·평판 위험이 남는다","20년 은폐 기록을 공개해 일본 제조 신뢰와 한국 공급망 주문을 뒤집는다","207화에서 애플 전량 공급이 계약으로 닫힘; 208–210화에서 표면이 리콜 운영에서 미쓰비시 자동차·검사조작 조사로 전환됨","high"
"M118","미쓰비시 연쇄 폭발과 빈 라덴 확정","211","215","211화","215화","5","이정후; 로버트슨; 카터 틸; 일본 내부고발자; 칼 로브·펜타곤 관계자","와타세 장부실; 글로벌 언론; 롤북 개발실; 아보타바드 분석실; 펜타곤","정후는 미쓰비시의 20년 품질 은폐를 공개해 한국 제조 주문을 얻고 소모적 일본 여론전을 떠나 빈 라덴 99% 표적을 만든다","산업 폭로의 정치 반격을 견디면서 더 큰 국가안보 성과로 신뢰를 갱신할 수 있는가","원자료가 공매도 수익·한국 주문·미국 규제 신뢰·군사작전 승인으로 환전된다","항공·원전 파급; 일본 정부 배후설; 아부그라이브 지지율 하락; 얼굴 없는 표적의 1% 오판이 압박한다","내부고발자가 장기 은폐를 확인하고 행동·그림자·보행 분석이 아보타바드 인물 99%를 만든다","약 15억 달러; 일본→한국 주문 이동; 미국 안전 감시 평판; 펜타곤 검토 승인을 얻는다","미국 규제기관은 타이거를 증거 파트너로 보고 일본 정부의 국적 프레임은 약해진다","정후의 AI·정보 조직이 시장 폭로자에서 군사작전 근거 제공자로 확장된다","대일 외교 마찰; 마지막 1% 오판; 플랫폼 장편화 비용이 남는다","예방접종 DNA·건물 시뮬레이션으로 표적을 확정하고 급습한다","212화에서 숏과 주문 전환이 결산됨; 214–215화에서 갈등 중심이 일본 산업에서 아보타바드 표적·펜타곤 승인으로 명확히 이동함","high"
"M119","빈 라덴 사살과 타워램","216","220","216화","220화","5","이정후; 카터 틸; 채드 헐리; 부시 대통령; 팻 겔싱어; 제프리 힌튼; CIA 관계자","아보타바드; 백악관; 팔란시아; 대현반도체; 일본 기술인수 회의","정후는 DNA·시뮬레이션으로 빈 라덴 사살을 성공시키고 대통령 신뢰를 미군 공사·90nm·타워램 기술망으로 바꾼다","비밀 국가 공로를 공개되지 않는 실물 사업·기술 보상으로 회수할 수 있는가","최고위 신뢰가 기관 데이터; 40억 달러 공사; 공정 추격; 차세대 메모리 프로젝트로 지급된다","가짜 의료 윤리; 습격 실패; 기관 칸막이; 타워램 사업성; 일본 기술봉쇄가 압박한다","5분 급습·DNA 100% 뒤 부시가 전 기관에 정후 조직과 협력 확대를 지시한다","빈 라덴 사살; 기관 기술 공유; 미군 공사; 90nm 성공; 타워램 승인; CIA 우회인수 지원을 얻는다","부시는 정후를 직접 포옹하고 겔싱어는 힌튼의 설명 뒤 반대자에서 프로젝트 책임자로 바뀐다","정후가 미국 국가안보 파트너이자 AI-반도체 융합 로드맵 총괄로 격상된다","예방접종 신뢰 훼손; 비공개 공로; 타워램 장기 R&D와 기술이전 비용이 남는다","미국 페이퍼컴퍼니로 일본 핵심기술을 사서 게임·휴대기기까지 확산한다","218화에서 급습·DNA·대통령 인정으로 국가미션이 닫힘; 219–220화에서 보상이 건설·90nm·타워램이라는 산업 표면으로 교체됨","high"
"M120","일본 기술 인수와 게임 플랫폼 승전보","221","225","221화","225화","5","이정후; CIA 관계자; 팻 겔싱어; 네오마블; 칼콘 개발팀; 게임 개발자들","일본 기업 인수장; 대현반도체; 멀티미디어 개발실; 게임 플랫폼 운영실","정후는 일본이 환영한 미국 명의 인수로 반도체 핵심기술을 싹쓸이하고 유료 얼리 액세스로 게임 플랫폼 콘텐츠 공백을 해결한다","비싼 기술·미완성 콘텐츠에 선투자해 실제 사용자·매출 승전보를 만들 수 있는가","선투자가 기술 묶음; 제품 경량화; 개발자 생존; 200만 사용자로 지급된다","인수비가 5억→100억 달러로 팽창; 1년 시제품 지연; 미완성 게임 실패; 플랫폼 초기 적자가 압박한다","몬스터 헌터리스에 500만 달러 환수 없는 선급과 개발자 70%를 보장한다","TSV·접합·열·소재 기술; 휴대기기 개선; 첫날 10만 장; 1주 200만 사용자·30만 동접을 얻는다","칼콘과 개발자들은 정후 플랫폼을 착취자가 아니라 실패 위험을 먼저 지는 동업자로 본다","정후가 산업기술 매수자이자 게임 유통 규칙·가격을 만드는 판의 주인으로 선다","100억 달러 기술비; 플랫폼 회계 적자; 게임 실패 보증 책임이 남는다","비용을 회수할 초대형 사건으로 미국 자동차 3사의 연금·의료 부채를 노린다","222화에서 인수 기술이 실제 제품에 재사용됨; 225화에서 플랫폼 사용자·매출이 결산되고 새 표적 빅3가 명시됨","high"
