sequence,visible_label,title,start_line,end_line,entry_state,reader_promise,protagonist_goal,action,resistance_or_cost,turn_or_reveal,paid_reward,state_change_axis,state_change,ending_hook,closed_loops,opened_loops,arc_id,confidence
296,296화,마이튜브와 결혼 통보,70823,71045,full,마이튜브와 결혼 통보에서 영상 플랫폼과 차세대 단말 연계의 출발이 어떻게 생기는지 확인한다.,브린의 큐브 아래 마이튜브를 출범시키고 구글의 자리를 선점한 직후 아버지의 결혼 명령을 받는다는 과제를 끝까지 자기 편의 구조로 바꾸는 것이다.,브린의 큐브 아래 마이튜브를 출범시키고 구글의 자리를 선점한 직후 아버지의 결혼 명령을 받는다,기업 확장과 사생활 일정이 정면 충돌,스칼릿 귀국과 연내 결혼이 강제 과제가 된다는 기존의 승리를 다음 문제로 뒤집는다.,영상 플랫폼과 차세대 단말 연계의 출발,family,영상 플랫폼과 차세대 단말 연계의 출발이 생기며 큐브의 검색·영상 생태계의 상태가 한 단계 이동한다.,스칼릿 귀국과 연내 결혼이 강제 과제가 된다,마이튜브와 결혼 통보의 즉시 과제가 회차 안에서 부분 결산된다.,스칼릿 귀국과 연내 결혼이 강제 과제가 된다,D02,high
297,297화,연내 결혼과 방역 연구,71046,71314,full,연내 결혼과 방역 연구에서 가족의 승인과 미래 방역 기술의 씨앗이 어떻게 생기는지 확인한다.,스칼릿과의 결혼을 수락하되 아프리카 일정 전 호흡기 감염병 연구를 지시한다는 과제를 끝까지 자기 편의 구조로 바꾸는 것이다.,스칼릿과의 결혼을 수락하되 아프리카 일정 전 호흡기 감염병 연구를 지시한다,신혼 준비를 연구·출장과 병행해야 함,에이즈 약가와 새 질병 투자 규모가 쟁점이 된다는 기존의 승리를 다음 문제로 뒤집는다.,가족의 승인과 미래 방역 기술의 씨앗,company,가족의 승인과 미래 방역 기술의 씨앗이 생기며 결혼 명령과 공중보건·가수의 씨앗의 상태가 한 단계 이동한다.,에이즈 약가와 새 질병 투자 규모가 쟁점이 된다,연내 결혼과 방역 연구의 즉시 과제가 회차 안에서 부분 결산된다.,에이즈 약가와 새 질병 투자 규모가 쟁점이 된다,D03,high
298,298화,값싼 약에서 백신까지,71315,71533,full,값싼 약에서 백신까지에서 제약 능력이 사회적 신뢰로 환전될 기반이 어떻게 생기는지 확인한다.,에이즈 치료제의 공공성과 수익을 조율하고 조류독감·구제역·호흡기 진단과 백신 연구를 넓힌다는 과제를 끝까지 자기 편의 구조로 바꾸는 것이다.,에이즈 치료제의 공공성과 수익을 조율하고 조류독감·구제역·호흡기 진단과 백신 연구를 넓힌다,단기 수익을 포기하고 불확실한 연구비를 부담,전갑수의 후계와 전태성의 꿈이 동시에 드러난다는 기존의 승리를 다음 문제로 뒤집는다.,제약 능력이 사회적 신뢰로 환전될 기반,society,제약 능력이 사회적 신뢰로 환전될 기반이 생기며 결혼 명령과 공중보건·가수의 씨앗의 상태가 한 단계 이동한다.,전갑수의 후계와 전태성의 꿈이 동시에 드러난다,값싼 약에서 백신까지의 즉시 과제가 회차 안에서 부분 결산된다.,전갑수의 후계와 전태성의 꿈이 동시에 드러난다,D03,high
299,299화,후계자와 가수의 꿈,71534,71735,full,후계자와 가수의 꿈에서 친구의 재능을 살리는 개인적 인정이 어떻게 생기는지 확인한다.,제약 승계 문제를 정리하는 한편 전태성이 가수가 되려는 사실을 알고 지원을 택한다는 과제를 끝까지 자기 편의 구조로 바꾸는 것이다.,제약 승계 문제를 정리하는 한편 전태성이 가수가 되려는 사실을 알고 지원을 택한다,가족 간 비교와 아버지의 반대를 떠안음,가수 꿈을 기업 과제로 바꿀 방법이 필요하다는 기존의 승리를 다음 문제로 뒤집는다.,친구의 재능을 살리는 개인적 인정,capital,친구의 재능을 살리는 개인적 인정이 생기며 결혼 명령과 공중보건·가수의 씨앗의 상태가 한 단계 이동한다.,가수 꿈을 기업 과제로 바꿀 방법이 필요하다,후계자와 가수의 꿈의 즉시 과제가 회차 안에서 부분 결산된다.,가수 꿈을 기업 과제로 바꿀 방법이 필요하다,D03,high
300,300화,문화 산업이라는 답,71736,71971,full,문화 산업이라는 답에서 대산의 엔터테인먼트 진출 명분이 어떻게 생기는지 확인한다.,전태성의 가수 꿈을 미래 콘텐츠 산업과 연결하고 대학 진학을 조건으로 가족 협상을 연다는 과제를 끝까지 자기 편의 구조로 바꾸는 것이다.,전태성의 가수 꿈을 미래 콘텐츠 산업과 연결하고 대학 진학을 조건으로 가족 협상을 연다,친구의 학업·가족 갈등까지 책임져야 함,홍대 밴드의 실력을 직접 검증하러 간다는 기존의 승리를 다음 문제로 뒤집는다.,대산의 엔터테인먼트 진출 명분,ability,대산의 엔터테인먼트 진출 명분이 생기며 결혼 명령과 공중보건·가수의 씨앗의 상태가 한 단계 이동한다.,홍대 밴드의 실력을 직접 검증하러 간다,문화 산업이라는 답의 즉시 과제가 회차 안에서 부분 결산된다.,홍대 밴드의 실력을 직접 검증하러 간다,D03,high
301,301화,종자와 밴드의 동시 발굴,71972,72258,full,종자와 밴드의 동시 발굴에서 제주 농업 사업과 밴드의 데뷔 가능성이 어떻게 생기는지 확인한다.,미국 종자회사와 대학 합작 사업을 밀면서 전태성의 홍대 밴드를 만난다는 과제를 끝까지 자기 편의 구조로 바꾸는 것이다.,미국 종자회사와 대학 합작 사업을 밀면서 전태성의 홍대 밴드를 만난다,농업·교육·음악 세 과제를 병행하는 자원 분산,아버지와 아들의 약속을 문서로 남겨야 한다는 기존의 승리를 다음 문제로 뒤집는다.,제주 농업 사업과 밴드의 데뷔 가능성,family,제주 농업 사업과 밴드의 데뷔 가능성이 생기며 대산엔터테인먼트와 가족의 비교 상처의 상태가 한 단계 이동한다.,아버지와 아들의 약속을 문서로 남겨야 한다,종자와 밴드의 동시 발굴의 즉시 과제가 회차 안에서 부분 결산된다.,아버지와 아들의 약속을 문서로 남겨야 한다,D04,high
302,302화,부자 계약서,72259,72583,full,부자 계약서에서 전태성의 선택권과 가족 약속이 어떻게 생기는지 확인한다.,한국대 경영학과 진학 시 가수 활동을 막지 않는다는 부자 간 계약을 성사시킨다는 과제를 끝까지 자기 편의 구조로 바꾸는 것이다.,한국대 경영학과 진학 시 가수 활동을 막지 않는다는 부자 간 계약을 성사시킨다,전태성이 천재 친구와 비교당해 온 상처가 폭발,지원이 말이 아니라 회사 설립으로 커진다는 기존의 승리를 다음 문제로 뒤집는다.,전태성의 선택권과 가족 약속,company,전태성의 선택권과 가족 약속이 생기며 대산엔터테인먼트와 가족의 비교 상처의 상태가 한 단계 이동한다.,지원이 말이 아니라 회사 설립으로 커진다,부자 계약서의 즉시 과제가 회차 안에서 부분 결산된다.,지원이 말이 아니라 회사 설립으로 커진다,D04,high
303,303화,대산엔터테인먼트 창립,72584,72906,full,대산엔터테인먼트 창립에서 친구의 꿈이 정식 기업 프로젝트로 전환이 어떻게 생기는지 확인한다.,대산엔터테인먼트를 즉석에서 세우고 휘발유를 골드리치로 바꿔 다국어 데뷔를 설계한다는 과제를 끝까지 자기 편의 구조로 바꾸는 것이다.,대산엔터테인먼트를 즉석에서 세우고 휘발유를 골드리치로 바꿔 다국어 데뷔를 설계한다,신생 밴드에 건물·인력·해외 제작비를 선투자,수익 배분과 리더 자격을 정해야 한다는 기존의 승리를 다음 문제로 뒤집는다.,친구의 꿈이 정식 기업 프로젝트로 전환,society,친구의 꿈이 정식 기업 프로젝트로 전환이 생기며 대산엔터테인먼트와 가족의 비교 상처의 상태가 한 단계 이동한다.,수익 배분과 리더 자격을 정해야 한다,대산엔터테인먼트 창립의 즉시 과제가 회차 안에서 부분 결산된다.,수익 배분과 리더 자격을 정해야 한다,D04,high
304,304화,칠 대 삼의 동맹,72907,73164,full,칠 대 삼의 동맹에서 밴드가 납득한 공정한 보상 구조이 어떻게 생기는지 확인한다.,투자 회수 전 7대3 이후 역전하는 계약과 태성의 메인 보컬 지위를 확정한다는 과제를 끝까지 자기 편의 구조로 바꾸는 것이다.,투자 회수 전 7대3 이후 역전하는 계약과 태성의 메인 보컬 지위를 확정한다,흥행 실패 시 투자금과 우정이 함께 손상,스칼릿의 합류가 실력 비교를 촉발한다는 기존의 승리를 다음 문제로 뒤집는다.,밴드가 납득한 공정한 보상 구조,capital,밴드가 납득한 공정한 보상 구조이 생기며 대산엔터테인먼트와 가족의 비교 상처의 상태가 한 단계 이동한다.,스칼릿의 합류가 실력 비교를 촉발한다,칠 대 삼의 동맹의 즉시 과제가 회차 안에서 부분 결산된다.,스칼릿의 합류가 실력 비교를 촉발한다,D04,high
305,305화,노래로 확인한 자리,73165,73536,full,노래로 확인한 자리에서 태성의 자존감과 밴드 내 정당성이 어떻게 생기는지 확인한다.,준수·스칼릿·태성이 함께 노래하고 태성의 우위를 인정하며 결혼 사실을 알린다는 과제를 끝까지 자기 편의 구조로 바꾸는 것이다.,준수·스칼릿·태성이 함께 노래하고 태성의 우위를 인정하며 결혼 사실을 알린다,만능 주인공이 친구보다 못한 분야를 공개 인정,이름에 얽힌 부자 갈등이 터진다는 기존의 승리를 다음 문제로 뒤집는다.,태성의 자존감과 밴드 내 정당성,ability,태성의 자존감과 밴드 내 정당성이 생기며 대산엔터테인먼트와 가족의 비교 상처의 상태가 한 단계 이동한다.,이름에 얽힌 부자 갈등이 터진다,노래로 확인한 자리의 즉시 과제가 회차 안에서 부분 결산된다.,이름에 얽힌 부자 갈등이 터진다,D04,high
306,306화,이름이 만든 상처,73537,73845,full,이름이 만든 상처에서 경쟁 아닌 친구로 관계 재정립이 어떻게 생기는지 확인한다.,태성이 준수를 따라 이름까지 바뀐 사연을 털어놓자 서로 사과하고 준수도 잃은 검사 꿈을 고백한다는 과제를 끝까지 자기 편의 구조로 바꾸는 것이다.,태성이 준수를 따라 이름까지 바뀐 사연을 털어놓자 서로 사과하고 준수도 잃은 검사 꿈을 고백한다,천재 비교가 우정과 정체성에 남긴 오래된 상처,가족들이 결혼과 친모 문제를 한자리에 올린다는 기존의 승리를 다음 문제로 뒤집는다.,경쟁 아닌 친구로 관계 재정립,family,경쟁 아닌 친구로 관계 재정립이 생기며 대산엔터테인먼트와 가족의 비교 상처의 상태가 한 단계 이동한다.,가족들이 결혼과 친모 문제를 한자리에 올린다,이름이 만든 상처의 즉시 과제가 회차 안에서 부분 결산된다.,가족들이 결혼과 친모 문제를 한자리에 올린다,D04,high
307,307화,무릎 꿇은 친모와 날짜,73846,74108,full,무릎 꿇은 친모와 날짜에서 친모가 책임을 인정하고 가족 복귀의 문을 얻음이 어떻게 생기는지 확인한다.,차보희가 과거 피해자에게 사과하고 태성 부자의 약속과 5월 17일 결혼일이 확정된다는 과제를 끝까지 자기 편의 구조로 바꾸는 것이다.,차보희가 과거 피해자에게 사과하고 태성 부자의 약속과 5월 17일 결혼일이 확정된다,가족의 과거 폭력과 수치가 공개됨,결혼식에서 두 집안을 함께 세울 문제가 남는다는 기존의 승리를 다음 문제로 뒤집는다.,친모가 책임을 인정하고 가족 복귀의 문을 얻음,company,친모가 책임을 인정하고 가족 복귀의 문을 얻음이 생기며 대산엔터테인먼트와 가족의 비교 상처의 상태가 한 단계 이동한다.,결혼식에서 두 집안을 함께 세울 문제가 남는다,무릎 꿇은 친모와 날짜의 즉시 과제가 회차 안에서 부분 결산된다.,결혼식에서 두 집안을 함께 세울 문제가 남는다,D04,high
308,308화,여덟 공주와 콘텐츠 제국,74109,74350,full,여덟 공주와 콘텐츠 제국에서 아버지가 준수의 문화 산업 구상을 공식 인정이 어떻게 생기는지 확인한다.,누나들의 지원 아래 영화·배급·멀티플렉스·스트리밍·홈쇼핑을 묶은 대산 문화 사업 승인을 받는다는 과제를 끝까지 자기 편의 구조로 바꾸는 것이다.,누나들의 지원 아래 영화·배급·멀티플렉스·스트리밍·홈쇼핑을 묶은 대산 문화 사업 승인을 받는다,가족 행사와 거대 신규 사업을 동시에 준비,비밀 결혼식과 친모 초대가 마지막 시험이 된다는 기존의 승리를 다음 문제로 뒤집는다.,아버지가 준수의 문화 산업 구상을 공식 인정,society,아버지가 준수의 문화 산업 구상을 공식 인정이 생기며 대산엔터테인먼트와 가족의 비교 상처의 상태가 한 단계 이동한다.,비밀 결혼식과 친모 초대가 마지막 시험이 된다,여덟 공주와 콘텐츠 제국의 즉시 과제가 회차 안에서 부분 결산된다.,비밀 결혼식과 친모 초대가 마지막 시험이 된다,D04,high
309,309화,결혼식에 들어온 친모,74351,74607,full,결혼식에 들어온 친모에서 사업과 가족 모두가 결혼식을 지지이 어떻게 생기는지 확인한다.,전국 멀티플렉스 계획과 스칼릿의 피처링을 확정하고 차보희를 결혼식에 초대한다는 과제를 끝까지 자기 편의 구조로 바꾸는 것이다.,전국 멀티플렉스 계획과 스칼릿의 피처링을 확정하고 차보희를 결혼식에 초대한다,과거 피해자와 친모가 한 공간에 서는 정서적 위험,준수의 오래된 모계 상처를 닫을 대면이 남는다는 기존의 승리를 다음 문제로 뒤집는다.,사업과 가족 모두가 결혼식을 지지,capital,사업과 가족 모두가 결혼식을 지지이 생기며 비밀 결혼과 모계 화해의 상태가 한 단계 이동한다.,준수의 오래된 모계 상처를 닫을 대면이 남는다,결혼식에 들어온 친모의 즉시 과제가 회차 안에서 부분 결산된다.,준수의 오래된 모계 상처를 닫을 대면이 남는다,D05,high
310,310화,두 번째 막의 혼인,74608,74908,full,두 번째 막의 혼인에서 스칼릿과 부부가 되고 모계 가족을 조건부로 수용이 어떻게 생기는지 확인한다.,비밀 결혼식에서 양가가 화해하고 준수도 차광철·차보희와 과거를 정리한다는 과제를 끝까지 자기 편의 구조로 바꾸는 것이다.,비밀 결혼식에서 양가가 화해하고 준수도 차광철·차보희와 과거를 정리한다,법과 돈으로 해결 못 한 가족 트라우마를 직접 감당,신혼 직후 미국·아프리카의 세계 사업이 열린다는 기존의 승리를 다음 문제로 뒤집는다.,스칼릿과 부부가 되고 모계 가족을 조건부로 수용,ability,스칼릿과 부부가 되고 모계 가족을 조건부로 수용이 생기며 비밀 결혼과 모계 화해의 상태가 한 단계 이동한다.,신혼 직후 미국·아프리카의 세계 사업이 열린다,두 번째 막의 혼인의 즉시 과제가 회차 안에서 부분 결산된다.,신혼 직후 미국·아프리카의 세계 사업이 열린다,D05,high
311,311화,결혼 영상에서 콘텐츠 제국으로,74909,75175,full,결혼 영상에서 콘텐츠 제국으로에서 가족 인정이 플랫폼의 사회적 관심으로 환전이 어떻게 생기는지 확인한다.,마이튜브 첫 영상으로 결혼식을 공개하고 넷플릭스·마블 인수와 애플 스마트폰 전쟁을 준비한다는 과제를 끝까지 자기 편의 구조로 바꾸는 것이다.,마이튜브 첫 영상으로 결혼식을 공개하고 넷플릭스·마블 인수와 애플 스마트폰 전쟁을 준비한다,사생활이 전 세계 서비스의 시험 콘텐츠가 됨,대형 인수 자금을 위해 큐브 지분을 팔아야 한다는 기존의 승리를 다음 문제로 뒤집는다.,가족 인정이 플랫폼의 사회적 관심으로 환전,family,가족 인정이 플랫폼의 사회적 관심으로 환전이 생기며 미국 콘텐츠 제국과 아프리카 진입의 상태가 한 단계 이동한다.,대형 인수 자금을 위해 큐브 지분을 팔아야 한다,결혼 영상에서 콘텐츠 제국으로의 즉시 과제가 회차 안에서 부분 결산된다.,대형 인수 자금을 위해 큐브 지분을 팔아야 한다,D06,high
312,312화,큐브 지분을 판 출정,75176,75408,full,큐브 지분을 판 출정에서 애플 인수와 아프리카 진출을 감당할 현금이 어떻게 생기는지 확인한다.,애플·아마존 연합에 맞서 큐브 24%를 매각하고 아프리카 투자 자금을 만든다는 과제를 끝까지 자기 편의 구조로 바꾸는 것이다.,애플·아마존 연합에 맞서 큐브 24%를 매각하고 아프리카 투자 자금을 만든다,지배력 일부와 미래 상승분을 포기,남아공 정부와 약값·자원권 협상이 시작된다는 기존의 승리를 다음 문제로 뒤집는다.,애플 인수와 아프리카 진출을 감당할 현금,company,애플 인수와 아프리카 진출을 감당할 현금이 생기며 미국 콘텐츠 제국과 아프리카 진입의 상태가 한 단계 이동한다.,남아공 정부와 약값·자원권 협상이 시작된다,큐브 지분을 판 출정의 즉시 과제가 회차 안에서 부분 결산된다.,남아공 정부와 약값·자원권 협상이 시작된다,D06,high
313,313화,하루 한 달러의 자원권,75409,75639,full,하루 한 달러의 자원권에서 의약 능력이 광물·항만 권리로 환전이 어떻게 생기는지 확인한다.,남아공 장관들에게 에이즈 약 공급을 내걸고 모든 자원 개발권과 합작사를 요구한다는 과제를 끝까지 자기 편의 구조로 바꾸는 것이다.,남아공 장관들에게 에이즈 약 공급을 내걸고 모든 자원 개발권과 합작사를 요구한다,부패 권력과 거래하며 공공성을 훼손할 위험,실제 약값과 기부 방식이 도덕 시험이 된다는 기존의 승리를 다음 문제로 뒤집는다.,의약 능력이 광물·항만 권리로 환전,society,의약 능력이 광물·항만 권리로 환전이 생기며 미국 콘텐츠 제국과 아프리카 진입의 상태가 한 단계 이동한다.,실제 약값과 기부 방식이 도덕 시험이 된다,하루 한 달러의 자원권의 즉시 과제가 회차 안에서 부분 결산된다.,실제 약값과 기부 방식이 도덕 시험이 된다,D06,high
314,314화,약값과 기부의 두 방식,75640,75886,full,약값과 기부의 두 방식에서 치료 접근성과 농업 자립을 함께 얻을 기반이 어떻게 생기는지 확인한다.,하루 1달러 약과 자원권을 맞바꾸고 스칼릿의 곡물 기부를 구조적 자립 사업으로 확장한다는 과제를 끝까지 자기 편의 구조로 바꾸는 것이다.,하루 1달러 약과 자원권을 맞바꾸고 스칼릿의 곡물 기부를 구조적 자립 사업으로 확장한다,시혜가 의존을 만들 수 있다는 가족 내부 비판,슈퍼 작물로 여러 국가를 묶는 계획이 나온다는 기존의 승리를 다음 문제로 뒤집는다.,치료 접근성과 농업 자립을 함께 얻을 기반,capital,치료 접근성과 농업 자립을 함께 얻을 기반이 생기며 미국 콘텐츠 제국과 아프리카 진입의 상태가 한 단계 이동한다.,슈퍼 작물로 여러 국가를 묶는 계획이 나온다,약값과 기부의 두 방식의 즉시 과제가 회차 안에서 부분 결산된다.,슈퍼 작물로 여러 국가를 묶는 계획이 나온다,D06,high
