sequence,visible_label,title,start_line,end_line,entry_state,reader_promise,protagonist_goal,action,resistance_or_cost,turn_or_reveal,paid_reward,state_change_axis,state_change,ending_hook,closed_loops,opened_loops,arc_id,confidence
113,"113화","재벌가 막둥이는 만능 천재! 113화",27543,27794,"준수가 리버마운틴 투자매니저로 공식 합류했다","아이디어를 지분과 책임으로 나눠 사람을 움직인다","결제·전자상거래 회사를 독립 경영진에게 맡긴다","찰리에게 1억 달러와 지분 20%를 주어 결제 지주사를 맡기고 제프 베조스를 전자상거래 CEO 후보로 받는다","지분을 내줘야 하고 추천 인물이 아이디어를 자기 사업으로 가져갈 수 있다","찰리와 보라스를 붙잡은 채 두 자회사 구조가 구체화된다","경영 능력의 위임","enterprise","리버마운틴이 투자사에서 결제·상거래 플랫폼 그룹으로 진화한다","베조스에게 20% 조건이 통할지 시험한다","자회사 구상","베조스 영입·전자상거래 경쟁","B04",high
114,"114화","재벌가 막둥이는 만능 천재! 114화",27795,28042,"베조스 영입과 국내 정치 변화가 함께 다가온다","정치 예측과 인재 검증을 병렬로 이어 간다","전자상거래 인재를 확보하고 부친 사면 정치 지형을 점검한다","베조스에게 지분 20%를 허용하고 김영준의 3당 합당 승리·강철중 이탈·대한석유 소문을 보고받는다","강철중은 지역 기반을 잃을 수 있고 보라스의 가치는 아직 말뿐이다","김영준 집권 경로가 예측대로 열리며 준수의 정치 채권 가치가 상승한다","정치 예측의 현실화","politics","부친 사면 가능성이 정권 교체 일정과 결합된다","보라스가 제안할 스포츠 사업의 구체 능력","베조스 조건 승인","보라스 검증·대한석유 증거","B04",high
115,"115화","재벌가 막둥이는 만능 천재! 115화",28043,28266,"보라스는 자기 재능을 증명해야 한다","인재를 알아보는 능력이 새 산업으로 환전된다","보라스를 세계 최고 스포츠 에이전트로 만든다","선수 대리 사업 제안을 받아 리버마운틴 스포츠 CEO와 옵션 20%를 주고 알렉스 로드리게스를 목표로 삼는다","최고를 약속한 만큼 성과 책임과 지분 희석을 감수해야 한다","보라스의 야심이 회사의 독립 성장축으로 바뀐다","인재 발굴의 기업화","enterprise","스포츠 관리가 투자 포트폴리오의 새 수익원으로 편입된다","정작 준수 자신의 선악 수치는 볼 수 없다는 윤리 질문","보라스의 직책과 보상","만능성과 도덕성의 충돌","B04",high
116,"116화","재벌가 막둥이는 만능 천재! 116화",28267,28512,"한남철의 부성 선택과 준수의 직업 정체성이 미결이다","사업 성공만으로는 좋은 사람이 되지 못한다는 비용을 제시한다","생모 가족의 진실을 확인하고 검사라는 꿈을 붙든다","장우혁이 한남철에게 나이트클럽과 결혼을 제안하고 준수는 스포츠 유망주 선정을 마무리한다","한남철은 보희와 혜원을 사랑하지 않고 감시를 견디지 못한다","한남철이 장우혁의 사랑을 지적하고 준수는 돈 많은 검사로 남겠다고 재확인한다","자기 정체성과 가족 재편","ethics","만능 사업가의 성공에 검사라는 도덕적 제동 장치가 붙는다","귀국길에 러시아 붕괴라는 더 큰 국가 거래를 구상한다","한남철의 진심 확인","장우혁·생모 결합 가능성·불곰 사업","B04",high
117,"117화","재벌가 막둥이는 만능 천재! 117화",28513,28735,"소련 붕괴로 한국의 14억7천만 달러 차관이 부실화됐다","국가 손실을 무기·인맥·기업 기회로 바꾸는 거대 판","러시아 채권을 회수하고 군사 기술 네트워크를 선점한다","현물 무기 상환과 2억 달러 로비 자회사로 불곰 사업을 설계한다","러시아 정치 혼란과 무기 거래의 외교·안보 위험이 크다","쓸모없는 채권이 방산 기술·정부 신뢰·러시아 인맥의 묶음 기회로 뒤집힌다","국가 규모 거래 진입","politics","준수의 사업 범위가 민간 투자에서 국가 안보 중개로 확장된다","귀국 후 가족과 정부가 이 판을 받아들일지 시험한다","소련 차관 손실 인식","불곰 사업·러시아 로비 법인","B05",high
118,"118화","재벌가 막둥이는 만능 천재! 118화",28736,28997,"준수가 장기 해외 생활 뒤 귀국한다","두 어머니와 새 가족을 현실의 한 장면에 놓는다","법적 가족과 생모 가족을 모두 지키며 국내 판에 복귀한다","김포에서 큰어머니·가족의 환대를 받고 멀리서 지켜보는 생모·혜원·장우혁을 확인한다","두 가족은 한자리에서 자연스럽게 만날 수 없고 장두칠의 과한 선행도 부담이 된다","큰어머니가 먼저 생모 방문을 권하고 김영준이 준수의 학력·의대 진학을 추적해 면담을 원한다","가족 인정과 정치적 위상","family","생모는 숨은 경쟁자가 아니라 큰어머니가 용인한 가족으로 이동한다","교도소 면회길에 강정우 사건과 김영준 호출이 겹친다","귀국과 가족 재회","강정우 채무·대통령 면담","B05",high
119,"119화","재벌가 막둥이는 만능 천재! 119화",28998,29245,"장두칠은 강정우 사건 문서를 들고 있다","선의를 법적 해결과 정치 증거 수집으로 전환한다","강정우를 돕고 대한석유 비리 증언을 확보한다","장두칠의 부탁을 받고 김 실장의 전직 장관 접촉·장우혁 감정을 점검한다","보험 채무 구조는 복잡하고 전직 장관은 권력 보복을 두려워한다","장두칠의 선악 수치가 88 대 12로 올라가며 강정우가 사고 가해자의 아들임이 드러난다","타인의 선행이 준수의 책임으로 이전","relationship","준수는 장두칠의 도덕적 빚을 자기 사건으로 받아들인다","7세 강정우가 7천만 원 채무를 진 경위","강정우 정체 확인","보험 구상권 해결·대한석유 증거","B05",high
120,"120화","재벌가 막둥이는 만능 천재! 120화",29246,29529,"강정우는 사망한 오토바이 운전자의 상속인이다","가해자의 아이도 보호하는 정의와 부자 화해를 함께 보상한다","정우의 부당한 채무를 해결하고 부친의 미래 역할을 확정한다","사고 보험 구조를 듣고 교도소에서 허상도와 서로의 자랑스러움을 확인하며 아버지를 대산 회장으로 지명한다","준수는 의대·검사·기업을 병행해야 하고 허상도는 수감 중이다","부자는 서로의 등을 보고 살겠다고 약속하고 허상도는 출소 후 그룹을 맡는다","부자 신뢰와 승계 역할","family","허상도는 보호받는 부친에서 준수의 기업 실행 책임자로 승격된다","생모와 혜원 방문 뒤 정우 사건을 직접 파고든다","부자 감정 화해","정우 법률 구조·대산 회장 취임","B05",high
121,"121화","재벌가 막둥이는 만능 천재! 121화",29530,29768,"준수는 생모와 이부동생을 처음 가까이 만난다","가족 수용 뒤 제도적 약자를 직접 돕는 전환","혜원을 가족으로 받아들이고 강정우 사건의 실무자를 구한다","꽃집에서 장우혁의 돌봄과 혜원을 확인하고 희망생명에서 약한 신참 조진철을 변호사로 골라낸다","조진철은 말재주와 경력이 부족하고 보험사는 사망자가 상습 사기범이라고 맞선다","혜원이 준수의 동생으로 인정되고 사건이 단순 동정이 아닌 보험사기 상속 문제로 바뀐다","가족 확장과 법률 과제 구체화","family","준수의 보호 대상이 생모 가족에서 정우 같은 사회적 약자로 넓어진다","사기범의 죄를 아이가 갚아야 하는지 법정 싸움이 열린다","혜원 첫 대면","희망생명 구상권 소송","B05",high
122,"122화","재벌가 막둥이는 만능 천재! 122화",29769,30028,"보험사는 강정우에게 7천만 원을 청구한다","악인이 없는 구조적 부당함을 법으로 깨는 과정","정우의 책임을 최소화하고 선례를 만든다","보험사와 협상해 4천만 원·미래 소득 5% 제안을 거부하고 사법 네트워크 활용을 결심한다","보험사 임직원도 피해와 규정을 근거로 분노하며 쉬운 악역이 아니다","문제의 핵심이 개인 악의가 아니라 상속·구상권 제도임이 확인된다","사건의 법정 의제화","institution","준수는 돈으로 대신 갚는 길이 아니라 판례를 만드는 길을 택한다","동부지법 판사 강경자에게 구조와 여론전을 제안한다","보험사와의 단순 합의","공익 판결·언론 여론전","B06",high
123,"123화","재벌가 막둥이는 만능 천재! 123화",30029,30314,"준수는 판례와 여론을 동시에 만들어야 한다","약한 변호사와 판사를 각자의 강점에 맞게 배치한다","정우 사건을 사회적 선례로 설계한다","조진철에게 부동산 등기 전문이라는 생존로를 주고 강경자 판사에게 7세 최후진술·대한일보 보도를 제안한다","법관 독립과 언론 개입의 경계가 있고 조진철은 법정 화술이 약하다","강경자의 정치 가능성까지 읽어 사건을 법·여론·인재 투자의 삼중 판으로 만든다","법률 네트워크 구축","institution","한 사건이 변호사 생계·판사 명성·아동 보호를 함께 바꾸는 구조가 된다","정우 가족의 숨은 의료비와 2억 원 행방이 드러난다","조진철의 역할 배치","정우 최후진술·강경자 공적 명성","B06",high
124,"124화","재벌가 막둥이는 만능 천재! 124화",30315,30594,"정우의 채무 원인은 아직 도덕적으로 불분명하다","사기범 부친의 돈이 어디에 쓰였는지 밝혀 아이의 존엄을 지킨다","정우 가족의 진실을 확인하고 재판 논리를 완성한다","생모와 별개로 정우를 돕고 할머니에게 2억 원 보험사기 수익의 사용처를 묻는다","정우의 어머니와 누나는 백혈병으로 죽었고 치료비·생계 때문에 부친이 범죄를 택했다","정우가 수치가 아니라 가족을 살리려 한 부친의 복합적 유산을 짊어졌음이 드러난다","도덕 판단의 복합화","ethics","가해자 가족 서사가 탐욕에서 의료 파산의 비극으로 전환된다","정우가 법정에서 어떤 상환 원칙을 말할지 정한다","2억 원 행방 미스터리","정우의 존엄·백혈병 복지 동기","B06",high
125,"125화","재벌가 막둥이는 만능 천재! 125화",30595,30866,"정우는 부친의 범죄와 가족 치료비를 모두 안다","돈 대신 존엄·책임·가족 보상을 묶어 사건을 마감한다","정우가 평생 갚되 착취당하지 않는 판결을 얻는다","정우를 우리 아이로 받아들이고 피해자 같은 사람에게 갚겠다는 진술을 준비시키며 할머니를 혜원 보모로 채용한다","정우는 부친을 부끄러워하지 않으면서도 빚을 외면하지 않아야 한다","보호·일자리·법정 논리가 한 번에 마련되고 준수는 다시 쿠쿠 세계 최초 마케팅으로 전환한다","사회적 보상이 가족·일자리로 환전","social","정우 가족은 구제 대상에서 준수의 생활 공동체로 편입된다","대산전자 휴대전화·음악기기 기술 과제가 열린다","정우 사건의 도덕 논리","법정 판결·대산전자 신제품","B06",high
126,"126화","재벌가 막둥이는 만능 천재! 126화",30867,31099,"쿠쿠는 시장 진입을 앞두고 이동통신 기술이 부족하다","역설계·특허·신제품 제안으로 전자 능력을 확장한다","휴대전화 기반 기술과 디지털 음악 시장을 선점한다","외산 단말을 사서 분해·역설계하게 하고 쿠쿠 한미 특허와 재기록식 MP3 플레이어를 지시한다","원천기술이 없고 진성제약이 임상을 지연시키며 연구원을 빼간다","가전 성공의 수익이 통신·음악 특허 개발 자금으로 전환된다","기술 포트폴리오 확장","enterprise","대산전자가 모방 기업에서 특허를 선점하는 혁신 기업으로 이동한다","진성제약의 공격에 제약·정치·자본으로 반격해야 한다","쿠쿠 특허 전략","MP3 개발·진성제약 응징","B07",high
127,"127화","재벌가 막둥이는 만능 천재! 127화",31100,31316,"진성제약이 임상 지연과 인력 탈취를 벌인다","재벌 승계 경쟁의 공격을 더 큰 정치·국가 거래로 막는다","대산제약을 보호하고 김영준 정권의 국가 과제로 불곰 사업을 올린다","진성 내부 승계 목적을 파악하고 김영준에게 소련 차관을 무기로 회수하는 방안을 제시한다","대산은 진성보다 규모가 작고 신약 임상은 허가권에 묶여 있다","김영준이 취임 즉시 허상도 사면을 재확약하고 불곰안을 청와대 의제로 받는다","정치 보호막 강화","politics","대산제약의 생존이 차기 정부의 채권 회수 성과와 결합된다","언론을 통해 불곰안과 대한석유 문제를 여론화한다","진성제약 공격 원인","불곰 사업 공론화·허상도 사면","B07",high
128,"128화","재벌가 막둥이는 만능 천재! 128화",31317,31536,"불곰안을 정부와 국민이 납득해야 한다","언론·가족 인맥을 국가 거래의 레버리지로 쓴다","현물 상환의 구체 조건을 여론 의제로 만든다","막내 매형 손광희에게 대산 광고와 맞바꿔 정우 기사·소련 무기 상환 기사를 맡기고 70 대 30 현물·현금안을 제시한다","언론 청탁이라는 윤리 비용과 러시아 무기 품질·수량 불확실성이 있다","T-80U 등 구체 무기 목록이 나오며 공상이 실행 가능한 협상안으로 바뀐다","언론 영향력의 사업화","reputation","준수는 언론을 광고판이 아니라 정책 의제 생성기로 사용한다","희망생명 판결과 러시아 현지 뇌물 협상이 성과를 가른다","불곰안의 추상 구상","정우 보도·러시아 협상","B07",high
129,"129화","재벌가 막둥이는 만능 천재! 129화",31537,31759,"희망생명은 여론 악화로 합의를 원하고 러시아 협상이 시작됐다","국내 정의와 해외 부패 협상을 서로 다른 규칙으로 처리한다","정우 판례는 지키고 러시아 거래는 성사시킨다","보험사 합의를 거부하고 박 대표가 옐친 측근에게 10% 몫과 부품 계약을 제안한다","정우는 장기 소송을 감수하고 러시아 측 20% 수수료라는 큰 비용을 요구한다","준수는 공익 사건에서는 양보하지 않고 국가 거래에서는 현실적 뇌물을 비용으로 계산한다","규칙별 윤리 변주","ethics","같은 만능성이 법정에서는 원칙으로 해외 거래에서는 타협으로 작동한다","대산제약에 1억 달러를 넣어 진성의 공격을 무력화한다","희망생명 조기 합의","러시아 계약·제약 자본 투입","B07",high
130,"130화","재벌가 막둥이는 만능 천재! 130화",31760,31966,"대산제약은 진성의 압박으로 자금·임상이 막혔다","자본과 미래 산업 설계로 적의 공격을 보상으로 뒤집는다","대산제약의 임상과 독립성을 확실히 지킨다","리버마운틴이 1억 달러로 지분 40%를 사고 한미 임상을 1995년까지 재개하며 소비자금융 미래도 설계한다","지분을 크게 내주고 신약 상용화까지 수년을 기다려야 한다","글로벌 자본이 들어오자 진성의 국내 압박 효력이 급감한다","대산제약의 국제 자본화","capital","중소 제약사가 미국 자본과 특허를 등에 업은 글로벌 후보로 바뀐다","진성에 대한 다음 보복과 마산 선거 판이 연결된다","대산제약 자금 위기","진성 응징·마산 선거","B07",high
131,"131화","재벌가 막둥이는 만능 천재! 131화",31967,32214,"강철중은 지역주의 때문에 마산 선거에서 질 가능성이 크다","불법 정보전의 유혹과 정치적 승리 비용을 제시한다","강철중을 당선시키고 진성의 지역 기반을 약화한다","장우혁에게 조성래의 신포동 유흥·비리 자료를 캐게 하고 선거 개입을 숨긴다","검사가 되려는 준수가 불법 조사와 흑색자료를 쓰려는 윤리 모순을 감수한다","조성래 비리의 구체 경로가 잡히며 승리 수단이 생긴다","정치 승리와 윤리 비용","ethics","준수의 선거 개입이 사업 방어를 넘어 괴물이 될 위험으로 변한다","법정 판결과 선거 전략이 각각 공정성 시험을 받는다","진성제약 방어","조성래 폭로 선택","B08",high
132,"132화","재벌가 막둥이는 만능 천재! 132화",32215,32433,"정우의 공개 재판이 열리고 선거 공작은 잠복 중이다","법이 약자를 살리는 구체 판결을 보상한다","정우가 갚을 의지는 지키되 삶을 파괴하지 않는 판결을 얻는다","돼지저금통 최후진술과 여론을 통해 60년 분할·소득 연동 상환 판결을 끌어낸다","보험사의 권리도 완전히 부정할 수 없어 채무 자체는 남는다","판결이 유사 아동 상속 채무의 선례가 되고 대한일보는 소련 차관·대한석유를 공격한다","제도적 승리와 정치 압박","institution","정우 개인 구제가 공적 판례와 정부 압박으로 확대된다","노대우 비자금과 차기 정부의 책임 전가가 본격화된다","정우 구상권 재판","대한석유·노대우 압박","B08",high
