sequence,visible_label,title,start_line,end_line,entry_state,reader_promise,protagonist_goal,action,resistance_or_cost,turn_or_reveal,paid_reward,state_change_axis,state_change,ending_hook,closed_loops,opened_loops,arc_id,confidence
"177","177화","효종 177화","22675","22791","대신들은 대마도 정벌에 합의했지만 칠현은 북벌과 무관한 충동적 전쟁으로 의심한다.","남쪽 전쟁이 북벌 위장·군제 개혁·영토 편입을 한꺼번에 수행하는 설계를 보여 준다.","도현은 도르곤의 의심을 피하며 실전 가능한 군대를 만들고 대마도를 조선 영토로 편입하려 한다.","칠현에게 대마도 원정이 청의 감시를 피할 일석삼조임을 밝히고 비변사를 군사 작전기관으로 축소·직할화해 첫 작전회의를 연다.","청이 군비 확충을 북벌로 간파하면 병자호란을 재연할 수 있고 1만3천 병력 수송에는 전선이 부족하다.","고만정이 경강상인·내상·시전의 대형 선박에 보급을 위탁하자는 방안을 내어 군선 부족을 푼다.","도현이 비변사 사령을 직접 맡고 임경업을 부사령으로 세워 왕이 작전계획을 장악한다.","왕권·조직·전쟁 준비","대마도 원정은 보복전에서 북벌을 가리는 첫 실전과 영토 편입 작전으로 격상된다.","총병 3천을 지휘할 전장 인선과 출정 준비가 남는다.","정벌의 숨은 전략과 비변사 권한 개편이 확정된다.","상륙군 1만·수군 3천의 훈련과 민간 선박 수송 루프가 열린다.","M02","high"
"178","178화","효종 178화","22792","22922","도현은 밤늦게 원정 서류를 검토하고 중전은 직접 흑임자죽을 끓여 그의 피로를 보살핀다.","왕의 사적 관계 보상 뒤 원정 지휘관 선발과 대마도 측 대응을 교차한다.","도현 측은 실전 지휘를 확정하고 대마도 측은 조선 원정 소문을 막부까지 이용해 저지하려 한다.","박영식이 흑치영에게 근위대 총병 3천 지휘를 맡기고 임경업이 총사령관이 된다; 간자 야스다·미야모토가 정보를 소요 요시나리에게 보내고 그는 겐지로 체포와 에도 청원을 명한다.","대규모 동원은 부산포까지 새고 요시나리는 막부군을 들이면 교역 독점권을 빼앗길까 두려워한다.","구로야마는 막부군 대신 이에미쓰 친서를 받아 조선을 위협하자는 우회책을 제시한다.","중전과 도현의 정서적 친밀감, 흑치영의 출전 영광, 임경업의 군부 수장다운 전장 지휘가 지급된다.","관계·군사지위·외교","조선의 지휘체계가 완성되는 동시에 대마도는 왜구 두목과 막부 친서를 방패로 삼는다.","겐지로를 실은 배와 에도 청원선이 각각 대마도를 떠난다.","원정군 핵심 인선이 닫힌다.","대마도 사신 회유와 막부 개입 압박이 열린다.","M02","high"
"179","179화","효종 179화","22923","23026","대마도주는 겐지로를 압송해 원정을 무마하려 하고 송시열도 비용을 이유로 타협을 권한다.","왕이 백성 목숨과 역사적 영유권을 명분 삼아 외교 압박을 깨는 장면을 약속한다.","도현은 왜구 한 명 처형으로 끝내지 않고 대마도 원정을 유지하며 막부의 개입 의지도 꺾으려 한다.","겐지로를 참수·효시하고 대마도 사신을 접견 없이 돌려보낸 뒤 이에미쓰 친서를 든 미무라에게 대마도는 조선 영토라 선언한다.","송시열과 신료들은 병력·물자 손실 및 임진왜란 재연을 우려하고 미무라는 막부 영토 침해라고 반발한다.","도현은 지방 번을 억눌러야 하는 이에미쓰가 변방 대마도 때문에 전면전을 택하지 못한다는 일본 정세를 근거로 전쟁 협박을 되받는다.","박노가 대마도 사신의 책임을 논박하고 조선 조정은 막부에도 원정 의지가 흔들리지 않음을 과시한다.","왕권·외교·전쟁 명분","대마도와 막부의 회유·협박이 모두 실패하고 외교적 후퇴로 돌아갈 길이 닫힌다.","조선 원정군의 실제 출항과 대마도 상륙이 다음 단계로 남는다.","겐지로 신병과 막부 친서를 통한 전쟁 저지 루프가 닫힌다.","대마도 해전·상륙전 및 영토 편입 실행이 열린다.","M02","high"
"180","180화","효종 180화","23027","23158","1646년 5월 원정군과 보급선이 한산도 집결을 앞두고 도성에서 출정식을 연다.","백성 지지가 왕의 명령·군대 사기·실제 원정으로 환전되는 장면을 약속한다.","도현은 임경업에게 보검과 전권을 주어 왜구를 벌하고 대마도를 되찾게 한다.","백마를 타고 출정식에 나가 병사와 백성의 천세를 받고 임경업에게 전장에서 자신을 대신할 보검을 내린다.","송시열·산당은 왕의 높아진 위세 앞에서 위축되고 원정군은 장거리 행군·해상 수송을 감당해야 한다.","대동법·금난전권 폐지·두 반란 승리로 쌓인 백성 신뢰가 자발적 환호와 병사들의 두려움 해소로 드러난다.","원정군은 한산도에서 경상·전라 병력, 상단 보급선, 수군 함대를 합쳐 출항 가능한 전력을 완성한다.","왕권·민심·군사지위","임경업은 왕의 검이라는 상징과 실권을 얻고 백성은 정벌을 자기 승리처럼 응원한다.","막부 지원이 가을에나 온다는 답을 받은 요시나리가 해적까지 모아 해상 결전을 택한다.","출정 준비와 지휘권 수여가 끝난다.","대마도 100여 척 함대와 조선 연합함대의 해전이 열린다.","M03","high"
"181","181화","효종 181화","23159","23299","원정군이 한산도 합동훈련을 마치고 상단 보급선을 가운데 둔 채 대마도로 향한다.","신형 판옥선과 반복 훈련이 수적 열세를 어떻게 압도하는지 보여 준다.","임경업과 최영희는 상륙 전 보급선을 보호하고 요시나리의 함대를 해상에서 제거하려 한다.","보급선을 후방에 세우고 판옥선 60여 척을 일자진으로 펼쳐 사정거리 밖에서 100여 척 세키부네에 일제 포격한다.","적은 수가 많고 접근 후 단병접전을 노리며 조선 수군 병사들도 첫 사격 전까지 극심한 공포를 견딘다.","신형 화포의 긴 사거리·빠른 장전·숙련된 포술이 세키부네의 짧은 포와 얇은 선체를 일방적으로 깨뜨린다.","첫 일제사격부터 적선이 침수·전복되고 조선 병사 억삼도 방패에 박힌 총탄을 견디며 재장전한다.","군사 기술·사기·전황","도현이 투자한 신형 판옥선과 훈련이 추상적 군비가 아니라 실전 우세로 검증된다.","포격을 견딘 요시나리가 도선을 위해 끝까지 접근시키며 근접전 위기를 만든다.","상륙 전 요격 의도와 양 함대 포격전이 성립한다.","학익진·거북선으로 적의 접근을 끊을 전술 루프가 열린다.","M03","high"
"182","182화","효종 182화","23300","23432","세키부네가 포격 피해를 감수하고 판옥선에 붙어 단병접전을 벌이려 한다.","학익진·곡사·거북선 충각이 적의 장점을 봉쇄하는 완승을 지급한다.","최영희는 거리를 유지하면서 적을 포위·집중사격해 대마도 해상전력을 궤멸하려 한다.","후진하며 학익진을 펼치고 궁수 곡사와 십자포화를 가한 뒤 거북선 다섯 척을 투입해 충각과 40문 측면포로 적진을 헤집는다.","격군은 손바닥이 찢어져도 노를 저으며 요시나리는 수적 우세를 믿고 후퇴 기회를 버린 채 최후 돌격을 명한다.","용병 왜구가 먼저 달아나며 혼성 함대가 붕괴하고 어깨에 화살을 맞은 요시나리도 후퇴를 인정한다.","적선 100여 척 중 40척 미만만 탈출한 반면 조선은 침몰 0척, 판옥선 3척 일부 파손으로 조선해협해전을 끝낸다.","전황·군사위신·인명","조선 수군의 신형 전선·화포·훈련이 압도적 승리라는 국가 보상으로 확정되고 대마도 해상 방어는 무너진다.","패잔병 요시나리가 이즈하라로 돌아가 농성을 택한다.","대마도 함대의 해상 요격 루프가 궤멸로 닫힌다.","이즈하라 상륙·가네이시 성 공략이 열린다.","M03","high"
"183","183화","효종 183화","23433","23567","요시나리는 정예와 함대를 잃고 천 명도 안 되는 노인·소년·농민병만으로 가네이시 성을 지켜야 한다.","해전 승리를 실제 영토 진입으로 연결하고 선발대의 실전 감각을 보상한다.","임경업은 이즈하라에 안전하게 상륙해 가네이시 성으로 가는 길과 선착장을 확보하려 한다.","판옥선 다섯 척이 해안을 엄호하고 이관의 선발대 500명이 수색한 뒤 흑치영 총병 3천이 상륙해 방진으로 가베이의 농민병 700명 매복을 받아친다.","가베이는 숲과 근접거리를 이용하지만 흑치영은 새소리가 멎은 낌새로 매복을 알아차리고 총병은 2탄을 쏠 시간이 없다.","삼열 일제사격 한 번에 농민병 절반 이상이 쓰러지고 이관이 호위 무사와 가베이를 연달아 베어 적장을 죽인다.","매복군이 무기를 버리고 투항해 상륙로가 작은 피해로 열린다.","전황·개인지위·군사 숙련","흑치영의 지휘와 이관의 신력이 상륙전 전공으로 축적되고 대마도 측 마지막 야전 예비대가 사라진다.","임경업 본대가 가네이시 성 앞에 도착해 화포 하역을 기다린다.","이즈하라 상륙과 가베이 매복 루프가 조선 승리로 닫힌다.","가네이시 성 항복·공성 선택이 열린다.","M03","high"
"184","184화","효종 184화","23568","23688","가베이가 전사하고 농민병이 투항해 조선 선발대는 가네이시 성 앞까지 전진했다.","지휘관이 공명심보다 병사 생명을 택하고 화포 우세로 성을 굴복시키는 과정을 약속한다.","임경업은 불필요한 희생 없이 천자총통을 전개해 소씨 가문의 항복을 받아내려 한다.","부서진 적을 추격하지 않고 목책 숙영지를 세워 화포 도착을 기다리며, 구로야마는 요시나리에게 지원군 전까지 버틸 전력이 없다고 직언해 백기 사절을 자청한다.","요시나리는 동생 생존에 집착하고 수색대를 내보내려 하며 어린이·노인뿐인 성 수비대도 결사항전을 주장한다.","구로야마가 소씨 가문 단절이라는 현실을 내세워 요시나리의 자존심을 꺾고 협상 시도를 승인받는다.","조선군은 천자총통 10문을 안전하게 전개하고 성 측이 먼저 백기를 들고 나온다.","전쟁 판단·관계·전황","임경업은 서두르지 않는 총사령관으로 입지를 굳히고 대마도 수뇌부는 승리 대신 가문 보존을 목표로 낮춘다.","구로야마가 임경업의 진영에 들어와 항복 조건을 제시한다.","성 앞 교두보와 공성 준비는 완료된다.","대마도주의 신병·영토 귀속을 둘러싼 최종 협상 루프가 열린다.","M03","high"
"185","185화","효종 185화","23689","23837","구로야마는 전쟁보상금과 왜구 단속을 내고 요시나리·가솔 안전을 요구한다.","왕의 영토 편입 명령이 타협 없는 공성전과 봉황기 게양으로 결산되는 보상을 약속한다.","임경업은 소씨 일족과 가신을 모두 압송하고 가네이시 성을 하루 안에 함락하려 한다.","정오까지 전원 투항하라 최후통첩하고 거부되자 천자총통 10문·불화살·궁병·흑치영 총병으로 성벽과 수비대를 제압한 뒤 돌격시킨다.","요시나리와 가신은 막부 지원을 믿고 결사항전하며 민간인·농민병까지 포격과 화재 피해를 입는다.","임경업이 저항 의지가 사라질 때까지 한 시진 넘게 포격한 뒤 흑치영이 요시다와 요시나리를 베어 수뇌를 제거한다.","가네이시 성과 천수각이 당일 함락되고 지붕에 봉황 깃발이 오른다.","영토·전황·왕권·개인지위","소씨 가문의 지배가 사실상 끝나고 조선군이 대마도 통치 중심을 점유한다.","한양의 도현과 백성이 승전보를 받고 막부·청의 반응을 처리해야 한다.","상륙전·공성전·요시나리 저항 루프가 닫힌다.","대마도 영구 귀속·포로 처리·국제 승인 루프가 열린다.","M03","high"
"186","186화","효종 186화","23838","23987","가네이시 성이 함락되고 요시나리가 죽었지만 한양은 아직 결과와 청의 태도를 기다린다.","전장 승리를 백성 자신감·왕권 강화로 지급한 뒤 북벌 시계가 빨라지는 전환을 약속한다.","도현은 승리를 공표하고 청의 경계를 넘지 않으면서 세력 확대를 늦출 공작을 시작하려 한다.","장계를 읽고 방을 붙여 승전보를 알리며 북경에서 돌아온 박노에게 예친왕과 청군 증강을 보고받고 이완에게 뻐꾸기 계획 실행을 명한다.","청은 한양 이북의 신규 주둔·군사시설을 경고하고 만주팔기 외 한족군 수십만을 키우며 양자강 도하를 준비한다.","대마도 승리가 산당 입지를 좁히고 왕당파·백성의 자신감을 키우는 동시에 청의 대륙 통일이 임박해 북벌 준비 시간을 줄인다.","왜선 100여 척 격파와 소씨 징벌 소식에 도성 백성이 천세를 외치고 도현의 왕권이 강해진다.","민심·왕권·외교·비밀공작","남쪽 전쟁의 정치 보상은 확정됐지만 도현의 주목표는 청의 성장 저지로 즉시 북쪽을 향한다.","이완이 발각 시 전면전을 감수하고 뻐꾸기 계획을 실행한다.","원정 승전 공표와 민심 보상 루프가 닫힌다.","청 내부 교란과 대마도 국제 승인이라는 두 루프가 열린다.","M04","high"
"187","187화","효종 187화","23988","24105","조선군은 가네이시 성을 잡았지만 섬 전역 치안·포로·막부 반격을 처리해야 한다.","점령을 행정·구출·명명으로 고정하고 막부가 전면전 대신 담판을 택하게 하는 보상을 약속한다.","임경업은 대마도를 조선 영토로 굳히고 도현은 이에미쓰가 체면을 지킬 협상판을 연다.","소씨 일족·가신을 한양으로 압송하고 노예 조선인 400여 명을 구출하며 포로 2천으로 성을 복구한다; 도현은 대마도를 남해도, 가네이시 성을 고송성으로 개칭한다.","일부 토호·패잔병이 저항하고 막부가 규슈에서 반격할 수 있으며 이에미쓰는 지방 영주의 동요를 막아야 한다.","이에미쓰는 조선군 무력이 예상보다 강하고 대마도는 이미 요새화됐음을 인정해 미무라에게 군사보다 담판을 맡긴다.","임경업은 자신의 호가 성 이름이 되는 최고 명예를 받고 노예 400여 명이 해방된다.","영토·명예·민생·외교","점령지가 남해도·고송성이라는 조선 행정 공간으로 바뀌고 소씨 지배층은 제거된다.","미무라가 다시 대전에 들어와 철군·포로 석방을 요구한다.","섬 전역 장악·포로 압송·조선인 구출 루프가 닫힌다.","막부와 대마도 소유권·무역권을 교환할 협상 루프가 열린다.","M04","high"
"188","188화","효종 188화","24106","24225","미무라는 대마도가 왜국 영토라며 소씨 일족 석방과 조선군 철수를 요구한다.","강경 왕권 뒤에 숨겨 둔 무역·통신사 거래로 영구 영토를 국제적으로 확정한다.","도현은 대마도를 지키되 왜국과 전면전은 피하고 이에미쓰에게 더 매력적인 실리와 체면을 준다.","대전에서 고려 이래 소씨의 조선 관직을 근거로 미무라를 몰아붙인 뒤 박노를 밤에 보내 소씨의 무역 독점권과 통신사 파견을 대마도 승인과 맞바꾸게 한다.","미무라는 연속 실패 시 관직을 잃고 막부는 영주들에게 약해 보일 수 있으며 도현도 왜국 전역과 싸울 군력은 부족하다.","대조선 무역의 곡물·수익과 통신사가 줄 쇼군 정통성이 대마도 반환보다 가치 있는 미끼가 된다.","천황·쇼군이 대마도를 조선 영토로 인정하고 후쿠오카 상관·막부 직영 무역·연내 통신사를 적은 협정서에 직인을 찍는다.","영토·외교·무역·왕권","전쟁은 소씨 멸망과 대마도 영구 귀속으로 끝나고 조선-막부 관계는 새 직영 무역 구조로 바뀐다.","도현이 북벌 자원을 늘릴 철·대륙 정세 문제로 시선을 옮길 조건이 마련된다.","막부의 철군 요구와 대마도 국제 승인 루프가 협정으로 닫힌다.","후쿠오카 상관·통신사·남해도 방비 및 북방 공작이 열린다.","M04","high"
"189","189화","효종 189화","24226","24342","대마도 영유권 협정 뒤 남해도에 군정·동화·생계 기반을 심어야 재점령을 막을 수 있다.","전쟁으로 얻은 영토가 유민의 집·쌀·배와 개선군의 명예로 환전되는 보상을 약속한다.","도현은 남해도를 조선 행정과 주민 생활에 완전히 붙이고 그 기반 위에서 북벌 산업을 시작하려 한다.","관리 40명·판옥선 30척·병력 3천을 배치하고 한글·조선 풍습 교육, 안남미 배급, 유민 2천 이주를 실시한 뒤 임경업 개선식과 도성 잔치를 연다.","원주민과 이주민 반목, 산지 위주 생계, 군정 의존이 남고 개선 잔치·포상에 수만 냥이 든다.","관아가 이주민에게 신분패·쌀 한 섬·가재도구·배를 무상 지원하고 원주민과 동일하게 대우해 생계 협력을 유도한다.","병사·백성이 함께 술과 음식을 먹고 임경업과 원정군은 하사금·명예·민심 환대를 받는다.","민생·영토·군사위신·왕권","남해도는 점령지가 아니라 군정·이주·생계가 작동하는 조선 사회로 바뀌고 원정군은 귀환한다.","도현이 뚝섬에서 중원 잠입 주작단을 배웅하고 유형원에게 대형 제철소를 맡긴다.","대마도 정벌의 국내 개선·정착 보상 루프가 닫힌다.","올빼미 작전과 제물포 제철소라는 북벌 산업 루프가 열린다.","M05","high"
