sequence,visible_label,title,start_line,end_line,entry_state,reader_promise,protagonist_goal,action,resistance_or_cost,turn_or_reveal,paid_reward,state_change_axis,state_change,ending_hook,closed_loops,opened_loops,arc_id,confidence
511,511,식량 카르텔 (1),89364,89522,미국에 도착한 김민재는 농업위성 성공을 확인한 뒤 카길·와이자타 등 곡물기업 대표들을 한자리에 모은다.,연 1천억 달러 구매력을 미끼로 곡물 메이저의 단일대오를 서로 물어뜯는 경쟁으로 바꾸는 약속.,농장 임차와 대량구매 조건을 제시해 태우에 가장 좋은 생산·유통 조건을 내는 기업을 고른다.,카길·와이자타 앞에서 연 1천억 달러 곡물 구매와 농장 임차를 제안한다,ABC 기업들은 시장을 나눠 가진 카르텔이며 태우가 한 곳과 손잡으면 나머지가 공급을 막을 수 있다.,1천억 달러는 세계 곡물기업 순위를 바꿀 금액이라 선택권을 넘겨받은 대표들이 숨긴 탐욕을 드러낸다.,연 1천억 달러 구매·농장 임차 제안이 공식 테이블에 오르고 카길과 와이자타 사이 경쟁이 점화된다.,협상관계·구매력,상대가 한 덩어리 카르텔인 상태에서 태우의 구매금을 두고 경쟁하는 개별 기업들로 갈라진다.,누가 가장 큰 농장·인프라 조건을 내고 태우의 식량망 파트너가 될지가 걸린다.,곡물 메이저 경쟁 유도.,농장 임차 조건 확정과 비테라를 포함한 태우 독자 곡물축 구축.,DCA-N42,0.94
512,512,식량 카르텔 (2),89523,89696,전체 매출의 절반에 가까운 1천억 달러를 놓고 곡물 메이저들이 서로 조건을 높인다.,비테라를 태우 소유 곡물회사로 바꾸고 세계 농업 인프라를 묶는 실물 보상.,비테라 인수를 마치고 농장·창고·항만 임차망을 태우상사의 새 축으로 세운다.,비테라를 태우 곡물회사로 바꾸고 세계 농업 인프라 임차망을 묶는다,기존 메이저가 거래를 방해할 수 있고 식량망만으로는 중국발 반도체 충격을 막을 수 없다.,곡물 영향력만큼 반도체도 세계 경제가 태우 없이 돌지 못할 수준으로 높여야 한다는 다음 독점 목표가 선다.,"비테라 인수와 태우 곡물회사 전환, 세계 농업 인프라 임차 조건이 확정된다.",소유·식량안보,외부 카르텔에 구매를 의존하던 상태에서 태우가 곡물회사와 생산·유통 거점을 직접 가진다.,태우반도체를 대체 불가능한 공급자로 만들 해외 팹·첨단칩 투자가 다음 과제로 열린다.,비테라 소유권과 곡물 메이저 협상.,해외 반도체 생산지도와 AI 시대의 첨단칩 주도권.,DCA-N42,0.94
513,513,식량 카르텔 (3),89697,89854,식량협상을 마친 김민재가 귀국 즉시 한 부회장·천민정·리사·웨이를 소집한다.,중국을 빠져나온 인재와 인도·베트남 공장을 묶어 레거시부터 HBM·GPU까지 생산 주도권을 얻는 약속.,해고된 기술자의 중국행을 막고 동남아 팹과 첨단칩 연구·생산을 배치한다.,중국에서 해고된 기술자를 막고 인도·베트남에 레거시 팹과 HBM·GPU 투자를 배치한다,차량·가전·군수용 구형칩과 AI용 첨단칩은 설비·인재·생산지가 달라 한꺼번에 투자하기 어렵다.,AI가 앞으로 20년의 성장동력이 되며 HBM·GPU를 태우가 독식하면 장기 우위가 가능하다는 방향이 정해진다.,"인도·베트남 레거시 팹과 HBM·GPU 투자안, 중국 해고기술자 차단 방침이 확정된다.",생산능력·인재,국내 생산 중심에서 동남아 레거시 팹과 AI 첨단칩을 함께 가진 다층 생산지도로 바뀐다.,공장에 넣을 ASML 장비를 중국 제재 물량까지 포함해 어떻게 선점할지가 남는다.,해외 팹 배치와 AI칩 장기투자 결정.,ASML EUV·DUV 공급권 확보.,DCA-N42,0.94
514,514,식량 카르텔 (4),89855,90022,해외 팹별 생산품 배분 회의가 두 시간째 이어지고 장비 부족이 공통 병목으로 떠오른다.,중국으로 갈 ASML 장비를 태우가 먼저 받아 반도체 대란 때 국가보다 큰 공급력을 갖는 약속.,ASML 증설과 장비 배분 조건을 협상해 해외 공장에 필요한 EUV 물량을 확보한다.,레거시 공장 물량을 배분한 뒤 ASML을 찾아 EUV 장비 선점 협상에 들어간다,ASML은 독점적 슈퍼 을이고 제한된 장비를 여러 고객에게 나눠야 해 태우 요구를 그대로 받을 이유가 없다.,중국 제재로 비는 장비를 가로채면 반도체 대란 때 태우 영향력이 국가 수준을 넘는다는 승부처가 명확해진다.,레거시 공장 물량 배분을 끝내고 피터슨과의 ASML 증설·공급권 협상에 들어간다.,설비·교섭력,추상적 해외 증설안이 공장별 생산품과 필요한 장비 수량을 정한 실행계획으로 좁혀진다.,피터슨이 증설비 지원을 대가로 기존·신규 EUV의 과반 공급을 내줄지가 걸린다.,해외 팹 생산품 배분.,ASML 증설비 부담과 EUV·DUV 공급비율 계약.,DCA-N42,0.94
515,515,식량 카르텔 (5),90023,90196,김민재가 네덜란드 ASML에서 매출 14조 원의 독점 장비사 피터슨과 마주 앉는다.,증설비를 대신 내고 기존·신규 EUV와 훗날 DUV까지 태우가 우선 배정받는 대형 계약 보상.,ASML의 생산능력을 키워 주는 대신 중국 제재로 빈 장비와 신규 물량 대부분을 확보한다.,ASML 증설비를 대고 기존 EUV 50퍼센트·신규 70퍼센트와 후일 DUV까지 약속받는다,ASML은 공급을 독점하고 있어 굳이 특정 고객에게 과반을 몰아줄 필요가 없다.,태우가 중국 시장을 잃을 구형 DUV의 새 판매처까지 약속하자 피터슨이 웃음을 감추지 못한다.,기존 EUV 50퍼센트·신규 EUV 70퍼센트와 향후 DUV 공급 약속을 받고 증설비 지원을 합의한다.,계약·설비,ASML 장비를 기다리는 구매자에서 증설비를 대고 첨단·구형 장비 배분을 좌우하는 우선고객으로 올라선다.,확보한 장비와 팹을 실제 통신·자율주행·한일 수출규제 대응에 어떻게 연결할지가 열린다.,ASML 장비 공급비율과 증설비 계약.,"해외 팹 건설, 일본 수출규제 전 소재·통신 기반 보강.",DCA-N42,0.94
516,516,동맹 형성 (1),90197,90378,김민재가 네덜란드에서 베트남으로 날아가 은퇴한 김태중의 현지 투자 상황을 살핀다.,당장 손해가 나도 28GHz·스타링크를 깔아 회귀 전의 끊기는 5G를 되풀이하지 않는 기반 보상.,김태중에게 베트남 저점투자를 맡기고 국내 28GHz 통신망·위성 보완망 구축을 강행한다.,베트남의 김태중에게 저점 투자를 맡기고 귀국해 손실을 감수한 28GHz·스타링크 구축을 명령한다,"28GHz는 수익성이 낮고 기지국 비용이 커 통신사가 반대하며, 김태중의 베트남 투자는 고령의 가족에게 위험을 남긴다.",김민재는 수익보다 회귀 전 실패를 반복하지 않는 것이 더 중요하다고 판단한다.,김태중의 베트남 투자 역할과 28GHz·스타링크 구축 명령이 확정된다.,인프라·가족역할,장비와 팹을 사 모은 준비가 손실을 감수한 전국 통신·자율주행 기반 투자로 이어진다.,"구축비 손실을 감수하면서도 5G를 지킬 수 있는지, 일본 충돌이 이 공급망을 얼마나 시험할지가 남는다.",28GHz 유지와 스타링크 보완 결정.,일본 초계기 충돌 이후 소재 비축·금융 역공.,DCA-N42,0.94
517,517,동맹 형성 (2),90379,90540,순방 뒤 밀린 업무를 보던 김민재에게 일본 초계기 갈등 긴급속보가 들어온다.,다가올 일본 수출규제를 소재 2~10배 비축과 관련주 공매도로 되받아치는 약속.,일본 의존 소재를 미리 사들이고 일본 기업 약점을 캐 규제 순간 금융·산업 양쪽에서 역공한다.,일본 초계기 갈등을 계기로 일본 소재를 2~10배 비축하고 관련주 공매도를 준비한다,태우는 합법적 정보수집만 할 수 있고 일본 정부·야쿠자 내부 정보는 공개경로로 잡기 어렵다.,명동의 해외 암흑망이면 야쿠자와 일본 내부정보를 태우보다 먼저 확보할 수 있다는 비대칭 수단이 생긴다.,일본산 소재의 비축 배수가 정해지고 관련주 공매도와 이영한 투입이 승인된다.,재고·정보망,"한일 갈등을 지켜보던 상태에서 실물 재고와 금융 숏, 명동 정보망을 갖춘 선제 대응으로 이동한다.","이영한이 일본 정계·야쿠자에서 어떤 약점을 가져올지, 실제 수출규제가 언제 발동할지가 걸린다.",소재 비축·공매도 방침.,명동의 일본 정보수집과 대체소재 동맹.,DCA-N43,0.94
518,518,동맹 형성 (3),90541,90722,김민재가 낮의 명동에서 이영한을 만나 해외 정보망과 방역업체 인수 진행을 점검한다.,명동·머스크·오용재를 묶어 코로나와 일본 제재를 동시에 버틸 민간 동맹을 만드는 약속.,마스크·음압병동 물량을 늘리고 통신·반도체 기업들이 일본 공격 때 서로 공급을 보장하게 한다.,이영한의 해외망으로 마스크·병동을 늘리고 머스크·오용재를 일본 제재 방어선에 묶는다,각 기업은 불필요한 투자라 여기면 태우의 손을 잡지 않을 수 있고 김민재도 일방적으로 구제할 생각이 없다.,지원은 동맹 참여를 선택한 기업에게만 돌아간다는 조건이 분명해져 협력과 탈락의 선이 그어진다.,"이영한의 해외망 증원과 방역물량 확대, 머스크·오용재를 포함한 방어선 제안이 실행된다.",동맹관계·방역자산,태우 단독 대비에서 명동·삼진·머스크가 조건부로 참여하는 민간 생존연합으로 확대된다.,"어느 기업이 손을 잡고, 일본 포토레지스트를 대체할 해외 업체가 응할지가 남는다.",방역물량 확대와 동맹 참여조건 제시.,"듀폰 현지화, 일본 대북밀수 증거 확보.",DCA-N43,0.94
519,519,동맹 형성 (4),90723,90882,일본 제재 가능성을 곱씹던 오용재가 빈 잔을 만지며 대체소재의 현실성을 묻는다.,듀폰 포토레지스트와 일본 대북밀수 증거를 동시에 확보해 소재·외교 양면에서 일본을 누르는 약속.,듀폰의 한국 생산을 타진하고 강 대위와 일본의 밀수 영상·자금흐름을 모은다.,듀폰 현지화를 타진하고 일본의 대북 밀수 영상·자금 증거를 강 대위와 모은다,일본 정부는 증거 하나로 고개를 숙이지 않고 듀폰도 아직 한국 공장에 투자할 이유가 약하다.,코로나까지 겹치면 일본 정부의 버티기 비용이 급증해 지금 모은 증거와 대체선이 결정타가 될 수 있다.,듀폰 현지화 협상창과 일본 대북밀수 영상·자금 증거가 함께 확보된다.,증거·대체공급망,일본 소재를 비축하는 수세에서 미국 대체업체와 외교 폭로카드를 가진 공세로 바뀐다.,"듀폰이 어떤 지분·투자 조건으로 한국 공장을 세울지, 일본이 실제 배신할 소재기업을 흡수할지가 열린다.",일본 밀수증거 수집과 듀폰 협상 착수.,"듀폰 계약, 일본 소재기업의 한국 이전.",DCA-N43,0.94
520,520,동맹 형성 (5),90883,91041,김민재가 천안 듀폰 한국지사에서 미국 경영진과 EUV 포토레지스트 생산조건을 협상한다.,2천만 달러와 지분 30퍼센트로 일본 밖의 EUV 소재공장을 한국에 세우는 실물 보상.,듀폰의 핵심 공정을 한국에 옮겨 일본 규제 때 즉시 쓸 포토레지스트를 확보한다.,듀폰에 2천만 달러와 지분 30퍼센트로 한국 EUV 포토레지스트 공장을 세운다,초기 투자와 지분을 내줘야 하고 일본 공급망이 유지되면 공장 수익성이 낮을 수 있다.,일본 정부가 자국 기업을 버리는 순간 한국이 손을 내밀면 소재기업까지 통째로 이전시킬 수 있다는 덫이 완성된다.,태우 2천만 달러 투자·듀폰 지분 30퍼센트 조건으로 한국 EUV 포토레지스트 공장이 확정된다.,공장·지분,대체소재가 협상 아이디어에서 한국 내 생산공장과 태우 지분이 있는 실물 자산으로 바뀐다.,일본 정책이 자국 소재기업을 배신할 때 듀폰 공장과 인수카드가 실제로 작동할지가 남는다.,듀폰 현지화 계약.,일본 수출규제 발동과 소재기업 한국 이전.,DCA-N43,0.94
521,521,폭풍 전야 (1),91042,91200,봄이 오고 코로나 폭풍이 가까워지자 김민재가 센트리언 연구진을 직접 찾는다.,당장 손실을 감수한 진단·백신·대형공장이 팬데믹 때 국민과 회사를 살리는 약속.,진단기술·백신 연구와 생산공장을 미리 늘려 발병 순간 물량을 쏟아낸다.,센트리언 진단·백신 연구와 대형 제약공장을 손실을 감수하고 확대한다,수요가 없는 동안 연구비와 공장 유지비가 손실로 남고 성공할 백신도 확정되지 않았다.,팬데믹 대비는 제약만이 아니라 취약한 한국 농업까지 태우가 키울 기회라는 확장 방향이 드러난다.,센트리언 연구·제약공장 증설이 승인되고 연구진에게 선행투자와 지원이 배정된다.,생산능력·방역,예측만 하던 감염병 대비가 진단·백신 연구와 대량생산 설비를 가진 선행 체계로 바뀐다.,"완성된 시설이 실제 코로나에 맞을지, 농업과 중국 보조금까지 어떻게 선점할지가 열린다.",센트리언 증설 결정.,"백신·진단 성과, 식량·농업 강화, 중국 보조금 역이용.",DCA-N43,0.94
522,522,폭풍 전야 (2),91201,91367,중국에서 줄인 사업 뒤에도 합작사와 고위층을 통해 보조금 정보가 계속 흘러온다.,감옥의 이 상무에게 가짜 기술을 쥐여 중국 돈을 빨아오게 하는 복수 겸 자금회수 보상.,이 상무의 욕심으로 중국 각지에 반도체 껍데기 공장을 만들고 정부 보조금을 소진시킨다.,수감된 이 상무에게 가짜·도난 반도체 기술을 건네 중국 보조금 사냥꾼으로 쓴다,이 상무는 김민재를 원망하고 감옥에 있어 직접 접촉하면 조작 흔적과 역공 위험이 생긴다.,진짜 생산에는 쓸모없는 기술도 중국 보조금 심사에는 그럴듯해 보이면 이 상무의 탐욕을 움직일 수 있다.,가짜·도난 기술 USB와 간접 전달경로가 설계되고 이 상무를 보조금 사냥꾼으로 쓰기로 한다.,복수·정보전,수감된 원수가 무력한 상태에서 중국 자금을 갉아먹는 대리도구로 재배치된다.,"이 상무가 미끼를 물고 몇 개의 가짜 팹을 만들지, 중국이 언제 속임수를 눈치챌지가 남는다.",이 상무 활용계획과 가짜 기술 준비.,"USB 전달, 가짜 팹 확산, 중국 보조금 고갈.",DCA-N43,0.94
523,523,폭풍 전야 (3),91368,91543,수감 중에도 죄를 인정하지 않는 이 상무가 몰락을 김민재 탓으로 돌린다.,USB 하나로 이 상무의 탐욕을 깨우고 마스크 200~400퍼센트 증산까지 겹쳐 두 폭풍을 선점하는 약속.,조 사장·박진훈을 통해 가짜기술을 전달하고 방역업체 생산량을 극단적으로 늘린다.,조 사장·박진훈을 거친 USB로 이 상무를 움직이고 마스크 생산을 200~400퍼센트 늘린다,"접촉 경로가 드러나면 배후가 노출되고, 수요 전 증산은 재고·현금 부담을 크게 만든다.",미중 협상 결렬·일본 규제·코로나가 태우에는 태풍이 아니라 이미 준비한 순풍이 될 순서가 확정된다.,USB가 이 상무에게 들어가고 마스크 생산 200~400퍼센트 확대 지시가 집행된다.,작전·재고,가짜기술과 방역업체 인수가 잠재 카드에서 실제 전달·증산 단계로 넘어간다.,미중 협상 결렬이 며칠 안에 터질 때 공매도와 가짜 팹이 얼마나 수익을 낼지가 걸린다.,USB 전달과 마스크 증산.,"미중 협상 결렬 수익, 일본 규제, 코로나 수요 폭발.",DCA-N43,0.94
524,524,폭풍 전야 (4),91544,91711,미중 협상 결렬 속보에 한 부회장이 큰 수익을 예상하며 김민재를 찾아온다.,관세·홍콩시위 하락을 금융수익으로 바꾸고 중국 가짜 팹에 보조금을 빨아들이는 이중 보상.,중국 지수와 관련 자산을 공매도하고 천민정의 반쪽 기술을 전국 가짜 공장에 퍼뜨린다.,미중 협상 결렬·관세·홍콩시위에 맞춰 공매도하고 중국 전역에 가짜 팹을 번식시킨다,시장 반등 위험과 중국의 기술검증이 있으며 가짜기술이 들키면 이 상무를 통한 역추적도 가능하다.,천민정이 실제 생산에는 해롭지만 외관상 그럴듯한 반쪽 기술을 계속 만들어 보조금 사기의 수명을 늘린다.,미중 협상 결렬 공매도 수익이 발생하고 중국 전역에서 가짜 팹 설립·보조금 수령이 늘어난다.,금융수익·산업교란,협상 결렬을 기다리던 포지션이 실제 수익과 중국 산업정책 누수로 전환된다.,"반쪽 기술이 언제 중국 반도체를 퇴보시키며, G20 뒤 일본과의 충돌이 어떻게 시작될지가 남는다.",협상 결렬 하락수익과 가짜 팹 확산.,"중국의 사기 인지, 일본 G20·수출규제 대응.",DCA-N43,0.94
