sequence,visible_label,title,start_line,end_line,entry_state,reader_promise,protagonist_goal,action,resistance_or_cost,turn_or_reveal,paid_reward,state_change_axis,state_change,ending_hook,closed_loops,opened_loops,arc_id,confidence
308,308,재조합 (2),54289,54453,천민정은 바이러스 데이터를 AI로 해석해 일주일 내 후보를 찾겠다고 한다.,보안 인력을 연구팀으로 바꾸고 정치 인맥을 전기차 시범도시로 바꾼다.,IIT·센트리언 공동팀과 경기도 전기차 친화도시를 출범시킨다.,암호학자·교수진을 불러 김장우와 협업시키고 최재석 도지사에게 충전소를 넘어 도시 전체의 정책 실험을 요청한다.,상업성·정확성이 검증되지 않았고 최 도지사는 대선보다 재선에 집중하려 한다.,연구진이 즉시 결합하고 경기도가 위험을 낮춘 단계적 시범도시를 수용한다.,태우의 인재 네트워크와 국민경제당 지방권력이 산업 실험 인프라로 전환된다.,기술·정치·관계,서로 다른 인맥을 목적별 팀으로 재편하는 중간 구축 회차다.,경기도의 충전망을 실제 태우 자산과 연결해야 한다.,AI 바이오 팀 구성,경기도 전기차 시범도시,DCA-N28,0.95
339,339,침묵하다 (3),59487,59656,무상급식 투표율은 26% 미만으로 개표도 못 한다.,보궐판을 양당 자멸과 디도스 증거로 장악한다.,국민경제당 후보를 보호하고 유럽 수익은 1년 안에 철수한다.,천민정에게 선관위 공격용 좀비PC 경로 추적 코드를 맡긴다.,여당이 공격에 성공하면 투표율을 조작할 수 있다.,천민정이 북한 공격 IP를 미끼로 범인의 시험접속을 잡을 계획을 세운다.,정치전은 여론조작에서 범죄증명 덫으로 바뀐다.,정치·기술,정치전은 여론조작에서 범죄증명 덫으로 바뀐다.,"한정훈은 유럽 작전을 1년 안에 청산하라는 지시를 받고, 넘치는 곳간이 공격받기 전에 판에서 일어날 계획을 짠다.",주민투표 실패,선관위 공격 증거·유럽 철수,DCA-N30,0.95
342,342화,혁명의 시작 (1),59974,60147,서울시장 승리 뒤 최재석이 대권 도전을 결심한다.,곳간 수익을 셰일혁명 준비로 옮긴다.,유럽 투자금을 회수하며 저유가 때 셰일사를 살 준비를 한다.,디도스 수사를 확산하고 한정훈에게 유럽 청산·데이비드에게 미국 셰일 인맥 구축을 맡긴다.,셰일 원가는 배럴당 50달러 이상이다.,최재석의 대권 약속과 40달러 이하 셰일 독점 계획이 선다.,태우는 금융수확에서 에너지혁명 선점으로 이동한다.,정치·사업,태우는 금융수확에서 에너지혁명 선점으로 이동한다.,셰일 생산단가가 40달러 아래로 떨어질 기회를 잡기 위해 데이비드가 미국 정유업계 인맥을 미리 쌓는다.,서울시장 승리,최재석 대권·셰일가스,DCA-N31,0.95
355,355,새로운 시작 (4),62160,62331,센트리언은 로보 신약 지분 8%를 얻는다.,금융허브 입주사를 미래 위기 동맹으로 훈련한다.,공동임상과 크림반도 투자 테스트를 시작한다.,서정준의 공동연구를 승인하고 금융사에 러시아 확장·제재 정보를 공개한다.,제약정보 공유와 제재 예측 실패 위험이 있다.,조지만 남아 비밀 프로젝트 자격시험 의도를 이해한다.,"센트리언은 과실을, 태우는 충성 금융사를 얻는다.",기술·관계,"센트리언은 과실을, 태우는 충성 금융사를 얻는다.",조지는 크림반도 정보에 반응한 금융사만 다음 비밀 프로젝트에 참여시키는 테스트임을 알아차린다.,로보 협상,크림반도 테스트·비밀동맹,DCA-N31,0.95
367,367,독사과 (2),64252,64428,회장들은 눈치만 보다가 태우가 나서자 경쟁한다.,현재·샤롯을 사드 부담에 묶는다.,태우 부지를 지키며 미국 혜택만 확보한다.,양산 창고를 미끼로 던지자 현재와 샤롯이 더 좋은 부지를 제시한다.,두 그룹은 중국 보복을 과소평가한다.,미국은 좋은 부지를 얻고 태우는 후보에서 빠진다.,태우는 미중전쟁의 고래가 될 계획을 유지한다.,정치·자산,태우는 미중전쟁의 고래가 될 계획을 유지한다.,김민재는 미중 무역전쟁에서 새우로 버티는 대신 먹이를 삼켜 고래가 되는 길을 택한다.,사드 부지 회피,미중무역전쟁 성장,DCA-N32,0.95
373,373,변덕 (3),65295,65470,데이비드가 베네수엘라·미국 제재 정보를 들고 온다.,연습경기 수익을 석유전쟁 본게임으로 확대한다.,체셔피크 손실을 떠넘기고 산유국 폭락을 먹는다.,러시아 관계는 유지하되 미국을 달래고 한정훈·후쿠다에게 금융타워 전체 작전을 설계시킨다.,유가전쟁은 미국 셰일사도 무너뜨리고 러시아 제재와 충돌한다.,산유국 치킨게임이 체셔피크 저점인수와 수익의 이중 기회로 확정된다.,금융사 전부가 먹어도 남을 새 프로젝트가 열린다.,돈·자원,태우의 위기 수확이 국가 간 에너지전으로 커진다.,한정훈은 양적완화 연습경기보다 훨씬 큰 3차 석유전쟁 타임라인을 후쿠다·데이비드·다이먼과 짜야 한다.,양적완화 작전,석유전쟁·크림반도,DCA-N32,0.95
375,375,변덕 (5),65628,65819,소치올림픽 직후 러시아가 크림반도를 점령한다.,제재·루블 폭락을 먹고 러시아 실물사업을 보호한다.,포지션을 청산하며 러시아와 비밀 협상한다.,루블·주가 하락에 베팅하고 반항 금융사는 내버려둔 뒤 유가자산을 정리하며 러시아 진출 계열사 대책을 세운다.,서방제재 속 러시아 접촉은 미국·유럽 보복을 부를 수 있다.,금융타워는 보너스 잔치를 하고 외국기업 철수 속 태우 공장의 협상가치가 높아진다.,크림반도 테스트가 돈과 충성도 검증에 성공한다.,돈·정치·사업,연습경기 성공이 석유전쟁 동맹을 단단하게 한다.,서방 제재를 어기거나 러시아를 직접 지원한 모양새 없이 비밀 협상을 열 상대와 조건이 필요하다.,크림반도 예측,러시아 비밀협상·석유전쟁,DCA-N32,0.95
381,381,전쟁 그리고 전쟁 (1),66743,66910,유가가 매일 하락하고 천민정은 커넥트 자동번역을 완성한다.,석유수익을 AI·신약·20년 투자로 환류한다.,로보 미끼를 오염시키고 장기 성장재원을 만든다.,천민정에게 훔친 AI의 신약효과를 줄이고 부작용을 늘리게 하며 금융사별 수익을 배분한다.,기술오염의 윤리·법적 위험과 유가 반등 가능성이 있다.,원유 100달러가 붕괴하고 셰일기업 주가가 15% 넘게 빠진다.,태우는 마르지 않는 투자우물을 확보한다.,돈·기술,석유전과 바이오 정보전이 동시에 전쟁으로 명명된다.,마르지 않는 금융 우물을 20년 뒤 태우를 위한 어떤 대규모 투자에 쓸지는 아직 밝히지 않는다.,로보 트로이목마,셰일·해양유전 인수,DCA-N33,0.95
383,383,전쟁 그리고 전쟁 (3),67085,67243,김민재가 오바마의 셰일 SOS를 받으러 간다.,정부가 자금·기업을 모으게 해 인수 갑이 된다.,최소 500억 달러 컨소시엄과 좋은 매물 선별권을 얻는다.,오바마에게 태우 단독 소형인수와 정부주도 대형컨소시엄 두 안을 제시해 후자를 택하게 한다.,외국기업의 에너지 지배 우려와 가격 하락을 더 기다릴 필요가 있다.,오바마가 기업 참여를 설득하고 태우는 인수대상 결정권을 가진다.,태우 존재감이 국빈급 1시간 비공식 독대로 격상된다.,정치·자원,을이 되지 않으려 정부가 먼저 판을 만들게 한다.,오바마와 1시간 넘게 비공식 독대한 사실이 태우그룹의 커진 존재감을 증명한다.,미국 구조요청,500억 달러 컨소시엄·매물선정,DCA-N33,0.95
384,384,전쟁 그리고 전쟁 (4),67244,67404,다이먼은 핀테크 사상최대 수익과 비트코인 성장을 보고한다.,금융수익을 석유 컨소시엄과 가이아나 지분으로 옮긴다.,CNOOC가 가진 유전탐사 지분을 사온다.,핀테크 100~200억 달러 참여를 받고 중국 고위층에게 CNOOC 매각을 선의처럼 제안한다.,중국이 사드 뒤 관계를 끊으면 협상이 불가능해진다.,중국 쪽이 리강과의 친분을 위해 검토에 들어간다.,미국·중국 양쪽 자본을 같은 유전판에 묶을 준비가 된다.,돈·관계·자원,한한령 전 마지막 중국 인맥을 최대 활용한다.,사드 이후 중국 영향력이 줄기 전에 CNOOC 지분과 중국 인맥에서 얻을 수 있는 것을 최대한 거둬야 한다.,핀테크 수익,CNOOC 지분·사드 전 수확,DCA-N33,0.95
390,390,타이밍 (5),68275,68451,저유가로 쉘이 가이아나 탐사권을 포기한다.,남들이 버린 권리를 1달러에 사 반격탄을 만든다.,엑슨모빌과 탐사권을 나누고 유전을 발견한다.,쉘에서 동전던지기로 태우·엑슨 지분을 1달러씩 사고 핀테크 명의 공매도 수익도 챙긴다.,헤스 파산설과 유전탐사 실패 가능성이 있다.,수십조 가치 권리를 1달러에 얻고 엑슨이 탐사에 총력을 약속한다.,태우는 공매도 세력에게 숨긴 초대형 호재를 장전한다.,자원·돈,1달러 거래가 가장 극적인 저점보상이다.,태우와 엑슨모빌은 공매도 반격과 장기 먹거리를 위해 가이아나 유전 탐사에 전력을 걸기로 한다.,쉘 탐사철수,가이아나 발견·헤스 반격,DCA-N33,0.95
392,392,반격 (2),68642,68807,공매도 세력이 헤스·태우상사 150억 달러를 던진다.,발표 직전까지 물량과 배신자를 최대 포획한다.,일주일 내 쌈짓돈까지 공매도로 끌어낸다.,전량을 받아 주가를 고정하고 핀테크 대출설을 흘리며 행동주의 펀드와 타워 배신사를 색출한다.,150억 달러 방어자금과 행동주의 공격 위험이 있다.,배신한 타워 헤지펀드 두 곳이 확인되고 유전 정밀조사가 끝난다.,반격은 가격상승뿐 아니라 카르텔 정화 기회가 된다.,돈·관계,발표 전 마지막 압력이 최고조다.,"금융타워 소속 헤지펀드 두 곳의 배신이 확인되고, 재발을 막을 처단 방식이 남는다.",공매도 물량 흡수,유전발표·배신자 처단,DCA-N33,0.95
400,400,갈취 (5),70054,70215,로보 연구진이 부작용 신약 폐기에 동의한다.,오염시킨 실패작을 미래 비만치료제 원천으로 갈취한다.,연구자료·권리 전부를 덴마크에서 산다.,천민정의 시스템 정보로 선점하고 데이비드가 포섭한 에릭센을 통해 이사회 매각안을 통과시킨다.,수년간 실패한 약이라 가격·가치를 증명하기 어렵다.,에릭센이 로보 이사회가 태우를 속여 손실을 회수한다고 믿게 만들며 신약 매각안과 자신의 협상 담당 지위를 통과시킨다.,태우는 경쟁자보다 먼저 신약 권리를 협상할 독점 창구와 로보 내부의 포섭된 협상 담당자를 얻는다.,기술·정보·돈,트로이목마 장기복선이 신약 권리 취득 완료가 아니라 로보 이사회의 매각 결정과 포섭된 협상창구로 전환된다.,에릭센의 마지막 미소가 태우가 아니라 자신이 속인 로보 이사회를 향했음이 드러난다.,신약 폐기 여부·로보 이사회 매각안,덴마크 가격협상·신약 권리 이전·중국 공매도,DCA-N33,0.95
403,403,잭팟 (3),70590,70762,오용재가 아버지 부탁대로 승계 도움을 청한다.,라이벌을 살려 정권 희생양 방패와 바이오 파트너로 만든다.,분식·뇌물 위험 없이 삼진 지배력을 높인다.,삼진바이오·물산 합병과 평창재단 출연 감액을 제안하고 센트리언 1공장·인슐린 생산권을 교환한다.,정권교체 뒤 분식회계·200억 원 뇌물 수사가 가능하다.,오용재가 공장부지와 추후 보상까지 약속해 거래를 받는다.,"삼진은 승계 길을, 태우는 경쟁그룹 우군과 바이오 생산망을 얻는다.",관계·사업,라이벌 구조가 상호 생존보험으로 바뀐다.,오용재는 공장부지와 함께 김민재가 나중에 청구할 합당한 추가 보상까지 받아들인다.,오희건 부탁,삼진 합병·센트리언 확장,DCA-N34,0.95
413,413,격변의 서막 (3),72299,72490,트럼프가 예고 없이 한국을 찾아 대선불안을 털어놓는다.,미래 미국 우군과 국내 정보전을 동시에 강화한다.,트럼프 자신감을 살리고 총선 여론주도권을 얻는다.,당선 가능성을 재확인하고 강 대위·천민정의 범죄정보망으로 가짜뉴스 없이 양당 악행을 과대포장한다.,트럼프 변덕과 비밀 정치개입 노출 위험이 있다.,트럼프가 김민재 말을 무게 있게 받아들이고 북한 정보전 인력이 작전에 붙는다.,미국 대선·한국 총선 두 여론전이 태우 우군 쪽으로 정렬된다.,정치·정보,개인 격려와 시스템 여론전이 한 축으로 묶인다.,북한 상대 정보전 인력은 가짜뉴스 없이 거대 양당의 악행을 과대 포장해 국민경제당의 총선·대선 승리를 밀기 시작한다.,트럼프 후원,한한령·총선 정보전,DCA-N35,0.95
414,414,격변의 서막 (4),72491,72663,유고빈 FDA 승인이 임박하고 빈 살만이 한국에 온다.,바이오 수확과 사우디 왕위변동을 동시에 확정한다.,유고빈 공장을 늘리고 빈 살만을 왕세자로 올린다.,삼진바이오의 공장 지원을 받고 빈 살만에게 1월 나예프 축출·부패자산 환수 계획을 최종 브리핑한다.,숙청에는 반란·암살 위험이 있고 신약 생산량도 부족하다.,왕실 자금난이 숙청 명분을 강화하고 빈 살만은 실행 의지를 되찾는다.,태우는 글로벌 신약 생산동맹과 사우디 차기권력을 확보한다.,관계·기술·정치,친구로 보내는 마지막 밤이 권력변화의 감정값을 준다.,김민재는 숙청 뒤에는 돌아오지 못할 빈 살만의 옛 모습을 기억하며 그와 밤새 이야기하기로 한다.,유고빈 심사,빈 살만 숙청·공장증설,DCA-N35,0.95
415,415,격변의 서막 (5),72664,72834,유고빈이 FDA 승인을 받고 센트리언 주가가 10% 오른다.,신약·중국폭락 수확을 자율주행 실험으로 재투자한다.,렌터카·화물차에 원격조종·자율주행을 적용한다.,중국 서킷브레이커를 점검하며 사장단회의에서 범캣 AI·자동차 데이터를 렌터카와 협업시킨다.,유고빈 입소문에는 1년이 필요하고 자율주행 안전데이터가 부족하다.,25만 대 렌터카와 미국 화물망이 실험대상이 된다.,바이오 잭팟이 이동기술의 다음 수확 씨앗으로 이어진다.,기술·돈,FDA 보상 뒤 새 제품실험을 즉시 연다.,강 대위의 렌터카와 미국 화물망에 원격조종을 먼저 적용해 안전성을 증명할 실험선이 정해진다.,유고빈 FDA,중국 서킷·자율주행,DCA-N35,0.95
417,417,수확의 시간 (2),73015,73175,중국은 이틀 숨고르기 뒤 10분 만에 다시 5.5% 폭락한다.,최대 1천조 수익을 새 국가산업에 투자한다.,청산을 준비하며 새만금 산업단지를 연다.,태우·핀테크 예상수익 400조를 확인하고 고위층 로비를 유지하며 200조 중 100조를 새 먹거리에 쓰겠다고 한다.,경 단위 청산은 오래 걸리고 새만금 화학단지에 시민단체가 반발한다.,지역주민이 외부단체와 직접 합의하지 않으면 철수한다는 협상구조가 선다.,금융 수확이 지역 산업·정치 대전환 자금으로 바뀐다.,돈·정치·사업,폭락 숫자 뒤 지역갈등이라는 현실비용을 붙인다.,태우의 철수 선언 앞에서 지역 주민들이 외부 시민단체와 어떤 합의를 만들지가 남는다.,중국 2차 폭락,새만금 산업·지역주민과 시민단체의 합의,DCA-N35,0.95
418,418,수확의 시간 (3),73176,73359,태우가 숏커버해도 중국 증시는 계속 떨어진다.,수익 청산과 한국 해운·항만 구조를 결합한다.,현진해운·현재상선과 부산신항을 확보한다.,전세계 매도세를 이용해 청산하고 두 해운사 채권단 차이를 분석해 최재석에게 부산항 공약을 제시한다.,해운사는 대마불사를 믿고 인수비용도 크다.,최재석 측이 해운·항구 정책을 국민경제당 공약으로 만들기로 한다.,태우의 성장동력이 금융수익에서 세계물류 주권으로 이동한다.,돈·사업·정치,중국 수확이 한국 구조조정 기회로 환류된다.,김민재는 해운사와 부산 신항 투자의 본목적이 태우 제품을 세계에 끊김 없이 공급할 물류 주권임을 못 박는다.,중국 수익청산,해운사·부산항 인수,DCA-N35,0.95
420,420,수확의 시간 (5),73525,73689,유고빈 체중감량 입소문이 광고 전부터 터진다.,바이오·해운·부동산 세 수확을 총선 산업정책으로 묶는다.,새만금·부산신항·PF 50조 원을 집행한다.,최재석과 화학단지 안전·해운빅딜을 합의하고 수도권·광역시 PF에 30조 원을 태우·금융타워가 투자한다.,환경단체 반발과 부동산·정치 결탁 비판이 있다.,금융사들이 하루 만에 30조 이상을 채울 자금구조가 완성된다.,국민경제당 과반과 태우 산업기반이 같은 투자로 강화된다.,정치·사업·돈,50조 수치가 총선판을 압도하는 결산이다.,새만금·부산 신항·부동산 PF에 총 50조 원을 넣는 계획이 국민경제당의 과반 의석을 압박한다.,유고빈 초기입소문,총선 50조 정책·PF 미끼,DCA-N35,0.95
