sequence,visible_label,title,start_line,end_line,entry_state,reader_promise,protagonist_goal,action,resistance_or_cost,turn_or_reveal,paid_reward,state_change_axis,state_change,ending_hook,closed_loops,opened_loops,arc_id,confidence
60,60화,흑기사 (2),11025,11199,사우디의 살만은 표트르 대제의 검을 받아 들고도 국왕이 되고 싶은 욕망을 숨긴 채 김민재의 의도를 살핀다,왕실 호의와 다이먼의 구조조정 기술을 결합해 태우중공업 지분을 가진 세 회사를 장악하는 보상,사우디 협력의 씨앗을 심고 태우중공업 지분 보유 계열사 세 곳을 아크만 명의로 인수한다,살만에게 표트르 대제의 검을 주고 귀국해 아크만 명의로 태우 중소계열사 3곳을 적대인수한다,김태중의 순환지분 회사들은 순순히 팔리지 않고 비리 자료를 쓰면 조손 관계가 돌이킬 수 없이 깨질 수 있다,다이먼은 미국 언론과 김태중 비리 자료를 협상 지렛대로 쓸 수 있다고 제안한다,아람코 협력 가능성과 태우중공업 지분을 가진 중소계열사 세 곳의 경영권을 확보한다,왕실동맹·계열사지배,선물 외교가 사우디 협력선으로 이어지고 비밀 매집은 세 계열사의 실제 경영권 취득으로 진전한다,가족을 보호하면서도 비리 자료를 어디까지 써서 남은 지분을 가져올 수 있는가?,살만에게 차르의 검을 전달하고 첫 세 계열사 인수를 마친다,태우중공업 과반 경쟁과 비리 자료 사용의 한계는 남는다,DCA-N04,0.95
61,61화,흑기사 (3),11200,11399,아크만 펀드가 태우중공업 적대적 인수를 공시하고 주주총회를 뒤집자 김태중의 계열사 방어전도 멈춘다,지분 우위와 사우디 5조 원 정유안을 맞바꿔 조선 부채를 그룹 밖으로 떼는 보상,김태중에게 태우중공업의 현실을 인정시키고 조선 대신 정유를 선택하게 만든다,아크만이 태우중공업 36퍼센트를 모아 태우 측 20퍼센트를 앞서자 사우디 5조 정유사 안을 김태중에게 내민다,김태중은 기업 규모를 줄이는 일을 싫어하고 아람코 투자는 당장 집행되는 돈이 아니다,김민재는 SS오일·태우화학·중공업 정유부문의 합작을 제시하면서 실제 가능성 속에 시점의 허풍을 섞는다,태우 측을 앞선 36% 지분과 조선 분리안을 논의할 협상 주도권을 확보한다,지배지분·사업선택,몰래 모은 지분이 김태중에게 숨길 카드에서 조선과 정유 중 하나를 선택하게 할 공개 압박으로 바뀐다,김태중이 5조 원 정유안을 믿고 태우조선 분리매각을 허락할 것인가?,아크만의 지분 우위를 확정하고 김태중 앞에 정유 대안을 올린다,사우디 계약서 확인과 조선 분리 승인·매수자는 미결이다,DCA-N04,0.95
62,62화,흑기사 (4),11400,11547,아람코 합작 정유회사라는 미끼 앞에서 김태중은 태우화학과 중공업을 합쳐 정유시장을 잡자는 제안을 저울질한다,사우디 직인 계약서로 허풍을 거래 가능한 사실로 만들고 부채 가득한 조선을 매각 대상으로 확정하는 보상,아람코 계약의 진위를 증명해 태우조선 분할·매각 승인을 받아낸다,사우디 직인 계약서를 보여 태우중공업에서 조선을 떼고 SS오일·태우화학과 정유사를 만들자고 설득한다,"조선의 상징성과 고용, 오강철·하청비리와 막대한 부채가 매각 판단을 무겁게 만든다",사우디 직인이 찍힌 문서를 보자 사장단과 김태중이 정유 합작을 믿고 조선 매각을 김민재에게 맡긴다,태우조선을 중공업에서 떼어 부채·오강철과 함께 팔 수 있는 공식 결정권을 얻는다,계열사분리·매각권,지분을 이용한 압박이 사장단의 정식 분할매각 승인으로 바뀌어 태우조선 부채를 그룹에서 끊을 길이 열린다,다이먼이 태우조선을 얼마에 팔고 부채와 오강철까지 매수자에게 넘길 수 있는가?,아람코 계약의 진위를 입증하고 태우조선 분리 원칙을 승인받는다,실제 매매가격·매수자·노조와 하청비리 처리는 열려 있다,DCA-N04,0.95
63,63화,흑기사 (5),11548,11745,태우증권과 며칠간 협상을 마친 다이먼은 강인식 사무실에서 태우조선 매각 계약서를 김민재에게 내민다,조선 부채를 떼어내고 2조 원 전자 부채의 다음 수술 부위를 숫자로 확인하는 보상,태우조선을 현금화해 그룹 부채를 줄이고 태우전자의 이자 부담을 낮출 다음 거래를 찾는다,다이먼이 태우조선을 1조2천억 원에 사서 자금을 아람코 법인에 묶고 태우전자 2조 부채도 진단한다,매각대금은 아람코 합작법인에 묶이고 태우전자 2조 원 부채는 연 100억 원 이상 이자를 발생시킨다,다이먼의 부채 진단을 들은 김민재가 이번에는 흑자인 휴대폰 사업부를 떼어 팔겠다고 김태중에게 제안한다,태우조선을 1조2천억 원에 매각해 조선 부채를 그룹 밖으로 떼고 전자 부채의 절감 목표를 특정한다,부채분리·현금·다음매각,조선 매각이 완료되자 구조조정의 표적이 적자 계열사에서 성공한 휴대폰 사업부로 옮겨 간다,김태중은 이노폰을 성공시킨 휴대폰 사업부 매각을 받아들일 것인가?,태우조선 매매와 매각대금의 아람코 법인 배치를 끝낸다,태우전자 2조 부채와 휴대폰 사업부의 애플 교환은 새 과제로 열린다,DCA-N04,0.95
64,64화,되팔이 (1),11746,11893,김민재는 태우전자 최고 판매 부서가 된 휴대폰 사업부를 떼어 팔아 부채를 줄이자고 김태중에게 제안한다,현금매각이 아니라 애플 지분·공동브랜드를 받아 장기 기술동맹으로 바꾸는 보상,김태중에게 휴대폰 사업부 매각 검토를 받아내고 태우조선 파업 공작의 증거를 모은다,김태중에게 애플 주식 10% 교환과 공동브랜드 조건을 설명해 매각 검토를 끌어낸 뒤 오강철·하청업체의 태우조선 파업 모의를 감시한다,"김태중의 애착과 성공사업 매각 반대, 오강철의 노조·하청업체 동원이 동시에 가로막는다",강인식은 오강철이 하청업체 사장과 접촉하고 노조 간부가 회동한다는 정황을 보고한다,휴대폰 사업부를 애플 지분과 바꿀 협상안을 공식 검토 대상으로 올린다,가족협상·노사위험·기술지분,조손 설득이 조건부 검토까지 진전하지만 이미 팔린 태우조선에서는 비리 세력이 파업을 준비한다,파업 전에 오강철과 하청업체의 돈·동원 증거를 잡아 정당한 매각 절차를 지킬 수 있는가?,휴대폰 매각의 목적·애플 교환 조건을 김태중에게 설명해 검토선을 연다,"태우조선 파업 증거, 매수자 경쟁, 김태중의 최종 동의는 남아 있다",DCA-N04,0.95
65,65화,되팔이 (2),11894,12073,"오강철이 이끄는 태우조선 파업이 예상보다 일찍 시작되고, 미국 감사업체가 찾은 하청 비리가 그 배경으로 떠오른다",비리 증거로 명분 없는 파업을 끊고 현재·삼진 등 재벌의 경쟁심으로 가격을 올리는 보상,오강철의 하청 비리를 수사기관에 넘기고 복수 매수자가 서로 더 높은 값을 쓰게 만든다,태우조선 파업의 하청비리를 검찰에 넘기고 현진·삼진·현재를 잠재 매수자로 경쟁시킨다,노조가 움직이기 전에 수사해야 하며 현재와 삼진의 경쟁이 실제 인수 제안으로 이어질지는 불확실하다,현재그룹과 삼진그룹이 상대에게 조선을 내주기 싫어한다는 감정이 가장 강한 가격 지렛대로 드러난다,파업을 법적으로 제압할 자료와 태우조선 매각가를 높일 다자 경쟁구도를 확보한다,노사정리·매각경쟁,매각을 막을 파업 공작이 오히려 수사 명분이 되고 단일 매수자 협상이 재벌 간 입찰전으로 바뀐다,오강철을 실제로 제거한 뒤 어느 경쟁자가 태우조선 부채까지 떠안을 것인가?,하청 비리 자료를 넘기고 현재·삼진·현진을 매수 경쟁에 세운다,"오강철 처분과 최종 매수 계약, 애플 휴대폰 협상은 열려 있다",DCA-N04,0.95
66,66화,되팔이 (3),12074,12283,파업 중인 거제 태우조선에서 오강철은 하청업체 검찰수사에 맞서 전관 변호인단을 사장실로 불러들인다,조선 비리 세력을 법으로 떼어내는 한편 조부의 거부를 공식 주주권 승부로 바꾸는 보상,태우조선을 깨끗한 매물로 만들고 김태중에게 휴대폰 사업부의 최종 매각 승인을 요구한다,오강철과 비리 하청업체를 법적으로 제거해 태우조선 매각판을 정리한 뒤 애플 협상을 보고하지만 김태중이 휴대폰 사업부 매각을 끝내 거부한다,노조 후폭풍보다 더 큰 장애물은 그룹 창업자인 김태중의 명시적 반대다,설득이 모두 실패하자 김민재는 회장 허락과 별개로 주주총회에서 매각을 결정하겠다고 선언한다,태우조선을 비리 없이 팔 수 있는 상태와 휴대폰 매각을 표결에 부칠 법적 선택지를 얻는다,법적정리·조손충돌·주주권,오강철의 사적 방해는 닫히지만 휴대폰 매각 갈등은 가족 대화에서 지분을 겨루는 공개 절차로 격상된다,김민재가 우호 의결권을 모아 김태중의 반대표보다 많은 표를 만들 수 있는가?,오강철·비리 하청업체의 매각 방해를 수사와 법적 조치로 제거한다,휴대폰 매각 찬반과 조손 관계의 손상은 주주총회로 넘어간다,DCA-N04,0.95
67,67화,되팔이 (4),12284,12471,김태중이 휴대폰 사업부 매각을 끝내 거부하자 김민재는 회장 허락 없이 주주총회 의결로 넘기겠다고 맞선다,명동·국민연금·은행의 실제 의결권으로 총수의 감정과 독립된 회사 결정을 증명하는 보상,매각 찬성표를 모아 김태중과 같은 투표함 앞에서 공식 지배권을 겨룬다,김태중 허락 없이 주주총회 의결로 휴대폰 사업부를 팔겠다고 맞서고 우호 의결권을 모은다,김태중의 위세가 일반 주주를 압박하고 우호지분을 공개하면 가족 분쟁으로 보일 수 있다,설명 절차를 생략한 투표장에서 김태중이 첫 표를 넣고 김민재가 두 번째로 뒤따르며 대결이 가시화된다,국민연금·명동·은행을 결집해 매각안을 표결로 결정할 수 있는 의결권 블록을 만든다,의결권·가족권력,사적인 반항으로 보이던 매각안이 모든 주주가 지켜보는 공식 찬반투표로 전환된다,개표에서 찬성 30%가 김태중 쪽 반대 25%를 실제로 넘어설 것인가?,우호 의결권 확보와 주주총회 상정을 끝내고 투표를 시작한다,개표 결과·매각 승인·김태중의 독립경영 인정은 아직 나오지 않았다,DCA-N04,0.95
68,68화,실패 (1),12472,12681,휴대폰 사업부 매각 찬반투표가 끝나고 계열사 사장과 주주들은 당당히 시선을 받는 김태중 앞에서 개표를 기다린다,주총 승리와 CES 제품 반응을 함께 받아 매각할 사업부의 값을 세계 무대에서 증명하는 보상,개표로 매각권을 확정하고 CES에서 슬라이드폰·TV·엠피맨의 시장 가능성을 시험한다,국민연금·명동·은행 지분으로 찬성 30% 대 반대 25%를 만들어 매각안을 통과시킨 뒤 CES에 슬라이드폰·가전·엠피맨을 전시하고 스티브에게 엠피맨을 건넨다,조손 갈등의 감정 비용과 아직 검증되지 않은 엠피맨의 높은 가격·적은 저장량이 남는다,스티브가 엠피맨을 직접 들어 보면서 실패한 한국 제품이 애플의 다음 혁신 씨앗으로 바뀔 가능성이 열린다,"휴대폰 사업부 매각 승인과 태우전자 독립경영 원칙, CES의 세계적 관심을 얻는다",주주권·제품검증·조손관계,김태중의 거부가 주총 패배로 끝나고 매각 대상 제품들은 CES 중앙 무대에서 오히려 더 높은 가치를 증명한다,엠피맨을 본 스티브가 애플 이사회에 어떤 인수안과 미래 제품을 제시할 것인가?,주주총회 찬반 결과와 휴대폰 매각의 법적 권한을 확정한다,애플 이사회 승인·교환 조건·엠피맨 기술의 생존은 열려 있다,DCA-N04,0.95
69,69화,실패 (2),12682,12849,"CES 행사장에 클린턴을 비롯한 정재계 인사가 모이고, 김민재는 이들과 거리를 둔 채 데이비드를 따라 주차장 약속으로 향한다",현금이 부족한 애플의 문제를 SAVE 자금으로 막고 지분·브랜드 협상으로 진입하는 보상,애플 이사들에게 휴대폰 사업부 인수의 미래가치를 설명하고 자금 반대를 제거한다,스티브가 태우 휴대폰 사업부 인수안을 애플 이사회에 올리고 김민재가 SAVE에서 공장까지 포함한 인수자금을 대겠다고 약속한다,애플은 10억 달러 부채를 안고 있고 이사진은 컴퓨터 회사가 휴대폰 공장을 사는 위험을 우려한다,SAVE가 인수비 전액을 부담하겠다고 하자 이사회의 가장 큰 현금 반대가 사라진다,애플과 태우가 구체적인 주식 교환·공동브랜드 조건을 협상할 수 있는 승인을 얻는다,글로벌협상·인수금융,허황된 인수안으로 보이던 거래가 SAVE의 자금 보증으로 실행 가능한 이사회 안건이 된다,김민재는 현금 대신 애플 지분과 공동로고를 얼마나 받아낼 수 있는가?,애플의 인수자금 부족 문제를 SAVE 보증으로 해소한다,태우 측 교환 대가·최종 계약·공장과 직원 이전은 미결이다,DCA-N04,0.95
70,70화,실패 (3),12850,13024,부채뿐인 애플을 상대로 김민재는 휴대폰 사업부의 대가를 현금 대신 상호 지분 10%와 공동 로고로 요구한다,당장의 슬라이드폰 이익을 포기하고 애플 10%·구글 49%라는 장기 지분으로 바꾸는 보상,휴대폰 사업부의 대가를 현금이 아니라 세계 IT 지분과 공동브랜드로 확정한다,애플과 주식 10퍼센트 교환·공동로고를 합의하고 SAVE가 인수비를 낸 뒤 구글 49퍼센트를 10억 달러에 산다,매각 협상 중에도 슬라이드폰 주문이 폭주해 넘기는 사업의 기회비용이 계속 커진다,연속 흥행을 본 우성일도 아쉬워하지만 김민재는 더 큰 지분을 위해 현재 이익을 포기하기로 한다,"애플 주식 10%·공동로고, 구글 우호지분 49%와 SAVE가 부담하는 인수 구조를 확보한다",글로벌지분·브랜드·기회비용,국내 최고 휴대폰 사업의 소유권이 애플·구글 지배력과 장기 기술동맹으로 교환된다,슬라이드폰 주문이 폭주하자 우성일은 곧 애플로 넘어갈 휴대폰 사업부가 많이 아깝다고 털어놓는다,애플과 휴대폰 사업부의 주식 교환·공동로고·인수자금 조건을 합의한다,애플로 사업부가 완전히 넘어가기 전 생산 확대와 김민재의 태우전자 사장 이후 역할은 남는다,DCA-N04,0.95
71,71화,실패 (4),13025,13225,김민재는 우성일에게 애플 매각의 큰 그림과 태우전자 사장 승계를 설명한 뒤 500대도 못 판 엠피맨 성적을 듣는다,실패한 MP3 원천팀을 해체하지 않고 애플 제품개발과 음원 유통망으로 옮기는 보상,디지털케이스를 인수해 황영철 팀을 보존하고 태우전자 사장직에서 그룹 기획으로 이동한다,500대도 못 판 엠피맨의 황영철을 구해 디지털케이스를 인수하고 팀을 애플 MP3 개발로 옮긴다,"제품 판매 실패와 음원 부족, 연속 계열사 매각으로 상한 김태중의 마음을 함께 감수해야 한다",김민재는 디지털케이스 100%와 MCA 레코드 인수선을 마련한 뒤 김태중에게 기획실 이동과 세계화를 약속한다,황영철 팀·MP3 기술을 애플 개발로 살리고 전 계열사를 조정할 사장급 기획본부장 역할을 얻는다,기술구제·직책교대·가족화해,태우전자 한 회사의 소유주·사장이던 김민재가 실패 기술을 보존한 채 그룹 전체의 해외 매출을 책임지는 자리로 옮긴다,그룹 기획본부장으로서 첫 세계화 표적을 어느 나라와 어떤 제품으로 잡을 것인가?,"휴대폰 사업부 매각과 디지털케이스 인수, 태우전자 사장직 이양을 닫는다",중국 자동차 진출·MCA 음원권·그룹 인터넷 전환이 새 과제로 열린다,DCA-N04,0.95
