arc_id,arc_name,start_sequence,end_sequence,start_label,end_label,episode_count,main_characters,main_locations,concrete_premise,central_question,promise,pressure_escalation,mid_turn,concrete_payoff,relationship_change,status_or_ability_change,residual_cost,next_arc_bridge,boundary_signals,confidence
DCA-N16B,CL카드·태우카드·외환은행 회수,160,166,160화,166화,7,"김민재, 태우, 다이먼, 애플, 김태중, 기획실장, 스티브, 이영한, 박만덕, 고승택, 강 대위, 이일석","회장실, 부회장실, 청와대, 강 대위 사무실, 태우, 외환은행, CL카드, 명동, 애플, 태우전자",160화 L29002~L29175에서 CL카드 부실을 싸게 인수하려면 현금서비스와 채권 유동성을 먼저 막아야 한다 박만덕과 이영한에게 CL카드 채권·10조 원대 유동성을 설명하고 대출 차단·채권 압박·부실 발급 가속을 맡긴다,"CL카드의 과잉발급을 채권·대출차단으로 무너뜨려 태우카드와 외환은행 인수우위, 가전판매 반등까지 회수할 수 있는가?",명동이 카드사의 돈줄을 끊어 위기를 앞당기는 금융 역공을 보여 준다,성적이 나오기 전 광고비와 정치 후원 거절의 후폭풍이 있다,회귀 지식이 4강 성과의 광고 권리를 싼값에 잠근다,외환은행 인수 우위와 가전 매출 반등을 얻는다,"다이먼은 카드업계 과열을 경고받는 외부 은행가에서 김민재와 함께 CL카드·외환은행을 회수하는 금융동맹으로 복귀하고, 카드 임직원은 새 통제 아래 생존조건을 얻는다.",CL카드·태우카드와 외환은행 지분·결제망이 태우 쪽으로 이동해 카드채 위기를 흡수할 소유구조가 생긴다.,외환은행 최종 계약; 신혼부부 할인 행사,탈락 이력서까지 보름 동안 훑어 A급 다섯 명을 인턴으로 넣고 프로그래밍·알고리즘 S급 천민정을 추적해 술집에서 만난다,① 외환은행 인수우위와 가전매출 반등이 166화에 카드대란 수확으로 남는다. ② 167화 탈락 이력서와 술집의 천민정 추적은 금융사 인수에서 핵심인재 보호·영입으로 질문을 교대한다.,0.96
DCA-N17,천민정 보호와 비트코인·AI·SNS 실전배치,167,176,167화,176화,10,"김민재, 태우, 천민정, 서정준, 강 대위, 서광수, 기획실장, 힌톤, 데이비드, 김태중, 마크, 우성일","부회장실, 회장실, 강 대위 사무실, 태우병원, 태우, 한국, 미국, 태우전자, 검찰, 경기",167화 L30225~L30423에서 태우그룹은 인수와 신사업 확장으로 연간 2만 명 채용이 필요하다 탈락 이력서까지 보름 동안 훑어 A급 다섯 명을 인턴으로 넣고 프로그래밍·알고리즘 S급 천민정을 추적해 술집에서 만난다,천민정의 사채·가족·비행 공포를 해결하고 비트코인·AI·SNS를 실제 담당할 인재와 서광수의 한국형 페이스북 반격을 배치할 수 있는가?,학벌에 가린 천재를 민재가 직접 찾아내는 인재 선점 보상을 건다,선수 계약·취업비자와 천민정의 비행 공포·가족 사채 빚이 각자의 다음 선택을 묶는다,천민정은 100명이 풀지 못한 호환 문제를 며칠 만에 고치고 가장 큰 성과급을 받을 새 일을 요구한다,서광수 영입을 확정하고 옛 개발진 회수와 한국형 페이스북 반격을 시작한다,"김민재는 가난과 검사 아들의 압박을 받던 천민정에게 연봉·가족빚·동생보호를 함께 주고, 천민정은 고용인이 아니라 평생 결과로 보답할 핵심 파트너를 선택한다.",천민정은 태우의 정식 AI 인재와 결정권자가 되고 비트코인·SNS·번역·보안 기술이 실제 사업에 배치된다.,세이월드 개발진 회수·한국형 페이스북 반격; 김태중과 천민정의 첫 단독 식사·직장 상실 두려움,김태중은 과거 결혼 압박을 사과하며 손자 곁에 있어 달라고 말하고 민재는 다이먼에게 실리콘밸리 영업 지원을 약속한 뒤 천민정과 호텔 회의실로 간다,① 서광수 영입과 옛 개발진 회수·SNS 반격이 176화에 인재전의 성과로 확정된다. ② 177화 김태중의 사과와 천민정 곁을 부탁하는 말은 채용관계를 가족 허락과 신뢰 문제로 바꾼다.,0.96
DCA-N18,가족 허락과 페이팔·머스크 기술방패,177,180,177화,180화,4,"김민재, 태우, 천민정, 머스크, 데이비드, 다이먼, 김태중, 힌톤, 애플, 기획실장, 스티브, 피터 틸","강 대위 사무실, 한국, 미국, 태우, SAVE, 중국, 외환은행, 삼진전자, 애플, 러시아",177화 L32081~L32276에서 천민정은 김태중과의 식사에서 직장과 민재 곁을 잃을까 두려워한다 김태중은 과거 결혼 압박을 사과하며 손자 곁에 있어 달라고 말하고 민재는 다이먼에게 실리콘밸리 영업 지원을 약속한 뒤 천민정과 호텔 회의실로 간다,김태중의 가족 허락을 얻은 뒤 페이팔·머스크·힌톤을 기술방패로 묶어 시리와 IIT 한국캠퍼스의 인재공급선을 만들 수 있는가?,회귀 직후 지키려 한 가족이 민재의 새 관계까지 품는 정서적 보상을 준다,페이팔은 적자이고 창업자들은 매각 뒤 흩어지려 하며 머스크는 원치 않은 매각에 화가 나 있다,결제망만 사는 거래가 위튜브 창업자 후보와 전기차·에너지·우주에 집착하는 머스크를 만나는 자리로 확장된다,"영어 90% 이상·한국어 80% 이상·평균 75% 이상의 음성인식과 알람·전화·간단 메시지를 아이폰에서 실제 작동시킨 약인공지능을 확인하고, IIT 한국 캠퍼스로 힌톤팀 교수직·인재공급을 묶을 목표를 세운다. IIT 유치는 아직 계획이다.","김태중은 천민정과 손자의 만남을 허락하고 언론방어까지 자청해 고용관계를 가족 후보로 받아들이며, 머스크·페이팔 팀은 김민재와 상호 기술방패를 맺는다.",천민정은 그룹과 가족 모두의 보호를 받고 페이팔·머스크 지분·기술선이 태우의 결제·우주·차량 기반에 연결된다. 영어 90% 이상·한국어 80% 이상 음성인식은 아이폰에서 작동하고 IIT 한국 캠퍼스는 유치목표로 열린다.,다음 아이폰 음성비서 탑재·상용화; IIT 한국 캠퍼스 정치·교육 협상과 실제 유치,강 대위와 국세청 인맥을 움직여 KS해운 비자금·현금 차량을 추적하고 야당과 검찰에 정보를 흘리게 한다,① 영어 90% 이상·한국어 80% 이상·평균 75%의 음성인식과 아이폰 작동은 180화에 확인되고 IIT 유치는 목표로 남는다. ② 181화 KS해운 비자금 차량 추적은 실리콘밸리 협상에서 국내 불법대선자금 공격으로 장소와 상대를 바꾼다.,0.96
DCA-N18B,KS 불법 대선자금과 세이월드 역공,181,183,181화,183화,3,"김민재, 태우, 서광수, 강 대위, 서문영, 임재범, 애플, 김정빈, 박동희, 기획실장, 살만, 스티브","강 대위 사무실, 부회장실, 국회, 회장실, 검찰, 태우, 한국, CES, 미국, 애플",181화 L32798~L32963에서 여당 후보가 2% 차로 당선되고 야당은 재검표와 재벌 자금 수사를 벼른다 강 대위와 국세청 인맥을 움직여 KS해운 비자금·현금 차량을 추적하고 야당과 검찰에 정보를 흘리게 한다,KS 불법 대선자금을 검찰·야당에 흘려 정권의 공격선을 끊고 세이월드 출신 인력과 틱택톡 공동대표를 태우로 옮길 수 있는가?,돈을 주지 않은 태우가 경쟁 재벌의 불법 자금을 역공 재료로 쓰는 정치 보상을 준다,검찰이 새 정권 눈치를 보면 사건이 축소될 수 있고 세이월드 직원 피해도 남는다,언론과 야당까지 움직이자 검찰이 KS 본사 압수수색에 들어가고 박동희는 경질된다,틱택톡 공동대표 두 명과 세이월드 출신 인력의 이동 선택권을 확보한다,"세이월드와 KS의 정치자금 공모가 드러나며 서광수는 빼앗긴 창업자에서 역공의 증언자로 서고, 김민재·최재석 동맹은 불법 대선자금을 함께 끊는 정치방패로 굳어진다.",KS 불법 대선자금 증거와 세이월드 대응권이 확보돼 통신·정치 카르텔을 수사와 시장에서 동시에 압박할 수 있다.,틱택톡 출시; 태우·애플 비밀제품 공개,태우IT 회의에 게임사 대표들을 불러 채굴 보상·아이템 결제·국경 없는 거래를 제안하고 사용량 제한과 지역락 방어책을 확인한 뒤 샌프란시스코로 간다,① 틱택톡 공동대표 둘과 세이월드 인력의 이동 선택권이 183화에 인재보상으로 남는다. ② 184화 게임사 회의의 비트코인 채굴·아이템결제는 정치자금 역공 뒤 디지털화폐 실전으로 이동한다.,0.96
DCA-N18C,비트코인 게임결제와 WWDC 시리·IoT 시연,184,186,184화,186화,3,"김민재, 스티브, 태우, 애플, 힌톤, 다이먼, 데이비드, 천민정, 구글, 로만, 마크, 할 핀니","태우, 애플, 태우전자, 한국, 구글, CES, 미국, 중국, SAVE, 태우IT",184화 L33295~L33460에서 틱택톡은 출시를 준비하고 비트코인은 개발됐지만 아직 쓸 곳과 가치가 부족하다 태우IT 회의에 게임사 대표들을 불러 채굴 보상·아이템 결제·국경 없는 거래를 제안하고 사용량 제한과 지역락 방어책을 확인한 뒤 샌프란시스코로 간다,비트코인을 게임결제에 넣고 WWDC에서 시리·IoT를 시연해 애플의 무선이어폰·스마트워치 공동개발을 끌어낼 수 있는가?,가상화폐를 게임 거래에 심어 첫 사용처를 만들고 WWDC 무대로 이동한다,초반 관객은 태우가 혁신을 말하는 것을 비웃고 공개 시연 실패 위험도 크다,무선 음성 명령으로 집과 차가 실제 움직이자 냉담하던 개발자들이 함성과 박수를 보낸다,에어팟·스마트워치급 공동개발 의제와 애플의 지원 약속을 얻는다,게임사와 개발자는 비트코인을 투기대상이 아니라 결제도구로 시험하며 김민재를 규제회피자가 아닌 제품실험의 보증인으로 따른다. 애플 무대의 천민정도 공개 기술동료로 인정받는다.,"비트코인 게임결제, WWDC의 시리·IoT 시연과 태우 기술연동이 실제 사용자·개발자 앞에서 검증된다.",무선이어폰·스마트워치 개발; 아이폰 후속 생산,우성일에게 과소 생산계획 책임을 묻고 베트남 공장 확대와 인도 대규모 가전 공장 신설을 검토시킨다,① 에어팟·스마트워치 공동개발 의제와 애플 지원약속이 186화 시연보상으로 열린다. ② 187화 우성일의 생산계획 질책과 인도·베트남 공장 검토는 제품 공개에서 대량생산·교육기지로 전환한다.,0.96
DCA-N19,인도 공장·IIT와 아노르 프리미엄 동맹,187,191,187화,191화,5,"김민재, 태우, 델핀, 애플, 데이비드, 미모안 싱, 델핀 아노르, 우성일, 스티브, 기획실장, 김태중, 로만","부회장실, 회장실, 베트남 공장, 태우, 인도, 한국, 태우전자, 중국, IIT, 애플",187화 L33839~L34048에서 WWDC 시연으로 태우 가전 주문이 폭증했지만 국내 공장은 물량을 대지 못한다 우성일에게 과소 생산계획 책임을 묻고 베트남 공장 확대와 인도 대규모 가전 공장 신설을 검토시킨다,인도 가전공장·IIT 한국캠퍼스와 아노르 명품동맹을 성립시켜 생산·인재·브랜드를 한꺼번에 끌어올릴 수 있는가?,세계적 브랜드 상승을 매출로 확인한 뒤 생산 병목을 해외 공장으로 푼다,교육 자산을 빼앗긴다는 여론과 새 공장 완공 전까지 계속될 품절이 비용이다,한국과 인도의 오래된 인연을 앞세우면 IIT 진출과 대규모 고용을 함께 설명할 수 있다는 명분이 생긴다,유럽 명품 동맹과 깨끗한 경제인·정치인 연합이라는 목표를 함께 얻는다.,인도 정부·IIT와 아노르 브랜드는 김민재를 값싼 생산기지 구매자가 아니라 교육·공장·프리미엄 유통을 함께 내놓는 장기 상대자로 받아들인다.,인도 공장·IIT 인재통로와 아노르 프리미엄 브랜드 입점권이 태우의 생산·교육·소비시장 기반으로 묶인다.,경제정치 연합의 인물·규모·구조,최재석에게 이번 주 안에 후보 약 50명을 추려 보고해 달라고 맡긴다. 강 대위가 보여 준 영상에서는 불량학생 4~5명이 천민정의 동생 머리를 후려치고 식판에 침을 뱉는 장면을 확인한다.,① 유럽 명품동맹과 깨끗한 경제인·정치인 연합목표가 191화에 다음 확장권으로 남는다. ② 192화 최재석 후보선별과 천민정 동생 폭행영상은 해외 생산동맹을 정치방벽·가족보호로 급전환한다.,0.96
DCA-N20,천민우 보호와 국민경제당·원자재 임무,192,199,192화,199화,8,"김민재, 태우, 추영택, 천민우, 천민정, 최재석, 델핀, 김태중, 기획실장, 조영희, 강 대위, 서정준","국회, 부회장실, 강 대위 사무실, 회장실, 태우, 한국, 미국, 검찰, 칠레, 중국",192화 L34777~L34942에서 민재는 국회의원 20명 이상 교섭단체를 출발점으로 경제정당을 만들려 한다 최재석에게 이번 주 안에 후보 약 50명을 추려 보고해 달라고 맡긴다. 강 대위가 보여 준 영상에서는 불량학생 4~5명이 천민정의 동생 머리를 후려치고 식판에 침을 뱉는 장면을 확인한다.,천민정의 동생을 학교·검찰 권력에서 보호하면서 국민경제당 후보망과 원자재 임무를 실제 조직으로 세울 수 있는가?,거대 양당에 끌려가지 않을 정치 방벽을 설계하던 순간 천민정의 동생에게 가해진 구체적 학교폭력이 침입한다.,협력사 배제는 태우에도 공급 비용을 만들고 천민정은 자신의 일 때문에 동생이 더 위험해질까 죄책감을 느낀다,민재는 기업 한 곳보다 천민정의 능력과 신뢰가 훨씬 큰 자산이라고 선을 긋는다,"희토류·리튬·식각가스·불화수소의 매장국·생산업체 조사와 광산 매입계획 담당을 태우상사·태우화학에 확정하고, 국민경제당 정치인 약 40명 영입과 경제공약 선거전략을 확인한다. 공급망 목록·광산 소유권은 아직 미지급이다.","천민우는 숨은 피해학생에서 김민재가 교실에서 안아 공개 보증한 태우 가족이 되고, 최재석은 보호행동과 공급망 임무를 함께 맡는 정치동맹으로 깊어진다.",학폭 증거·정식 학폭위·검찰 윗선 압박이 실행되고 국민경제당 후보선별·원자재 조사까지 담당자가 정해진다.,희토류·리튬 광산 실제 매입; 식각가스·고순도 불화수소 개발; 국민경제당 총선 공약·중도표 검증,투자 제안서를 다시 찾아 김익수를 부회장실로 부른 뒤 국내 서비스만으로는 서버와 저작권 비용을 버티기 어렵고 세계화에는 수백억 원이 든다고 경고한다,"① 학교폭력 증거·공개보호와 정치후보 선별, 원자재 임무가 199화까지 각 담당선을 얻는다. ② 200화 판타지TV 첫 면담은 국내 보호·정치방벽에서 영상플랫폼의 50억 원 합작협상으로 상대를 바꾼다.",0.96
DCA-N20B,판타지TV 50억 합작과 슈퍼볼 영상팀,200,202,200화,202화,3,"김민재, 태우, 김익수, 천민정, 우성일, 데이비드, 애플, 기획실장, 구글, 스티브, 천민우, 채드 헐리","부회장실, 회장실, 태우, 태우전자, 미국, 한국, SAVE, 태우증권, 애플, CES",200화 L36166~L36346에서 프리미엄 가전은 CES에서 주목받고 민재는 슈퍼볼 광고와 개인영상 시장을 준비한다 투자 제안서를 다시 찾아 김익수를 부회장실로 부른 뒤 국내 서비스만으로는 서버와 저작권 비용을 버티기 어렵고 세계화에는 수백억 원이 든다고 경고한다,판타지TV를 50억 원에 독립경영 합작으로 묶고 슈퍼볼 영상팀까지 태우의 글로벌 콘텐츠 공급망으로 만들 수 있는가?,유튜브보다 먼저 움직인 국내 개발자를 만나 세계화의 비용과 선택을 제시한다,김익수는 태우가 자기 기술을 필요로 하지 않는다는 사실과 매각 뒤 정체성 상실을 두려워한다,세계 기업들의 이름을 듣자 김익수가 기획실장이 내민 계약서에 즉시 지장을 찍는다,"태우 광고의 슈퍼볼 송출과 채드·스티브 영입, 영상 공유 서비스의 발상을 얻는다.","김익수는 서버비에 몰린 창업자에서 김민재와 지장을 찍은 합작대표가 되고, 채드 헐리·스티브 첸은 슈퍼볼 무대를 통해 태우 영상팀의 공동 창업자로 붙는다.",50억 원과 애플·구글·아마존 협력조건이 계약되고 판타지TV·글로벌 영상팀의 자금·광고·인력이 생긴다.,영상 플랫폼 출시; 인도 총선·미국 대선 후속,리사 수에게 태우전자 사장·반도체 개발총괄·5배 연봉을 제안한 뒤 답을 기다리며 사우디 왕궁에 프리미엄 가전을 설치하고 무함마드 왕자와 교분을 쌓는다,① 201~202화의 50억 합작제안·영상팀 파이프라인이 플랫폼 거래를 구체화한다. ② 203화 리사 수에게 사장·개발총괄·5배 연봉을 제안하는 장면은 콘텐츠에서 반도체 경영승계로 옮겨 간다.,0.96
DCA-N20C,리사 수 사장 취임과 남미 리튬 권리,203,206,203화,206화,4,"김민재, 태우, 리사, 최재석, 살만, 천민정, 빈 살만, 기획실장, 우성일, 데이비드, 스티브, 애플","국회, 부회장실, 회장실, 태우, 태우전자, 한국, 사우디, 태우IT, 미국, 태우반도체",203화 L36694~L36882에서 위튜브 창업진을 모은 민재는 태우전자와 반도체를 통째로 맡길 수장을 찾는다 리사 수에게 태우전자 사장·반도체 개발총괄·5배 연봉을 제안한 뒤 답을 기다리며 사우디 왕궁에 프리미엄 가전을 설치하고 무함마드 왕자와 교분을 쌓는다,리사 수를 태우전자 사장으로 앉히고 남미 리튬 권리를 확보해 반도체·배터리의 다음 10년을 맡길 수 있는가?,미래 CEO에게 파격 조건을 던지고 사우디 왕가에서 프리미엄 브랜드를 노출한다,탄핵 역풍을 잘못 타면 새 당이 함께 무너지고 남미 광구는 매장량과 정치 위험이 크다,기존 정당이 정쟁에 갇힌 사이 경제·민생 연설이 주목받고 FTA 발효 전 자원 가격차가 열린다,리사 수 영입·취임과 천민정과의 장기 협업축을 확정한다,리사 수는 조직문화 때문에 떠나려던 기술자에서 천민정과 밤새 토론한 뒤 태우전자 사장직·인사전권을 수락하는 공동 기술지휘자가 된다.,"리사 수의 공식 취임·임원교체권, 남미 리튬 광구권과 사우디 판매선이 반도체·배터리의 장기 공급능력으로 붙는다.",태우전자 조직개혁·국민경제당 총선,아마존·구글·애플 CEO가 참여한 경제 대담을 열어 최재석과 나란히 세우고 리사 수에게 퀄컴을 겨눌 팹리스 회사 설립과 투자 재량을 준다,① 리사 수 영입·취임과 천민정 협업축이 206화에 경영권 영수증으로 닫힌다. ② 207화 세계 IT 거물의 국민경제당 공개행사는 기업인재전에서 총선·AI 학습의 정치무대로 넘어간다.,0.96
DCA-N20D,국민경제당 38석과 AI 학습 지급,207,209,207화,209화,3,"김민재, 천민정, 최재석, 태우, 리사, 강 대위, 미모안 싱, 기획실장, 제프리, 스티브, 김태중, 웨이","국회, 부회장실, 회장실, 태우, 한국, 인도, 태우반도체, IIT, 미국, 태우전자",207화 L37419~L37592에서 리사 수가 태우전자 사장으로 출발하고 국민경제당은 17대 총선을 앞둔다 아마존·구글·애플 CEO가 참여한 경제 대담을 열어 최재석과 나란히 세우고 리사 수에게 퀄컴을 겨눌 팹리스 회사 설립과 투자 재량을 준다,세계 IT CEO와 최재석을 한 무대에 세워 국민경제당 38석과 리사 수·천민정의 AI 학습 진전을 함께 얻을 수 있는가?,세계 IT 수장들을 제3당 무대에 세워 경제정당의 실체를 대중에게 보여 준다,제3당은 거대 양당의 조직력에 밀리고 번역 알고리즘도 많은 학습 표본이 필요하다,예상 20석대에서 개표가 진행될수록 당선자가 늘어 전국 모든 권역에 의석을 내는 흐름이 나타난다,국민경제당의 독자 교섭력과 논문 중심의 대규모 AI 학습 진전을 얻는다,"최재석은 김민재의 후원을 받는 무소속에서 국민경제당 38석을 책임지는 전국 정치지도자로 올라서고, AI팀은 논문 2만 건을 함께 학습하는 공개 연구집단이 된다.",국민경제당이 38석과 캐스팅보트를 얻고 번역 AI에는 논문 2만 건 학습자산과 글로벌 IT 공개무대가 지급된다.,리사 수·천민정 협업; 번역 AI; 최재석 독립노선,10년간 10조 원 인도 투자안을 준비하는 한편 다이먼에게 NINA 대출과 저신용 주택담보 사례를 조사하게 한다,① 국민경제당의 독자 교섭력과 논문기반 AI 학습이 209화에 지급된다. ② 210화 NINA 저신용 주택담보 조사와 인도 10조 원 투자안은 선거결산 뒤 미국 부동산붕괴 포착으로 질문을 바꾼다.,0.96
DCA-N20E,NINA 주택붕괴와 은행지분 대물변제,210,211,210화,211화,2,"김민재, 태우, 최재석, 다이먼, 박만덕, 강 대위, 미모안 싱, 기획실장, 우성일, 로만","강 대위 사무실, 부회장실, 회장실, 인도, 한국, 태우, IIT, 태우증권, 미국, SAVE",210화 L37936~L38099에서 국민경제당이 국회 중심축이 되고 인도에서는 미모안 싱 집권 가능성이 높아진다 10년간 10조 원 인도 투자안을 준비하는 한편 다이먼에게 NINA 대출과 저신용 주택담보 사례를 조사하게 한다,NINA 대출과 주택붕괴를 미리 읽어 보험수익과 은행지분 대물변제로 연결할 계약원칙을 세울 수 있는가?,호황을 좇는 투자 대신 미국 주택 광기의 붕괴를 먼저 확인한다,BRIC 호황에 올라타자는 내부 의견과 당장 이익 없는 역베팅 비용이 민재의 판단을 압박한다,소득·재산을 보지 않고 개 이름으로도 대출받는 사례가 확인되어 기억 속 붕괴가 이미 시작됐음을 입증한다,서브프라임 붕괴를 수익·은행 인수로 연결할 계약 원칙을 확정한다,다이먼과 김민재는 미국 주택현장을 함께 보며 낙관론을 공유하는 사이가 아니라 붕괴 뒤 은행지분을 나눌 위험동맹으로 관계를 재확인한다.,NINA 대출·저신용 담보붕괴의 현장증거와 하락보험이 누적되고 보험금 대신 금융회사 지분을 받을 대물변제 원칙이 정해진다.,하락 보험 누적·IIT 정치합의,"IIT 한국 캠퍼스의 한국인 20퍼센트·태우 공채 20퍼센트 확대·빅테크 연구소 유치를 설명해 최재석의 지지를 얻고, 태우자동차의 전기차 투자와 테슬라 경쟁 구도를 점검한다.",① 211화에 서브프라임 붕괴를 수익·은행인수로 바꿀 원칙이 확정된다. ② 212화 IIT 한국인 20%·태우공채 확대와 전기차 점검은 금융붕괴 준비에서 교육·자율주행 데이터로 장을 넘긴다.,0.96
DCA-N20F,IIT 정치경로와 씽크윈 자율주행 데이터,212,215,212화,215화,4,"김민재, 태우, 김태중, 장경준, 최재석, 천민정, 박태수, 이주영, 머스크, 애플, 구글, 데이비드","부회장실, 회장실, 태우 본사, 국회, 청와대, 태우, 한국, IIT, 미국, 태우통신","212화 L38261~L38406에서 인도 쪽 IIT 이전 준비는 끝났지만 한국 정치권의 허가와 여론이 남아 있다 IIT 한국 캠퍼스의 한국인 20퍼센트·태우 공채 20퍼센트 확대·빅테크 연구소 유치를 설명해 최재석의 지지를 얻고, 태우자동차의 전기차 투자와 테슬라 경쟁 구도를 점검한다.",IIT 한국캠퍼스의 정치경로를 열고 씽크윈 내비 기술·데이터를 무료 태우맵과 자율주행 자산으로 바꿀 수 있는가?,한국인 입학·채용·글로벌 연구소라는 구체 조건으로 최재석 한 사람을 납득시킨다,거대 정당은 판결 뒤 말을 바꿀 수 있고 자율주행은 도로 환경을 읽을 지도 데이터가 부족하다,최재석이 중립 조건만으로 양쪽의 협조를 얻었다고 보고하고 천민정은 실시간 정밀 지도가 핵심 병목이라고 짚는다,씽크윈 기술·데이터 독점 사용권과 무료 배포할 모바일 내비 개발 방침을 확보한다,IIT 학생·자동차업계·씽크윈은 태우의 정치후원 대상에서 한국인 입학·채용·데이터 사용권을 맞바꾸는 교육·기술 동맹으로 묶인다.,"IIT 한국인 입학 20%, 태우 공채 확대, 50~60명 자율주행팀과 씽크윈 기술·지도 사용권·무료 내비 개발방침이 확정된다.",태우맵 개발·신사옥 부지,김태중의 소개로 진호균을 만나 아노르 명품 입점·1조5천억 원·한일 샤롯 지분을 제시하고 후계 안정 지원까지 거래 카드로 꺼낸다,① 씽크윈 독점사용권과 무료 모바일 내비 방침이 215화에 확보된다. ② 216화 진호균과의 아노르·1조5천억 원·샤롯지분 거래는 데이터 확보에서 김태중 신사옥 부지전으로 이동한다.,0.96
DCA-N21,김태중 신사옥과 샤롯·한전 부지 카드,216,221,216화,221화,6,"김민재, 태우, 김태중, 진동구, 천민정, 최재석, 장남, 진호균, 로만, 진동오, 이상우, 델핀","회장실, 부회장실, 태우 본사, 한전, 한국, 러시아, 태우, 서울, 중국, 일본",216화 L38906~L39051에서 씽크윈 계약 뒤 김태중은 낡은 본사를 대신할 초고층 신사옥을 원한다 김태중의 소개로 진호균을 만나 아노르 명품 입점·1조5천억 원·한일 샤롯 지분을 제시하고 후계 안정 지원까지 거래 카드로 꺼낸다,샤롯 승계·아노르 입점·한전 이전을 맞바꿔 김태중이 원하는 강남 신사옥 부지와 무료 태우맵의 첫 이용자를 얻을 수 있는가?,할아버지의 오랜 욕심을 받아 강남 노른자위 땅 협상판을 연다,정부·한전은 거대한 사업만으로 서울 본사를 내주지 않을 수 있고 샤롯 승계 개입은 형제 갈등을 키울 위험이 있다,진호균이 둘째 진동구를 후계자로 직접 지목하며 태우가 실적을 만들어 주면 땅을 넘기겠다고 한다,한전 이전의 여야 합의와 실제 작동하는 무료 태우맵·첫 대중 이용자를 얻는다,"김태중의 신사옥 소원은 손자가 토지·승계·러시아 에너지까지 움직여 실현할 가족약속이 되고, 진동구·아노르·한전·여야는 서로 다른 대가를 주고받는 연합이 된다.","샤롯 강남 땅 가계약, 진동구 승계지원·브랜드 입점, 한러 5천억 달러 에너지와 한전 이전 합의, 태우맵 하루 10만 사용자가 지급된다.",한전 부지 매각·택시 데이터,강 대위에게 차봉훈의 횡령·상납 구조를 조사시키고 강인식의 강인운수를 거점으로 코코아택시 앱과 차량 단말기 개발을 시작한다,① 한전 이전의 여야 합의와 작동하는 무료 태우맵이 221화에 실체를 얻는다. ② 222화 차봉훈 횡령·상납 조사와 코코아택시 개발은 부지협상에서 택시 데이터 카르텔 붕괴로 상대를 교체한다.,0.96
DCA-N22,코코아택시·무료 단말기와 차봉훈 카르텔 붕괴,222,226,222화,226화,5,"김민재, 차봉훈, 강 대위, 태우, 차일엽, 김도환, 이석준, 천민정, 기획실장, 최재석, 강인식","강 대위 사무실, 부회장실, 국회, 회장실, 서울, 태우, 검찰, 강인운수, 명동, 한전",222화 L39889~L40044에서 태우맵은 이용자를 모았지만 차봉훈이 서울 택시 데이터 계약을 막는다 강 대위에게 차봉훈의 횡령·상납 구조를 조사시키고 강인식의 강인운수를 거점으로 코코아택시 앱과 차량 단말기 개발을 시작한다,차봉훈의 택시노조 카르텔을 무료 단말기·호출비 없는 코코아택시로 무너뜨리고 IIT·한전 이전까지 실물화할 수 있는가?,기존 콜망을 빌리지 않고 무료 호출망과 직접 택시회사를 만드는 역공을 연다,콜 업체가 영업을 닫고 차봉훈은 파업 불참 기사를 업계에서 쫓아내겠다고 위협한다,승객이 앱으로 바로 택시를 부르면서 콜 업체 봉쇄가 무력화되고 작은 회사들이 카르텔을 이탈한다,호출비 없는 플랫폼 우위·IIT 한국 캠퍼스 공식 허가·한전 이전 여야 합의를 얻는다,"강 대위는 경호책임자에서 강인운수 대표로 독립 역할을 얻고, 서울 기사들은 상납 카르텔 대신 수수료 0원 코코아택시를 공동 생존망으로 선택한다.",차봉훈·차일엽이 구속되고 영신택시가 해체되며 무료 단말기와 서울 기사 80% 이상 가입·IIT 허가가 실제 플랫폼 기반으로 남는다.,한전 부지 매입·IIT 기공,판교 착공식에서 주변 IT 오피스 계획을 세우고 샤롯 가족회의에서 중국 사업을 장남 진동오에게 양보하도록 차남 진동구에게 신호한다,① 호출비 없는 플랫폼 우위와 IIT 허가·한전 이전 합의가 226화에 지급된다. ② 227화 판교 착공과 샤롯 가족회의는 택시전 뒤 강남 쌍부지·초고층 허가전으로 공간을 바꾼다.,0.96
