arc_id,arc_name,start_sequence,end_sequence,start_label,end_label,episode_count,main_characters,main_locations,concrete_premise,central_question,promise,pressure_escalation,mid_turn,concrete_payoff,relationship_change,status_or_ability_change,residual_cost,next_arc_bridge,boundary_signals,confidence
"N204-11","서해 미세먼지 정화와 불법 어선 방어","235","236","ⓚ235화.","ⓚ236화.","2","조도겸; 황연우; 윤경영; 0호기; 중국 관계자; 해경과 불법 어선; 이경수","서해 해저 마법진; 무인도; 한국 상공; 한국 영해; 세운전자","한한령과 중국발 미세먼지에 맞서 서해 전체 정화진을 만들고, 같은 감시·날씨·방어 기반으로 무장 불법 어선까지 자동 차단한다.","외교전으로 풀지 못한 공기와 영해 피해를 국민이 매일 보는 맑은 하늘·안전한 바다로 돌려줄 수 있는가?","환경 설비가 생활 체감과 국가 방어라는 두 공공 보상을 낸다.","연 5조 원 비용, 해저 공사, 중국발 오염 역류의 외교 위험에 이어 240척 불법 어선의 쇠사슬·무장이 해경을 압박한다.","보름 만에 서해 정화진이 활성화돼 미세먼지가 중국으로 되돌아가고 0호기가 위성·해저 골렘으로 불법 어선을 24시간 추적한다.","전국 하늘이 맑아져 윤경영 지지율이 85%를 넘고, 어선 132척 중 32척이 운항 불능이 되어 영해 침범이 꺾인다.","황연우는 국책 환경사업을 실행하는 후계자로, 국민은 대통령과 세운을 하늘로 인정하며 해경은 마법 인프라의 보호를 받는다.","서해 마법진은 오염 정화에서 영해 자동 방어 체계로 확장된다.","중국에 오염을 되돌린 윤리·외교 비용과 사적 국가방어 의존이 남는다.","236화 후반의 휴대폰 발열·소형화 실험이 기존 제품 개선을 넘어 새 8서클 의료 사업을 찾게 한다.","① 235화 장소·상대가 대학 주거에서 서해·중국 국가분쟁으로 바뀐다; ② 미세먼지 정화와 236화 불법 어선 대응은 같은 해역·감시망·중국 상대를 공유한다; ③ 236화 후반 목표가 전자제품과 키메라 장기이식으로 교체되고 237화 병원이 중심 장소가 된다","high"
"N204-12","키메라 심장에서 세계 최초 이종이식 산업까지","237","242","ⓚ237화.","ⓚ242화.","6","조도겸; 가르틴; 0호기; 윤경영; 한서운; 유지현; 첫 이종이식 환자; 칼리안; UAE 왕족; 의료진","세운병원 장기이식센터와 공개 수술실; MRI실; 치과; 의료로봇 실험실; UAE 왕족 VIP실; 광화문","괴물 제작술인 키메라를 거부반응 없는 돼지 심장 이식으로 바꾸고 첫 환자 보행, 투시 MRI·임플란트·자율 의료로봇·왕족 수술을 거쳐 세계 최초 상용 승인까지 만든다.","한 명의 비밀 마법 기적을 의사와 장비가 반복 가능한 의료 산업·법으로 전환할 수 있는가?","환자의 보행과 의사의 인정이 장비 주문·왕족 생환·규제 승인으로 차례로 커진다.","본인 동의 없는 뇌사 환자 실험, 시민단체와 언론, 의료진 과로, 로봇 대체 공포, 죽음 직전 왕족 수술이 압박한다.","첫 환자가 기자들 앞에서 휠체어를 타고 나타난 뒤 보름 만에 걷고, 한서운은 로봇이 자신을 대체하는 대신 자신과 협업해야 한다는 역할을 받아들인다.","칼리안 백부 수술이 성공하고 한서운은 금괴를 거절해 연구기부로 돌리며 의료로봇 20기 수출·환자 집회 끝에 한 달 뒤 세계 최초 이종이식 승인이 난다.","첫 환자는 실험 대상에서 걷는 생존자로, 한서운은 실패 예정 집도의에서 로봇 총괄·왕족을 살린 세계적 의사로, 칼리안은 고객에서 포옹과 반복 확신을 주는 친구로 바뀐다.","키메라 마법은 생명기술로, 세운병원은 단일 수술 성공에서 MRI·치과·자율수술·이종이식 산업 플랫폼으로 확장된다.","마법 은폐, 의료 독점과 로봇 책임, 특혜 승인·장기 윤리 문제는 남는다.","의료로봇 주문이 쌓이는 때 러시아가 유럽 천연가스 가격을 두 배로 올려 국가 에너지 사업이 열린다.","① 237화 목표·장소가 전자 업그레이드에서 병원·이종이식으로 바뀐다; ② 실험·첫 수술·환자 회복·장비·로봇·왕족 수술이 242화 법 승인까지 누적된다; ③ 242화 승인·보상정책 뒤 상대와 장소가 러시아 가스·유럽 발전소로 교체된다","high"
"N204-13","핀란드 마정석 발전소와 사토시의 얼굴","243","246","ⓚ243화.","ⓚ246화.","4","조도겸; 0호기; 젠슨; 핀란드 과학자와 감독관; 조민우; 알버튼; 용병대; 윤경영","유럽 외교관 파티; 핀란드·러시아 국경 발전소; 러시아 벙커; 세운 사무실; 윤경영과의 식당","러시아의 가스값 두 배 압박에 핀란드 원전급 마정석 발전소를 하루 만에 세우고 사보타주를 막는 과정에서 곡물·바이러스·가스 공격의 공통 배후 사토시가 조민우임을 확인한다.","과학으로 설명할 수 없는 에너지원을 실물 출력·안전으로 인정시키고 이를 파괴하려는 배후의 정체까지 잡을 수 있는가?","무손상 발전소 실증이 유럽 진입과 국내 승인, 숨은 원수의 얼굴이라는 이중 보상을 낸다.","핀란드 과학자의 불신, 전력망 공사와 안전 검증, 러시아 훈련 용병 100명의 폭파·직원 학살 위장이 압박한다.","용병들이 일루젼 속에서 서로 싸우고 알버튼의 기억에서 옥타 바이러스와 사토시 얼굴이 연결되며 그가 조민우임이 드러난다.","발전소가 충돌·침입에도 흠집 없이 작동하고 윤경영에게 한국 대형 설치 승인을 얻으며 0호기는 조민우의 자금줄 일부를 찾아낸다.","젠슨과 과학자는 의심하는 감시자에서 작동을 인정하는 고객으로, 윤경영은 안전 보증을 믿고 정치 설득을 맡는 동맹으로, 조민우는 실종 조카에서 세계 사업 방해자 사토시로 재정의된다.","마정석 발전은 사내 전력에서 국가 에너지 전략상품으로 격상되고 도겸은 수세적 해결사에서 표적을 아는 추적자가 된다.","마법 원리 비공개와 에너지 독점, 조민우·대부의 국제 자금망은 그대로 남는다.","멕시코 카르텔·곡물·러시아 가스라는 세 자금줄을 민간 생산자를 살리는 방식으로 끊는다.","① 243화 목표·장소가 의료에서 유럽 국가 에너지로 교체된다; ② 실증·사보타주·배후 추적이 246화 조민우 특정과 국내 승인으로 닫힌다; ③ 이후 지배 목표가 발전소 증명에서 조민우의 세 자금줄 고립으로 바뀌고 장소가 멕시코·농장·UAE로 확장된다","high"
"N204-14","카르텔·곡물·가스를 끊은 조민우 고립","247","250","ⓚ247화.","ⓚ250화.","4","조도겸; 0호기; 조민우; 대부; 알폰소와 중소 카르텔; 다니엘 부자; 칼리안; 유럽 장관들","멕시코 카르텔과 지하벙커; 미국·브라질·중국 농장; UAE; 유럽 지하 포탈망; 울진 발전소","조민우의 멕시코 카르텔·곡물 독점·러시아 가스 자금줄을 경쟁 조직 무장, 농작물 치료, UAE 가스와 12국 발전소 계약으로 차례로 끊는다.","생산시설과 민간인을 파괴하지 않고 중소세력·농장·UAE·유럽에 이익을 주면서 조민우만 고립시킬 수 있는가?","상대의 세 수익선을 타인의 생존·수확·에너지 계약으로 되돌려 경제전의 큰 결산을 만든다.","펠릭스의 압도적 무력, 옥타 바이러스 농장 피해, 러시아 가스 운송망과 대부의 보호가 조민우를 받친다.","죽어가던 옥수수가 치료제 직후 살아나 농장주가 수확기를 정비하고, UAE-유럽 지하 포탈이 러시아 없는 가스망을 만든다.","폴란드·독일 등 12국이 발전소와 러시아보다 10% 싼 가스를 계약해 연 3조6천억 원과 1조 원 차익이 생기고 세 자금줄을 잃은 조민우는 죽음을 위장한다.","중소 카르텔은 하청에서 반란 세력으로, 농장주는 파산 직전에서 수확자로, 칼리안은 어떤 부탁도 들어주는 친구로, 조민우는 대부에게도 죽은 고립자로 바뀐다.","세운은 공격받는 사업자에서 농업 치료·가스 생산·포탈 운송·유럽 발전을 묶은 에너지 공급자로 상승한다.","카르텔 유혈전·불법 자금 재분배·국제 포탈의 법적 비용과 살아 있는 조민우·대부가 남는다.","0호기에 대부 추적을 맡기고 코일과 새 우주관광 사업을 시작한다.","① 247화 지배 목표가 발전소 실증에서 조민우 자금줄 고립으로 명시 전환된다; ② 카르텔·곡물·가스가 같은 상대의 세 수익선으로 순차 차단된다; ③ 250화 위장사망·12국 계약 뒤 도겸이 놀이를 끝내고 세운스페이스 사업으로 복귀한다","high"
"N204-15","직접 탄 우주관광선의 폭탄·미사일 무손상 귀환","251","253","ⓚ251화.","ⓚ253화.","3","조도겸; 코일; 황연우; 비서실장; 김건웅; 0호기; 생중계 시청자; 대부와 가신들","세운스페이스 회의실과 발사장; 우주왕복선; 지구 궤도; 착륙장","우주관광을 연구비·국가 관광·후계 정치 사업으로 묶고 도겸 자신이 첫 시험선에 올라 내부 폭탄과 귀환 미사일을 이겨 낸다.","관광을 우주의 모독으로 보는 불신과 실제 사보타주를 직접 위험 부담·세계 생중계 생환으로 뒤집을 수 있는가?","기술·정치·마법 준비가 회장 본인의 무손상 귀환과 대중 신뢰로 지급된다.","코일의 반대, 시험 실패 시 법안과 황연우 신뢰의 동반 붕괴, 내부 폭탄과 대부의 잠수함 미사일이 겹친다.","도겸이 대역과 비서실장의 대신 탑승을 거절하고 연료부 폭탄을 직접 얼려 보존한 뒤 귀환 미사일을 외벽으로 받아 방어력을 공개한다.","검은 연기가 걷힌 뒤 왕복선은 흠집 하나 없이 착륙하고 대중은 세운이니까라고 말하며 정식 관광의 안전성을 믿는다.","코일은 반대 과학자에서 허블 연구비를 얻는 공동 설계자로, 황연우는 규제 탱커로, 비서실장은 대신 목숨을 내놓는 보호자로 관계가 깊어진다.","세운스페이스는 로켓 기업에서 우주복 없는 관광과 세계 생중계 신뢰를 가진 서비스 사업자로 확장된다.","시험 안전이 회장 개인 마법에 집중돼 있고 공격 배후와 내부 배신자는 아직 살아 있다.","회수한 미사일 파편으로 러시아 인접 바일넬 기지와 대부를 추적해 군사·정치 보복을 끝낸다.","① 251화 상대·장소·목표가 경제전에서 코일·세운스페이스·관광 실증으로 바뀐다; ② 제작·직접 탑승·폭탄·미사일이 253화 무손상 귀환으로 결산된다; ③ 귀환 뒤 목표가 관광 검증에서 발사 배후 응징으로 바뀐다","high"
"N204-16","바일넬 기지에서 4억 달러 국정감사 역폭로까지","254","258","ⓚ254화.","ⓚ258화.","5","조도겸; 0호기; 코일; 바일넬 지휘관; 황연우; 윤경영; 대부; 이병두; 김성진","우주왕복선 착륙장; 러시아 인접 국제수역 기지; 한국 영공; 대부 사업장; 국회 국정감사장","왕복선 미사일을 역추적해 러시아 지원 용병기지를 제압하고 전투기 네 대와 대부 자산을 빼앗자, 러시아·중국이 4억 달러로 국회를 움직인 2차 보복까지 생중계 증거로 무너뜨린다.","국가와 음지 권력이 군사·경제·정치 수단을 바꿔 가며 공격할 때 인명 피해 없이 배후와 국내 대리인을 한 흐름에서 처벌할 수 있는가?","물리 공격의 전리품과 정치 공격의 공개 자백을 모두 국내 투자·국가 명분으로 환전한다.","5천 용병 기지, 러시아 영공 침범, 대부의 127개 사업, 매수 의원들의 10조 손해 주장과 공개 청문이 차례로 압박한다.","전투기 네 대를 조종사 피해 없이 얼려 착륙시키고 대부 자산을 치자 적은 군사전 대신 한국 의원을 산 정치전으로 수단을 바꾼다.","바일넬 기지·잠수함·전투기 네 대를 확보하고 대부 농장·선박·광산·유전을 파괴하며, 국감장에서는 매수 의원들이 도망치고 증거가 언론·수사기관에 넘어간다. 세운은 국내 20조 원 추가 투자도 약속한다.","황연우·윤경영은 도겸의 생환을 사적으로 걱정하고 공식 외교 대응을 함께하는 동맹으로 굳으며, 도겸은 깨끗한 김성진을 적이 아니라 정당한 감시자로 구분한다.","조도겸은 피격 피해자에서 러시아 군사자산·대부 경제망·국내 정치공작을 역으로 심판하는 국가급 행위자로 상승한다.","러시아와의 공개 적대, 메타버스 은둔·결혼·출산 문제와 대부 본체는 남는다.","러시아를 우크라이나 대리전으로 압박하고 돌아온 조민우를 대부 공격 도구로 계약한다.","① 254화는 253화 미사일의 직접 후속이지만 지배 목표가 관광 검증에서 배후 응징으로 교체된다; ② 군사기지·전투기·대부 자산 공격 뒤 적이 257화 국회 대리전으로 수단만 바꿔 같은 보복을 지속한다; ③ 258화 공개 증거·수사 이관으로 보복 루프가 닫히고 우크라이나 장기 계약이 새 전장이 된다","high"
"N204-17","우크라이나 대리전과 불신 가족 계약에서 러시아 기갑 동결까지","259","267","ⓚ259화.","ⓚ267화.","9","조도겸; 조민우; 옛 저택 집사; 0호기; 젤렌스키; 자레우크; 황연우; 독일 관계자; 러시아 대통령; 대부 지부장들","우크라이나 협상장과 방어망; 옛 가족 저택 아침 식탁; 키이우 벙커; 하르키우와 국경; 독일 시연장; 러시아·우크라이나 전선","도겸이 우크라이나 방공·자원 계약과 대부에게 복수하려는 조민우의 생명 담보 계약이라는 두 대리인을 세운 뒤, 실제 침공에서 미사일·전차·전투기를 포획해 세운 병기로 팔고 러시아 대공세까지 동결한다.","국가와 불신 혈연이라는 두 대리 전선을 통제해 러시아·대부를 약화시키면서 우크라이나 생존과 세운의 장기 자원·방산 이익을 함께 얻을 수 있는가?","가족 식탁의 불신 계약과 국가 방어 계약이 실전 무피해·젤렌스키 신뢰·유럽 수출이라는 큰 결산으로 누적된다.","러시아 병력 80% 집결, 조민우의 배신 본성, 키이우 공습·전차 3천 대, 유럽의 실전 검증 요구와 전차 1만2천 대 대공세가 단계적으로 커진다.","옛 저택 끝자리에서 조민우가 도겸이 세운을 더 잘 키웠다고 인정하고 작은아버지라 부르며 무릎 꿇지만, 도겸은 역겨움을 느낀 채 위반 시 죽는 계약만 맺는다. 이후 러시아 장비는 SW-1·DK-1 세운 병기로 재탄생한다.","우크라이나 미사일 공격이 무피해로 끝나고 포로 1만 명 이상과 수백 대 장비를 확보한다. 약 3조 원 첫 계약, 독일 700대 주문과 유럽 최대 200조 원 시장이 열리며 1만2천 대 공세에서는 부상병 약 50명과 전차 500대 이상을 구한다.","260~261화 갈비찜·끝자리·작은아버지 호칭은 화해가 아니라 과거 편애를 확인한 불신 계약 동맹이다. 젤렌스키는 회장을 불신하던 국가 지도자에서 존칭을 높이고 무조건 믿는 파트너로 바뀐다.","세운은 방어망 공급자에서 전장 장비 소유권·개조·연료까지 묶은 유럽 방산체계로, 조도겸은 러시아가 직접 적으로 선언한 전쟁 당사자로 올라선다.","가족 계약의 배신 위험, 전쟁 개입과 무기 종속의 윤리·외교 비용, 러시아의 더 큰 보복이 남는다.","대리전의 물량전 한계를 넘기 위해 모스크바를 겨냥한 실제 8서클 메테오를 준비한다.","① 259화 장소·목표가 국회에서 우크라이나 방어·자원 계약으로 바뀐다; ② 260~261화 가족 식탁은 대부를 치는 별도 하위 Packet이지만 같은 대리전 상대와 누적 약속을 공유한다; ③ 262~267화 침공·포획·수출·대공세가 끊김 없이 확대되고 러시아의 직접 적대 선언과 메테오 선택이 다음 경계를 만든다","high"
"N204-18","모스크바 메테오와 3천억 달러 시베리아 계약","268","271","ⓚ268화.","ⓚ271화.","4","조도겸; 가르틴; 0호기; 코일; 러시아 대통령과 대사; 황연우; 김건웅; 홍 사장; 조민우","메테오 마법진 현장; 모스크바 상공; 크렘린; 백두빌딩; 동시베리아 협상 지도","조도겸이 400미터 소행성의 모스크바 충돌 궤도를 통제해 러시아의 공식 사과·대부 인맥 숙청·3천억 달러와 65만 제곱킬로미터 시베리아 1천년 임대를 받아낸다.","도시를 멸망시킬 힘을 실제 파괴가 아닌 계약·국가적 존대·장기 자원 기반으로 환전하고 첫 배신까지 즉시 처벌할 수 있는가?","행성급 위협이 전쟁 휴전·국가 사과·창립멤버 축하·정량 계약으로 지급된다.","마법진은 하루 마정석 1천 개를 6개월 소모하고 러시아 대통령은 도겸을 하대하며 첫 궤도 변경 뒤 계약을 파기한다.","러시아가 자연 현상이라며 계약을 깨자 마법진을 재가동해 소행성을 다시 모스크바 충돌 궤도로 돌린다.","러시아 대통령이 도겸을 정식 파트너로 존대하고 3천억 달러·한국 여섯 배 규모 동시베리아 1천년 임대·한국 기업 제한 금지에 서명한다. 백두빌딩에서는 창립멤버가 샴페인으로 공식 사과를 함께 확인한다.","하대하던 러시아 대통령은 국가 생존을 맡긴 존대 상대가 되고 조민우조차 도겸의 힘을 인정하며 창립멤버의 공동 성취 관계가 보상된다.","조도겸은 방산 사업자에서 행성급 재난의 생성·해결권과 국가 영토급 자원거점을 가진 초국가 권력으로 상승한다.","소행성을 만든 윤리·군사 위험과 시베리아 장기 관리 비용이 남는다.","휴전 뒤 세운메타버스 본사로 돌아가 범죄·학습·연애·콘텐츠 사업을 점검한다.","① 268화 지배 수단·목표가 전장 방어에서 모스크바 메테오 협상으로 바뀐다; ② 첫 계약·파기·재접근·재협상이 271화 존칭과 정량 계약까지 누적된다; ③ 러시아 휴전 뒤 장소가 국내 메타버스 본사로 교체된다","high"
"N204-19","메타버스 일상 복귀와 영화·테마파크 신세계","272","275","ⓚ272화.","ⓚ275화.","4","조도겸; 서광수; 0호기; 김건웅; 조민우; 루다스; 제임스; 홍 사장","세운메타버스 본사; 판타지아 전장; 가상 교도소; 백두빌딩; 서울 테마파크 부지; VR 제작 공간","전쟁에서 돌아온 도겸이 분기 매출 65조 원 메타버스의 범죄·학습·연애 문제를 새 콘텐츠로 풀고, 현실보다 진짜 같은 VR과 실제 마법으로 제임스를 2조 원 영화·테마파크 생태계에 영입한다.","압도적 가상경제를 현실 고립 완화와 세계 문화 콘텐츠로 확장하면서 수익과 인간 효용을 함께 갱신할 수 있는가?","몬스터 전쟁·학습·만남의 내부 혁신이 세계 감독의 계약과 현실 테마파크라는 외부 확장으로 이어진다.","가상 범죄 수십만 건, 현실 은둔 비판, 대형 전쟁 콘텐츠 제작과 세계 감독의 불신이 압박하고 대부 가문의 배신이 B-Rail로 끼어든다.","호감 강화는 쓰되 마음을 바꾸는 마인드 컨트롤은 거부해 만남 사업의 선을 긋고, 제임스에게 실제 불과 비행 마법을 보여 VR이 단순 CG가 아님을 증명한다.","몬스터전은 8시간 만에 조회 1천만·결제자 3배·지출 10배를 만들고 제임스는 제작비 2조 원과 더 큰 홍보비, 서울 테마파크 연계 계약에 서명한다.","서광수는 돈보다 가정 안정을 택하는 경영자로 확인되고 김건웅은 횡령을 거부하는 신뢰 관리자로 부상하며 제임스는 의심하는 외부 감독에서 마법을 목격한 협력자로 바뀐다.","메타버스는 게임·부동산 플랫폼에서 학습·만남·영화·현실 테마파크를 잇는 문화 생태계로 확장된다.","가상 만남의 실제 성과와 대부 가문 권력전, 영화 완성은 남는다.","제임스 계약과 병행되던 조민우의 구 대부 도전이 전면에 올라 후계 승계를 결산한다.","① 272화 장소·목표가 러시아 협상에서 메타버스 경영 일상으로 교체된다; ② 콘텐츠·학습·만남·영화·테마파크가 같은 가상현실 확장 약속으로 275화 계약까지 누적된다; ③ 274~275화에 B-Rail로 열린 대부 도전이 276화 핵심 장소·지배 목표가 된다","high"
"N204-20","구 대부 퇴진과 조민우 승계","276","276","ⓚ276화.","ⓚ276화.","1","조민우; 구 대부; 김건웅; 0호기; 대부 가문 병력과 가신들; 조도겸","구 대부 본거지; 대부 가문 회의 공간","조민우가 세운 반지와 0호기의 골렘 지원으로 수천 병력·헬리콥터를 무력화하고 구 대부를 퇴진·자살로 몰아 자신이 새 대부가 된다.","도겸의 무력을 빌린 조민우가 세계 음지 권력을 실제로 승계하되 그 힘의 주인이 누구인지 드러낼 수 있는가?","오래 누적된 대부 타도 약속이 실제 호칭·자리·금융 가신 승계로 지급된다.","조민우는 골렘을 직접 지휘하지 못하고 구 대부는 수천 병력과 헬리콥터로 포위한다.","0호기가 골렘을 움직여 병력과 헬기를 제압하고 김건웅은 복잡한 금융 일을 즐기겠다며 조도겸 지원 아래 남는다.","구 대부는 자살하고 조민우가 대부 자리를, 김건웅이 핵심 금융 가신 자리를 맡는다.","조민우는 사토시·도망자에서 새 대부로 호칭과 지위가 바뀌고 김건웅은 자산 관리자를 넘어 음지 금융 가신이 된다. 다만 둘 모두 실질 무력은 조도겸과 0호기에 의존한다.","대부 가문의 명목 권력은 조민우에게, 통제 가능한 물리·금융 기반은 도겸 측에 귀속된다.","조민우의 독립 욕망과 배신 본성, 대부 가문의 불안정이 남는다.","세운자동차·전 계열 제품의 마정석 전환이 미국 석유 이해와 원료 부족에 부딪힌다.","① 276화 시작부터 장소·상대·목표가 영화 제작에서 구 대부 본거지·권력 승계로 완전히 교체된다; ② 포위·골렘 제압·자살·승계가 한 회 안에 비가역 결산된다; ③ 277화 주인공·장소·목표가 조도겸의 에너지 제품과 폐기물 원료망으로 바뀐다","high"
"N204-21","마정석 전환을 떠받친 글로벌 폐기물 원료망","277","279","ⓚ277화.","ⓚ279화.","3","조도겸; 0호기; 미국 대사와 트럼프; 중국 관계자; 한국·중국·일본 선박 관계자; 미국 폐기물 기업 관계자","세운자동차; 알래스카 폐기물 분해장; 한국·동아시아 해역; 베이징; 미국 WM·RS","전 계열 제품의 마정석 전환을 막는 미국 석유 이해와 원료 부족을 학생 방어복 거래·디컴포즈 폐기물 분해·동아시아 해양 수거·도시 정화·미국 기업 인수로 돌파한다.","마정석 산업의 원료를 새 광산이 아니라 세계가 돈을 내는 폐기물 처리와 환경 회복에서 지속적으로 확보할 수 있는가?","폐기물 처리비·보조금·재생 원료·국가 계약이 동시에 들어오는 순환 공급망을 만든다.","미국의 전환 중단 요구, 알래스카 폐기물 3만 톤, 한국 하루 50만 톤과 해양 수백만 톤, 베이징 스모그와 시설 용량이 압박한다.","방어복 8천만 장이 미국 정치 반대를 완화하고 태양광·풍력 자가동력 수거진이 한국·중국·일본 선박에서 하루 수백만 톤을 모은다.","알래스카 3만 톤은 하루 안에 원료가 되고 베이징 설치비 3조·연 1천2백억 원, 미국 폐기물 45% 접근권과 동아시아 해양 정화 기반이 확보된다.","미국은 석유 산업 방어자에서 방어복·폐기물 거래 상대가 되고 세운은 에너지 구매자에서 국가·도시가 비용을 내는 환경 기반시설로 인정된다.","디컴포즈는 연금술 주문에서 마정석 제품용 원료·처리 수익을 함께 만드는 글로벌 순환산업으로 확장된다.","시설 용량과 해양 사업 관리비, 환경 공익을 원료 독점으로 바꾸는 비용이 남는다.","황연우가 징병률 80%를 넘는 병력 구조와 모병제 예산을 들고 와 국내 무인국방 사업을 요청한다.","① 277화 지배 목표가 음지 권력 승계에서 마정석 제품·원료 공급으로 바뀐다; ② 방어복 거래·폐기물 분해·해양 수거·베이징·미국 인수가 같은 순환 원료망으로 누적된다; ③ 279화 계약·인수 뒤 280화 장소·상대가 백두빌딩·국방부·징병제로 교체된다","high"
"N204-22","수호 골렘과 모병제 실증","280","280","ⓚ280화.","ⓚ280화.","1","조도겸; 황연우; 0호기; 군 관계자; 조민우와 대부 지부장들","백두빌딩; 강원도 네 군 시험장; 대부 가문 즉위식","징병률 80%를 넘는 병력 구조를 바꾸기 위해 도겸이 수호 골렘과 SW-1을 강원도 네 곳에 무료 배치해 청년의 2년과 연 50조 원 국내 방산시장을 함께 노린다.","인력 공백을 실제 무인 방어력으로 메우고 공익과 사업 욕심을 숨기지 않은 채 모병제 전환의 증거를 만들 수 있는가?","정부의 제도 검토가 추상이 아니라 네 실증지와 탱크 포탄을 견디는 수호 골렘으로 시작된다.","초기 5조·연 2조 원 예산과 전방 병력 공백, 군의 안전 검증이 필요하다.","도겸은 청년에게 2년을 돌려주는 명분과 국방비를 세운 매출로 바꾸려는 욕심을 황연우에게 함께 인정한다.","정부는 무인 국경 방어 실증을 얻고 세운은 국내 방산 예산 진입로를 확보한다.","황연우와 도겸은 공익과 사업 이익을 감추지 않고 나누는 정책 동맹으로 굳어진다. B-Rail에서는 조민우가 옛 동료들을 숙청해 대부 권력의 불신을 키운다.","세운 병기는 해외 수출품에서 한국 병역제도를 바꾸는 기반으로 확장된다.","모병제 실제 전환과 장기 예산은 미결이며 조민우의 숙청과 배신 위험이 커진다.","마정석 수요 폭증과 달 자원 계획 도중 조민우가 김건웅을 동면시키며 계약을 위반한다.","① 280화 장소·인물·목표가 폐기물망에서 황연우·군 시험장·병역제도로 교체된다; ② 비용 협상·무료 실증·포탄 방어로 한 회의 제도 진입 약속이 결산된다; ③ 말미 조민우 숙청과 281화 김건웅 공격이 가족 계약 파국으로 지배 목표를 바꾼다","high"
"N204-23","조민우 배신과 97조 원 계약 회수","281","283","ⓚ281화.","ⓚ283화.","3","조도겸; 조민우; 김건웅; 0호기; 대부 가문 조직원","시베리아 마정석 공장과 달 자원 지도; 김건웅 사설병원; 대부 서재와 철창; 범죄자 무인도","마정석 생산과 달 자원 계획을 세우는 사이 조민우가 김건웅을 동면시키고 세운을 빼앗으려 하자 도겸이 회복마법과 죽음 계약으로 동료를 구하고 97조 원·대부 자산·정보를 전부 회수한다.","불신을 전제로 맺은 가족 계약이 실제 배신 순간 오랜 동료를 살리고 음지 권력을 더 믿을 사람에게 넘기는 안전장치가 될 수 있는가?","260~261화 불신 계약의 대가가 배신자의 죽음·자산 회수와 김건웅 구조로 정확히 결산된다.","김건웅은 독가스·동면 주사로 의식불명이고 조민우는 철창과 집단희생 함정을 준비했으며 계약 문구를 읽지 않은 채 세운 찬탈을 시도한다.","계약 위반이 조민우 생명을 빨아 이미 죽였지만 그의 시체는 도겸 명령을 따르는 언데드가 됐음이 드러난다.","김건웅은 퓨리피케이션·리제너레이션·그레이트 힐로 살아나고 지원 총액 97조 원과 가문 사업·자금·정보가 반환된다. 조민우는 무인도로, 김건웅은 실질 대부 역할로 이동한다.","조민우와의 혈연 동맹은 화해 없이 완전히 끝나고, 10년 동료 김건웅은 도겸이 직접 분노하며 구한 사람·음지 왕국을 맡길 신뢰 대상으로 격상된다.","조도겸은 대부 가문 자산·정보를 통제하고 계약 마법은 사후 복종까지 집행하는 절대 안전장치로 증명된다.","무인도의 조민우는 재생하며 새 파벌 우두머리가 되고 대부 자산의 은밀한 관리는 남는다.","대부 자산 유입과 281화에 세운 달 자원 계획을 실제 40층 우주 골렘·헬륨3 채굴로 실행한다.","① 281화 후반 조민우의 김건웅 공격으로 목표가 자원 확장에서 배신 구조·계약 집행으로 바뀐다; ② 구조·대면·계약 사망·97조 원 회수가 283화 비가역 결산으로 닫힌다; ③ 드래곤 하트 반응과 달 자원 계획이 284화 실제 발사로 전환된다","high"
"N204-24","40층 우주 골렘과 달 헬륨3 채굴","284","286","ⓚ284화.","ⓚ286화.","3","조도겸; 0호기; 코일; 가르틴; 황연우; 윤경영; 달 건설·탐사 골렘","우주선 제작장과 발사장; 달 표면; 달 포탈; 20층 마법사의 탑; 백두빌딩","8서클 숙련의 도겸이 40층 우주선을 골렘화해 달에 착륙시키고 포탈·마법사의 탑·분해공장을 하루 만에 세워 헬륨3 상업 채굴을 시작한다.","300조 원까지 들 수 있는 달 진출을 세운의 마법 물류로 압축해 150경 원 추정 자원을 실제 생산량으로 만들 수 있는가?","공개 발사와 한국 경제 인정이 달 상시 물류·시간당 채굴이라는 작동 영수증으로 끝난다.","자체 이동 우주선 제작, 세계가 지켜보는 착륙, 달의 진공·물류·마나 비용과 탐사 불확실성이 압박한다.","달 마법사의 탑이 마정석 소모를 60% 줄이고 코일의 행성 개척 꿈과 도겸의 자원 욕심이 같은 프로젝트로 결속된다.","지구-달 포탈과 20층 기지·분해공장이 하루 만에 완성되고 새 구역은 헬륨3만 시간당 약 40억 원 가치로 생산한다.","코일은 우주 연구자에서 도겸과 행성 개척 꿈을 공유하는 동료가 되고 황연우는 세운이 한국 GDP 30%와 협력업체 2만 곳을 떠받친다고 공개 인정한다.","세운은 국가 경제 핵심을 넘어 달 착륙·상업 채굴 주체가 되고 조도겸은 12개 마탑과 행성 간 포탈을 운용한다.","국제 자원 배분과 달 기지 운영비, 판매 고객은 아직 확정되지 않았다.","NASA 헬륨3 구매와 일본 후쿠시마 해체·7광구 교환 협상이 열린다.","① 284화 목표·장소가 계약 회수에서 우주선 제작·달 자원으로 교체된다; ② 제작·발사·착륙·포탈·탑·채굴이 286화 시간당 생산량으로 결산된다; ③ NASA 판매 뒤 상대·장소가 일본 정부·후쿠시마로 바뀐다","high"
