sequence,visible_label,title,start_line,end_line,entry_state,reader_promise,protagonist_goal,action,resistance_or_cost,turn_or_reveal,paid_reward,state_change_axis,state_change,ending_hook,closed_loops,opened_loops,arc_id,confidence
214,"214화","위기는 곧 기회(4)",51285,51495,"윤경영의 방어체계 발표 뒤 언론이 공격하고 정당 지지율이 7% 떨어져 공약이 허풍 취급을 받는다.","북한이 쏜 탄도미사일 세 발이 서울 하늘의 공간 구멍으로 사라지는 공개 보상을 준다.","실전 요격으로 윤경영의 신뢰를 회복하고 기술을 미국에 고가 설치할 협상 카드로 만든다.","위성이 세 발을 포착하자 0호기의 계산대로 도시 마법진과 공간 포탈을 가동해 폭발 없이 아공간에 넣고, 방한한 존 데스타에게 기술 이전 대신 설치 계약을 제시한다.","요격 실패 시 수도 피해와 정권 붕괴가 동시에 발생하며 미국은 기술 자체를 요구하고 주 단위 설치에는 막대한 범위·비용 계산이 필요하다.","세 미사일이 흔적 없이 사라지자 언론 논조와 민심이 즉시 뒤집히고 미국 측도 기술의 실재를 인정한다.","윤경영은 조롱받는 후보에서 국가를 지킨 인물로 올라서며 미국 한 주 50억 달러, 국경 10~20개 기준 500억~1000억 달러 협상안이 생긴다.","정치·국방·인정·사업","조도겸의 8서클은 비밀 능력에서 국가 안보와 수십조 원 수출 가치를 가진 인프라로, 존 데스타는 옛 인연에서 공식 구매 창구로 변한다.","탄핵 확정과 조기 대선에서 윤경영을 실제 대통령으로 만들고 장기 정권 구조를 짜야 한다.","THAAD 대체 공약·언론 불신·북한 미사일 세 발","윤경영 당선·지역 마탑·개헌 구상",S05-A04,high
215,"215화","확장(1)",51496,51707,"2016년 10월 탄핵 정국이 열리고 신생 국민중심당은 국회의원 수와 조직력이 부족하다.","마탑·메타버스·약점 정보가 후보 지지율과 의원 이탈이라는 현실 정치 숫자로 변한다.","윤경영의 조기 대선 기반을 만들고 이후 황연우까지 잇는 13년 구도를 설계한다.","0호기 정보와 마법으로 의원 30명 이상을 끌어오고 부산·광주·대전 마탑을 불꽃놀이와 함께 열며 1천5백만 한국 메타버스 이용자에게 윤경영을 은근히 노출한다.","거대 양당의 조직력과 탄핵 불확실성, 신생당의 낮은 의석수, 노골적 선거 개입 위험이 저항한다.","2017년 3월 탄핵이 확정되고 윤경영 지지율이 45%로 2위 후보를 앞선다.","세 지역 마탑 개장 효과가 지지율 5% 상승으로 나타나고 조도겸은 윤경영 5년 뒤 황연우가 연임제 8년을 잇는 그림을 공유한다.","정치·지위·관계·능력","윤경영은 비밀 후보에서 유력 대선주자로, 황연우는 서울시장 동료에서 장기 후계 대통령 후보로 명시된다.","5월 9일 투표 결과와 새 정부가 농업·포탈 정책으로 국민 삶을 바꿀 증거가 남는다.","탄핵 정국의 당세 확장과 윤경영 45% 지지","대선 승리·개헌·황연우 후계",S05-A05,high
216,"216화","확장(2)",51708,51911,"5월 9일 투표일, 윤경영 승리는 예상되지만 출구조사 전까지 신생 정부의 탄생은 확정되지 않았다.","치킨과 맥주를 둔 둘만의 식탁에서 선거 승리와 정치 가족의 다음 약속을 보상한다.","윤경영 당선을 확인하고 황연우의 결혼·후계, 전국 포탈과 곡물 위기에 대응할 다음 정책을 정한다.","조도겸과 황연우가 사무실에서 치킨·맥주를 먹으며 개표를 보고, 출구조사 47%·9%p 우세에 캔을 부딪친 뒤 결혼을 권하되 사랑에 마법을 쓰지 않겠다고 선을 긋는다.","신생 정부는 국회 기반이 약하고 황연우는 1천억 원대 자산에도 결혼을 미루며, 러시아·우크라이나 농장에는 알버튼 바이러스와 37년 만의 가뭄·강수량 65% 감소가 닥친다.","자정 전 윤경영 당선이 확실해지고 취임 3개월 뒤 전국 포탈망에 국가 30% 보조금이 붙는다.","둘의 치킨·맥주 축하가 정권 획득을 생활 장면으로 닫고 황연우는 사랑을 조종하지 않겠다는 도겸의 보호 원칙을 확인한다.","정치·관계·생활·사업","동료 둘은 선거 전략가에서 집권 핵심으로, 포탈은 비밀 이동술에서 국가 보조 공공 인프라로 변한다.","곡물 카르텔이 계약을 막는 가운데 한국 물가를 지킬 자체 농장이 필요하다.","윤경영 대선과 첫 정부 출범","곡물 카르텔·고비사막 농장·황연우 결혼",S05-A05,high
217,"217화","곡물 카르텔(1)",51912,52134,"세운 실무진이 한 달 동안 곡물 계약을 시도했지만 카르텔 벽 때문에 밀·옥수수·콩을 확보하지 못한다.","연 1천2백만 톤대 수입 수요를 사막 매입과 마법 농업으로 정면 돌파한다.","한국 식탁을 지킬 자체 생산지를 확보하고 외국 정부와 세운식 개발 거래를 성사시킨다.","밀 200만 톤·옥수수 900만 톤·콩 100만 톤을 계산해 고비사막을 택하고 몽골 대통령 바톨강에게 토지 1조 원 일시금과 5년간 5조 원 이상 공장·일자리 투자를 제안한다.","사막은 물·토양이 없고 330만 몽골 국민의 자원 권리와 의회 승인이 필요하며 계약 뒤에도 거대한 방어벽을 지어야 한다.","천연자원 권리는 몽골에 남기고 농업세를 면제받는 조건으로 한 달 뒤 의회가 계약을 승인한다.","세운은 고비사막 농업권과 세금 혜택을 얻고 수백 골렘의 물리·방공·환상 장벽이 차량 충돌 시험까지 통과한다.","사업·국제관계·물질·능력","바톨강은 낯선 투자 상대에서 스포츠 경험을 공유하는 협상 파트너로, 황무지는 국가 식량 생산기지 후보로 바뀐다.","컨트롤 웨더를 지속할 물 지팡이와 토양을 바꿀 흙 지팡이가 필요하다.","곡물 계약 실패와 고비사막 토지 확보","물·흙 지팡이·강우·토양 개조",S05-A06,high
218,"218화","곡물 카르텔(2)",52135,52360,"고비 장벽은 올라갔지만 컨트롤 웨더 한 번이 하루 마나를 거의 비우고 물과 흙을 다룰 촉매가 없다.","미국 박물관 보석과 15조 원 투자가 사막을 적실 두 번째·세 번째 마법 지팡이로 돌아온다.","돔 페드루 아쿠아마린과 대형 호박을 확보해 물·흙 지팡이를 만들고 농장 공사를 가속한다.","백악관에서 트란프 대통령에게 10년간 15조 원 이상 미국 공장 투자와 미국인 대상 메타버스 10분 메시지를 약속하고 스미스소니언 유물을 구매한 뒤 소형 골렘으로 30분 안에 세공한다.","10,000캐럿 이상 보석은 50억 원 원가보다 상징 가치가 크고 국보급 유물 매각에는 미국 대통령 승인과 거액 투자 약속이 든다.","물·흙 지팡이가 완성되고 새 지팡이는 컨트롤 웨더 비용을 크게 낮추며 8서클 텔레포트로 한국과 몽골을 직통한다.","고비에 하루 비가 내려 꽃이 피고 골렘 170기가 추가돼 장벽 36%에서 한 달 완공 전망으로 전진한다.","능력·사업·외교·물질","미국 대통령은 유물 매각을 허용하는 거래 상대가 되고 세 개 원소 지팡이는 사막 농업의 산업 장비로 재정의된다.","비가 와도 모래를 농토로 바꾸고 비료·정화·성장 속도를 해결해야 한다.","물·흙 지팡이 재료와 미국 승인","화산·정화·성장 마법을 통한 첫 수확",S05-A06,high
219,"219화","곡물 카르텔(3)",52361,52633,"비는 내리지만 고비의 모래는 작물이 자랄 토양도 비료도 아니고 가스와 용암 위험까지 있다.","볼케이노의 파괴적 장면이 정화·성장 마법과 결합해 16주 수확 가능한 농장으로 바뀐다.","사막 토질을 경작 가능하게 만들고 자동화된 첫 밀 파종·성장 주기를 증명한다.","물 지팡이로 일주일 구역별 비를 내리고 지진으로 흙을 섞고 저수지를 만든 뒤 볼케이노를 열어 화산재를 확보하고 4일간 어스 브레이크·지진으로 부순 다음 오염 구역을 하루 한 곳씩 정화한다.","화산이 예상보다 거대해 포탈로 피해야 했고 용암·가스가 토양을 오염시키며 정화와 분쇄에 며칠씩 마나·시간이 든다.","0호기가 5서클 그로스를 3시간 만에 농장 전체 마법진으로 바꿔 성장 속도를 40% 이상 높이고 수확주기를 약 16주로 줄인다.","농업 골렘이 30분 만에 밀을 뿌리고 소형 골렘 100기가 관리하는 자동 농장이 실제로 가동된다.","능력·사업·생산·환경","볼케이노는 전투 마법에서 비료 공급 공정으로, 그로스는 개별 주문에서 대면적 생산 설비로 이동한다.","세계 흉작과 카르텔 가격 폭등 속에서 한국 식탁 가격을 실제로 낮추고 겨울 영하 30도를 이겨야 한다.","고비 토질 개조·파종·16주 수확 구조","국내 곡물 공급·겨울 온실·결혼과 복지 장면",S05-A06,high
220,"220화","농사(1)",52634,52872,"2000년대 최악의 세계 흉작으로 곡물값이 뛰고 고비 농장은 아직 국제 카르텔과 겨울을 동시에 상대해야 한다.","마법 농장의 곡물이 한국 밀가루와 밥상 가격을 지키는 체감 보상으로 돌아온다.","전년도 가격으로 곡물을 공급해 윤경영 정부와 서민 식탁을 지키고 영하 30도 농업을 지속한다.","창립멤버와 술을 마시며 손해 없이 가격을 지키겠다고 약속하고 세운곡물을 통해 저가 곡물을 풀며, 그랜드 실드와 개조 라이트로 마법 온실을 설계하게 한다.","조민우의 카르텔은 북미·유럽·아프리카에서 폭력과 바이러스를 확대하고 고비 겨울 영하 30도가 기존 온도 설비를 무력화한다.","밀가루와 생활 물가가 안정되자 소비자와 주부층이 체감하고 윤경영 지지율이 반등하며 0호기가 이틀 만에 온실 구조를 개조한다.","곡물 사업은 숫자 경쟁에서 국민 식탁을 지키는 정부 신뢰로 보상되고 그랜드 실드가 농업 바람막이로 전환된다.","생활·사업·정치·능력","윤경영 정부는 흉작에 무력한 정부에서 서민 물가를 지킨 정부로, 조도겸은 카르텔 경쟁자에서 밥상 공급자로 인정받는다.","온실을 실제로 가동하고 황연우의 청혼·복지센터 약혼자를 가족 관계로 받아들여야 한다.","한국 곡물 물가 방어와 겨울 온실 설계","마법 온실·황연우 청혼·서민지 복지센터",S05-A07,high
221,"221화","농사(2)",52873,53092,"고비 겨울과 황연우의 독신 문제라는 사업·가족 두 과제가 동시에 남아 있다.","태양광 마정석 온실의 수확 가속과 욕실로 뛰어든 형의 청혼 소식, 복지센터 선물이 한 화에서 보상된다.","연중 4~5회 수확 구조를 만들고 황연우의 약혼자 서민지를 가족으로 환대한다.","그랜드 실드 바람막이·라이트 난방·태양광 충전으로 20도 이상 온실을 만들고, 황연우의 청혼을 들은 뒤 서민지를 ‘형수님’이라 부르며 복지센터에 옷·신발·패딩 20트럭 이상과 약 2억 원 전자제품을 익명 전달한다.","온실 확대는 한 구역에 한 달이 걸리고 서민지는 특혜 오해를 피해 시장과의 관계를 숨긴 채 월급과 무급노동을 아이들에게 쓴다.","온실은 외부 영하 30도에도 작동하고 황연우가 사회복지사 서민지에게 청혼했다는 말에 도겸이 즉시 형수 호칭과 보호 약속을 준다.","아이들이 새 옷과 전자제품에 환호하고 서민지는 눈물을 흘리며, 농장은 연 4~5회 수확·매월 구역 확장 전망을 얻는다.","관계·가족·생활·사업","서민지는 낯선 복지사에서 ‘형수님’이자 도겸이 챙길 가족으로, 황연우는 정치 동료에서 결혼 소식을 먼저 들고 오는 형으로 관계가 구체화된다.","결혼식과 곡물 해외 진출을 치른 뒤 복지센터 기부품 절도 문제를 해결해야 한다.","고비 겨울 온실과 황연우 청혼","황연우 결혼식·복지센터 아이 보호·아프리카 진출",S05-A07,high
222,"222화","농사(3)",53093,53323,"온실 수확이 다가오고 황연우·서민지 결혼식, 복지센터 추가 지원, 해외 곡물 판로가 한꺼번에 예정돼 있다.","대통령 화환과 정치권 하객, ‘형수님’ 호칭, 아이들과의 약속이 가족 편입을 실제 장면으로 보여 준다.","결혼을 축하하고 복지센터 아이에게 VR 약속을 지키며 곡물-자원 교환의 아프리카 전략을 연다.","모든 아이에게 프리미엄 VR을 보내고 개발도상국에 곡물 대신 자원개발권·건설 인프라를 제안하며, 2018년 3월 결혼식에서 서민지를 형수님이라 부르고 힘·재생·그레이트 힐로 신랑의 피로를 덜어 준다.","고비 첫 수확일과 결혼식이 겹치고 아프리카는 내전 위험이 크며 결혼식은 대통령·여야 정치인·재계·언론의 시선을 받는다.","대통령 화환과 모든 당 의원이 모여 황연우의 차기 당대표 위상을 보여 주고 도겸은 아들을 장가보내는 아버지 같은 감정을 느낀다.","신혼여행 뒤에도 이어질 가족 호칭이 굳어지고 다음 날 복지센터를 직접 찾아 아이들과 한 약속을 지킨다.","가족·관계·정치·사업","서민지는 공개적으로 황연우의 배우자이자 도겸의 형수님이 되고 황연우는 서울시장 이상의 전국 정치 인물로 인정된다.","기부한 옷·신발이 불량 청소년에게 빼앗긴 사실이 드러나 보호 보상이 분노와 응징으로 바뀐다.","황연우·서민지 결혼과 복지 선물 약속","기부품 절도 응징·교육재단 구상",S05-A07,high
223,"223화","농사(4)",53324,53582,"복지센터 아이들이 기부받은 옷과 신발을 김영한 무리에게 빼앗기지만 보복을 두려워해 말하지 못한다.","도겸의 보호 약속이 가해자 가족의 사업 지위와 학교 권력을 무너뜨리는 실제 응징으로 돌아온다.","아이들이 다시 빼앗기지 않도록 가해자와 부모의 방조를 동시에 끊는다.","CCTV·휴대폰 기록으로 가해자를 특정하고 세운자동차 공급사 정철정밀 계약을 해지해 아버지 김정철을 무릎 꿇게 한 뒤 복지센터 출신 전 조직원들에게 불량배를 위협·구타하게 한다.","미성년자에게 폭력을 돌려주는 윤리 비용과 정철정밀 노동자·가족까지 사업 보복에 휘말리는 과잉 대응이 남는다.","김영한의 친구들이 등을 돌리고 피해 아이 한 명이 직접 되갚으며, 아버지도 증거를 본 뒤 아들을 때리고 집에서 내쫓는다.","복지센터 아이들은 세운 회장의 보호가 말뿐이 아님을 확인하고 도겸은 개인 응징을 장기 교육지원 재단으로 전환할 생각을 한다.","관계·보호·지위·사업","김영한은 공급사 사장 아들 권력에서 고립된 가해자로, 복지센터 아이들은 침묵하는 피해자에서 보호받는 집단으로 바뀐다.","외할머니의 식당에서 보호의 근원을 되짚고 2조 원 재단·대학을 제도화해야 한다.","기부품 강탈과 가해자 응징","외할머니 식탁·교육재단·대학 인수",S05-A07,high
