arc_id,arc_name,start_sequence,end_sequence,start_label,end_label,episode_count,main_characters,main_locations,concrete_premise,central_question,promise,pressure_escalation,mid_turn,concrete_payoff,relationship_change,status_or_ability_change,residual_cost,next_arc_bridge,boundary_signals,confidence
"N103-11","윤정수의 `아버지`와 국민중심당 창당","161","163","ⓚ161화.","ⓚ163화.","3","조도겸; 황연우; 김운경; 윤경영; 윤정수; 정치 낭인 40명","세운 사무실; 김운경 뇌물 현장; 63빌딩 치료실; 신당 준비 공간","일본의 구조 항의와 국내 포탈 여객 봉쇄로 개별 로비의 한계를 본 도겸은 약점과 악몽으로 정치 낭인 40명을 묶고 혼수 아들 윤정수를 치료해 국민적 원로 윤경영을 신당 대표로 얻는다.","강제로 모은 후보군을 국민이 믿을 얼굴과 교섭단체 가능성을 가진 공개 정당으로 바꿀 수 있는가?","정치세력 획득을 숫자만으로 처리하지 않고 윤정수가 눈을 떠 `아버지`라고 부르고 윤경영이 웃는 회복 장면으로 관계 보상을 선행한다.","운송노조·일본의 법적 반발; 믿기 어려운 낭인들; 김운경의 뇌물; 후보 40명의 배신 가능성; 윤경영의 은퇴와 아들의 3개월 혼수가 정당 창당을 막는다.","162화 슬립·힙노시스로 후보들을 통제한 방식과 달리 윤정수에게 정신치료·상급회복·재생을 써 세 시간 만에 깨우고 윤경영의 자발적 평생 충성을 얻는다.","김운경 현행범 증거; 후보 40명 복종; 윤정수 회복과 첫 `아버지`; 윤경영·현역 7명 합류; `국민중심당` 당명과 한 달 내 창당·교섭단체 계획.","윤경영은 은퇴한 아버지에서 아들을 살린 도겸의 정치 동맹으로 돌아온다; 황연우 한 명에 의존하던 관계가 공개 정당 창업팀으로 커진다; 일본과의 관계는 선의 제공자에서 값을 요구하는 거래자로 바뀐다.","독자 정치세력의 인적 뼈대와 대표·당명 확보; 후보 통제용 7서클 마인드 컨트롤로 이어질 기반; 포탈 입법 가능성 개방.","후보 충성이 약점·정신마법에 기대는 윤리 비용; 정당은 아직 선거로 검증되지 않았다; 일본 원전 폐기물과 포탈 가격 협상은 미뤄졌다.","미국 위그 확장과 불턴 인수로 대중 인지도·국제 인맥을 넓히고 이후 총선에서 국민중심당의 실제 표를 시험한다.","앞 경계 ① 160화 대지진 구조·마정석 보상이 공개 박수와 일본 항의로 닫힌다 ② 161화 장소·상대·목표가 재난 현장에서 후보군·국회법으로 바뀐다; 뒤 경계 ① 163화 대표·현역·당명이 확정돼 창당 질문을 닫는다 ② 164화 중심 장소가 미국 물류·영국 구단으로, 목표가 EPL 인수로 바뀐다; 짧지만 조직 탄생과 윤정수의 비가역 회복이 독립 경계를 지지한다.","high"
"N103-12","불턴 인수와 버려진 선수들의 재생","164","166","ⓚ164화.","ⓚ166화.","3","조도겸; 펄; 홀딩크; 이백영; 우드 케이트; 레들리 킹; 아드레안; 로텔리","미국 위그 물류망; 영국 불턴 구단 사무실; 경기장과 훈련장","미국 위그 포탈 800개를 설치한 도겸은 EPL 약체 불턴을 성과조건부로 인수하고 부상·품행 때문에 버려진 선수들의 몸과 정신을 마법으로 되살려 홀딩크에게 맡긴다.","돈만으로 강팀 선수를 살 수 없는 약체 구단을 저평가 자산의 재생과 명장 운영으로 2년 안 4위권 프로젝트로 바꿀 수 있는가?","부상 선수가 걷고 문제 선수가 팀을 우선하며 구단 직원이 명장을 보는 실제 장면으로 구단주 판타지를 지급한다.","3천억 원 부채; 펄의 웃돈 요구; 2년 4위 실패 시 2천억 추가; 이백영 중상; 네 명 후보의 만성 부상·폭력성; 약체 훈련환경이 한 팀 재건 목표 아래 쌓인다.","165화 성과조건부 계약으로 가격을 방어하고 홀딩크가 등장하자 항의하던 조직이 조용해지며 단순 스타 구매가 아니라 버려진 선수 재생 전략으로 전환한다.","불턴 소유권; 명장 홀딩크; 이백영 조기 복귀; 네 핵심 선수의 몸·품행 회복; 집중·이해·합을 높이는 마법 경기장과 훈련장; 경기 중 직접 마법을 쓰지 않겠다는 공정성 기준.","홀딩크는 낯선 구단주를 선수들의 몸과 태도라는 결과로 신뢰한다; 버려진 선수들은 폐기 자산에서 재기 기회와 팀 충성을 얻은 핵심 전력으로 바뀐다.","세계 플랫폼 총수에서 실제 EPL 구단주로 역할 확장; 7서클 마인드 컨트롤 획득·정치 후보 100명 안전장치; 불턴의 4위 도전 전력 완성.","2년 4위 실패 보상 2천억; 경기 중 마법 금지 때문에 실제 성적은 아직 검증 전; 펄의 악의와 선수단 외부 평가는 남는다.","불턴 첫 5 대 0 승리가 중동 상류층 사업 인맥을 열지만 물류 고객으로 가장한 멕시코 카르텔의 납치로 이어진다.","앞 경계 ① 163화 신당 이름·대표·현역 합류가 창당을 닫는다 ② 164화 장소·목표가 미국 포탈 설치 뒤 영국 구단 인수로 교체된다; 뒤 경계 ① 166화 인수·감독·선수·훈련장이라는 팀 구축 목록이 완료된다 ② 167화 첫 5 대 0은 구축 약속의 검증이며 곧 상대·장소·질문이 가르시안과 멕시코 터널 생존으로 바뀐다; 세 화여도 구단 소유와 선수 신체 회복이라는 비가역 변화가 있다.","high"
"N103-13","구단주 인맥이 연 멕시코 터널 전쟁","167","169","ⓚ167화.","ⓚ169화.","3","조도겸; 칼리안; 가르시안; 비서실장; 조민우; 펠릭스; 홀딩크와 불턴 선수들","불턴 경기장; 칼리안 파티; 미국·멕시코 국경 지하 터널; 백두빌딩","불턴 5 대 0으로 상류층 거래 자격을 얻은 도겸은 연 1조 물류 고객을 가장한 가르시안에게 납치되지만 배리어와 골렘으로 탈출해 카르텔 국경 터널을 파괴하고 불턴·위그·푸르름 성과를 새 마법으로 결산한다.","스포츠가 연 국제 인맥의 빛과 글로벌 물류의 범죄 함정을 모두 통과해 몸과 사업을 지키고 범죄 공급망에 실제 손실을 줄 수 있는가?","구단주로서 무시받지 않는 자리와 납치에서 스스로 빠져나오는 힘을 함께 보여 주고 마지막에는 불턴 3위·사업 로열티·리플렉션으로 생환의 물질 보상을 준다.","중동 부호들의 초기 무시; 가르시안 약물 납치; 포탈 마약 운송 강요; 총격; 국경 터널 다수; 조민우의 카르텔 흡수라는 평행 압력이 국제 사업 확장의 비용을 드러낸다.","168화 총탄을 막고 터널을 붕괴시킨 뒤 40개 골렘이 국경망을 밤새 부수며 독자에게 카르텔의 숨은 주인이 조민우임이 공개된다.","불턴 5 대 0과 3위; 상류층 구단주 인정과 해외 사업 제안; 납치 무상 탈출; 국경 밀수 터널 파괴; 위그·푸르름 월 1천300억 원 이상; 7서클 리플렉션과 자동차 안전 연구.","비서실장은 회장의 무단 실종을 더는 넘기지 않고 도겸은 다음부터 행선지를 알리겠다고 약속한다; 칼리안의 지인들은 신흥 부자에서 거래할 동료 구단주로 도겸을 인정한다; 조민우는 가족 배경 인물에서 주인공과 평행 성장하는 범죄 경쟁자로 드러난다.","글로벌 구단주·사업 인맥 확보; 불턴 3위; 카르텔 물류망 일부 파괴; 7서클 리플렉션과 안전차량 개발 기반.","카르텔 합종연횡과 조민우의 정체를 도겸은 아직 모른다; 직접 납치당한 안전 리스크; 불턴의 최종 4위 약속은 미완; 리플렉션 제품화가 남는다.","리플렉션 차량 실증과 창립 멤버 성과급을 국민중심당 총선 자금·조직으로 돌려 63석을 만든다.","앞 경계 ① 166화 불턴 조직·선수 재건이 완료된다 ② 167화 첫 경기 보상 뒤 상대·장소가 가르시안과 국경 터널로 급전환한다; 내부 연속 ① 167화 사업 제안이 납치의 직접 원인이고 168화 탈출·터널 파괴가 그 질문을 닫는다 ② 169화 불턴·위그·푸르름 결산과 조민우 흡수 장면이 같은 국제 확장의 양면을 정리한다; 뒤 경계 ① 169화 리플렉션 개방이 다음 실행수단을 낸다 ② 170화 장소·지배 목표가 63빌딩 창립 멤버 식탁과 국민중심당 총선으로 바뀐다.","medium-high"
"N103-14","창립 멤버 100억 식탁에서 국민중심당 63석과 첫 포탈법까지","170","173","ⓚ170화.","ⓚ173화.","4","조도겸; 홍수홍; 황연우; 김건웅; 윤경영; 국민중심당 후보 62명; 유권자; 한소희","리플렉션 차량 충돌시험장; 63빌딩 연말 식탁; 전국 선거구와 DK 건물; 국회; 영호남 포탈 노선","조도겸은 반사 자동차와 그룹 성과를 창립 멤버 식탁에서 각 100억 원으로 나눈 뒤 세운 직원·DK 건물·비리 자료를 동원해 국민중심당을 63석 캐스팅보트로 만들고 그 힘으로 첫 영호남 여객 포탈법을 통과시킨다.","마법과 기업 자원에 기댄 신당을 실제 표·의석·법안으로 검증하고 오래 함께한 사람과 일반 지역구 주민 모두에게 만져지는 이익을 줄 수 있는가?","식탁의 100억 원과 지역의 일자리·무료 강의·포탈을 연결해 세력 확대가 추상 숫자가 아니라 사람의 집과 이동을 바꾸는 보상임을 보여 준다.","62명 선거비; 6만 당원과 거대 양당 조직력; 후보 호감도; 양당 비리전; 20만 명 명의 분산; 전국 지역구; 포탈 이권 반발과 대선 협상이 누적된다.","171~172화 세운 사내음악·선거차량·2만 DK 건물로 당원 10만과 호감도를 만든 뒤 양당 비리 2천 건·선거법 119건을 상호 폭로시켜 평균 17%의 한계를 의석으로 뒤집는다.","충돌에도 멀쩡한 리플렉션 차량; 홍수홍이 자녀 집을 마련할 100억 원과 창립팀 새해 식탁; 국민중심당 지역 50·비례 13 총 63석; 거대 양당 캐스팅보트; 영호남 첫 합법 여객 포탈법.","창립 멤버는 조 단위 성장의 과실을 식탁과 현금으로 나누는 가족 같은 전우가 된다; 윤경영·황연우는 비공식 측근에서 국가 의사결정 중심 정치인으로 올라선다; 한소희는 도겸의 방문을 기다리는 사업·감정 동맹으로 깊어진다.","국민중심당이 군소 신당에서 63석 교섭 중심축으로 비가역 성장; 포탈이 물류에서 합법 여객으로 진입; 리플렉션 자동차 옵션 실증.","기업 자원과 암시를 선거에 쓴 윤리·유착 비용; 전면 포탈 허용은 아니며 영호남 시범뿐; 다음 대통령 구도와 국민중심당의 자립성이 남는다.","포탈법 첫 결산 직후 조민우·라칼이 치사율 30% 디스트로이 바이러스를 풀어 정치·사업 확장이 생명 구조 전선으로 바뀐다.","앞 경계 ① 169화 국제 사업·카르텔 충돌이 리플렉션 개방으로 닫힌다 ② 170화 핵심 장소가 창립 멤버 식탁으로, 목표가 총선 준비로 바뀐다; 내부 연속 ① 170화 성과급·차량은 세운 자원을 누구에게 돌릴지 정하는 준비 비트이고 171~172화가 이를 전국 선거에 집행한다 ② 173화 영호남 포탈법이 63석의 첫 실제 사용으로 누적 약속을 결산한다; 뒤 경계 ① 포탈법이라는 큰 제도 보상이 지급된다 ② 173화 말 새 상대·핵심 루프가 바이러스·세계 치료로 교체되고 174화부터 의료 대응이 지배한다.","high"
"N103-15","옥타 완치에서 후쿠시마 75조 원까지","174","181","ⓚ174화.","ⓚ181화.","8","조도겸; 0호기; 나기현; 멕시코 환자와 의료진; 존 데스타; 이치로; 일본 정부; 조민우; 라칼","멕시코 감염 현장; 세운제약 연구·공장; 미국 위탁공장; 마법 공장 열 곳; 후쿠시마 원전과 일본 협상장; 대부 저택","조민우·라칼이 퍼뜨린 치사율 30% 바이러스에 맞서 도겸은 3조 원 구호와 포이즌 마법으로 안티 옥타를 만들고 변이·공장 방화를 마법 공장으로 넘긴 뒤 치료제 공급 우위를 후쿠시마 오염수·제염 75조 원 계약으로 확장한다.","백신 독점보다 빠른 실제 완치와 세계 공급망을 만들고 계약을 뒤집는 국가까지 상대해 생명 구조의 기술을 지속 가능한 환경사업으로 바꿀 수 있는가?","고통받던 환자가 침대에서 일어나 허리 숙이는 장면과 인간 1만 명 몫을 하는 정화 골렘을 양 끝에 놓아 치료·생산·환경 성과를 실제 몸과 현장으로 지급한다.","한 달 개발시간; 하루 15조 백신 선점; 첫 환자의 극심한 통증; 하루 1만 병 생산; 변이; 미국 월 절반·기술이전 요구; 미국 공장 방화; 일본의 대금 지급 거부; 방사능 작업이 압력을 국가 규모로 올린다.","177~178화 미국 포탈 승인과 3조 로열티 직후 공장이 불타지만 도겸이 마도사의 마법진·포켓·골렘으로 며칠 사이 공장 열 곳과 월 6천만 병 생산망을 만들어 테러 전보다 크게 복구한다.","안티 옥타 첫 두 환자 완치와 식약처·FDA 긴급 승인; 국내 조기 정상화·국민중심당 지지율 5% 상승; 미국 포탈 승인·3조 원 로열티; 공장 열 곳·월 6천만 병 이상; 오염수 20조와 제염 55조 계약·월 3천억 첫 매출.","환자·의료진은 도겸을 재벌이 아니라 생명을 살린 개발자로 인정한다; 국민은 세운제약을 돈보다 국내 생명을 먼저 둔 기업으로 본다; 미국은 필수 공급자로, 일본은 항의하던 상대에서 그의 날씨·처리 능력에 매달리는 구매자로 바뀐다; 조민우는 라칼을 죽여 대부의 핵심 후계가 된다.","7서클 포이즌·마도사의 마법진과 자동 공장; 세운제약 세계 최대 치료제 공급력; 일본 국가급 환경사업의 가격 결정권; 새 7서클 개방 기회; 조민우의 동북아 범죄 권한 확대.","첫 환자의 고통과 3조 선투자; 다른 제품 생산 중단·공장 방화; 마법 원료·다른 차원 폐기 은폐; 장기 제염 책임; 라칼을 없앤 조민우가 더 큰 범죄 자원을 얻는다.","치료제 우호로 사우디 왕자를 만나고 왕실 보석 회수를 100조 원 그린시티 우선권과 맞바꾼다.","앞 경계 ① 173화 63석의 첫 포탈법 결산 뒤 디스트로이 바이러스라는 새 생명 위기가 등장한다 ② 174화 장소·상대·목표가 멕시코 감염 현장과 치료제 개발로 고정된다; 내부 연속 ① 완치→승인→변이→공급→방화복구→일본 협상은 같은 옥타 치료제 우위의 인과 사슬이다 ② 일본 환경사업은 178화 치료제 판매 조건에서 직접 열린다; 뒤 경계 ① 181화 20조+55조 계약과 골렘 투입으로 국가 거래가 닫힌다 ② 라칼 사망이라는 비가역 적대 변화와 182화 중동 왕실·보석·도시라는 상대·장소 전환이 겹친다.","high"
"N103-16","왕실 보석 회수에서 키디야 모래폭풍 방어까지","182","188","ⓚ182화.","ⓚ188화.","7","조도겸; 칼리안; 바하라; 분마탄; 조주영; 키디야 인부; 메이마르; 황연우","아부다비 칼리안 저택; 태국 장군 비밀금고; 리야드 왕실; 사우디 키디야 공사장; 슈피리어호; 브라질 산투스; 국내 포탈 지역","치료제 우호로 만난 바하라 왕자와 내기를 맺은 도겸은 태국 장군 금고에서 블루 다이아몬드와 왕실 보석을 되찾아 100조 원 그린시티 우선권을 받고 골렘 300기·물 99만 톤·윈드 스톰으로 키디야 직영 현장을 지킨다.","보석보다 신뢰의 가치를 증명해 받은 1년 우선권을 하도급 없이 사람·골렘·물·기후를 운영하는 실제 공정으로 바꿀 수 있는가?","왕실이 잃은 물건을 전부 돌려주는 신뢰와 사막 인부가 골렘을 동료처럼 칭찬하고 모래폭풍 속 공정 지연이 0이 되는 현장 보상을 이어 붙인다.","한 달 보석 내기; 태국 군사 거점과 경비 100명; 실패 시 치료제 2천만 병; 하도급 금지; 골렘에 대한 현장 공포; 사막 물 부족; 메이마르 계약; 50년 만의 모래폭풍이 우선권의 실행력을 시험한다.","184~185화 보석함까지 전량 돌려 왕실 신뢰를 굳힌 뒤 150기면 될 골렘을 300기 투입하고 안전모·0호기 연결로 사우디 직원과 골렘이 일주일 만에 협업하게 한다.","왕실 보석 전량 회수·반환; 100조 원 그린시티 1년 우선권; 건설 골렘 300기; 슈피리어호 물 99만 톤; 메이마르와 2천억 원대 보강; 포탈 지역 장기 지지; 모래폭풍 에너지의 최상급 마정석과 공정 지연 0.","바하라는 치료제 판매자를 왕실 신뢰를 지킨 해결사로 인정한다; 조주영은 불가능한 수주를 가져온 회장에게 놀라고 모래폭풍 속 현장을 함께 지키려는 책임자로 깊어진다; 키디야 인부는 골렘을 두려워하던 사람에서 함께 일하고 칭찬하는 동료가 된다.","세운건설이 사우디 왕가의 단독 개발 후보로 격상; 인간·골렘 직영 체계; 사막 용수와 폭풍 대응 능력; 불턴 메이마르 영입·포탈 정치의 생활 기반 실증.","1년 안 성과를 못 내면 우선권을 잃는다; 골렘 정체 은폐와 밤샘·마나 소진; 국내에서는 세운 전력 과소비가 새 정치 공격이 된다.","키디야를 지킨 직후 코일과 세운 전력 비난을 해결할 우주 태양광·마정석 발전소를 설계한다.","앞 경계 ① 181화 후쿠시마 75조 계약과 라칼 죽음이 닫힌다 ② 182화 핵심 상대·장소·물건이 바하라·태국 금고·왕실 보석으로 바뀐다; 내부 연속 ① 보석 회수가 100조 우선권의 조건이고 184~188화는 그 권리를 실제 키디야 공정으로 검증한다 ② 물·인력·모래폭풍 압력이 같은 사우디 현장에 누적된다; 뒤 경계 ① 188화 윈드 스톰으로 공정 지연 0과 현장 보호가 결산된다 ② 전력 비난과 코일의 대안이 새 목표·조직·장소인 우주 발전소로 전환된다.","high"
"N103-17","코일과 세운의 우주 마정석 발전소","189","190","ⓚ189화.","ⓚ190화.","2","조도겸; 코일; 0호기; 세운스페이스 연구진","세운스페이스 개발실; 지구 정지궤도 태양전지 구조물; 용인 마정석 공장; 불턴 경기장 진입부","세운의 전력 과소비 비난을 받은 조도겸은 코일의 발상에 포켓·골렘 조립을 더해 강남 크기의 태양전지 구조물을 궤도에 펴고 그 전기로 우주에서 마정석을 생산한다.","지상 송전이 불가능한 우주 태양광을 포켓으로 마정석만 회수하는 방식으로 바꿔 원전급 자가 전력과 정치적 해법을 만들 수 있는가?","코일이 `죽기 전에 예술을 본다`고 감탄하는 조립 장면과 하루 4만 메가와트·원전 한 기급 수치로 과학 동료와 사업 양쪽의 보상을 지급한다.","전력 30% 소비 프레임; 거대 구조물 발사비; 3만6천km 포켓 작동; 궤도 자동 조립; 실제 출력 검증이라는 단일 기술 압력이 두 화에 집중된다.","189화 로켓 한 번에 130개 패널만 올리고 나머지를 우주 포켓에서 꺼내 골렘끼리 조립하면서 발사비·부피 한계를 뒤집는다.","강남 크기 우주 발전소; 하루 4만 메가와트·원전 한 기급 출력; 용인 마정석 공장 폐쇄 가능성; 세운 전기 자립과 비공개 증설; 코일의 연구자 인정.","코일은 재생받은 연구자에서 도겸과 우주 구조물 완성을 함께 보는 장기 동료로 깊어지고 세운스페이스 연구진은 위성 발사팀에서 에너지 인프라 팀으로 격상된다.","세운스페이스가 우주 발전·마정석 생산 조직으로 도약; 국내 전력 의존 탈출; 포켓의 3만6천km 원격 작동 실증.","발전소는 국민중심당 집권 전까지 공개할 수 없다; 유지·증설 책임; 190화 후반 불턴 마지막 경기에서 매수 계좌가 발견된다.","원전급 출력 확인 뒤 중심 장소와 상대가 불턴 최종전·펄의 승부조작으로 이동해 미뤄 둔 4위 약속을 결산한다.","앞 경계 ① 188화 키디야 모래폭풍과 왕실 공정이 닫힌다 ② 코일·전력 비난·정지궤도라는 새 상대가 등장한다; 뒤 경계 ① 190화 우주 출력·자립 수치가 발전소 질문을 닫는다 ② 같은 화 후반부터 장소가 불턴 경기장으로 바뀌고 0호기가 골키퍼 사촌 계좌 100만 유로를 찾아 핵심 상대·목표를 펄의 승부조작 저지로 교체한다. 두 화뿐이지만 기술 실증과 장소·루프 교대 신호가 각각 명확하다.","high"
"N103-18","불턴 승부조작 저지와 챔피언스리그 확정","191","191","ⓚ191화.","ⓚ191화.","1","조도겸; 펄; 불턴 골키퍼; 신인 골키퍼; 메이마르; 홀딩크; 영국 경찰","불턴 대 풀럼 최종전 경기장; 불턴 구단; 영국 경찰 수사선","펄이 100만 유로로 골키퍼를 매수한 정황을 잡은 도겸은 경기 중 골키퍼를 빼고 증거를 경찰에 넘겨 불턴의 4위와 인수계약 승리를 지킨다.","직접 경기력을 조종하지 않겠다는 구단주 원칙을 지키면서 외부 승부조작만 제거해 2년 4위 약속을 실제 경기 결과로 받을 수 있는가?","메이마르 해트트릭·챔피언스리그 진출·펄 압수수색으로 164화부터 미뤄 둔 불턴 투자 약속을 공개 점수판과 법적 응징으로 닫는다.","매수계좌가 차명이라 확신이 부족하고 경기 중 즉시 결정을 내려야 하며 기존 골키퍼를 빼면 신인이 최종전을 맡아야 한다.","골키퍼 사촌의 100만 유로가 펄의 계약금임을 전제로 부상 없이 디그·슬립으로 교체하고 경찰에 금융 증거를 넘긴다.","메이마르 해트트릭; 불턴 4위와 챔피언스리그 진출; 펄에게 줄 2천억 원 성과조건 무효; 펄 압수수색; 장기 구단 재건 약속 결산.","홀딩크·선수·팬은 구단주의 재활 투자를 실제 4위로 돌려주고 펄은 전 구단주에서 팀을 해친 범죄 피의자로 추락한다.","불턴이 약체에서 유럽대항전 팀으로 비가역 상승; 도겸은 같은 화 후반 7서클 완숙과 지팡이 제작법을 얻지만 그 제작은 다음 Arc의 새 목표다.","선수 회복에 마법·정신 개입을 쓴 비용; 골키퍼 수사 결과; 우승이 아니라 4위이며 장기 성적 유지가 남는다.","세운제약 매출로 열린 지팡이 제작법과 제네바 보석 경매가 스포츠 결산과 다른 제작·조민우 경쟁을 연다.","앞 경계 ① 190화 원전급 우주 출력이 확정된다 ② 후반의 장소·상대·목표가 불턴 최종전·펄·승부조작으로 교체된다; 뒤 경계 ① 191화 4위·챔피언스리그·펄 압수수색이 오래된 구단 약속을 비가역 결산한다 ② 192화 장소가 제네바 경매와 마탑 제작실로, 목표가 속성 보석·지팡이 제작으로 바뀐다. 단 한 화라도 별도 지배 질문과 큰 누적 약속 결산, 양쪽 2개 이상 경계 신호가 있어 독립 NarrativeArc다.","high"
"N103-19","핑크스타를 포기하고 완성한 빛의 지팡이","192","192","ⓚ192화.","ⓚ192화.","1","조도겸; 조민우; 김건웅; 0호기; 제네바 경매 참가자","스위스 제네바 경매장; 홍콩 보석시장; 세운타워 마법 제작실; 우주 발전소 전지판","7서클 완숙으로 지팡이 제작법을 얻은 도겸은 제네바 핑크스타 경매에서 조민우와 가격 경쟁을 벌이다 과열을 멈추고 홍콩 블루 다이아몬드로 빛의 지팡이를 만들어 우주 발전 효율을 높인다.","상징 보석을 이기는 데 집착하지 않고 대체재와 정밀 골렘으로 실용적인 속성 지팡이를 완성할 수 있는가?","조민우에게 1천억 원짜리 핑크스타 부담을 떠넘기고 600억 원 대체 보석을 두 시간 만에 지팡이로 만들어 태양전지 효율 40%라는 실측을 받는다.","VVIP와 VIP 자리 차이에서 생긴 조민우의 열등감; 9천만 달러까지 오른 입찰; 가르틴 세계라면 6개월 걸리는 제작; 0.0001mm 정밀 가공이 한 제작 목표를 압박한다.","도겸이 조민우와의 체면 싸움을 중단해 핑크스타를 넘기고 김건웅에게 홍콩 대체 보석을 사 오게 하면서 승리 기준을 낙찰에서 기능으로 바꾼다.","600억 원 블루 다이아몬드; 두 시간 만의 빛의 지팡이 완성; 빛 마법 두 배 강화; 태양전지 효율 최소 40% 증가와 잉여 마정석; 조민우에게 1천억 원 자금부담.","조민우는 VVIP의 도겸을 보고 다시 열등감과 경쟁심을 확인하고 김건웅은 회장의 체면이 아니라 실용 대체재를 조달하는 신뢰받는 집행자로 기능한다.","고정 마탑 밖에서 속성 마법을 두 배 강화하는 장비 제작자; 우주 발전소가 잉여 생산 단계로 이동; 조민우와의 경제전에서 절제 우위.","조민우가 가져간 핑크스타의 향후 용도; 지팡이 재료값과 다른 속성 지팡이 미완; 우주 발전소 은폐는 계속된다.","잉여 마정석·빛 지팡이·세운타워 마탑을 황연우 서울시장 캠페인과 미세먼지 시스템에 투입한다.","앞 경계 ① 191화 불턴 4위·펄 수사로 스포츠 약속이 닫힌다 ② 192화 상대·장소·지배 목표가 조민우·제네바 경매·지팡이 제작으로 바뀐다; 뒤 경계 ① 같은 화 안에서 지팡이 완성과 40% 효율이라는 제작·실증 보상이 끝난다 ② 193화 핵심 인물·장소·목표가 황연우·서울시장·선거정책으로 교체된다. 기존 `우주 발전소·불턴·빛의 지팡이` 결합은 세 개의 장소·상대·결산이 달라 명시적으로 부정한다.","high"
"N103-20","칼 맞은 황연우의 서울시장 당선","193","197","ⓚ193화.","ⓚ197화.","5","조도겸; 황연우; 윤경영; 철거민; 서울시장 경쟁 후보; 서울시민; 창립 멤버; 조민우","백두빌딩; 서울시장 기자회견장; 철거 현장; 세운타워 마탑; 고비사막·서울 하늘; 개표장; 서울시청","조도겸은 놀고 있던 황연우를 의원직에서 사퇴시켜 서울시장 후보로 내보내고 포탈·버큠·세운타워 마탑을 공약으로 붙인다; 연출한 철거현장 습격에서 황연우가 실제로 칼을 꽂은 채 시민을 지키며 성장하고 황사 실증 뒤 당선된다.","정책 역량이 약하고 도겸 지시에 기대던 황연우가 몸을 던지는 선택과 독점 기술을 함께 보여 거대 양당 후보를 이기고 독자 직함을 얻을 수 있는가?","칼을 맞은 채 `모두 같은 서울 시민`이라 말하는 장면과 당선 직후 인터뷰보다 백두빌딩의 옛 동료 건배를 먼저 택하는 장면으로 정치 성과를 관계 변화로 지급한다.","25% 지지율과 양당 30%; 불가능해 보이는 미세먼지 공약; 철거민 충돌; 예상 밖 황연우의 실제 위험 감수; 맑은 봄 하늘; 인위적 고비 황사; 조민우의 ABM 탈취가 선거 압력을 높인다.","195화 도겸은 방검복·연출을 계산했지만 황연우가 지시보다 오래 칼을 꽂은 채 철거민 앞을 지키자 그를 도구가 아니라 대견한 정치인으로 다시 본다.","버큠 실측 102→30과 서울 30기 설계; 철거민 임시주거·일자리; 세운타워 60만 명 영향권; 이틀 지지율 4% 상승과 주변만 푸른 하늘; 황연우 서울시장 당선; 창립팀 첫 건배와 공식 서울시 회담.","도겸은 황연우를 심부름하는 형에서 스스로 시민을 지키는 사람으로 인정한다; 황연우는 `의원`에서 `시장님`으로 바뀌지만 가장 먼저 옛 창립 멤버에게 돌아와 관계의 뿌리를 보존한다.","황연우가 서울시장으로 비가역 승격; 세운타워가 실제 서울 환경·표심 인프라로 가동; 서울시 공식 협의 창구와 시의원 30명 영입 계획.","황사와 습격을 조작한 윤리 비용; 시의회 30명·택시와 버스 노조 반대; 공약은 아직 의결·상용화 전; 조민우가 ABM을 장악한다.","황연우의 민심을 이용해 미세먼지 의결을 통과시키고 전투 가고일을 서울·미국 배송과 산불 구조 인프라로 바꾼다.","앞 경계 ① 192화 지팡이·40% 효율이 제작 루프를 닫는다 ② 193화 핵심 인물·장소·목표가 황연우·서울 선거로 바뀐다; 내부 연속 ① 후보 선언→정책 실증→칼부상→황사 대비→개표가 같은 당선 질문을 단계별로 압박한다 ② 마탑·빛 지팡이 잉여 자원이 공약의 공통 수단이다; 뒤 경계 ① 197화 당선·시장님 호칭·백두빌딩 건배가 지위·관계 루프를 닫는다 ② 198화 목표가 선거 승리에서 시의회 의결과 가고일 배송 제품으로 교체된다.","high"
