arc_id,arc_name,start_sequence,end_sequence,start_label,end_label,episode_count,main_characters,main_locations,concrete_premise,central_question,promise,pressure_escalation,mid_turn,concrete_payoff,relationship_change,status_or_ability_change,residual_cost,next_arc_bridge,boundary_signals,confidence
"N011","스타벅스 200억 빚을 갚은 IT 광풍","42","45","ⓚ42화.","ⓚ45화.","4","조도겸; 황연우; 홍 사장; 유말숙; 스타벅스 경영진; DK 창립 멤버들","미국 시애틀 스타벅스 본사; E여대 1호점과 유말숙 소유 빌딩; 증권 거래 현장; 백두빌딩","도겸이 금메달 이름값과 200억 원 전액 투자로 스타벅스 한국 권리를 따낸 뒤, 높은 이자와 확장 자금을 새롬기술 주식 차익으로 해소한다.","해외 이름값으로 얻은 프랜차이즈를 빚에 눌리지 않는 사업으로 만들고 함께 버틴 사람들에게 성과를 돌릴 수 있는가?","스타벅스 로열티·지분과 1호점, 유말숙 로비의 10개점 확장, 새롬기술 약 561억 원, 200억 원 부채 청산과 멤버별 100만 달러 보상을 약속한다.","무명 DK의 협상력 부족, 비싼 임대료와 200억 대출이자, 마지막 2억 원을 건 IT 버블 포지션의 변동성이 사업 기반을 압박한다.","유말숙이 몰래 1호점을 확인한 뒤 건물 로비 무상 제공과 수익 배분을 받아들이고, 20개점 규모의 이자 부담이 새롬기술 집중 투자로 이어진다.","새롬기술을 17만 원에 전량 매도해 약 561억 원을 만들고 200억 원 빚을 갚으며 창립 멤버마다 100만 달러를 지급한다.","유말숙은 핀잔 속에서도 외손자 사업에 자기 공간과 유동인구를 결합하고, 창립 멤버들은 도겸이 큰 차익을 함께 나누는 고용주임을 다시 확인한다.","금메달리스트의 일회성 명성이 무차입 프랜차이즈 기반과 수백억 현금으로 바뀐다.","스타벅스는 계속 확장해야 하고, 하버드에서 시작할 SNS가 아직 글로벌 사업으로 검증되지 않았다.","서광수와 하버드로 가서 마이크의 개방형 SNS 롤 북에 투자한다.","스타벅스 계약·1호점·외가 확장 뒤 남은 200억 부채가 44~45화 투자 목표를 직접 만들며 차익·상환에서 큰 결산됨; 45화 말 한국 금융·프랜차이즈를 떠나 하버드로 장소가 바뀌고 핵심 상품도 SNS로 교체됨","high"
"N012","하버드의 롤 북 2천 명","46","46","ⓚ46화.","ⓚ46화.","1","조도겸; 서광수; 마이크; 황연우; 홍 사장; DK 창립 멤버들","하버드 강의실·기숙사·캠퍼스; 귀국 공항; 백두빌딩","도겸이 하버드에서 마이크에게 200만 달러와 지분 50%를 주고 개방형 SNS 롤 북을 만들어 초기 사용자 2천 명을 확보한다.","폐쇄형 파이월드와 다른 세계 서비스를 한 학기 안에 실제 사용자와 공동창업 계약으로 만들 수 있는가?","마이크와의 공동창업, 롤 북 2천 사용자, 귀국 현수막과 성장한 DK 확인, 세운그룹 공채 진입 선언을 약속한다.","낯선 하버드 수업과 언어, 서광수 서비스와의 잠재 충돌, 아직 대학 안에 머문 사용자 규모가 한계다.","도겸이 마이크의 개방형 구상을 서광수와 분리 경쟁시키고 200만 달러·50%라는 즉시 실행 조건으로 서비스를 현실화한다.","하버드 학생 2천 명을 모은 롤 북 지분을 확보하고 귀국해 창립 멤버의 환영을 받은 뒤 5년간 기다린 세운 공채 지원을 선언한다.","마이크는 자금 없는 학생에서 도겸과 지분을 나눈 글로벌 공동창업자가 되고, DK 멤버들은 미국에서 돌아온 대표를 현수막으로 맞는다.","국내 벤처 투자자에서 글로벌 SNS 공동창업자로 확장되지만, 스스로는 세운의 가장 낮은 신입 자리를 택한다.","롤 북의 장기 성장은 미래로 이월되고 세운 입사 뒤에는 기존 대표 신분을 감춘 채 실무 능력을 새로 증명해야 한다.","세운그룹 공채 전형과 신입 연수, 건설 프로젝트팀의 밑바닥 업무로 들어간다.","하버드 학기·마이크 계약·초기 사용자라는 SNS 목표가 한 화 안에서 닫힘; 귀국으로 장소와 인물군이 전환됨; 다음 지배 목표가 글로벌 창업에서 세운 내부의 정상 공채·승진으로 바뀜","high"
"N013","신입사원에서 계열사 사장까지","47","57","ⓚ47화.","ⓚ57화.","11","조도겸; 조문홍; 조주영; 이강현; 최 대리; 김 팀장; 박동진 부자; 박만득; 임덕준; 황연우; DK 창립 멤버들","세운그룹 인사팀·연수원·건설 사무실; 철거 예정지; 용인 분양사무소; 경쟁입찰장; 콩고 터널; 저택과 회식 식당","DK 대표인 도겸이 특혜 없는 세운 공채 신입으로 들어가 지주 작업·미분양·입찰·콩고 터널의 연속 과제를 해결하며 대리·과장·SY엔터 사장까지 오른다.","회장 아들이라는 배경이 아니라 현장의 사람과 숫자, 마법을 실제 조직 성과로 바꿔 형들과 같은 계열사 경영 경쟁선에 설 수 있는가?","정상 공채 합격, 동료의 인정, 박동진 부자 중재, 조도영 비밀장부와 아버지의 첫 위스키, 미분양 130가구 완판, 입찰 연승, 콩고 공기 반년 단축, 과장·사장 승진을 누적한다.","낙하산 의심과 잡일, 폭력적인 지주 작업, 작은형 조직의 알박기, 대규모 미분양, 출처를 말할 수 없는 입찰가, 콩고 내전·폭약 부족·암반 붕괴가 과제마다 커진다.","여덟 장의 동의서와 박만득 장부를 아버지에게 보고해 조도영 조직 해체를 끌어낸 뒤, 조문홍이 미분양부터 콩고까지 더 큰 승진 시험을 연달아 준다.","130가구를 하루 만에 계약하고 네 번 입찰을 이긴 뒤 콩고 암반을 실드 발파로 제거해 임덕준을 반년 일찍 귀국시키며 과장 승진과 SY엔터 전권을 받는다.","건설 동료들은 회장 아들 대신 `조 대리`·`조 과장` 해결사로 환호하고, 조문홍은 첫 위스키와 공항 포옹으로 실무 성장을 인정하며 형들은 도겸을 계열사 경쟁자로 맞게 된다.","숨은 DK 대표에서 세운의 정식 신입·대리·과장을 거쳐 독립 계열사 사장으로 비가역 상승한다.","세운건설 사장까지 오른 것은 아니고, 형들이 넘긴 SY엔터는 적자와 횡령이 가득한 함정이다.","SY엔터의 비리 임원·실패 가수·외부 인재·상장 과제를 해결해 다음 대형 계열사로 갈 실적을 만든다.","47화 공채 입사 때 제시된 `밑바닥에서 실력 증명` 약속이 지주·미분양·입찰·콩고라는 하위 Packet을 거쳐 57화 계열사 사장으로 결산됨; 과제별 장소는 바뀌지만 지배 조직·평가자·승진 루프가 세운건설과 조문홍 아래 유지됨; 57화 말 직책·회사·핵심 상대가 건설 현장 인력에서 SY 비리 임원으로 교체됨","high"
"N014","SY엔터를 상장시킨 막내 사장","58","67","ⓚ58화.","ⓚ67화.","10","조도겸; 송인우; 강진태; 이나진; 라일락; 권빈; 이민지; 나다희; 카디; 강석현; 김수희; 김건웅; 황연우; 조문홍","SY엔터 사옥·연습실·녹음실; 방송사와 슈퍼-K 무대; TF엔터; 나다희의 집; 고급 일식당; 코스닥 거래 현장","적자와 횡령에 빠진 SY엔터를 맡은 도겸이 임원 통제, 미래 스타 영입, 가수 재활, 카디 정화와 오디션 흥행을 거쳐 우회상장까지 완수한다.","형들이 던진 부실 회사를 실제 사람의 회복과 차트·시청률·주가로 살려 더 큰 계열사를 맡을 자격을 만들 수 있는가?","라일락 데뷔, 미래 스타 10명, 이민지의 몸 회복과 나다희의 햇빛·1위, 권빈 우승과 ENTIC 1위, 방송사의 달라진 대우, 김수희와의 식탁 동맹, 상장·5서클·제약 사장직을 누적한다.","세 부서장의 가족 횡령, 방송사 약자 지위, TF 계약과 마약 증거, 이민지의 비만과 나다희의 공황, 카디의 중독·검찰 검사, 상장 요건과 김수희 지분이 단계별 저항이 된다.","도겸이 미래 스타만 모으는 데 그치지 않고 커튼을 열지 못하던 나다희와 재사용한 카디를 마법·관리·공포 조건으로 무대에 돌려보내면서 인재 영입을 실제 흥행 능력으로 바꾼다.","슈퍼-K 순간 30%, 권빈 우승, ENTIC 데뷔 한 달 차트 1위 뒤 SY 주가가 여섯 번 상한가를 쳐 약 300억 원 지분가치와 5서클을 얻고 세운제약 사장으로 이동한다.","횡령 임원들은 훈계하던 어른에서 `사장님`이라 사과하는 실무자로 굴복하고, 나다희·이민지·카디는 버려진 위험자산에서 재기한 1위 인력으로, 김수희는 외면하던 형수에서 공동 적을 둔 동맹으로 바뀐다.","조 과장에서 흥행·상장까지 증명한 계열사 사장으로 올라 형들과 동급의 후계 경쟁자가 되고 드래곤 하트가 5서클에 도달한다.","카디 통제의 윤리적 비용, 조도영과의 이혼·지분 전쟁, 상장 뒤 콘텐츠 지속성은 남지만 SY의 경영 졸업 조건은 충족된다.","분기 300억 원 적자의 세운제약으로 이동해 파벌을 정리하고 팔 수 있는 신약을 만든다.","58화 취임 때 열린 `부실 엔터를 키워 더 큰 회사로 간다`는 누적 약속이 내부 숙청·영입·재활·오디션·상장 Packet을 거쳐 67화 주가·5서클·제약 인사로 결산됨; 주요 회사와 성과 평가축이 SY로 유지됨; 67화 말 장소·직책·상품이 제약 사장·연구실·신약으로 비가역 교체됨","high"
"N015","워터베어 흑자와 조도영 축출","68","72","ⓚ68화.","ⓚ72화.","5","조도겸; 김덕환; 주호연; 김성문; 조문홍; 김수희; 조도영; 권빈; 세운제약 직원들","세운제약 대회의실·연구실·사장실; 식약청 접촉 자리; 독서실·자판기·농구장; 저택과 기자회견장","세운제약의 파벌 임원을 해임한 도겸이 완보동물 추출물로 워터베어와 정화수를 만들고 대중 사용 장면·판매량으로 흑자 전환하는 동안 김수희와 조도영도 후계전에서 축출한다.","적자 제약의 실험 원액을 허가·생산·일상 소비로 연결하고 그 성과를 가족 권력 변화까지 밀어붙일 수 있는가?","즉시 체력 회복과 피부 진정, 객관 쥐 실험, 출시 한 달 500만 병과 월 2500만 병, 월 600만 개 정화수, 직원 포옹·보너스, DK 월 약 100억 로열티, 조도영 미국 축출을 누적한다.","임원 파벌과 이사회 반발, 원료 탐색 실패, 승인 절차와 손익분기 규모, 큰 생산량, 조도영의 스캔들·이혼 저항이 사업과 가족 양쪽을 압박한다.","완보동물 추출물이 지친 쥐와 도겸의 체력을 즉시 복구하고, 권빈 광고보다 실제 농구 선수의 후반 역전 장면이 학교·직장 입소문을 만든다.","제약이 흑자로 돌아 직원들이 도겸을 끌어안고, 워터베어·정화수 매출과 DK 로열티가 확정되며 조문홍은 조도영의 뺨을 때려 미국 지부로 보낸다.","김덕환은 무파벌 부장에서 신약 축의 대표 후보로 올라서고 직원들은 어린 사장을 포옹하며, 김수희는 지분 5% 지지를 약속한 동맹으로, 조도영은 계열사 사장에서 미국 한직으로 떨어진다.","적자 제약을 포상하는 흑자 회사로 바꾸고 삼자 후계 구도를 도겸 대 도훈으로 좁힌다.","워터베어의 외부 공격 가능성, 남은 큰형과 라칼 자본, 제품 비밀과 과도한 마케팅은 남는다.","성과 포상 직후 전국 워터베어 독극물 사건이 터지며 익명 실행범에서 다린·라칼까지 배후를 추적한다.","신약 원료 탐색→객관 실험→허가→실제 소비·판매→흑자라는 회사 회생 루프가 닫힘; 조도영 이혼·미국 발령으로 가족 상대와 후계 구도가 비가역 변함; 73화는 축하 직후 전국 독극물이라는 새 사건·익명 외부 적·브랜드 생존 목표를 연다","high"
"N016","워터베어 독극물에서 정일성 증언까지","73","79","ⓚ73화.","ⓚ79화.","7","조도겸; 황연우; 김건웅; 김덕환; 정일성; 라칼; 조도훈; 조문홍; 나기현; 유지현; 세운제약 직원과 창립 멤버들","세운제약 회의실·전국 매장; 골목·고시원·일성 사무실; 라칼과의 저녁 식탁; 사장단 회의; 미국 광고시장; 세운종합병원","제약 성공을 포상하던 도겸이 전국 독극물 사건의 흔적을 따라 다린·라칼을 특정하고, FDA와 미국 완판으로 회사 신뢰를 회복하면서 혼수상태 정일성을 깨워 살인 증거 위치를 듣는다.","브랜드를 무너뜨리려는 공작을 사람·매출·물증으로 되받아 라칼과 조도훈의 그룹 매각 전쟁에 쓸 확정 증거를 얻을 수 있는가?","창립 멤버에게 현금·해운대 아파트, 실행범·중간조직·발주자 추적, 라칼과의 식탁 선전포고, 국내 최초 FDA·미국 재고 완판, 병원 경영진 협조, 정일성 각성과 금고 위치를 누적한다.","30여 명 독극물 피해와 끊긴 CCTV, 대부업자 폭력, 라칼의 얼굴마담 제안과 조도훈 암시, 사장단 공세, 미국 재고 70%, 정일성 혼수와 6서클 제한이 계속 압력을 높인다.","라칼이 저녁 식탁에서 그룹 매각과 다른 후계자 선택을 직접 암시하면서 제품 테러가 가족 후계전으로 재정의되고, 도겸은 제약 해외 성과를 6서클·병원 접근권으로 환전한다.","미국 워터베어가 완판·재주문되고 일회성 정신치료로 깨어난 정일성이 다린의 재은은행원 살인 사주와 우리은행 금고 위치를 말하며 제약 후임과 세운에너지 이동이 승인된다.","창립 멤버들은 현금뿐 아니라 집을 받은 공동 창업 식구로, 김덕환은 사장단에서 대신 답하는 경영자로, 정일성은 적대 중간조직에서 라칼을 무너뜨릴 증인으로 바뀐다.","국내 제약 성공을 미국 시장·병원 인사권·6서클 정신치료까지 확장하고, 추론뿐이던 라칼 범죄를 회수 가능한 증거 위치로 바꾼다.","우리은행 금고의 실물은 아직 꺼내지 못했고 라칼·조도훈은 건재하며, 희귀 학습권을 치료에 써야 하는 비용이 남는다.","세운에너지의 배터리·석유 봉쇄를 해결하는 동안 금고 열쇠와 실물을 회수한다.","독극물 실행 사슬이 다린·라칼까지 특정되고 제품 신뢰는 FDA·미국 완판으로 회복됨; 정일성이 깨어나 정보 상태가 의심에서 정확한 금고 위치로 바뀜; 79화 말 직책·조직·주요 장소가 제약·병원에서 세운에너지로 이동함","high"
"N017","세운에너지의 UAE 물 30% 반격","80","84","ⓚ80화.","ⓚ84화.","5","조도겸; 황기갑; 황연우; 칼리안; 오마르; 권석안; 조문홍; 세운에너지 직원들","세운에너지 사장실·배터리 공정; UAE 아드녹·담수화·하수처리 시설; 우리은행 금고; 세운 본사","세운에너지로 옮긴 도겸이 30% 고효율 배터리와 자동 각인을 만들고, 라칼 측 석유 봉쇄를 칼리안의 물 증산 과제로 뒤집어 공급·대형 수주·살인 물증을 함께 얻는다.","산유국이 끊은 원료를 국가 물 문제 해결로 되찾고 정일성의 말뿐인 증언을 실제 사진·CD로 바꿀 수 있는가?","30% 배터리 효율과 CNC 자동화, 칼리안의 친구 호칭·포옹, 석유 공급 복구, 3억 달러급 담수화 사업, 우리은행 금고의 사진·영상, 아버지 칭찬을 약속한다.","개인 손각인의 양산 병목과 독립 발전 실패, 세운에너지만 겨냥한 석유 중단, 한 달 안 물 30% 증산 조건, 은행 금고의 접근 제한이 연속된다.","파이어 필드·내열·프로즌 포그·정화를 시설에 새겨 담수화와 하수처리 각각 약 20%를 올리자 칼리안이 거래 상대에서 친구로 바뀐다.","석유 공급이 복구되고 해외 인프라 수주를 따내며, 1400억 원 예치와 보상으로 우리은행 금고의 라칼 살인 지시 사진·CD를 회수한다.","황기갑은 밀려난 전임자 대신 보수를 보장받은 협력자로 남고, 칼리안은 성과를 확인한 왕자에서 포옹하며 친구라 부르는 장기 파트너가 된다.","제약 사장에서 산업·국가 인프라와 은행장을 움직이는 복수 계열사 후계자로 확장되고 말뿐인 범죄 정보가 물증이 된다.","라칼과 조도훈에게 물증을 아직 행사하지 않았고, 에너지 실적 뒤 어느 계열사로 갈지 정하기 전 아버지 사고가 터진다.","조문홍의 교통사고와 식물인간 가능성 때문에 에너지 확장보다 세운물산 지분·아버지 치료가 우선되는 왕자의 난으로 전환한다.","배터리 시제품·자동화·석유 봉쇄가 UAE 물 증산과 공급 복구로 결산됨; 정일성의 정보가 은행 실물 증거로 바뀜; 84화 끝 아버지 사고가 장소를 병원으로, 목표를 사업 성장에서 생존·승계 방어로 급전환함","high"
"N018","6서클로 끝낸 10분 왕자의 난","85","87","ⓚ85화.","ⓚ87화.","3","조도겸; 조문홍; 조도훈; 라칼; 황연우; 김건웅; 한영민; 김우용; 세운그룹 사장들","세운종합병원 수술실·VIP실·옥상; 세운물산 지분 거래 현장; 세운그룹 사장단 회의실","아버지가 교통사고로 혼수상태에 빠지자 도겸이 2조 원과 국민연금 표를 마련하지만 불법 지분 거래에 패하고, 새 6서클 두 자리를 모두 치료에 써 조도훈의 집권을 10분 만에 끝낸다.","지분 숫자로 패한 도겸이 가장 강한 성장 자원을 돈이나 공격이 아니라 아버지에게 써 후계 쿠데타를 뒤집을 수 있는가?","사고 배후 추적, 2조 원 실탄, 한영민의 시력 회복, 6서클 개방, 그레이트 힐·정신치료, 깨어난 아버지의 손과 목소리, 도훈의 임시 집권 붕괴를 약속한다.","식물인간 판정과 사장들의 줄서기, 라칼 전면회사의 국민연금 7% 불법 매입, 21% 지분의 도훈, 큰 마나 소모와 명상 비용이 최악의 선택을 강요한다.","도겸이 한영민의 표를 얻고도 지분전에서 패한 순간 파이월드 매각금으로 6서클이 열리며, 승계 공격 대신 아버지의 몸과 정신을 함께 고치는 선택을 한다.","도훈이 아버지 의자에 앉은 지 10분 만에 도겸이 깨어난 조문홍의 휠체어를 밀고 회의실에 들어와 임시 집권을 무효로 만든다.","조문홍은 막내의 치료로 생명을 되찾고 도겸은 지분 경쟁자보다 아버지를 지킨 아들로 인정되며, 도훈과의 형제 경쟁은 잠시 눌리지만 끝나지 않는다.","6서클 치료·명상을 실전 운용하고 후계 경쟁의 중심 인물로 굳어지며, 도훈의 지분 승리는 권위 근거를 잃는다.","라칼·도훈의 지분과 사고 책임은 남고 조문홍의 유언장 변경은 세운자동차 흑자라는 다음 실적 조건에 걸린다.","회복한 조문홍이 적자 세운자동차를 맡기며 안전·판매·생산·글로벌 기술로 후계 자격을 다시 시험한다.","아버지 사고·혼수·임시 집권이 각성·회의실 복귀로 명확히 닫힘; 지분전보다 가족 치료가 관계·능력의 비가역 변화를 만듦; 88화부터 핵심 조직·장소·성과 기준이 병원·세운물산에서 자동차 공장·판매로 교체됨","high"
"N019","세운자동차를 세계 기술 파트너로","88","100","ⓚ88화.","ⓚ100화.","13","조도겸; 조문홍; 황연우; 홍 사장; 김건웅; 0호기; 세운자동차 부사장과 노동자들; 안동구; 미국 대사; GM 관계자","세운자동차 공장·충돌시험장·사장실; 탑기어 촬영장; 백두빌딩 0호기실; 파업 농성장·교육장·스크랩장; 미국 도로·디트로이트 GM·F1 서킷","세운자동차를 맡은 도겸이 실드 SUV의 안전성부터 0호기 무인생산과 새 노조, 자기복원 금형, 베리어 의전차·GM 기술·F1 우승까지 누적해 적자 브랜드를 세계 기술 파트너로 끌어올린다.","아버지가 건 흑자·유언장 약속을 제품 한 번의 화제로 끝내지 않고 생산 조직과 글로벌 기술 우위까지 지속 가능한 자동차 성과로 만들 수 있는가?","IIHS 한국차 최초 1위와 탑기어 사과, 판매 증가·정부 보조금, 말하는 0호기, 파업 중 120% 생산, 황연우의 새 노조와 실제 상처, 30분 자기복원 금형, 충격 0 베리어, 대통령 의전차·GM 기술·아르곤 9만 대 선주문·F1 우승을 누적한다.","낡은 저품질 인식과 주문 대비 생산 부족, 0호기의 전력·연결 한계, 부패 노조의 채용 뇌물과 전면 파업·폭력, 금형 파괴, GM의 기술도용 항의와 미국 정부의 전략기술 경계가 단계적으로 상승한다.","0호기와 로봇 팔이 사람 없는 공장을 120%로 돌려도 인간 조직은 해결되지 않자 황연우가 신입 500명 속으로 들어가 쇠파이프를 맞으며 새 노조의 선택받은 지도자가 된다.","안동구를 자기복원 금형 앞에서 현행범으로 잡고, 베리어 방탄복 75발 시연으로 GM 소송 위협을 미국 조달·에어포스원 거래로 뒤집으며 아르곤 선주문 9만 대 이상과 F1 우승을 얻는다.","조문홍은 흑자 시 유언장을 바꾸겠다는 후계 조건을 공개하고, 황연우는 사장 대리인이 아니라 신입 500명이 직접 보호하고 선택한 위원장이 되며, 창립 멤버들은 세계에 네 대뿐인 방호차를 받는 가족 같은 보호 대상이 된다.","적자·조롱받던 국산차 회사를 AI 골렘 생산, 독립 노조, 자기복원 제조, 미국 정부·GM 공동개발을 가진 글로벌 완성차 기술사로 바꾼다.","GM 기술 흡수의 은폐 비용, 재방파의 창립 멤버 공격, 조문홍의 최종 후계 결정과 유언장 변경은 아직 남는다.","F1 주문 폭주와 동료용 골렘차가 재방파 매복에서 실전 검증되면서 라칼·조도훈과의 공개 후계 전면전으로 이어진다.","88화 취임 때 열린 `세운자동차 흑자·후계 인정` 약속이 안전상품·0호기·노조·금형·베리어라는 하위 Packet을 거쳐 100화 글로벌 판매·GM 분쟁 봉합·F1 우승으로 큰 결산됨; 중간 상대와 장소는 바뀌어도 지배 조직·제품 누적·아버지 평가축이 유지됨; 101화부터 목표가 회사 성장에서 피습당한 창립 멤버 생존과 공개 후계 표결로 교체됨","high"
"N020","창립 멤버 피습에서 열린 후계 전면전 (미종결)","101","102","ⓚ101화.","ⓚ102화.","2","조도겸; 0호기; 김건웅; 김대석; 홍수홍; 황연우; 조도훈; 조문홍; 라칼; 재방파 조직원","세운자동차와 백두빌딩; 재방파 매복 도로; 술집·납치 택시; 세운종합병원; 세운그룹 사장단 회의","도겸이 창립 멤버에게 준 골렘차가 재방파의 매복에서 김건웅을 살리지만 홍수홍의 다리가 망가지자, 살인 자료와 라칼·조도훈 관계를 언론·검찰·사장단에 공개해 비밀전을 후계 전면전으로 바꾼다.","동료를 겨눈 재방파 공격을 생존·증거·표로 바꿔 아버지가 선언한 공식 차기 회장 경쟁에서 조도훈을 꺾을 수 있는가?","골렘차의 실제 구조, 김건웅 생존, 홍수홍 회복 약속, 라칼 살인 공작 공개, 검찰 수사와 조문홍의 공식 후계 선정 선언을 먼저 지급하고 이후 표결 결산을 예약한다.","김건웅을 포위한 재방파 30명, 홍수홍의 영구 다리 손상, 창립 멤버 동시 공격, 아버지의 판결 전 해임 거부가 감정·법·권력 압력을 한꺼번에 높인다.","골렘차가 매복을 뚫어 김건웅을 살린 반면 홍수홍은 크게 다치고, 도겸은 더는 증거를 숨기지 않고 언론·검찰·사장단에서 형을 직접 지목한다.","102화까지 김건웅 생존과 라칼의 살인 공작 공개, 검찰 수사, 조문홍의 차기 회장 공식 결정 선언을 얻지만 최종 후계 표결은 아직 끝나지 않는다.","홍수홍은 도겸의 사람으로 몸값을 치르고 도겸은 반드시 다리를 되돌리겠다고 약속하며, 조도훈과는 가족 내부 경쟁에서 공개적으로 되돌릴 수 없는 적대가 된다.","세운자동차 사장에서 살인 증거를 공개하고 공식 후계전을 요구한 도전자로 이동하지만 부회장·회장 지위는 아직 미확정이다.","홍수홍의 다리, 라칼·재방파의 반격, 조도훈의 지분·표, 조문홍의 최종 선택이 모두 남아 있어 102화에서 Arc를 닫을 수 없다.","103~107화의 자금전·암살·해킹·주주 표결과 직접 병합해 자연 Arc의 결산점을 확정해야 한다.","100화 GM·F1 사업 결산 뒤 101화 목표가 동료 생존·라칼 장부·후계 표결로 바뀜; 101~102의 피습과 공개 선언은 결산이 아니라 동일 후계 질문의 발단·격화임; 102화 말 조문홍이 차기 회장 결정을 선언해 103화 이후를 강제하므로 범위 끝에서 분할 금지","medium"
