sequence,visible_label,title,start_line,end_line,entry_state,reader_promise,protagonist_goal,action,resistance_or_cost,turn_or_reveal,paid_reward,state_change_axis,state_change,ending_hook,closed_loops,opened_loops,arc_id,confidence
167,"167화","카르텔(1)",40799,41030,"불턴은 QDR을 5대0으로 이기며 약체 이미지를 빠르게 벗는다.","구단주 지위가 중동 사업 인맥을 열지만 미국에서 납치 위기로 급전환되는 낙차","축구팀 성과를 유럽·중동 거래로 바꾸고 미국 자율주행·물류 계약을 확장한다.","칼리안 파티에서 가전 판매·필리핀 교량 제안을 받고 미국 자율주행 횡단 시연을 준비한 뒤 연 1조 원 물류 문의자 가르시안을 만나러 간다.","구단이 없을 때 무시하던 억만장자 문화와 낯선 멕시코 국경 거래 상대의 함정이 있다.","가르시안이 도겸을 약물로 재워 미국-멕시코 터널에 감금하고 포탈 마약 운송을 강요한다.","불턴 5대0 승리와 구단주로서의 존중, 두 건의 해외 사업 기회를 얻지만 곧 생존 위기로 뒤집힌다.","지위·사업·위기","도겸은 상류층에서 무시당하던 신흥 부자에서 함께 거래할 구단주로 인정받고 동시에 카르텔 표적이 된다.","총을 든 가르시안에게서 탈출하고 배후인 대부 조직을 찾아야 한다.","불턴 재건의 첫 공개 성과와 스포츠 인맥 보상","국경 터널 탈출·카르텔 배후 확인","S04-A06","high"
168,"168화","카르텔(2)",41031,41273,"도겸은 멕시코 국경 지하에서 포탈 마약 운송을 거부해 총구 앞에 선다.","방어 목걸이·강화 마법·지진으로 카르텔의 오판을 압도하고 밀수 기반을 부수는 복수","가르시안에게서 빠져나와 대부의 유통망에 실제 손실을 준다.","배리어 목걸이로 총탄을 막고 스트렝스·헤이스트로 조직원을 제압해 기억을 지운 뒤 어스 브레이크로 터널을 붕괴시키고 40개 골렘으로 국경 터널들을 밤새 무너뜨린다.","가르시안은 중무장 병력을 거느리고 배후 이름을 모르며 국경 전체에 활성 터널이 일곱 개 이상 있다.","배후의 남미 관리자가 사토시라는 사실과 그 정체가 조민우임이 독자에게 드러난다.","무상 탈출과 주요 밀수 터널 파괴, 비서실장에게 다음부터 행선지를 알리겠다는 관계 약속을 얻는다.","능력·관계·적대","도겸은 수동적 납치 피해자에서 카르텔 물류망을 선제 파괴한 적으로, 조민우는 글로벌 범죄 경쟁자로 격상된다.","터널 손실을 본 조민우가 다른 카르텔을 흡수해 세력을 키운다.","가르시안 납치와 국경 탈출","사토시의 세력 확장·반사 마법 제품화","S04-A06","high"
169,"169화","카르텔(3)",41274,41488,"터널 절반이 막힌 조민우는 포차 카르텔을 먹어 유통망을 복구하려 한다.","범죄 적의 확장과 반대로 불턴·위그·제약·자동차가 동시에 성장하는 병렬 보상","불턴 성적과 글로벌 로열티를 다음 7서클·안전 자동차 기술로 환전한다.","불턴의 첼시전 1대0 승리를 치맥으로 보고 위그·푸르름 수익을 결산한 뒤 7서클 리플렉션을 열어 자동차용 일회성 반사 마법을 연구시킨다.","조민우가 포차 지도부를 살해하고 세력을 흡수하며 도겸 쪽에도 마법의 대량 제품화 난도가 남는다.","불턴이 3위까지 오르고 세운제약 시총이 30조 원·국내 10위권에 들면서 새 개방 기회가 열린다.","축구 순위·월 1천300억 원 이상 로열티·리플렉션과 자동차 안전 옵션 연구를 얻는다.","돈·능력·지위","도겸의 스포츠 취미가 그룹 매출과 새 마법을 낳는 성장축이 되고 조민우는 북부 정복자로 커진다.","리플렉션 차량 실증과 국민중심당 62명 총선이 양쪽 세력 개편을 시작한다.","불턴 재건의 1차 순위 증명과 글로벌 매출 결산","반사 자동차·총선·카르텔 북부 통일","S04-A06","high"
170,"170화","세력 개편(1)",41489,41711,"조민우는 야쿠자·삼합회·군용 무기로 북부를 통일하려 하고 도겸은 새 반사 기술을 시험한다.","자동차 충돌 무상처와 창립멤버 100억 성과급 식탁을 거쳐 정치·범죄 세력이 재편되는 전개","리플렉션을 안전 옵션으로 만들고 국민중심당 총선 자금과 후보를 준비한다.","시속 120km 차량 충돌 시험을 하고 63빌딩 연말 식사에서 홍 사장·황연우·김건웅에게 각각 100억 원을 지급한 뒤 62개 지역구 비용을 계산한다.","차량 연구진이 설명 불가 기술을 의심하고 정치인 황연우는 큰돈을 공개적으로 쓸 수 없으며 62명 선거에 93억 원이 든다.","보호 차량은 에어백도 열리지 않은 채 무상하고 상대 차량이 충격을 두 배로 받으며 황연우 국내 계좌만 성과금에서 제외된다.","차량용 반사 옵션과 홍 사장이 자녀 집을 마련할 100억 원, 창립팀의 새해 식탁을 지급한다.","관계·돈·능력","창립멤버는 조 단위 성장의 과실을 함께 받는 가족 같은 핵심팀이 되고 국민중심당은 전국 선거 조직으로 이동한다.","10만 당원과 62명 후보에게 합법적 자금·호감도를 어떻게 공급할지 남는다.","리플렉션 자동차 실증과 연말 성과 결산","국민중심당 총선 동원·조민우 남부 전쟁","S04-A07","high"
171,"171화","세력 개편(2)",41712,41929,"국민중심당은 62명 후보와 6만 당원을 가졌지만 거대 양당 조직력에 못 미친다.","세운 직원·DK 건물·스타벅스 일상을 거대한 선거 동원망으로 바꾸는 권력 설계","당원을 10만 이상으로 늘리고 마법 호감도를 합법 선거운동처럼 분산한다.","20만 명 명의로 선거비를 분산하고 세운 사내음악에 약한 암시를 넣어 4만 직원을 입당시키며 선거차량·2만 DK 건물·스타벅스에 참과 음악을 건다.","정치자금 추적과 세운-정당 유착 의심, 거대 양당의 고정 지지층, 마법 효과가 과하면 부정선거처럼 보일 위험이 있다.","국민중심당 당원이 10만 명을 넘고 후보 호감도는 3~5%, 당 지지율은 15% 상승 가능권에 들어간다.","전국 조직망과 기업 일상에 스며든 선거 접점, 총선 역전 기반을 확보한다.","정치·조직·능력","소수 정치 낭인 정당이 세운의 인력·부동산·브랜드를 등에 업은 전국 정당으로 바뀐다.","거대 양당 스캔들을 터뜨려 20%를 넘기고 실제 의석으로 환전해야 한다.","선거 후보·자금·당원 기반 구축","양당 네거티브전·63석 결산","S04-A07","high"
172,"172화","세력 개편(3)",41930,42147,"국민중심당은 평균 17%와 현역 5석을 얻었지만 지역구 승리에는 한 끗이 부족하다.","양당의 약점을 서로 폭발시키고 지역 일자리·교육 약속으로 63석을 얻는 정치 대결산","국민중심당을 어느 진영도 무시 못 할 원내 캐스팅보트로 만든다.","0호기의 양당 비리 2천 건과 선거법 119건을 상대 당·언론에 흘리고 세운 공장·DK 일자리·주택·무료 강의를 지역 공약으로 붙인다.","양당 조직표와 낮은 투표율, 네거티브 피로, 신생당의 지역 기반 부족이 마지막 장벽이다.","4월11일 지역구 50석과 비례 13석, 총 63석을 확보해 여야 어느 쪽도 단독 과반을 못 만든다.","윤경영·황연우가 이끄는 63석 정당과 법안 협상력, 유권자에게 보이는 일자리·교육 보상을 얻는다.","정치·지위·관계","국민중심당은 군소 신당에서 정권과 야당 모두가 구애해야 하는 교섭 중심축으로 바뀐다.","첫 캐스팅보트를 포탈 여객 법과 다음 대통령 구도에 사용할 차례다.","총선 준비와 전국 정당 검증","포탈 여객 시범법·대선 영향력","S04-A07","high"
173,"173화","확장(1)",42148,42385,"63석을 얻은 국민중심당은 포탈 여객 법을 거래할 수 있지만 전면 허용은 어렵다.","제한적 제도 승리·한소희의 애정·황연우의 장래를 보여 준 뒤 바이러스 전쟁을 여는 전환","영호남 시범 포탈을 현실화하고 국민중심당의 장기 대통령 후보를 준비한다.","윤경영을 통해 영호남 연결 시범법을 통과시키고 한소희와 미래그룹 승계 상황을 점검하며 황연우를 한국 정치의 중심으로 키울 뜻을 굳힌다.","운송 이권 때문에 전국 허용은 막히고 한소희의 강한 호감은 마법 영향인지 진심인지 도겸을 불편하게 한다.","조민우가 멕시코 절반을 통일하자 라칼이 사망률 30%의 디스트로이 바이러스와 백신을 가져온다.","첫 합법 포탈 여객 노선과 한소희의 지속적 신뢰, 황연우 대통령 후보라는 장기 목표를 얻는다.","정치·관계·세계","포탈은 물류에서 사람의 이동으로 진입하고 도겸·한소희 관계는 사업 동맹을 넘어 감정 가능성을 띤다.","멕시코에 뿌려질 바이러스가 전 세계 사업과 생명을 흔든다.","63석의 첫 법안 거래와 미래그룹 내전 점검","옥타 바이러스·치료제 경쟁","S04-A08","high"
174,"174화","확장(2)",42386,42587,"라칼과 조민우가 10일 잠복기 바이러스를 멕시코에 퍼뜨린다.","세계적 전염병을 구호·연구·신약 기회로 되받는 의료 사업 전개","감염 원인을 밝히고 재생으로도 못 잡는 바이러스 전용 치료제를 만든다.","세운 이름으로 멕시코에 3조 원 의료진·장비를 지원해 환자 데이터를 모으고 2서클 포이즌을 열어 타깃·클렌즈 조합 연구를 지시한다.","바이러스는 부자연스러운 구조이고 리제너레이션으로도 제거되지 않으며 전 세계 확산 속도가 빠르다.","세운 제품 매출은 30% 늘지만 0호기는 치료제를 만들려면 한 달이 필요하다고 계산한다.","멕시코 현장 데이터와 포이즌 마법, 치료제 연구의 구체 설계를 얻는다.","능력·사업·세계","세운은 전염병 수혜 기업에 머물지 않고 3조 원을 선투입한 글로벌 의료 구원자로 이동한다.","류들 제약 백신보다 먼저 안전한 치료제를 완성해야 한다.","바이러스 원인 확인과 연구 기반 수집","안티 옥타 임상·글로벌 승인","S04-A08","high"
175,"175화","확장(3)",42588,42800,"류들 제약은 백신으로 하루 15조 원 계약을 따고 세운 치료제는 90% 완성 단계다.","죽어 가는 환자가 깨어나 고개 숙이고 의료진 보너스까지 약속받는 직접 치료 보상","안티 옥타의 표적 정확도를 완성해 긴급 승인을 신청한다.","인공호흡기 환자에게 녹색 주사를 투여해 바이러스를 공격하고 세포 손상은 클렌즈로 지운 뒤 세 시간 만에 두 번째 제형을 조정한다.","첫 환자는 전신 통증과 세포 손상을 겪고 실패하면 사람을 죽인 임상 책임이 남는다.","두 번째 환자는 통증 없이 바이러스가 사라지고 첫 환자는 침대에서 일어나 도겸에게 허리 숙여 감사한다.","실제 완치 환자 두 명과 식약처·FDA 긴급 승인 신청, 의료진 전원 성과급 약속을 얻는다.","관계·능력·평판","도겸은 백신 경쟁을 뒤쫓는 사업가에서 환자와 직원이 직접 인정하는 치료제 개발자로 바뀐다.","승인 뒤 수천만 명에게 약을 공급하고 변이에도 대응해야 한다.","안티 옥타 임상 성공과 환자 회복","대량생산·변이 바이러스·미국 계약","S04-A08","high"
176,"176화","변이(1)",42801,43018,"안티 옥타가 승인됐지만 전 세계 감염자는 빠르게 늘고 생산량은 하루 1만 병뿐이다.","다른 상품 생산을 멈춰 생명을 우선하고 그 선택이 여론·매출·정치 지지로 돌아오는 확장","국내 환자를 먼저 치료하면서 생산을 수십 배 늘리고 변이 표적을 갱신한다.","워터베어·푸르름 생산을 중단해 치료제에 몰고 국민중심당 기자회견으로 국내 우선 공급을 공개하며 공장을 주 20만 병에서 70만 병으로 늘린다.","전 세계 5천만 명 수요와 포기한 고수익 제품, 두 배 전파력 변이가 동시에 압박한다.","기존 제형에서 타깃만 바꾸면 이틀 안에 변이 치료제를 만들 수 있음이 확인된다.","국내 조기 정상화, 국민중심당 지지율 5% 상승, 세운제약·위그·공기청정기 매출 급증을 얻는다.","평판·정치·사업·능력","세운제약은 돈보다 국내 생명을 먼저 둔 기업으로 인정받고 국민중심당은 그 공을 정치 자산으로 바꾼다.","미국이 월 생산량 절반과 기술 이전을 요구한다.","초기 치료제 승인과 국내 우선 배분","미국 생산 계약·공장 테러","S04-A09","high"
